MONTH;YEAR;INA INDUSTRIJA NAFTE;HRVATSKI TELEKOM;PRIVREDNA BANKA;ZAGREBACKA BANKA SER A;JADRANSKI NAFTOVODI;PLAVA LAGUNA;SNH DELTA DD;AD PLASTIK;ADC.CROATIA INTL.CLUB;AGROMEDIMURJE;APARTMANI MEDENA;ARENATURIST;ATLANTIC GRUPA;ATLANTSKA PLOVIDBA;AUTO-HRVATSKA ZAGREB;BADEL 1862;BC INSTITUT;BELJE DARDA;BILOKALNIK;BRIONKA D D;BRODOGRAD INDUSTRIES;BRODOGRADVLENAC;BRODOMERKUR DD;CAKOVECKI MLINOVI;CATEKS;CHROMOS AGRO DD;CROATIA AIRLINES;DALEKOVOD D D;DALMA;DOMACA TVORNICA RUBLJA TEKSTILNA KONFEKCIJA;DUBROVACKO PRIMORJE;DUKAT DD;DURO DAKOVIC HOLDING;ELEKTROMETAL BJELOVAR;ELEKTROPROJEKT D D;ELEKTROPROMET;ERICSSON NIKOLA;EUROHERC OSIGURANJE;EUROPLANTAZE;EXCELSA NEKRETNINE;FINVEST;FTB TURIZAM DD;GABARIT;GRANOLIO DD;HIDROELEKTRA NISKGR.;HOTEL MEDENA;HOTELI BASKA VODA;HOTELI BRELA;HOTELI HALUDOVO MALINSKA;HOTELI MAESTRAL;HOTELI MAKARSKA;HOTELI TUCEPI;HOTELI VODICE;HOTELI ZIVOGOSCE;HOTELI ZLATNI;HOTELJ JADRAN;HRVATSKA POSTANSKA BANKA;HRVATSKI DUHANI DD;HTP KORCULA;HTP OREBIC;HUP ZAGREB;IMPERIJAL;IMUNOLOSKI ZAVOD DD;INGRA ZAGREB;INSTITUT GRADEVINARSTVA;IPK KANDIT;ISTARSKA KREDITNA BANKA;ISTRA;JADRAN FILM;JADRAN TVORNIKA;JADRANSKO OSIGURANJE D D;JADROAGENT;JADROPLOV;JAMNICA;JELSA DD;KAMENSKO;KARLOVACKA BANKA;KEMIKA DD;KOESTLIN;KOKA;KONCAR DISBIV.SPJITRFI.;KONCAR ELEKTROINDUSTRIJA;KOTEKS;KRAS;KREDITNA BANKA ZAGREB;KUTJEVO;LEDO;LIBURNIA RIVIERA H;LLIRIJA;LOSINJSKA PLOVIDBA;LUKA PLOCE;LUKA RIJEKA DD RIJEKA;LUX ULAGANJA;MAGMA;MAISTRA;MARASKA;MEDIKA;MEDORA HOTELI I LJETOVALISTA;MIV;NAVA BANKA DD;NEXE GRUPA;OLYMPIA VODICE;OPEKA;OT-OPTIMA TELEKOM ZA TELEKOMUNIKACIJE;PALACE HOTEL;PECTINATUS;PETROKEMIJA;PEVEC D D;PIK-VINKOVCI DD;PIKRIJELKA;PISMORAD;PODRAVASKA BANKA;PODRAVKA PREHRAMBENA INDUSTRIJA;POUNJE TRIKOTAZA;PROFICIO;PULJANKA;QUAESTUS NEKRETNINE;RIVIERA HOLDINGS;RIZ ODASILJACI;SAPONIA DD;SLATINSKA BANKA;SNH ALFA DD;SNH BETA D D;SNH GAMA DD;SOLARIS;SPACVA;SPIN VALIS;TANKERSKA NEXT GNRTN.;TANKREKOMERC;TEHNIKA DD;TEKSTILPROMET;TISAK TRGOVACKO;TLM TVOR.LAKIH METALA;TURISTHOTEL DD ZADAR;TVORNICA STOCNE HRANE;ULJANIK;ULJANIK PLOVIDBA;VABA;VARTEKS;VIDUKT;VIRO TVORNICA SECERA;VJESNIK DD;VUPIK;ZAGREBACKA BURZA DD;ZAGREBACKE PEKARNE KLARA;ZIF FIMA PROPRIUS;ZITNJAK;ZVECEVO PREHRAMBENA;ZVIJEZDA DD;ADRIS GRUPA;CROATIA OSIGURANJE;KONCAR SKLOPNA POSJA.
8;2007;-0.006622517;NA;0.000500501;0.009193591;0.007632049;0;NA;0.058695652;0;-0.047615268;0.033980583;0.001886792;NA;0.058605805;0;-0.005464481;0;0.03;NA;0;NA;NA;0;-0.000605694;0;0.089;0;0.003984064;NA;0;0;0.007142857;-0.020756144;0;0;0.019283747;0.021370023;0;NA;0;-0.033644709;NA;NA;NA;0.035869213;NA;0;0;0;NA;-0.017659352;0;0;0.007575758;NA;0;0;0;0;0;0.058549022;-0.06171142;0;0.026786607;-0.01;0.065769644;0;NA;0;NA;1.14943E-06;0;0.019660641;0;0;0;-0.01369863;-0.098873592;0;0;0;0.017699115;0;-0.022363184;0.096261208;0;0.006313478;0.016260163;0;NA;-0.013334511;-0.023529412;NA;0.008;0.056074766;0;0;0;0;0;NA;NA;NA;NA;0;NA;0.032958801;NA;0;NA;0;0;-0.003574523;0;-0.006160164;0.124497992;NA;0.056748466;0.019230769;0;-0.017423961;NA;NA;NA;-0.024936129;0;NA;NA;0;0.023696682;0;0.005042017;0;0.006669169;0;-0.08476087;0.025809761;0;0.011064479;0.029900332;0.032366107;0;0;NA;-0.098888889;-0.009193054;0.027731959;0.014095933;0.016666667;0.007751938;-0.007040043;0
8;2007;-0.009259259;NA;-0.013506753;0.031927815;0.029545455;0;NA;-0.018480493;0;0;-0.03286385;0.032015066;NA;0.004291466;0.039976915;0.030769231;0;0.003203883;NA;-0.002247191;NA;NA;0;0;0;0;0;1.5873E-05;NA;0;0;0;-0.007760318;-0.024;0;0;-0.002582402;0;NA;-0.03144;0;NA;NA;NA;0.018641811;NA;0;0;0;NA;0;0;0;0;NA;0;0;-0.004524887;0;0;0;-0.08408826;0;0.006392161;0.022727273;0.0078125;0;3.7037E-06;0;NA;-0.011495389;0.011904762;0.001941748;0;0;-0.033333333;0.002777778;0;0;0;0;0.008695652;0;0.005076207;-0.07404321;0.177951477;-0.008910711;0.008;0;NA;0;-0.060117744;NA;0.002222222;0;0;-0.029352941;0;0.027281022;0;NA;NA;NA;NA;0;NA;0.005724972;NA;0;NA;0;0;0.001793673;0;0.002754821;-0.067857143;NA;-0.042089985;0.016981132;0;-2.22217E-05;NA;NA;NA;0;0;NA;NA;0;0.018425926;0;-0.080267559;0;0;0;0.016650436;0.018867925;0;3.77358E-05;-0.016129032;-0.004173474;0;0;NA;0;-0.06185567;-0.002909018;-0.0256;0.010928962;0;5.44962E-06;0
8;2007;-0.017570093;NA;-0.011156187;-0.017655961;-0.002354673;0;NA;0.004142259;0;0;0;-0.023722628;NA;-0.017092513;-0.028828367;-0.034978678;0.032258065;-0.012871383;NA;0;NA;NA;0;0.03030303;0;0;0;0.003952318;NA;0;0;0;-0.02848249;0;0;-0.013513514;2.87357E-06;0;NA;0;0;NA;NA;NA;0.004568627;NA;-0.009433962;0;0;NA;0;-0.009459459;0;0.052631579;NA;0;0;0;0;0;-0.004255319;0.004536322;0;0.010704153;-0.012353909;-0.015503876;0;-0.0370369;0;NA;0.04627907;0;-0.001937984;0;0;0;-0.002770083;0;0;-0.013513514;0.00020004;-0.00862069;0;0.011379603;0.033332222;0;0.008899083;0.014442857;0;NA;0;-0.038587598;NA;-0.002217295;0.002949853;0;0.030234531;0;-0.034846197;0;NA;NA;NA;NA;0;NA;-0.001783614;NA;0;NA;0;-0.00049975;-0.014341779;0;-0.001236264;0;NA;0;0;0;0.017777778;NA;NA;NA;-0.067822231;0;NA;NA;0;0.045549595;0;0.063727273;0;0;0;0;-0.012345679;0.034482759;-3.77344E-05;0;-0.003965477;0;0;NA;0.027127004;0;0.106639839;-0.010406404;0.005405405;0;0.002724796;0.119402985
8;2007;0.004528158;NA;-0.025641026;0.007874016;-0.033780794;0;NA;4.16684E-05;0;-0.008333333;0;0.009345794;NA;0.008694874;0;0.016361206;-0.020833333;-0.019575163;NA;0;NA;NA;0;0;0;0;0;-0.011873518;NA;0;0;0;-0.050785005;0.012295082;0;-0.04109589;-0.00862069;0;NA;0.024118279;0.001816636;NA;NA;NA;-0.037085472;NA;0;0;0;NA;0;0;0;0.017857143;NA;0;0;0;-0.056;0;-0.017094017;-0.044235294;0;-0.042522649;-0.027491896;-0.02519685;0;0;0;NA;-0.000333407;0;-0.007728155;0;0;0;-0.002777778;0.013888889;0;0;0.0002;-0.005217391;0;0;0;0;0.045739747;-0.014237231;0;NA;-0.02432237;0;NA;-0.015555556;-0.023529412;0;-0.029288408;-0.128985429;0;0;NA;NA;NA;NA;0;NA;-0.035355839;NA;0;NA;0;-0.0095;-0.003816514;0.0625;0;-0.038314176;NA;0;-0.035250464;0;-0.017467249;NA;NA;NA;0.002079002;0;NA;NA;0;-0.069565217;0.013888889;-0.008631741;0;0;0;0.013994673;-0.025;-0.049019608;-0.01509434;-0.016393443;-0.004683841;0;0;NA;0.020408163;0.005494505;-9.09091E-05;-0.000269637;-0.029301075;0;-0.010869565;0
8;2007;-0.001856131;NA;0.026315789;-0.025730299;-0.006870229;0;NA;-0.008416667;0;0;0;-0.016388889;NA;0.012500292;0;-0.021728261;0;0.00329989;NA;-0.054054054;NA;NA;0;-0.044117647;-0.147058824;0;0;-0.01998432;NA;0;0;0;-0.029535865;0.004048583;0;0;-0.014202899;0;NA;-0.032180015;-0.000166362;NA;NA;NA;-0.02026365;NA;0;0;0;NA;-0.053292203;0;0;0;NA;0;0;0;0;0;-0.013043478;-0.000113623;0;-0.000433117;-0.001542416;-0.010500808;0;0;0;NA;-0.021567538;-0.010517647;-0.002015577;0.034882326;0;0;-0.044568245;0;-0.036297641;0;0;-0.016608392;0;-0.021276596;0;0;0;-0.015873016;0;NA;-0.058449352;0.051984848;NA;-0.013221541;-0.006024096;0;-0.018300812;0;-0.036809816;-0.028772539;NA;NA;NA;NA;0;NA;0.008906755;NA;-0.040946502;NA;0;-0.015648662;-0.014422014;-0.057352941;-0.002888186;0;NA;0;0;0;-0.016666667;NA;NA;NA;-0.002074689;0;NA;NA;0;-0.009345794;-0.010958904;0.00862069;0;-0.031128661;0.004444444;-0.004608189;-0.021788462;0.051546392;-0.022988506;-0.016666667;-0.015686275;0;0;NA;0;0;0.010191836;-0.022821577;-0.002990861;-0.015369231;0;0
8;2007;-0.001897533;NA;-0.035384615;8.71612E-05;-0.03151422;0;NA;-0.054416338;-0.041666667;0;-0.004854369;-0.018902382;NA;0.004681043;-1.46516E-05;-1.1111E-05;-0.021274468;-0.016611296;NA;0;NA;NA;0;-0.022923077;0;-0.127630854;0;-0.003265306;NA;0;0;0;-0.034782609;0;0;0;-0.000294031;0;NA;-0.033333333;0;NA;NA;NA;-0.000689655;NA;0;0;0;NA;-0.026217228;0;0;-0.063157895;NA;0;0;0;0.059322034;0;0.004405286;0.089015152;0;-0.021565229;-0.016906969;0.024489796;0;-0.173080104;0;NA;-0.017157141;0;-0.048981353;0;0;0;-0.017492711;-0.01369863;0.035781544;0;-0.00319936;-0.031111111;0;-0.008951407;-0.020838037;0.078765943;-0.043478261;-0.016129032;0;NA;0.044423199;0.013941899;NA;-0.003267974;-0.015151515;0;-0.04308642;0;-0.012802548;0;NA;NA;NA;NA;0;NA;0.001796875;NA;0.072731174;NA;0;0.000512821;-0.018520249;-0.001560062;-0.034482759;-0.003984064;NA;0.015151515;-0.026923077;-0.0025;0.003389831;NA;NA;NA;0.031185031;-0.081632653;NA;NA;0;-0.018867925;-0.027700831;0;0;-0.043057254;-0.004424779;0.018494942;0.277842216;-0.003921569;-0.019607843;0;-0.011952191;0;0;NA;-0.011764706;-0.016393443;-0.081099081;0;0.022165435;0;-0.010989011;0
8;2007;0.007604563;NA;0.036150984;-0.009238278;-0.005547619;-0.02;NA;-0.000177754;0.043478261;0;0;-0.002130069;NA;0;-0.009904617;0;0;-0.004054054;NA;0;NA;NA;0;0;0;-5.2631E-06;0;0.015470925;NA;0;0;0;0.103603604;-0.05241129;-0.083333333;0.042857143;-0.013820588;0;NA;0;0;NA;NA;NA;-0.006770186;NA;0;0;0;NA;0.038461538;0;0;0;NA;0;0;0;0;0;-0.035083333;0;-0.002612239;0.022483393;-0.009166303;-0.027888446;0;0;0;NA;0.005780347;0;-2.06181E-05;0;0;0;-0.014836795;0;0;0;0;0.020192661;0;-0.019354839;-0.011694943;-0.012941364;0.027272727;-0.000167213;0;NA;0.036621569;-0.006235884;NA;0.003344262;0.015384615;0;0.019223326;-0.011111111;-0.032131105;0;NA;NA;NA;NA;0;NA;-0.04355455;NA;0;NA;0;-0.015889288;-0.00942534;0;0.028571429;0;NA;-0.074626866;0.045454545;0;-0.011261261;NA;NA;NA;-0.088709677;0;NA;NA;0;0;0;-0.017094017;0;-0.01429101;0;-0.018159091;0;-0.094468504;-0.02;0.006779661;-0.004032258;0;0;NA;0;0;-0.069539667;0;-0.065217391;0;0;0
8;2007;0.005660377;NA;0.000513084;0.009236453;0.021540131;-0.020408163;NA;-0.021467621;0;-0.054621849;-0.019512195;0.028846154;NA;0.02966302;0;0.0111;0;-0.016316147;NA;-0.047619048;NA;NA;0;-0.019052118;0;0;0;0.004121333;NA;0;0;0;-0.040408163;0;0;-0.04109589;0.014014274;0;NA;0.00862069;-0.043144759;NA;NA;NA;0.042252934;NA;0;0;0;NA;0;0;0;-0.003745318;NA;0;0;0;0.008;0;0.022722624;0;0;0.022222222;-0.017621145;0.000827869;0;0;0;NA;-0.005745977;0;0.010309278;0.011237319;0;0;0.021084337;0.048611111;0;0;0.000998997;0.023372092;0;0.013157895;0;0;-0.026548673;-0.012456181;0;NA;-0.035327809;-0.012578616;NA;0.003529181;0;0;-0.012025316;0;0;0;NA;NA;NA;NA;0;NA;0.021484773;NA;-0.0595;NA;0;0;0;-0.003125;-0.025416667;-0.004;NA;0.062903226;-0.017013233;0;-0.009111617;NA;NA;NA;-0.024778761;0;NA;NA;0;0.038365385;0;-0.002608696;0;0;0;0.002291614;0.002564103;0.043455577;0.004367347;0.016161616;0.025902834;0;0;NA;0;0;0.042105263;-0.012505308;0;0;0;0
8;2007;0;NA;-0.015389744;-0.018303844;0.015625;0;NA;0.011173692;0;0.022222222;0;-0.028037383;NA;0.049378313;-0.02;-0.016472708;0;0.013828063;NA;0;NA;NA;0;0.019261637;0;0;0;-0.004016064;NA;0;0;0;-0.02573373;0;0;0;-0.002941176;0;NA;0;0.032917732;NA;NA;NA;0.073333333;NA;0;0;0;NA;0;0;0;-0.021353383;NA;0;-0.082568807;0;0;0;0;-0.043478261;0;0;0.040358744;-0.017215256;0;0.046511628;0;NA;-1.15607E-06;0;0.040816327;0;0;0;0.032448378;0;0;-0.075342466;0;0.001757469;0;-0.024675325;0;0;0.027272727;0.004481148;0;NA;2.87172E-05;-0.043297626;NA;-0.012699446;-0.009090909;0;0;-0.137952559;0.041330578;0;NA;NA;NA;NA;0;NA;0.006744891;NA;0;NA;0;0.015625;-0.009534244;0.003134796;-0.001710133;0.070923695;NA;-0.013657056;-0.028846154;0;2.29885E-05;NA;NA;NA;0;0;NA;NA;0;-0.036762663;-0.002849003;-0.008718396;0;0;-0.02962963;-0.006928406;-0.002557545;0.04125;0.036290486;0.071898608;-0.02131035;0;0;NA;0;0;-0.001010101;2.15003E-05;0.058075581;-1.56248E-05;0;0
8;2007;0;NA;-0.007807332;0.017668472;0.003230769;0;NA;-0.011274818;0;0;0;-0.028846154;NA;0.019610425;0;-0.005586592;0;-0.013605442;NA;0;NA;NA;0;0;0;-5.26313E-06;0;-0.008064516;NA;0;0;0;-0.017725387;0;0;0.025714286;-0.000294985;0;NA;0.051282051;-0.04040404;NA;NA;NA;0;NA;0;0;0;NA;-0.007407407;-0.015006821;0;0.014136447;NA;0;0.049;0;0;-0.009708738;-0.002222222;9.09091E-06;0;-0.0162962;0.004310345;-0.016658472;0;0;0;NA;0;0;0;0;0;0;0.014285714;-0.072847682;0;0;-0.017831735;0;0;0.011984021;-0.016666667;0;-0.024318584;-0.007438017;0;NA;0;0.023952549;NA;0.012532982;0;0;-0.000640615;0;-0.007425901;0;NA;NA;NA;NA;0;NA;-0.009355798;NA;0;NA;0;0;0.009626021;0;-0.000713776;-0.062476562;NA;0;-0.00990099;0;0.003402221;NA;NA;NA;0.025408348;0;NA;NA;0;0.028263795;0.028571429;-0.023737907;0;-0.083332667;0.030534351;-0.01627907;-0.001282051;0.058723489;0.005882353;3.0912E-06;-0.024185679;0;0;NA;0;0;-0.059656218;0.00619195;-0.016429564;-0.015625;0;0
9;2007;-0.011257036;NA;-0.010498688;-0.021985692;-0.016868578;0;NA;0.026759348;0;4.34783E-06;0;0.04950495;NA;-0.019229087;0;0;0;-0.017241379;NA;-0.1;NA;NA;0;-0.039370079;-0.24137931;0;0;-0.014626016;NA;0;0;0;-0.044401973;0.021267904;0;0;-0.007081735;0;NA;-0.008130081;0.01754386;NA;NA;NA;-0.038509317;NA;0;-0.102564103;0;NA;-0.024216418;0;0;0;NA;0;0;0;0;-0.058823529;0.002227171;-9.09083E-06;0;-0.003114439;-0.03776824;-0.002516949;0;0;0;NA;-0.005780347;-0.013150073;-0.009803922;0;0;0;-0.008450704;0;0;0.081451852;-0.020608039;-0.015789474;0;-0.013157895;0.016949153;0;-0.015890868;0;0;NA;-2.87163E-05;-0.022077078;NA;-0.002931596;-0.036697248;0;-0.006410256;0.089790007;0.006127056;-0.000741211;NA;NA;NA;NA;0;NA;-0.018768258;NA;0.01010101;NA;0;-0.014871795;-0.009534244;0.0625;-0.000142857;0;NA;0;0.04;-0.010037594;-0.003665605;NA;NA;NA;-0.042044248;0;NA;NA;0;-0.031881077;-0.013888889;-0.072089441;0;0;0;-0.002340426;-0.028241335;-0.034300293;-0.021442495;-0.072642968;-0.008264463;0;0;NA;0;0;0;0;-0.039044911;0;0;0
9;2007;-0.008349146;NA;-0.031830239;-0.003746655;-0.001715801;0;NA;0;-0.008333333;0;0;-0.009433962;NA;-0.017647609;0;-0.02247191;0;-0.045508772;NA;0;NA;NA;0;0.032621311;0;0;0;0.010717733;NA;0;0;0;-0.023255814;0;0;0;-0.018121842;0;NA;-0.008196721;0;NA;NA;NA;-0.016795866;NA;0;0;0;NA;-0.044013613;0;0;0.022727273;NA;0;0;0;0;0;-0.022222222;0;0;-0.002426216;0.012488849;-0.01446862;0;0;0;NA;0;0;-0.031683168;0;0;0;0;0;0;0;0;-0.019607843;0;-0.02;-0.016666667;0;0.013824885;-0.028809326;0;NA;-0.026757221;-0.002689716;NA;-0.003593597;-0.00952381;0;-0.018516129;0;-0.009615385;0;NA;NA;NA;NA;0;NA;8.15661E-05;NA;0.002189474;NA;0;0;1.94073E-05;0;-0.061008716;-0.068;NA;0;-0.038461538;0;0.05311688;NA;NA;NA;-0.002300252;-0.111111111;NA;NA;0;-0.014968614;0.016901408;-0.029116788;0;0;0;-0.00476292;0.00396037;-0.021526419;-0.003784861;0;0;0;0;NA;0;0;-0.001075269;0;-0.075577001;0;0.005277778;0
9;2007;0.004592423;NA;-0.007665753;-0.01504298;-0.03125;-0.062497917;NA;-0.025663717;0;0;0;0;NA;0.017964642;0;0;0.000215217;0.010881153;NA;0;NA;NA;-0.11428;0;0;0;0;-0.003265306;NA;0;0;-0.104964539;0.038095238;0;0;-0.025069638;0.007560487;0;NA;0.033057851;0;NA;NA;NA;0;NA;0;0;0;NA;0.0206;-0.113573407;0;0;NA;0;-0.061010486;0;0;0;0.022727273;0;0;0.011094453;0.008810573;0;0;0;0;NA;0;0;0.004110429;0;0;0;-0.019886364;0.001428571;0;0;0;-0.000909091;0;0.006789116;-0.033898305;0;0;-0.022115912;0;NA;0.013023513;-0.04;NA;0.003278689;-0.006410256;0;-6.57333E-05;0;-0.048543689;0;NA;NA;NA;NA;0;NA;0.011377539;NA;0.050331905;NA;0;0;0.000174662;-0.005882353;0.049908704;0;NA;0.001538462;0;0;0.02622328;NA;NA;NA;-0.027777778;-0.125;NA;NA;0;0.000588235;0;-0.02001;0;0.06719271;0;-0.04597619;2.63159E-06;-0.01998;-0.019396121;0;-0.001666667;0;0;NA;0;0;-0.020419806;-0.004273504;-0.006351802;0;-0.01906604;0
9;2007;0.009485714;NA;0.021529423;-0.028090909;-0.007901613;0;NA;-0.005404178;0;0.043473724;0;0.001904762;NA;0.058431682;-0.040695523;-0.068965517;-0.000217344;-0.014509619;NA;0.083333333;NA;NA;0;0;0;0.026315789;0;-0.000810811;NA;0;0;0.045958796;0.009174312;0.001266667;0;0;0.003304296;0;NA;-0.04;0;NA;NA;NA;0.005256242;NA;0;0;0;NA;0.0111699;0;0;0;NA;0;0;-0.068181818;0;0;0.000444444;0;0;-0.010873863;-0.012227074;0.018956897;0;0;0;NA;0;0;0.016272581;0;0;0;0.017362319;-0.001426534;0;0;-0.000208333;0.01910828;0;-0.013500182;0.000175439;0;0;0.032786138;0;NA;0.014283322;-0.019428662;NA;0;-0.019354839;0;-0.013936366;0;0;0;NA;0;NA;NA;0;NA;0;NA;0;NA;0;-0.000520562;0.014222791;-0.076923077;-0.033188406;0;NA;0.013824885;0;-0.050620894;-0.010702128;NA;NA;NA;0.000114286;0;NA;NA;-0.128158449;0.014109347;-0.047088643;0.102052062;0;0.074077406;0;-0.001746986;0;-0.020387339;0.001223491;-0.016666667;0.039223706;0;0;NA;0;-0.055555556;0.005461358;-0.002145923;0.006329114;-0.015873016;-0.014084507;0
9;2007;-0.007128571;NA;0.013513514;0.009166589;-0.005041448;0.066662074;NA;0.004520342;0;-0.0375;0.059850746;0.007604563;NA;0.000365256;0;0.028555556;0;-0.003616236;NA;0;NA;NA;0;0;0;0;0;-8.19665E-06;NA;0;0;0;0;-0.002097343;0;2.85714E-05;-0.004491018;0;NA;0.008333333;0;NA;NA;NA;0.009803922;NA;0;0;0;NA;0.046511628;0;0;0;NA;0;0;0;0;0;0.008436251;0;0;0.003231394;0.028735632;0.015237016;0;0;0;NA;-0.011510465;-0.036144578;0.012024048;-0.051111111;0;0;0.011424827;0.028571429;0.018181818;0;-0.001875391;-0.008928571;0;0.027383562;0.069987721;0;0;0.018675722;0;NA;0.014085771;0.005665631;NA;-0.000653595;0.036184211;0;0;0;0;-0.00667585;NA;0;NA;NA;0;NA;0.060602395;NA;0;NA;0;0.03125;-0.004725464;0.068910256;0.011842303;0;NA;0;0.03;0.05324;6.45203E-05;NA;NA;NA;0.076067497;0;NA;NA;0;-0.004830918;0.017438903;0.063888889;0;0;0;2.50006E-05;0.038157895;0;0.018329939;0.016949153;0.015261167;0;0;NA;0;0;0.016393443;-0.000150538;0;0.008064516;0.017085714;0
9;2007;-0.000383883;NA;0.039466667;0.002965984;-0.003267974;0;NA;-0.013136364;-8.40336E-06;-0.004329004;0;-0.033679245;NA;-0.035180214;0.042421905;0.026250405;0;0.033256796;NA;0;NA;NA;0;0;0;0;0;-0.004008197;NA;0;0;-0.045454545;-0.034363636;0.043369475;0;-2.85706E-05;-0.007819549;0;NA;0.033057851;0;NA;NA;NA;-0.023941748;NA;0;0;0;NA;-3.7037E-05;0;0;0;NA;0;0;-0.009463415;0;0;-0.022022123;0;0;0.007737008;-0.015384615;-0.008333333;0;-0.111111111;0;NA;0.011644499;0.00125;0.013861386;0;0;0.000137931;0.002816901;0;-0.017857143;0;-0.058455115;0.012612613;0;-0.034653795;0.01147541;0;-0.018181818;0.000166667;0;NA;0.013900737;-0.014116291;NA;-0.001962067;-0.019047619;0;0.013333333;0;0;0;NA;0;NA;NA;0;NA;0;NA;0;NA;-0.001426534;-0.035353535;-0.005728236;-0.053973013;0;0;NA;-0.001515152;0;0;0.064473118;NA;NA;NA;-0.068849558;0;NA;NA;-0.000370233;-0.005728155;0;-0.062663185;0;-0.034480395;0;0.002525;0.013941698;0.010374568;0.008;-0.011666667;-0.003235785;0;0;NA;-0.211904762;-0.044117647;0.018268817;-0.019185684;-0.006289308;0;0;0
9;2007;-0.003802281;NA;-0.045664443;-0.007762684;-0.013114754;-0.061454295;NA;-0.005112616;0;0;0;0.005564776;NA;0.005755563;-0.030570719;-0.01754386;0;-0.046594982;NA;0;NA;NA;0;-0.04746634;0;0;0;0.004024327;NA;0;0;-0.079365079;-0.016192807;0;0;0;-0.014852986;9.357142857;NA;-0.04;-0.000155172;NA;NA;NA;0.007950876;NA;0;0;0;NA;0;0;0;-0.111111111;NA;0;-0.035431472;0;0;0;-0.009009009;-0.1;0.00126568;0;-0.008990922;-0.016781513;0;0;0;NA;-0.017325581;-0.001148564;0.015625;-0.004683841;0;0.006757689;-0.002808989;-0.027777778;-0.034545455;-0.042439519;0.013303769;-0.004457295;0;-0.005524862;-0.001620746;0;0;-0.016815531;0;NA;0.054508955;0.100017857;NA;0.00491481;-0.009708738;0;-0.003289474;0;0;0;NA;0;NA;NA;0;NA;-0.02497719;NA;0;NA;0;-0.004712042;-0.003827936;0.057052298;-0.002962963;0;NA;-0.04400607;0.009708738;-0.00117732;-0.022182714;NA;NA;NA;-0.000190078;0;NA;NA;0;-0.001464701;-0.028571429;0.044568245;0;0;0;-0.00251864;0;2.06186E-05;-0.007936508;0.011804384;-0.007873641;0;0;NA;0.087613293;0.095138462;1.05598E-05;-0.002214864;0.012658228;0;-0.002752964;0
9;2007;-0.007137405;NA;-0.010752688;-0.001862718;-0.036378738;-0.001112095;NA;-4.62963E-05;-0.033605324;-0.02173913;0;0;NA;-0.007682543;0;0;0;0.003796992;NA;0;NA;NA;0;-0.016666667;0;0;0;0;NA;0;0;0;-0.02861244;-0.000799361;-0.089090909;0;-0.009230769;0;NA;0.033333333;0;NA;NA;NA;0.009868421;NA;0;0;0;NA;-0.033260491;0;0;0.008333333;NA;0;0;-0.064266719;0;0;-0.013636364;0.009090909;-0.001251564;-0.008764993;0.004051792;0.008521149;0;0;0;NA;-0.006034789;0;0;0;0;0;-0.014084507;0;0;0;0;-0.016970661;0;-0.054166667;0;-0.25;0.00287037;-0.014930281;0;NA;-0.012729976;-0.032467532;NA;0.001043365;-0.004901961;0;-0.009570957;-0.065780731;0;0;NA;0;NA;NA;0;NA;-0.029321168;NA;0;NA;0;-0.000526039;0;0;-0.031203566;0;NA;0.015873016;-0.003846154;-0.011406844;-0.018615702;NA;NA;NA;-0.000931559;0.142857143;NA;NA;0;-0.005378447;-0.029411765;-0.019555556;0;-0.01429101;-7.40741E-05;0;-0.01;0.030906579;-0.0192;0;-0.007984128;0;0;NA;0;-0.044729153;-0.012671595;-0.010769231;-0.0125;0;0.002985915;0
9;2007;0.004109484;NA;-0.032608696;0.016515816;0.000346492;0;NA;-0.009167091;0;0.022222222;0;-0.046563107;NA;-0.017259124;-3.89414E-05;0.005952381;0;0.029923973;NA;0;NA;NA;0;8.47458E-06;0;-0.051282051;0;0;NA;0;0;0;0.029455226;0;0;0;0.01863354;0;NA;-0.032258065;-0.001586453;NA;NA;NA;-0.009771987;NA;0;0;0;NA;-0.011148998;0;0;0;NA;0;0;0.05257618;0;0.041666667;0.013824885;0.001001001;0;0.011069743;-0.018343714;-0.007889831;0;0.05;0;NA;-0.000357143;-9.999E-05;-0.001923077;0;0;-0.006712329;-0.014285714;-0.071428571;0;0.008583691;-0.01487965;0.018181818;0;0.007342144;-0.025974026;0.171144923;0.015603361;0.001892636;0;NA;0.01342732;0.017434411;NA;0.003191974;-0.031198686;0;-0.000333222;0;0;0;NA;0;NA;NA;0;NA;0.022614983;NA;0;NA;0;-0.026315789;0;-0.010494753;0.00797546;-0.012875536;NA;0;-0.054054054;-0.038461538;-0.010505484;NA;NA;NA;0.001883884;-0.0625;NA;NA;0;-0.002064694;0;-0.020852221;0;0;0;0;0.006315657;0.02;-0.001264274;-0.016666667;0;0;0;NA;0;0;-0.020320856;0.001999556;-0.013291139;0;0.019434927;0
