MONTH;YEAR;SACI FALABELLA;EMPRESAS COPEC;BANCO DE CHILE;BANCO SANTANDER CHILE;ENEL AMERICAS;CENCOSUD;LATAM AIRLINES GROUP;BANCO DE CREDITO E INVERSION;EMPRESAS CMPC;ENEL CHILE;ENEL GENERACION CHILE;AES GENER;AGUAS ANDINAS;ANTAR CHILE;COLBUN MACHICURA;COMPANIA CERVECERIAS UNIDAS;EMPRESA NACIONAL DE TELECOMUNICACIONES;ITAU CORPBANCA;QUINENCO;SOCIEDAD MATRIZ BANCO DE CHILE B;BANMEDICA;CAP;COSTA VERDE AERONAUTICA;EMBOTELLADORA ANDINA SERIES A;ENEL DISTRIBUCION CHILE;ENGIE ENERGIA CHILE;MIN VALPARAISO;PARQUE ARAUCO;PEHUENCHE;ADM FDOS DE PENSIONES CUPRUM;AFP CAPITAL;AFP PROVIDA;ALMENDRAL;AUSTRALIS SEAFOODS;BANVIDA;BBVA BANCO BHIF;CAROZZI;CGE DISTRIBUCION;CIA.DE TC.DE CIL.;COMPANIA SUDAMERICANA DE VAPORES;CRISTALERIAS DE CHILE;ELECTROMETALRGCA;EMPRESAS AQUACHILE;EMPRESAS CCT;EMPRESAS LIPIGAS;ENACAR;FONDOS HABITAT;FORESTAL CONST;FORUS;GAS NATURAL DE CHILE;GASCO;GRUPO SECURITY;HORTIFRUT;INSTITUTO DE DIAGNOSTICO;INVERCAP;INVERSIONES AGUAS METROPOLITANAS;INVERSIONES LA CONSTRUCCION;LAS CONDES;MASISA;MOLYMET;MULTIEXPORT FOODS;NACL EXPLOSIVOS;NORTE GRANDE;ORO BLANCO;PAMPA CALICHERA;RIPLEY CORPORATION;SALFA CORPORATION;SCOTIABANK SUD AMERICANO SERIES 'A';SIGDO KOPPERS;SMU;SOCIEDAD MATRIZ SAAM;SOCOVESA;SONDA;VINA CONCHA Y TORO;VINA SAN PEDRO;WATTS;AGENCIAS UNIVERS;AGRICOLA NACION;ANDACOR;ANDROMACO;AUTOMOVILISMO Y TURISMO;AXXION;AZUL AZUL SHARES;BANCO INTERNACIONAL;BESALCO;BETLAN DOS;BLANCO Y NEGRO;BLUMAR;CABO DE HORNOS;CAMPOS CHILENOS;CASABLANCA;CEM;CEMENTOS BIO BIO;CHG ACCIONES CIL.FDINV.;CINTAC;CLUB DE CAMPO;CLUB UNION;COLOSO;COMERCIO;COMPANIA AGROPECUARIA COPEVAL;COMPANIA CHILENA DE NAVIGACION INTEROCEANICA;COMPANIA GENERAL DE ELECTRICIDAD;COMPANIA PESQUERA CAMANCHACA;COMPANIAS CIC;CONSOGRAL;CONSTRUCTORA INGEVEC;COVADONGA;CRAIGHOUSE;CRUZADOS SADP;CTI;CURAUMA;DUNCAN FOX;ECHEVERRIA IZQUIERDO;EDELMAG;EDELPA;ELECDA;ELECTRCA IQUIQUE;ELECTRICA ARICA;ELECTRICA PUNTILLA;EMPRESAS IANSA;EMPRESAS LA POLAR;EMSE.SANITARIOS DEL BIO 'A';ENERGIA LATINA;ENJOY;EPERVA;ESPANOLA;ESTACIONAM;ESVAL 'A';FERROCARRIL DEL PACIFICO;FORESTAL CHOLGUAN;FOSFOROS;FROWARD;GOLF;GRANADILLA;GRUPO EMPRESAS NAVIERAS;HIPERMARC;HIPICO;HIPODROMO;HITES;IM TRUST SA ADMIN GL.DE FONDOS;INDUSTRIA PRODUCTOS ALIMENTICIOS;INFODEMA;INMOBILIARIA SIXTERRA;INMOBILIARIA SPORT FRANCAIS;INMOBILIARIAN SAN PATRICIO;INTASA;INVER SIEMEL;INVERNOVA;INVERSIONES AGRICOLAS Y COMERCIALES;INVERTEC PESQUERA MAR DE CHILOE;INVEXANS;INVIESPA;IQUIQUE;LITORAL;MARBELLA CLUB;MARINSA;MATRIZ IDEAS;MELON;MOLLER Y PEREZ COTAPOS;NAVARINO;NIBSA;NITRATOS DE CHILE;OLDBOYS;OXIQUIM;PACIFICO V REGION;PAZ;POLO;POLPAICO;POTASIOS DE CHILE 'A';PREVISION;PREVISION CLUB 'A';PUERTO;PUYEHUE;QUEMCHI;QUILICURA;QUINTEC;SANTA EMILIANA;SANTA RITA;SANTANA;SCHWAGER ENERGY;SINTEX;SIPSA;SOCIED.INMB.VINA DEL MAR;SOFRUCO;SOMELA;SOPRAVAL;SOPROCAL;SOQUICOM;SPORTING;TECH PACK;TELEFONOS DELSUR;TRICAHUE;TRICOLORSA;UNESPA;UNION EL GOLF;VALORES;VENTANAS;VICONTO;VOLCAN;ZONA FRANCA;3M (SGO);ABBOTT LABORATORIES(SGO);ALCOA (SGO);ALPHABET 'A' (SGO);ALTRIA GROUP (SGO);AMAZON COM (SGO);AMERICAN (SGO) INTERNATIONAL GROUP;AMERICAN EXPRESS (SGO);APPLE (SGO);AT&T (SGO);AVON PRODUCTS (SGO);BANK OF AMERICA (SGO);BIOGEN (SGO);BOEING (SGO);CATERPILLAR (SGO);CHEVRON (SGO);CISCO SYSTEMS (SGO);CITIGROUP (SGO);COCA-COLA (SGO);COMCAST 'A' (SGO);COSTCO WHOLESALE (SGO);CVS HEALTH (SGO);E I DU PONT DE (SGO) NEMOURS;EBAY (SGO);EXPRESS SCRIPTS (SGO) HOLDING;EXXON MOBIL (SGO);FACEBOOK 'A' (SGO);FREEPORT MCMORAN (SGO);GENERAL ELECTRIC (SGO);GILEAD SCIENCES (SGO);HALLIBURTON (SGO);HEWLETT PACKARD (SGO);HOME DEPOT (SGO);HONEYWELL (SGO) INTERNATIONAL;INTEL CORPORATION (SGO);INTERNATIONAL (SGO) BUSINESS MACHINES;JOHNSON & JOHNSON (SGO);JPMORGAN CHASE (SGO);MCDONALD'S (SGO);MERCK & (SGO);MICROSOFT (SGO);MORGAN STANLEY (SGO);NEWMONT MINING (SGO);NIKE 'B' (SGO);ORACLE (SGO);PEPSICO (SGO);PFIZER (SGO);PROCTER & GAMBLE (SGO);PUMA EXPLORATION (SGO);QUALCOMM (SGO);STARBUCKS (SGO);TARGET (SGO);THE PRICELINE GROUP(SGO);TRAVELERS COMPANIES(SGO);UNION PACIFIC (SGO);UNITED TECHNOLOGIES(SGO);UNITEDHEALTH GROUP (SGO);US BANCORP (SGO);US STEEL (SGO);VERIZON (SGO) COMMUNICATIONS;VISA 'A' (SGO);WALMART STORES (SGO);WALT DISNEY (SGO);WELLS FARGO (SGO);YAHOO! (SGO);AGUAS ANDINAS;CGE GAS NATURAL;EMSE.SADBB.'C';EMSE.SANITARIOS DEL BIO 'B';ESVAL 'B';ESVAL 'C';POTASIOS DE CHILE 'B';PRINCE OF WALES COUNTRY CLUB 'B';SOCIEDAD MATRIZ BANCO DE CHILE A
5;2007;-0.009193732;0.028953638;0.000848176;0.010483871;0.023358586;0.023777191;0.005680006;0.017002143;0.001166469;NA;0.015441559;-0.000460829;-0.013043478;0.010869565;0.001074114;0.005510627;0.035191003;0.018315018;0;0.009905163;0.001412429;0.038215154;0;-0.003076923;0;0.033566001;0;0.04055092;-0.002173913;NA;0;0;0.051266586;NA;-0.015306122;0;NA;0;0.026315789;0.029320097;0.007983872;0;NA;0;NA;0;-4.17E+00;0;-0.016376357;NA;0;0;NA;0.000128205;0.014814815;0.009313351;NA;0;0.001399036;0;NA;0.015151515;-0.003267974;-0.003891051;0;0.023334748;-1.28E+00;0;0.007863099;NA;NA;NA;-0.008742974;0.029708859;-0.00952381;0;0;0;0;0.017902813;0;0;NA;NA;0.011509085;NA;0;0;0;0.022265789;0;0;-0.006410256;NA;0.007407407;0;0;-0.030612245;0;0;0;NA;NA;0;0;NA;0;0;NA;0.026470588;0;0;NA;0;0.011111111;0;0;0.015384615;NA;0.005113636;0.005127526;-0.053333333;NA;NA;0;0;0;0;0;0;0;0;-0.010416667;0;0;0.070588235;0;0;NA;NA;0;0;NA;0;0;0.000689655;0;0;0;0.008547009;0.016567435;0;0;0;0;0;NA;0;NA;0;NA;NA;0;NA;0;0;0;0;NA;0;0;0;0;0;0;-0.021276596;0;0;0;0.008426966;0;0;NA;0;0;0;0;0.008403361;0;NA;0;0;0;0;0;0;0;0;0;-0.019688889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
5;2007;-0.004420299;0.000205494;-0.012146893;-0.020351157;-0.009341676;0.00229747;-0.009934612;-0.015197585;-0.011693802;NA;0.002695827;0.000461042;0;0.001075269;-0.009461568;0;0.030092352;0.039568345;0;0.039023372;-0.012693935;-0.019138298;0;0.012345679;0;0.062716454;0;0.008706739;0;NA;0;0.020618557;0.061579652;NA;-0.040932642;0;NA;0;0.008547009;-0.010429517;0;0;NA;0;NA;0;0;0;0.006953642;NA;0;-0.005920735;NA;0;0;0.007591024;NA;0;0.002949395;0;NA;0.029850746;0;-0.0234375;0;-0.010605574;0.006341631;0;0.009452502;NA;NA;NA;0.00897009;0.004803805;-0.019230769;0;0;0;0;-0.010050251;0;0;NA;NA;0.022721787;NA;0;0;0;-0.013972603;0;0;0;NA;-0.007352941;0;0;0;0;0;0;NA;NA;0.01582015;0;NA;0;0;NA;-0.004297994;0;0;NA;0;0;0;0;0;NA;-0.014697569;0.0103074;0;NA;NA;0;0;0;0;0;0;0;0;0;0;-0.0025;0.263736264;0;0;NA;NA;0;0;NA;0;0;0;0;0;0;-0.008474576;-0.01706137;0;0;0;0;0;NA;0;NA;0;NA;NA;0;NA;0;-0.010069893;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.005571031;0;0;NA;0;0;0;0;0;0;NA;-0.007444169;0.008139535;0;0;0;0;0.016949153;0;0.027307692;-0.002584214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
5;2007;0.019961646;0.033200931;0.021446955;0.007331976;0.017347211;0.022342742;0.007809911;0.018518256;0.029583498;NA;0.010205241;0.044423963;0;0.04189044;0.008961103;-0.005233085;0.053963849;0.076124567;0.005778472;-0.001807592;-0.014285714;0.006507522;0;0;0;0.001555371;0;0;-0.006971678;NA;0;-0.01010101;0.06088993;NA;0.053484603;-0.038805821;NA;0;0.015254237;0.02175884;0.031746032;0;NA;0;NA;0;4.17E+00;-0.04949197;0.015455442;NA;-0.007147049;0.005955999;NA;0;-0.003649635;0.003007519;NA;0;0.017412165;0;NA;0;0;0;0;0.015261088;0.006288989;0;-0.002316662;NA;NA;NA;0.020739177;-0.004780838;0;0;0;0;0;0.015228426;0;0;NA;NA;0.055559301;NA;0;0.006591207;0;-0.013614893;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;-0.016393443;0;NA;0;0;NA;0.004028777;-0.006433167;0;NA;0;0;0;0;0;NA;-0.000764965;0.030130952;0;NA;NA;0.007017544;0;0;0;0;0;0.010752688;0;0;0;-0.018379282;0.12173913;0;0;NA;NA;0.023621889;0;NA;0;0;0;0;0;0;0;0.023834197;0;0;0;0;0;NA;0;NA;0;NA;NA;0;NA;-0.033333333;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;-0.03601108;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.044444444;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
5;2007;0.009801189;0.010817403;0.009238522;-0.009704812;0.01381602;0.014981584;0.008712885;0;0.019483361;NA;0.015818574;0.021267208;0.002246696;0.006185567;0.034550068;0.005288552;-0.004854369;-0.01607717;0;0.020724346;0.008391304;0.008071034;0;-0.00304878;0;0.034460829;0;0;-0.0039491;NA;0;-0.010204082;0.00815079;NA;0;0;NA;0;0.026711185;0.008152174;0;0;NA;0;NA;0;0;0.000172414;0.010362694;NA;-6.33E+00;0;NA;-0.025765927;-0.000732601;-0.002998501;NA;0;0.019776375;0;NA;0.014521739;0.003278689;0;3.66E+00;-0.007908612;0;0;0.006127068;NA;NA;NA;0.007559096;0.009607609;0.019607843;-0.002777778;0;0;0;-5.00E-05;0;0;NA;NA;0.03960396;NA;-0.000294118;0;0;0;0;0;0;NA;-0.000246914;0;-0.023255814;0;0;0;0;NA;NA;0;0;NA;0;0;NA;-0.011464603;-0.007194245;0;NA;0;0;0;0;0.045454545;NA;0;0.003367079;-0.021126761;NA;NA;-0.006968641;0;0;0;0;0;-0.010319149;0;0;0;0.042553191;-0.069767442;-0.009302326;0;NA;NA;0;0;NA;0;0;0.033769814;-0.000287448;0;0;0.001709402;0.009362348;0;0;0;0;0;NA;0.028571429;NA;0;NA;NA;0;NA;-0.068965517;0.004366739;0;0;NA;0;0;0;0;0;0;0;0;0;0;-0.074712644;0;0;NA;0;0;0;0;-0.029583333;0;NA;0;0;0;0;0;0;0.010638298;0;0;-0.002295455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
5;2007;-0.017433589;-0.003344262;0.023855756;0.006533279;-0.00802139;0.001554491;0.00501376;0.006060754;-0.007832576;NA;0.013321279;-0.020867537;0.006549163;-0.016393443;-0.01009434;0.017752532;0.002761641;-0.016339869;-0.005745273;0;0.004843415;-0.005879209;0;0.014678899;0;-0.027779764;0;0;-0.013215859;NA;0;0;-0.021391275;NA;0;0;NA;0;0.004308943;0.050112767;-0.004615385;0.016666667;NA;0;NA;0;0;0;-0.025641026;NA;3.17E+00;0;NA;0;0;0.007518797;NA;0;0.011039009;0;NA;0;-0.003267974;0.028;-3.66E+00;-0.015218617;-0.01249937;0;-0.015864396;NA;NA;NA;0.022738443;0.038102866;0.009615385;0;0;0;0;-0.024951248;0;0;NA;NA;0.010506912;NA;-0.014416005;0;0;0;0;0;-0.019354839;NA;-0.002222771;0;0;0;0;0;0.030318091;NA;NA;0.000833333;0;NA;0;0;NA;-0.021455494;0;0;NA;0;0;0;0;0;NA;-0.008038278;-0.006548224;-0.014388489;NA;NA;0;0;0;0;0;0;0;0;0;0;0.020408163;-0.125;0;0;NA;NA;0;0;NA;0;0;0.033333333;0;0;0;0;0.038856856;0;0;0;0;0.062231067;NA;0;NA;0;NA;NA;0;NA;0.007407407;-0.004347754;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.034161491;0;0;NA;0;0;0;0;0.008973809;0;NA;-0.0125;0.014994233;0;0;0;0;0.010526316;0;0;-0.009066266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
5;2007;-0.005890568;0.004539772;-0.013817394;0.002028398;0.0083471;-0.002585196;0.000951611;0.006024242;0.000284483;NA;0.00897653;-0.014164056;-0.008733624;0.010552083;0.013914038;-0.001318865;-0.009864389;-0.016611296;-0.011568957;0;-0.013101436;0.008548387;0;0;0;-0.023661765;0;0.079962746;0.026785714;NA;-0.045454545;0.010309278;-0.011531842;NA;0;0;NA;0;0.003804744;0.061341016;-0.001081917;0;NA;0;NA;0;0;0.00844682;0;NA;0;-0.005920735;NA;0;0;0.004298507;NA;0.010810632;0.003467355;0;NA;0;0;0.027237354;0;0.026260561;-0.006328791;0;0.006306164;NA;NA;NA;0.007052904;0;-0.007619048;0;0;0;0;-0.000512821;0;0;NA;NA;-0.00300985;NA;0;0;0;0;0;0;0.006578947;NA;-0.00990099;0;0;0;0;0;0.088208945;NA;NA;0.007493755;0;NA;0;0;NA;0;0;0;NA;0;-0.010989011;0;0;0;NA;0.013891569;-0.009539574;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;NA;NA;0;0;NA;0;0;0;0;0;0;0;0.011824324;0;0;0;0;0.066940098;NA;0;NA;0;NA;NA;0;NA;0;-0.011627907;0;0;NA;0;0;0.015388288;0;0.08757356;0;0;0;0;0;-0.024024024;0;0;NA;0;0;0;0;0.012809056;0;NA;0;0.056818182;0;0;0;0;0.067708333;0;0;0.004574607;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;-0.006807596
5;2007;0.001945974;0.004086979;0.015659341;0.009716599;0.010002587;-0.002351014;0.00686261;0.005927605;0.005391794;NA;0.01297506;0.027347596;0.004405286;0.002442972;0.035999624;-0.002723239;0.010646366;0.040540541;0.011704365;0.01852947;0;-0.008507916;0;-0.010729355;0;-0.036013918;0;-0.002710361;0.010869565;NA;0;0.020408163;0.002786;NA;0;0;NA;0;0.008064516;-0.002763931;0.002630357;0;NA;0;NA;0;0;0;-0.006578947;NA;0.007230391;-0.011911997;NA;-0.013157895;0;0.00518666;NA;0;0.046390237;0;NA;0;0.029508197;0.026515152;0;0.001314619;0;0;-0.007226226;NA;NA;NA;0.004196491;-0.018352163;0;0;0;0;0;0;0;0;NA;NA;0.001006312;NA;0.01161194;0;0;0;0;0;0;NA;0.005;0;-0.095238095;0;0;0;0.027040719;NA;NA;-0.007438017;0;NA;0;0;NA;0.007407407;0;0;NA;0;-0.011111111;0;0;0.014492754;NA;-0.012178877;-0.003806556;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0.018181818;0.047619048;0;0;NA;NA;0;-0.055587724;NA;0;0;0.032258065;0;0;0;-0.004914676;-0.002861913;0;0;0;0;0;NA;-0.013888889;NA;0;NA;NA;0;NA;0;0;0;0;NA;0;0;0;0;0.052634501;0;0;0;0;0;0.003076923;0;0;NA;0;0;0;0;-0.012605042;0;NA;0;0;0;0;0;0;0.030243902;0;0;-0.005995423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
6;2007;0.031984653;0.000495747;0.009196646;0.008821171;0.017075045;9.66E+00;0.003992694;0;0.016949053;NA;0.009085565;0.029843593;0;0.007609254;-0.003175467;0.013516292;-0.00021357;0.032467532;0;-0.019934198;-0.000144928;0.013011172;0;-0.009809895;0;-0.00771875;0;0;0.002150538;NA;0;0.0299;-0.004514673;NA;0.005128205;0;NA;0;0;0.015293244;0.00308642;0.004918033;NA;0;NA;0;0;0;-0.00794702;NA;0.003573524;0.006027802;NA;0;0.015505865;-0.002040303;NA;0;0.003794;0;NA;0;0.082802548;0.029520295;0;-0.000663077;0;0;-0.000216984;NA;NA;NA;-0.008343932;0.014016768;-0.001919386;0;0;0;0;0.00564392;0;0;NA;NA;0.014043746;NA;0.003245891;0;0;0;0;0;0.000718954;NA;0;0.2;0;0;0;0;0.039462326;NA;NA;0.032472939;0;NA;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0.012906954;0.00664243;-0.04379562;NA;NA;0;0;0;0;0;0;0;0;0;0;0.034642857;0;0;0;NA;NA;0;0;NA;0;0;0;0;0;0;-0.001920702;-0.001435063;0;0.055555556;0;0;0;NA;0;NA;0;NA;NA;0;NA;0.033088235;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.012269939;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.008333717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
6;2007;0.033683562;-0.002477507;-0.010720986;0.001192369;-0.00612776;0.004572626;9.38E+00;-0.005892676;0.03883844;NA;0.006302632;-0.007953296;0.00877193;-0.00370446;-0.011195049;-0.008269426;-0.016843333;-0.01572327;0;-0.014810427;0.000144949;0.013396032;0;0.002215248;0;0.053727207;0;-0.0107937;0;NA;0;-0.009612584;-0.01953602;NA;-0.005102041;0;NA;0;0.00896;0.033586819;0;0;NA;0;NA;-0.00877193;0;0.001709402;0.001335113;NA;0.014232757;0;NA;0;0.028769447;-0.007392702;NA;0;-0.011059005;0;NA;0.002828491;-0.023529412;0.007168459;0;0.012487393;0;0;0;NA;NA;NA;-0.009851731;0.002768294;0.007692308;-0.011142061;0;0;0;0.005102041;0;0;NA;NA;-0.005948268;NA;-0.011735639;0;0;0;0;0;0;NA;-0.0039801;0;0;0;0;0;0.01269427;NA;NA;0;0;NA;0;0;NA;0;0;0;NA;0;0;0;0;-0.007142857;NA;-0.006276151;0.014197898;0;NA;NA;0;0;0;0;0;0;0;0;0;0;-0.01622368;0;0;0;NA;NA;0;0;NA;0;0;0;0;0;0;-0.012027491;-0.001916168;0;0;0;0;0.019600399;NA;0.007042254;NA;0;NA;NA;0;NA;0;0;0;0;NA;0;0;0;0;0;0;4.35E+00;0;0;0;0.033333333;0;0;NA;0;0;0;0;0.021276596;0;NA;0;0;0;0;0;0;0;0;0;0.002283105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
6;2007;0.002490859;-0.016535948;-0.005689515;0.004763795;-0.000253378;-0.004647944;-0.004717351;0.023472986;-0.009310343;NA;0.002263158;0.007590618;0.004347826;-0.006422404;0.012426362;-0.002392136;-0.005140624;-0.003194888;0;0.001803969;0;0.011029758;0;0.000798183;0;0.017663409;7.09E-01;0.008367025;0;NA;0;0;0;NA;0;0;NA;0;0.022042499;0.040230156;1.54E+00;0;NA;0.018292683;NA;0;0;0;-0.006666667;NA;0.011613541;0.002995843;NA;-0.066666667;0;-0.002985075;NA;0;-0.000920093;0;NA;-0.002849003;0;0;0.01727672;-0.006487804;0;0;0;NA;NA;NA;0.009935519;0.056979847;0.051526718;0;0.019354839;0;0;-0.000507614;0;0;NA;NA;-0.007948261;NA;0;-0.013130378;0;-0.014084507;0;0;-6.53E+00;NA;-0.000999001;0;0;0;0;0;0.047504686;NA;NA;-0.024193548;0;NA;0;0;NA;-0.007352941;0;0;NA;0;0;0;0;0;NA;-0.031004785;-0.007292609;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0.087719298;0.009090909;0;0;NA;NA;0.057691931;0;NA;0;0;0;0;0;0;0.00173913;0.00887929;0;0;0;0;0.057670825;NA;0;NA;0.231888435;NA;NA;0;NA;0;-0.002928481;0;0;NA;0;0;0;0;0;0;-4.35E+00;0;0;0;-0.023460411;0;0;NA;0;0;0;0;0.0125;0;NA;0;0.043010753;0;0;0;0;-0.024621212;0;-0.000374392;0.025056948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
6;2007;-0.020408466;-0.014567688;-0.00027248;-0.00513631;-0.002449945;-0.017263693;-0.00120491;-0.005558324;-0.017269728;NA;-0.011220221;-0.020399526;-0.008658009;-0.015463918;0.002545686;-0.002695897;-0.011130052;-0.012820513;0.005778472;-0.003801521;-0.014492754;0.007946375;0;-0.006134969;0;0.027900147;0;-0.002043439;0;NA;0;0;-0.004269703;NA;0;0;NA;0;-0.014352211;-0.004488575;0.035368687;0;NA;0;NA;0.008849558;0;0;0;NA;0.114873392;-0.005973788;NA;0;0;-0.004491018;NA;0;-0.005100595;0;NA;0;-0.015060241;-0.017793594;-3.60E+00;-0.015012796;-0.006702964;0;0.003847368;NA;NA;NA;0;0;-0.001814882;0;0;0;0;0;0;0;NA;NA;-0.006062268;NA;-0.005982143;0;0;0.014142857;0;0;-0.000653168;NA;0;0;0;0.010526316;0;0;0;NA;NA;0.024793388;0;NA;0;0;NA;-0.037037037;0.057971014;0;NA;-0.000275862;0;0;0;0;NA;-0.008097966;-0.013115514;0;NA;NA;0;0;0;0;0;0;0;0;0;-0.142612175;0;0.161261261;0;0;NA;NA;0;0;NA;0;0;0;0;0;0;0.006944444;-0.008325404;0;0;0;0;0;NA;0;NA;0;NA;NA;0;NA;0.028469751;-0.019184408;0;0;NA;0;0;-0.015155077;0;0;0;0;0;0;0;-0.024024024;0;0;NA;0;0;0.010526316;0;-0.00617284;0;NA;0;0;0;0;0;0;0;0;0;-0.022222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;0
