MONTH;YEAR;VENTSPILS NAFTA;BALTIC TELEKOM;DITTON PIEVADKELU;GRINDEKS;GROBINAS ZV;LATVIJAS BALZAMS;LATVIJAS GAZE;LATVIJAS KUG;OLAINES KIMISKI - FAR;RIGAS KUGU BUVETAVA;SAF TEHNNIKA;SALDUS MR;TALSU MR DEAD - DELIST.25/04/17;VALMIERAS STIKLA SKIEDRA
11;2005;0.005830904;NA;0.015873016;-0.003925417;-0.035874439;-0.032549729;-0.004140787;0;-0.020979021;-0.011494253;-0.016676593;0;0;0
11;2005;0.002898551;NA;0.0234375;0.040394089;0;-0.003738318;0.001039501;0.076923077;0;0.011627907;0.009085403;0;0;0.019886364
11;2005;0.034682081;NA;-0.022900763;0;0;-0.003752345;-0.017653167;0.017857143;0;0;0;0;0;0.011142061
11;2005;-0.016759777;NA;0.0234375;-0.014204545;0;-0.037664783;0.022198732;0.005847953;-0.003571429;0.017241379;-0.00060024;0;0;0.016528926
11;2005;-0.025568182;NA;0.007633588;0.006724304;0;-0.001956947;0;0;-0.003584229;-0.011299435;0;0;0;-0.008130081
11;2005;0.008746356;NA;0.045454545;-0.006679389;0;0.039215686;-0.005170631;0;0.007194245;0.011428571;0;0;0;-0.010928962
11;2005;0.026011561;NA;-0.014492754;0;-0.065116279;0.043396226;-0.01039501;0.01744186;-0.014285714;0.016949153;0;0.027863777;0;0
11;2005;0;NA;-0.007352941;-0.020172911;0;0.005424955;0.004201681;0.051428571;0.003623188;-0.016666667;0.003603604;0;0;0.011049724
11;2005;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
11;2005;0.028169014;NA;0.007407407;0;0.034825871;0.007194245;0;0.059782609;0;0.005649718;0;-0.026355422;0;-0.00273224
11;2005;-0.019178082;NA;-0.007352941;-0.003921569;0;0.05;0.00209205;-0.01025641;0;-0.016853933;0.002393776;0;0;-0.008219178
11;2005;-0.005586592;NA;0;-0.007874016;-0.134615385;-0.022108844;0.009394572;-0.025906736;-0.010830325;-0.005714286;0;0;0;0
11;2005;0.008426966;NA;0;0.004960317;0.238888889;0;0;-0.031914894;-0.003649635;0.005747126;0;0;0;0.011049724
11;2005;-0.016713092;NA;-0.022222222;0;0;-0.013913043;0;-0.010989011;0.010989011;-0.017142857;0;0;0;-0.076502732
11;2005;-0.002832861;NA;0.015151515;0;0;0.139329806;-0.001034126;0.038888889;-0.010869565;0;0;0;0;-0.023668639
11;2005;0;NA;0;-0.007897335;0.062780269;0.023219814;0.002070393;0.016042781;0.010989011;0;-0.005373134;0;0;0.027272727
11;2005;0;NA;0;0;0;-0.059001513;-0.022727273;-0.026315789;-0.010869565;0;0;0;0;0.002949853
12;2005;0.014204545;NA;-0.067164179;0;0;-0.004823151;0.00422833;-0.005405405;0.014652015;0.011627907;-0.003601441;0;0;0.035294118
12;2005;-0.00280112;NA;0.024;0.019900498;-0.029535865;-0.003231018;0.016842105;-0.02173913;0.014440433;0.005747126;0;0;0;0.017045455
12;2005;-0.011235955;NA;0;-0.017560976;0;-0.003241491;-0.011387164;0.011111111;-0.007117438;-0.005714286;-0.001204819;0;0;-0.016759777
12;2005;0;NA;-0.015625;0;0;0.003252033;-0.055497382;0.016483516;-0.017921147;-0.011494253;-0.009047045;0;0;0
12;2005;0.019886364;NA;-0.007936508;-0.002979146;-0.034782609;-0.003241491;0.001108647;0;-0.003649635;0.052325581;0;-0.00154679;0;-0.005681818
12;2005;-0.002785515;NA;0.024;0.00498008;0;0.001626016;0.013289037;0;0.003663004;0.005524862;0;0;0;0
12;2005;0.005586592;NA;0.0078125;-0.003964321;0;0.003246753;-0.01420765;-0.010810811;0.003649635;-0.005494505;0;0;0;0.022857143
12;2005;0;NA;0.023255814;0;0;-0.008090615;0.012195122;0.010928962;0.010909091;0.005524862;0;0;0;0.05027933
12;2005;0.016666667;NA;0.022727273;0.014925373;0;0.006525285;0.024096386;0;-0.003597122;0;0.004260499;0;0;-0.007978723
12;2005;-0.010928962;NA;0.007407407;-0.007843137;0.067567568;-0.006482982;0.03315508;0;0.025270758;0;0.000606061;0;0;0
12;2005;0.019337017;NA;0.014705882;-0.006916996;-0.05907173;0.03588907;-0.011387164;0.010810811;-0.01056338;0.027472527;0.008479709;0;0;0.00536193
12;2005;0.002710027;NA;0;0;0;-0.003149606;-0.013612565;-0.010695187;-0.007117438;0;0;0;0;-0.005333333
12;2005;0.008108108;NA;-0.014492754;-0.006965174;0;-0.015797788;0.014861996;0;-0.010752688;0;-0.012612613;0;0;0
12;2005;0;NA;-0.014705882;0;0.031390135;-0.004815409;-0.014644351;0;0.014492754;-0.016042781;0.004257908;0;0;0.016085791
12;2005;-0.008042895;NA;0;0;-0.026086957;0;0.011677282;0;0;0.016304348;0;0;0;-0.015831135
12;2005;0.032432432;NA;0.007462687;0;0;0;0.009443861;0.010810811;0.010714286;0.037433155;0;0;0.17721519;0
12;2005;0.015706806;NA;0;0.007014028;0.026785714;0.003225806;0.028066528;0;0;0;0.004239855;0;0;0
12;2005;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
12;2005;0;NA;-0.007407407;-0.013930348;0.086956522;0;0.022244692;0;0.003533569;0.015463918;0;0;0;0.00536193
12;2005;-0.018041237;NA;-0.014925373;0.007063572;0;0.01607717;0.009891197;0;0.01056338;0.005076142;0;0;0;0.010666667
12;2005;0.005249344;NA;0.015151515;0;0;0.022151899;0.006856024;-0.010695187;-0.003484321;0.01010101;0.022316043;0.068164214;0;0
12;2005;0.01305483;NA;0.007462687;-0.007014028;0;0;0.004863813;0.010810811;-0.006993007;0.025;0;0.067440174;0;0
1;2006;0.074742268;NA;-0.007407407;0;0;0.034055728;0.035818006;0.005347594;0.01056338;0.009756098;0;0.024456522;0;0
1;2006;-0.069544365;NA;0;0.008072654;0;0.025449102;-0.03364486;-0.005319149;0.020905923;-0.028985507;0;0;0;-0.002638522
1;2006;0.007731959;NA;0;-0.001001001;0;0.027737226;0.007736944;0;0.068259386;0.019900498;0;0;0;0
1;2006;-0.015345269;NA;-0.014925373;0;0;0.051136364;0.042226488;-0.010695187;0.012779553;0;0;-0.023209549;0;0
1;2006;0.007792208;NA;0.015151515;0.001002004;0;-0.009459459;0.081952118;0;0.006309148;0.009756098;0;0;0;0
1;2006;0;NA;0;0.007007007;0;0.021828104;-0.006808511;0;0.003134796;0;0;0;0;0.018518519
1;2006;0.010309278;NA;-0.02238806;0.00695825;0;0.006675567;0.013710368;0.010810811;-0.009375;0;-0.012389381;0;0;-0.025974026
1;2006;-0.012755102;NA;0.007633588;0;0.036;0.01061008;0;-0.010695187;-0.025236593;-0.009661836;0.008363202;0;0;0.016
1;2006;0.005167959;NA;-0.007575758;0.000987167;0;0.018372703;-0.009298394;0.010810811;0.012944984;-0.019512195;0;0.023761032;0;-0.020997375
1;2006;-0.002570694;NA;-0.015267176;-0.021696252;0.054054054;-0.018041237;0.001706485;0;0.009584665;0;-0.003554502;0.048408488;0;0
1;2006;-0.015463918;NA;-0.007751938;-0.001008065;0;0;0;0;-0.003164557;0;-0.008917955;-0.045540797;0;-0.002680965
1;2006;0;NA;-0.015625;0;-0.051282051;-0.014435696;0.00681431;0;0;-0.004975124;-0.00059988;0;0;0.024193548
1;2006;0.013089005;NA;0.015873016;-0.007063572;0;0.021304927;-0.026226734;0;-0.019047619;0;-0.008403361;0;0;-0.034120735
1;2006;-0.012919897;NA;0;0;0;-0.006518905;-0.012163336;0.005347594;0;0;0;0;0;0
1;2006;0.015706806;NA;-0.015625;0.022357724;0.104247104;-0.001312336;0.038698329;-0.005319149;0.009708738;-0.03;0.013317191;0;0;0
1;2006;-0.005154639;NA;0.015873016;0;0;0;0.00254022;0.005347594;0.012820513;0.015463918;-0.008960573;0;0;-0.005434783
1;2006;0.015544041;NA;-0.015625;-0.00695825;0;-0.011826544;-0.022804054;-0.005319149;-0.009493671;-0.020304569;0.009041591;-0.047713718;0;0.00273224
1;2006;-0.007653061;NA;0;-0.015015015;-0.020979021;-0.006648936;-0.033707865;-0.010695187;0.006389776;0.005181347;-0.004778973;0;0;-0.013623978
1;2006;0;NA;0.015873016;0;0;0.009370817;0;0;0.003174603;-0.005154639;0.00060024;0;0;0
1;2006;0;NA;0;-0.007113821;0;0.019893899;0.039355993;-0.005405405;-0.025316456;0;0;0;0;0.005524862
1;2006;0;NA;0.0078125;0.00716479;0;0;-0.037005164;0;-0.019480519;0;0;0;0;0.005494505
1;2006;-0.010282776;NA;-0.03875969;-0.014227642;0;-0.011703511;-0.039320822;0;0;-0.010362694;0;0;0;-0.038251366
2;2006;-0.015584416;NA;-0.072580645;-0.037113402;0;-0.009210526;-0.028837209;-0.048913043;-0.023178808;-0.020942408;0;0;0;-0.025568182
2;2006;-0.094986807;NA;-0.104347826;-0.046038544;0;-0.065073041;-0.040229885;-0.102857143;-0.074576271;-0.064171123;-0.025794841;0;0;-0.011661808
2;2006;-0.008746356;NA;0.087378641;-0.032547699;0;-0.082386364;0.01996008;0;-0.062271062;-0.017142857;0;0;0;-0.002949853
2;2006;0.002941176;NA;-0.098214286;0;0;0.063467492;0;-0.031847134;0.0234375;0;0;0;0;-0.020710059
2;2006;0.052785924;NA;0.069306931;-0.049883991;0;0.004366812;0.052837573;0.085526316;0.045801527;0.034883721;-0.027093596;0.050104384;0;0.003021148
2;2006;-0.022284123;NA;-0.064814815;0.024420024;0;0.04057971;0;-0.006060606;0.032846715;-0.005617978;0;-0.000662691;0;-0.006024096
2;2006;0;NA;0.01980198;-0.001191895;0;-0.032033426;0;-0.018292683;0;-0.039548023;0;0;0;0
2;2006;-0.025641026;NA;-0.009708738;0.009546539;0;-0.007194245;-0.034386617;0.00621118;0.042402827;0;0;0.00994695;0;0
2;2006;0.00877193;NA;-0.009803922;0.002364066;0.025;-0.026086957;-0.016361886;0;0;-0.029411765;0;0;0.086021505;0
2;2006;-0.005797101;NA;0;-0.025943396;0;-0.016369048;0.0518591;0.012345679;0.003389831;0.012121212;0;0;0;0.018181818
2;2006;0.029154519;NA;0.00990099;0;0;-0.004538578;-0.017674419;-0.012195122;-0.003378378;-0.011976048;-0.008860759;0;0;0.005952381
2;2006;-0.011331445;NA;0;-0.016949153;0;0.006079027;-0.010416667;0.012345679;-0.016949153;0;0;0;0;-0.023668639
2;2006;0.028653295;NA;0;0.00862069;0;-0.001510574;0;0.006097561;0.006896552;0;0;0;0.138613861;0
2;2006;-0.027855153;NA;0;0;0;0;0.029665072;-0.006060606;0.01369863;0;0;0.038082731;0.373913043;0
2;2006;-0.008595989;NA;-0.009803922;0.092796093;0;0.004538578;-0.029739777;0;0.013513514;0;0;0;0.044303797;-0.003030303
2;2006;-0.037572254;NA;-0.01980198;-0.011173184;0;-0.015060241;0.024904215;-0.042682927;-0.036666667;0.012121212;0;0;0;0
2;2006;-0.009009009;NA;-0.01010101;-0.010169492;0;-0.02293578;0;-0.01910828;0.01384083;0;0;0;-0.127272727;-0.009118541
2;2006;-0.012121212;NA;0.010204082;0.007990868;0;0.021909233;-0.005607477;0.019480519;-0.020477816;0;0;0;0;0
2;2006;-0.030674847;NA;-0.01010101;0.009060023;0;0.027565084;-0.033834586;-0.01910828;0.020905923;0;-0.03192848;0;0;-0.073619632
2;2006;-0.053797468;NA;0.010204082;-0.008978676;0;-0.004470939;0.003891051;0;0.003412969;-0.011976048;-0.009894459;0.155597723;0;-0.026490066
3;2006;-0.016722408;NA;0;-0.004530011;0;0.013473054;0;-0.012987013;0;0.012121212;0;0;0;0
3;2006;0.017006803;NA;0;-0.001137656;0;0.007385524;-0.009689922;0.032894737;0.003401361;-0.017964072;0;0;0;0.003401361
3;2006;-0.013377926;NA;0;-0.002277904;-0.174216028;-0.014662757;0;0;0;-0.030487805;-0.003331113;0;0;0
3;2006;-0.010169492;NA;-0.060606061;0.017123288;0;-0.016369048;0;-0.01910828;-0.006779661;-0.012578616;0;-0.020799124;0;0
3;2006;-0.04109589;NA;-0.021505376;-0.002244669;0;-0.02269289;0.005870841;-0.045454545;-0.071672355;-0.057324841;-0.006016043;0;0;-0.016949153
3;2006;-0.025;NA;-0.065934066;-0.012373453;0;-0.003095975;0.004863813;-0.034013605;-0.033088235;-0.006756757;0.006052455;0;0;-0.017241379
3;2006;0.04029304;NA;0.070588235;0.005694761;0;0.01552795;0.029041626;0.021126761;0.053231939;0.068027211;-0.010695187;0.007825601;0;-0.003508772
3;2006;0.017605634;NA;0.010989011;0.001132503;0;0.001529052;-0.017873942;-0.027586207;-0.014440433;0.006369427;0;0;0;-0.003521127
3;2006;-0.010380623;NA;0;0;0;0.018320611;0.009578544;0;-0.032967033;0;0;0;0;-0.035335689
3;2006;-0.031468531;NA;-0.043478261;-0.013574661;0;-0.052473763;-0.028462998;-0.014184397;-0.041666667;-0.018987342;0;0;0;-0.062271062
3;2006;-0.018050542;NA;-0.056818182;-0.01146789;0;-0.09335443;-0.012695313;-0.007194245;-0.079051383;-0.006451613;0;0;0;-0.046875
3;2006;-0.018382353;NA;0;-0.016241299;0;-0.041884817;-0.00098912;0;0.012875536;0;-0.019594595;-0.083749307;0;-0.016393443
3;2006;0.056179775;NA;0;0.008254717;0.05907173;0.001821494;0.000990099;-0.02173913;0.016949153;0;-0.014472777;0;0;0.045833333
3;2006;0.028368794;NA;0.108433735;0.016374269;0;0.054545455;0.020771513;0.051851852;0.045833333;0.084415584;0.004895105;0;0;0.139442231
3;2006;0.013793103;NA;0.010869565;0.010356732;0;0.025862069;0.007751938;0.049295775;0.071713147;0;0;0;0.194444444;0.027972028
3;2006;-0.013605442;NA;-0.010752688;0.001138952;0;0.01512605;0.006730769;-0.006711409;0.029739777;-0.011976048;0;0;0;0.006802721
3;2006;0.006896552;NA;0;0.004550626;0;-0.013245033;0.026743075;0.02027027;0.018050542;0.012121212;-0.000695894;0;0;-0.006756757
3;2006;0.01369863;NA;0.065217391;-0.00792752;0;0.072147651;0.025116279;0.01986755;-0.007092199;0.017964072;0.000696379;0;0;0.003401361
3;2006;0.033783784;NA;0.081632653;0.00913242;0;0.059467919;-0.014519056;0.051948052;0.025;0.023529412;-0.00487126;-0.043583535;0;0.033898305
3;2006;-0.013071895;NA;-0.047169811;-0.003393665;0;-0.004431315;0.015653775;-0.043209877;-0.003484321;-0.017241379;-0.004895105;0.003164557;0;-0.016393443
3;2006;0;NA;-0.04950495;0.011350738;0;-0.008902077;-0.014505893;-0.019354839;-0.013986014;-0.035087719;-0.000702741;0.042271293;-0.081395349;0.006666667
3;2006;0;NA;0.020833333;-0.003367003;0;0.005988024;0.017479301;0.019736842;0;0.018181818;0;0;0;-0.009933775
3;2006;-0.006622517;NA;0;0.007882883;0;0;0.001808318;0.032258065;0;-0.017857143;0.000703235;0;0.120253165;0.013377926
4;2006;0.016666667;NA;0.010204082;-0.011173184;0;0.03125;-0.009927798;-0.01875;0;0.018181818;0;0;-0.028248588;0.04290429
4;2006;-0.009836066;NA;-0.04040404;-0.004519774;0;-0.004329004;0.012762078;-0.01910828;0.007092199;0;-0.01054111;0;-0.081395349;0.03164557
4;2006;0;NA;0.010526316;0.003405221;0.06374502;0.008695652;-0.01170117;-0.012987013;-0.007042254;0.017857143;0;0;0;0.021472393
4;2006;0.003311258;NA;0.020833333;0.007918552;0.112359551;0.001436782;0.019125683;0.013157895;0.003546099;0.01754386;0;0.122276029;0.056962025;0.009009009
4;2006;0.02310231;NA;0;-0.015712682;0.006734007;-0.00143472;0;0.019480519;-0.003533569;0;0;0;-0.053892216;-0.00297619
4;2006;-0.003225806;NA;-0.020408163;-0.001140251;-0.013377926;0.007183908;0;-0.012738854;0;0.022988506;0.004971591;0;0;0
4;2006;0.042071197;NA;0.03125;-0.007990868;0;0.064194009;0.017873101;0.019354839;0.060283688;0.039325843;0;0;0;0.011940299
4;2006;0.01242236;NA;0;-0.008055236;0;-0.016085791;-0.007901668;-0.025316456;-0.013377926;-0.037837838;0;0;0;0
4;2006;-0.003067485;NA;-0.01010101;0;0;0.008174387;0.00619469;0;0.006779661;0;0;0;0;0
4;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
4;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
4;2006;0.009230769;NA;-0.020408163;0.025522042;0;0.009459459;-0.00703606;-0.012987013;0.006734007;0;0;0;0;-0.002949853
4;2006;-0.006097561;NA;0;0.005656109;0;0;0;0.013157895;0.010033445;-0.016853933;0;0;0;0.01183432
4;2006;0.015337423;NA;-0.010416667;0.001124859;0;-0.001338688;0.005314438;0;-0.009933775;0;-0.008480565;0;0;0.002923977
4;2006;0.003021148;NA;0.010526316;-0.001123596;0;-0.008042895;0;0;0.003344482;0;0.017818959;0;0;0
4;2006;-0.021084337;NA;-0.010416667;-0.012373453;0;-0.012162162;-0.004405286;-0.012987013;-0.033333333;0;0.006302521;0;-0.037974684;-0.023323615
4;2006;0.015384615;NA;0;0.006833713;-0.122033898;0;-0.000884956;0;0.020689655;0;-0.020180932;0;-0.006578947;0
4;2006;0.006060606;NA;-0.031578947;0;-0.030888031;-0.017783858;0.009743136;-0.006578947;-0.006756757;-0.022857143;0;-0.093311758;0;0.002985075
4;2006;-0.027108434;NA;0.010869565;0;0;0.002785515;-0.00877193;0.006622517;0.003401361;0.005847953;0.020596591;0;-0.145695364;-0.00297619
4;2006;-0.021671827;NA;-0.010752688;0.007918552;0;-0.002777778;0.008849558;-0.006578947;0;0;0.00487126;-0.051160024;0;0
5;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2006;-0.018987342;NA;0;-0.006734007;-0.027888446;0;0;-0.013245033;-0.020338983;-0.023255814;-0.024930748;0;0;-0.005970149
5;2006;-0.022580645;NA;-0.032608696;0.001129944;0;0;-0.009649123;0.013422819;-0.006920415;-0.005952381;0;0;0;-0.03003003
5;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2006;0.00990099;NA;0.033707865;0.005643341;0;0;0;0;-0.010452962;0;0;0;0;0.049535604
5;2006;-0.009803922;NA;0.032608696;0.007856341;0;0.011142061;0.00088574;0.006622517;0.003521127;0.005988024;0;0;0;0
5;2006;-0.01320132;NA;-0.031578947;0.010022272;0;0;0;0;-0.063157895;-0.005952381;0;0;0;-0.04719764
5;2006;-0.023411371;NA;0;-0.009922822;-0.040983607;-0.008264463;0.000884956;-0.026315789;-0.074906367;-0.02994012;0;0;0;0.009287926
5;2006;0;NA;0;0;0.042735043;-0.002777778;-0.001768347;-0.006756757;0.016194332;0;0;0;0;0
5;2006;0;NA;0;0.0077951;0;0;-0.008857396;-0.013605442;0.035856574;0;0.010653409;0;0;0.039877301
5;2006;-0.010273973;NA;-0.010869565;0;0;0.001392758;0;0.013793103;0.015384615;0;0;0;0;0.005899705
5;2006;-0.024221453;NA;-0.021978022;-0.005524862;0;0;0;0.006802721;-0.003787879;-0.00617284;0;0;0;-0.029325513
5;2006;0.014184397;NA;0.02247191;0.005555556;0;0;0;-0.02027027;-0.02661597;-0.01863354;0;0;0;-0.024169184
5;2006;-0.013986014;NA;-0.021978022;0;0;-0.020862309;0;-0.027586207;0.01171875;-0.037974684;0;0;0;0.024767802
5;2006;-0.007092199;NA;-0.04494382;-0.005524862;-0.06557377;-0.029829545;0;-0.070921986;-0.007722008;-0.006578947;0;-0.053918495;0;-0.024169184
5;2006;-0.025;NA;-0.141176471;-0.002222222;0;-0.026354319;0;0;-0.023346304;-0.01986755;-0.023190443;0;0;-0.024767802
5;2006;0;NA;-0.04109589;0.0077951;0;-0.027067669;-0.014298481;-0.038167939;-0.03187251;-0.006756757;-0.001438849;0;0;0.031746032
5;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
5;2006;0;NA;0.028571429;-0.007734807;0.289473684;-0.034003091;-0.00543971;0.015873016;-0.037037037;0.006802721;0;0;0;0.015384615
5;2006;-0.021978022;NA;0.013888889;0;0.051020408;-0.0048;-0.013673655;0.0234375;0.008547009;0.02027027;0;0;0.224806202;0.018181818
5;2006;-0.018726592;NA;0.02739726;0;0;0.011254019;-0.005545287;-0.022900763;0.012711864;0;0;0;0;-0.014880952
5;2006;-0.007633588;NA;-0.066666667;0;0;0.001589825;0;-0.015625;-0.037656904;-0.01986755;0.004322767;0;0;0
6;2006;-0.003846154;NA;0.114285714;0.0077951;0;0.007936508;0;0;0.013043478;-0.108108108;0;0;0;-0.009063444
6;2006;0;NA;-0.025641026;-0.015469613;0;0.001574803;0;0.015873016;0.004291845;0.045454545;0.025107604;0;0;0
6;2006;0;NA;-0.013157895;0;0;-0.001572327;0;-0.015625;0.008547009;-0.014492754;0.00069979;-0.095427435;0;-0.015243902
6;2006;0;NA;0.013333333;0.007856341;0;-0.011023622;0;0.015873016;-0.008474576;0.014705882;0;0;0;0
6;2006;0;NA;0;-0.001113586;0;-0.001592357;0;0.03125;0.021367521;0.007246377;-0.02027972;0;0;0.009287926
6;2006;-0.019305019;NA;-0.013157895;0;0;-0.001594896;0;-0.007575758;-0.0041841;0;0;0;0;0
6;2006;-0.003937008;NA;0;-0.014492754;0;-0.001597444;0.000929368;0;0.004201681;0;-0.009992862;0;0;0.006134969
6;2006;0.003952569;NA;0;-0.016968326;0;-0.0432;0.00371402;-0.022900763;0;-0.014388489;0;0;0;-0.015243902
6;2006;0.011811024;NA;-0.026666667;0.02301496;0;0;-0.003700278;0;-0.008368201;-0.058394161;-0.005767844;0;0;-0.030959752
6;2006;-0.011673152;NA;-0.068493151;-0.030371204;-0.194174757;-0.04180602;0.00371402;-0.03125;-0.016877637;-0.023255814;0;-0.052747253;0;-0.03514377
6;2006;0;NA;0.014705882;0.025522042;0;-0.005235602;0;0;0;0;0.021029732;0;0;0
6;2006;0.027559055;NA;0.014492754;-0.020361991;0;0.021052632;0;0.016129032;0.012875536;0.03968254;-0.015625;0;0;0
6;2006;0.003831418;NA;0;0.005773672;0;0;-0.004625347;0.015873016;0;-0.015267176;0;0;0;-0.009933775
6;2006;-0.003816794;NA;0.028571429;-0.002296211;0;0.010309278;0.000929368;0;-0.008474576;0;0;0;0;-0.006688963
6;2006;0.003831418;NA;0;0.002301496;0;-0.017006803;0.00371402;-0.015625;0;0.015503876;0;0;0;0.02020202
6;2006;-0.007633588;NA;0;0;0;0;0;0.015873016;0;0;0;0;0;0
6;2006;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2006;-0.003846154;NA;0;0;0;0;0;0;0;0.007633588;0;0;0;0
6;2006;0;NA;0.041666667;0.014925373;0;0;-0.002775208;0.0078125;0.012820513;-0.007575758;-0.002886003;0;0;0.00660066
6;2006;0.003861004;NA;-0.026666667;0.002262443;0;-0.001730104;0.002782931;0.015503876;0.004219409;0;0;0;0;0
6;2006;0;NA;0.02739726;-0.005643341;0;0.008665511;0.002775208;-0.015267176;0.012605042;0;0;0;0;0
6;2006;-0.003846154;NA;0;0.011350738;0;0.018900344;0.001845018;0.015503876;0.020746888;0;-0.002170767;0;-0.088607595;0.006557377
7;2006;0.003861004;NA;0;0.015712682;0;-0.001686341;0;0.007633588;-0.012195122;0;0;0;-0.104166667;0
7;2006;0.003846154;NA;0;0.024309392;0;-0.010135135;-0.007366483;0;0;0;0;0;0;-0.003257329
7;2006;0;NA;-0.026666667;-0.010787487;0.228915663;0;0;-0.007575758;0.004115226;0.007633588;0;0;0;0
7;2006;-0.007662835;NA;0.04109589;0.001090513;0;0.015358362;0.012987013;0.030534351;0.024590164;0;0.021029732;0;0;0.019607843
7;2006;0.011583012;NA;0.039473684;0.002178649;-0.117647059;0.013445378;0.013736264;0.051851852;0;0.015151515;0.004971591;0.109822119;0;0.003205128
7;2006;-0.007633588;NA;0.012658228;0;0.051851852;0;-0.01897019;0;0.024;0;0;0;0;0.031948882
7;2006;0;NA;0;0;0;0.008291874;0.00092081;0;0.00390625;0.007462687;0;0;0;0.00619195
7;2006;0;NA;0.025;0;0;-0.014802632;0.009199632;0;-0.003891051;0.007407407;0.002826855;0;0;0
7;2006;-0.003846154;NA;0.036585366;0;0;0.010016694;-0.014585232;0.014084507;0;0;0;0;0.503875969;0
7;2006;0.003861004;NA;-0.023529412;0;0;-0.021487603;0.000925069;-0.020833333;-0.0078125;0.007352941;0;0;0;-0.009230769
7;2006;-0.003846154;NA;-0.012048193;-0.009782609;0;0;0.013863216;-0.014184397;0.019685039;0;0;0;0;0.040372671
7;2006;-0.011583012;NA;-0.024390244;-0.006586169;0;-0.005067568;-0.014585232;-0.007194245;0.015444015;-0.01459854;0;0;0;-0.008955224
7;2006;0.06640625;NA;0.025;0.00441989;0;0.01188455;0;0.02173913;-0.011406844;0;0.012684989;-0.098954704;0;0.012048193
7;2006;0;NA;0;0.00330033;0;0;0;0;-0.003846154;0.007407407;0;0;0;0
7;2006;0.021978022;NA;0.012195122;0;0;-0.006711409;0;0;-0.007722008;0;-0.002087683;0;0;0
7;2006;0.014336918;NA;-0.012048193;-0.007675439;0;0;0;-0.014184397;-0.003891051;-0.007352941;0;0;0;-0.011904762
7;2006;-0.010600707;NA;0.012195122;0;0;0.006756757;0;0.014388489;-0.01953125;0.007407407;0;0;0;0.003012048
7;2006;0.078571429;NA;0;0;0;0.021812081;0;-0.014184397;0;0.007352941;0;0;0;0
7;2006;0;NA;-0.012048193;-0.007734807;0;-0.02134647;0;0;0;-0.01459854;0;0;0;-0.003003003
7;2006;-0.072847682;NA;0;0.004454343;-0.038732394;0;0;0.014388489;0;-0.022222222;0.00488145;0;-0.257731959;0.024096386
7;2006;0.032142857;NA;0;0.009977827;0.051282051;-0.006711409;0;0;0;0;0;-0.112142305;0;0.026470588
8;2006;0.010380623;NA;-0.024390244;-0.015367728;-0.034843206;-0.005067568;-0.002775208;0;0.011952191;0;-0.00277585;0.00087108;0;-0.031518625
8;2006;-0.02739726;NA;0;-0.023411371;0;0;-0.011131725;0;0;0;0;0.125326371;0.097222222;0
8;2006;-0.024647887;NA;-0.0125;-0.007990868;0;-0.006791171;-0.006566604;0.007092199;0;0.015151515;0;0;0;0.041420118
8;2006;0;NA;0.037974684;0;0;-0.005128205;-0.004721435;0.021126761;-0.011811024;0;0;0.11136891;0;0.017045455
8;2006;0.02166065;NA;0;0;0;0;-0.003795066;0;0;0;0;0;0;-0.047486034
8;2006;0.045936396;NA;0;0.008055236;0;-0.017182131;0.015238095;0.04137931;-0.003984064;-0.014925373;0;0;0;0
8;2006;0.067567568;NA;0;0.017123288;0;0.027972028;0.015947467;-0.013245033;-0.004;0.015151515;0;-0.13013222;0;0.029325513
8;2006;0.022151899;NA;0;0.006734007;0;0.008503401;0.008310249;-0.006711409;0;0;0;0;0;0.002849003
8;2006;-0.021671827;NA;0;0.002229654;0;0;-0.024725275;0.006756757;-0.008032129;0;0;0.0112;0;0
8;2006;0.012658228;NA;0.012195122;-0.008898776;0;0.003372681;0.020657277;0.013422819;0.024291498;0.029850746;0;0;0;-0.028409091
8;2006;-0.0125;NA;0.036144578;-0.005611672;0;0.013445378;-0.018399264;0;0;0.02173913;0;0;0;0.011695906
8;2006;0;NA;0;-0.001128668;0;0;0.0131209;0.006622517;0.011857708;0.007092199;0;0;0;0
8;2006;-0.018987342;NA;0;0.006779661;0;0.036484245;-0.004625347;0.013157895;0.015625;0.035211268;0;0;0;0
8;2006;0;NA;0;0.006734007;0;-0.0064;0.019516729;-0.019480519;0.023076923;0;0;0;0;0.028901734
8;2006;-0.012903226;NA;-0.011627907;0.001114827;0;-0.004830918;0;-0.01986755;0.003759398;0;0;-0.039556962;0;0
8;2006;0;NA;-0.035294118;-0.012249443;-0.086642599;0;-0.014585232;0;0;-0.013605442;0;0.029654036;0;0
8;2006;0;NA;0.012195122;-0.003382187;0;0;0.000925069;-0.02027027;0;0.013793103;0;0;0;-0.030898876
