MONTH;YEAR;KRKA;PETROL;TELEKOM SLOVENIJE;ZAVAROVALNICA TRIGLAV;CETIS REDNE;CINKARNA REDNE;DATALAB TEHNOLOGIJE;DELO PRODAJA;GEA TOVARNA OLJA;GORENJE;GRAND HOTEL UNION;INLES RIBNICA REDNE;INTEREUROPA;ISTRABENZ;KD;KOMPAS MTS;KS NALOZBE;LUKA KOPER;M1 FINANCNA DRUZBA;MELAMIN REDNE;MERCATOR;MLINOTEST;NAMA;NIKA REDNE;POZAVAROVALNICA SAVA;SALUS REDNE SERIJA 'B';SIVENT;TERME CATEZ REDNE;TOPLICE DOBRNA;UNIOR KOVASKA;ZDRAVILISEE ROGASKA REDN
2;2007;-0.015965008;-0.012151301;-0.007254623;NA;-0.099444444;0.033540041;NA;0;0;-0.004874652;0;0;-0.014865845;0.01988997;-0.003051882;0;NA;0.005989963;-0.004524887;0;0.008255319;0;0;0;NA;-0.072666667;NA;-0.028243179;0;NA;0
2;2007;0.000111123;0.005148751;0.009800831;NA;0;-0.044516129;NA;0;0;0.00489853;-0.02920354;0;0.002944424;0.01659751;0;0;NA;0.0041841;0.009090909;0;0.015911201;0;0;0;NA;0.049604601;NA;-0.014778325;0;NA;0
2;2007;0.008444444;-0.019493007;-0.00116355;NA;0.01172116;-0.047738015;NA;0;0;-0.000696379;0;0.027667984;-0.002568807;-0.001836735;0;0;NA;-0.006410256;0;0;-0.019567114;0;0;0;NA;-0.02739726;NA;0.0225;0;NA;0
2;2007;-0.005178493;0.002603192;0.004830094;NA;0.048780488;0.000283628;NA;0;0;0.007665505;0;0;0;0.015743202;0;0;NA;0;0;0;0;0;0;0;NA;0.053521127;NA;0.026894866;0;NA;0
2;2007;-0.005316203;-0.001440487;0.002346887;NA;0;-0.069965265;NA;0;0;-0.006569848;0.004557885;0;-0.005150846;-0.013285024;0;0;NA;0.001774194;0;0;0.016779661;0;0;0;NA;-0.040106952;NA;-0.047619048;-0.105263158;NA;0
2;2007;-0.011691348;-0.004541407;-0.021016108;NA;0;0.021341463;NA;0;0;0.00382875;0;0;-0.00147929;-0.021011832;0;0;NA;-0.001771051;0;0;-0.002167028;0;0;0;NA;0.044568245;NA;0;0;NA;0
2;2007;-0.019490762;-0.014473567;0.000835639;NA;0;-0.029850746;NA;0;0;-0.020804438;0;0;-0.00037037;0.000208377;0;0;NA;-0.00483871;0;0;-0.039132977;0.011984021;0;0;NA;-0.026666667;NA;0.05;-0.019607843;NA;0
2;2007;-0.002298058;-0.025124351;0.016698817;NA;0;-0.007692308;NA;-0.04;0;-0.004249292;0;0;-0.025565024;-0.008958333;0;0;NA;0.009076175;0;0;0.021428261;0;0;0;NA;-0.02739726;NA;-0.023809524;0;NA;0
2;2007;0.00760106;0.011433466;0.012063546;NA;0;-0.015503876;NA;-0.000416667;0;0.009957326;0;0;0.015589354;0.011141476;0;0;NA;0.012046258;0;0;0.004255319;0;0;0;NA;0;NA;0;0;NA;-0.453547385
2;2007;0.011544176;0.00235658;0.000111923;NA;0;0.062992126;NA;0;0;0.012676056;0;0;0.007113441;0.006652807;0;0;NA;-0.009681003;0;0;0.012415254;0;0;0;NA;-0.014084507;NA;-0.023902439;0;NA;0.848559515
2;2007;-0.02700565;-0.001873485;-0.008812914;NA;0;0;NA;0;0;-0.001390821;0;0;0;0.011978521;0.021428571;0;NA;-0.006410256;0.004504505;0;-0.00179969;0;0;0;NA;0.042857143;NA;0.049475262;0;NA;0
2;2007;-0.007316223;0.000386441;-0.001580671;NA;-0.029069767;0;NA;0;0.002985075;0.002089136;-0.000907441;0;-0.001858736;0.020408163;0;0;NA;0;0;0;0.005618449;0;0;0;NA;0;NA;0;0;NA;0
2;2007;-0.011932616;-0.020142376;-0.010516793;NA;-0.017964072;0;NA;0;-0.00297619;0.002779708;0;0;0.005959032;-0.02;0;0.049475262;NA;0.00016129;-0.004484305;0;-0.003502335;0;0;0;NA;0.034246575;NA;0;0;NA;0
3;2007;-0.005564764;0.004599384;0.0038;NA;-0.01097561;-0.051851852;NA;0;0;-0.005544006;0;0;0.007034432;0.009795918;0.008991009;0;NA;0.00112885;0;0;-0.018158996;0;0;0;NA;0.006622517;NA;0;0;NA;0.500051266
3;2007;-0.010120252;-0.009362211;-0.003785615;NA;0.011097411;0;NA;0;0;-0.001393728;0;0;-0.007352941;-0.009296686;0;0;NA;0.012403351;0;-0.139941691;-0.016449331;0;0;0;NA;-0.002631579;NA;0;0;NA;0
3;2007;-0.048231898;-0.057628461;-0.018628571;NA;0;0;NA;0;0;-0.018841591;0;0;-0.009259259;-0.030191758;0;0;NA;-0.040095465;0;0;-0.046923744;0;0;0;NA;-0.088390501;NA;-0.047619048;0;NA;0
3;2007;0.029950714;0.034890005;0.023523932;NA;0;0.03125;NA;0;0;-0.000711238;0;0.038461538;0.006728972;0.028397139;0;0;NA;-0.004475385;0;0.016949153;0.022866755;0;0;0;NA;0.083936324;NA;0;0;NA;-0.2
3;2007;0.018404908;0.005938104;0.001848902;NA;0;0.015151515;NA;0;0;-0.001423488;-0.000908265;0;-0.001485332;-0.004704439;0;0;NA;0.040626041;0;0;0.020888889;0;0;0;NA;0;NA;0.0495;0;NA;0
3;2007;0.016506024;0.019439691;0.007921411;NA;0.037804878;0.044776119;NA;0;0;0.006058446;0;0;-0.000743771;0.006781751;0.00990099;0;NA;0.016;0;0;0.014366565;0;0;0;NA;-0.012016021;NA;-0.004287756;0;NA;0.083304853
3;2007;0.0055707;0.018691765;0.000140845;NA;0;0;NA;-0.041684035;0;0.018774354;0;0;0.001116487;0;0;0;NA;0.007874016;0;0;-0.000600858;-0.046052632;0;0;NA;0;NA;0;0;NA;0
3;2007;-0.024634606;-0.002518099;0.008703;NA;0.010575793;0;NA;0;0;0.003477051;0;0;-0.003345725;-0.005715452;0;0.1;NA;-0.0121875;0;0;-0.012282058;0;0;0;NA;0;NA;0;0;NA;0
3;2007;-0.020302115;-0.024576318;0.018121405;NA;0;0;NA;0;0;-0.004851005;0;0;-0.01156285;0.026483268;0;0;NA;-0.002372667;0;0;0.009695652;0;0;0;NA;0;NA;0.004784689;0;NA;0
3;2007;0.001233502;-0.036061581;0.02698626;NA;0;0;NA;0;0;-0.014623955;0;0;0.010188679;0;0;0;NA;-0.016965277;0;0;-0.037979589;0;0;0;NA;0;NA;0;0;NA;0
3;2007;0.015769373;0.029138864;0.004432932;NA;0.002325581;0;NA;0;0.194029851;-0.001766784;0;0;0.007844602;0.01;0;0;NA;-0.003548387;0.018018018;0;0.044134103;0;0;0;NA;-0.001351351;NA;0;0;NA;0
3;2007;-0.023893269;0.005179359;0.006752984;NA;0.003480278;-0.007142857;NA;0;0;0;0.044545455;0.333333333;-0.00148258;0.030693069;0;0;NA;0.019747491;0;0;-0.027778969;0;0;0;NA;0;NA;-0.023809524;0;NA;0
3;2007;0.005342942;0.001736641;0.029524388;NA;0;0.007194245;NA;0;0;0.015929204;0.000870322;0;-0.027097253;0.000192123;0;0;NA;-0.013333333;0;0;0.015961903;0;0;0;NA;0.01488498;NA;-0.014634146;0.03;NA;0
3;2007;0.001853912;0.003391058;0.017878671;NA;0;0;NA;0.000434972;0;0.010452962;0;0;-0.003815338;0.027660392;0;0;NA;0.014478764;0;0;0.011761642;0;0;0;NA;-0.006666667;NA;0;0;NA;0
3;2007;0.005057982;0.006284532;-0.019026259;NA;-0.015606936;0;NA;0.065217391;0;0.00137931;0;0.105555556;0.026426656;0.011775701;0;0;NA;-0.003964478;0.008849558;0;0.005447838;-0.020689655;0;0;NA;-0.058389262;NA;0.039108911;0;NA;0
3;2007;-0.006137228;0.013415094;-0.003262517;NA;0.01233118;0;NA;0;0;0.001033058;-0.086086957;0;0.008208955;0.004987992;0;0;NA;0.018786817;-0.00877193;0;0.0453091;0;0;0;NA;0;NA;0.000476417;0;NA;-0.20766622
3;2007;-0.003458071;0.016067472;-0.008221649;NA;0;0;NA;0;0;0.020295838;0;0;-0.000740192;0.025735294;0;0;NA;0.003281763;0;0;-0.024529611;0;0;0;NA;0;NA;0;0;NA;0.262094366
3;2007;0.022803321;0.004562612;-0.009121385;NA;0;0;NA;0;0;0.031692515;0.046622265;0;0;-0.001075269;0;0;NA;0.0105919;0;0;0.045606695;0;0;0;NA;0;NA;-0.008571429;0;NA;0
3;2007;0.008966436;0.000984988;-0.015027537;NA;0.044083527;-0.035714286;NA;0;0;0.031699346;0.045454545;0;0;0.012558306;0;0;NA;0.025585697;0.004424779;0;-0.013605442;-0.014084507;0;0;NA;0.040627227;NA;0.056676273;0;NA;-0.153876489
3;2007;-0.001441095;0.007562367;-0.006949437;NA;0;0;NA;0;0;0.000950269;0;0;0.036666667;0.027639972;0;0;NA;0.016831981;0;0;-0.008194726;0;0;0;NA;0.01369863;NA;-0.045454545;0;NA;0
3;2007;-0.00156344;0.015716559;0.013164951;NA;0;0.022222222;NA;0;0;0.028481013;0;0;0.006430868;0.060344828;-0.019607843;0;NA;0.019804907;0;0;0.025891688;0;0;0;NA;0.002972973;NA;-0.023809524;0;NA;0
3;2007;0.001204529;0.004558323;0.018842459;NA;0;-0.002173913;NA;0;0;-0.051076923;0.000869565;0;0.075612354;0.017560976;0;0;NA;0.04942029;0;0;-0.007495714;0;0;0;NA;0.076529237;NA;0;0;NA;0
4;2007;0.003128008;-0.006859635;0.003662433;NA;0.266666667;-0.026870007;NA;-0.020408163;0;0.071660182;0;-0.005025126;0.075577558;0.001118568;0;0;NA;0.084104405;-0.004405286;0;0.01867995;0;0;0;NA;0.012015019;NA;0;0;NA;0
4;2007;0.000719597;0.005033018;-0.001940994;NA;0;0.029850746;NA;0;0;0.025113464;0;0;0.224915618;0.05490822;0;0;NA;0.024585987;0;0;0.005402634;-0.067142857;0;0;NA;0.000989364;NA;0.073170732;-0.027184466;NA;0
4;2007;0.036912752;0.009802529;-0.001633606;NA;-0.166666667;0;NA;0;0;-0.002361275;0;0;-0.09744489;0.013769103;0;0;NA;-0.040034813;0;0;0.012590704;-0.065849923;0;-0.04109589;NA;0.00074129;NA;0;0;NA;0
4;2007;0;0.018605796;-0.00067529;NA;0.063157895;-0.020144928;NA;0;0;-0.008579882;0;0;0.002775465;-0.005522388;0;0;NA;-0.018909468;0;0.066333333;0.014177254;0;0;0;NA;0.037037037;NA;0.002272727;0;NA;0
4;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
4;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
4;2007;-0.016759131;0.001329374;-0.00917455;NA;0;0.0353498;NA;0;0;-0.00746046;-0.022589053;0;-0.034043731;-0.034068738;0;0;NA;0.018217822;0;0.000312598;-0.003322894;0;-0.027683997;0;NA;-0.023809524;NA;0.002267574;0;NA;-0.045395227
4;2007;0.007875867;-0.015500267;-0.005613409;NA;0.02970297;-0.029571429;NA;0;0;0.005712568;0;-0.174242424;0.007449857;-0.058110628;0;0;NA;-0.014131985;0;0;-0.022801303;-0.081967213;0;0;NA;0.036585366;NA;-0.004524887;0;NA;0
4;2007;0.000816422;0.003432574;0.002400485;NA;0;0.030472545;NA;0;0;0.030493274;0;0;0.023890785;0.070768723;0;0;NA;0.002367175;0;0;-0.00027451;0;0;0;NA;-0.011764706;NA;0;0;NA;0
4;2007;-0.004544925;-0.009337476;0.005131579;NA;0;0;NA;0;0;0.01421526;0;0.211009174;0.031111111;0.037282391;-0.0396;0;NA;0.007478352;0;0.015625;0.00376574;0;0;0;NA;0.005952381;NA;0;0;NA;0
4;2007;-0.004565675;-0.004369197;0.007985338;NA;0;0;NA;0.041666667;0;-0.021167048;0;0;0.046875;0.02495173;0;0;NA;0.014455007;0;0.015384615;0.016061589;0;0;0;NA;0;NA;0.022727273;0;NA;-0.361878723
4;2007;0.017640833;0.009289898;-0.003480519;NA;0;0;NA;0.02;0;0.049094097;0;0.007575758;0.016469377;0.034197942;0;0;NA;0.014120668;0;0;0.026538462;0;0;0;NA;0;NA;0;0;NA;0
4;2007;0.001155669;0.019320453;0.00302351;NA;0.009615385;0.022928571;NA;0;0;-0.035654596;0;0;-0.016962025;0.001821494;0.062057476;0;NA;0.012278481;0;0.030909091;0.010378419;0.001785714;0;0;NA;0;NA;0;0;NA;0.641622035
4;2007;-0.009927277;-0.009287926;-0.002000936;NA;0.042857143;-0.008449131;NA;0.019607843;0;-0.004910456;0;0;-0.008498584;-0.006573427;0;0;NA;-0.005877204;0;0.028806584;0.011421367;0;0;0;NA;0;NA;0;0;NA;0
4;2007;0.014807042;0.004253472;0.008540555;NA;0.003652968;0.007042254;NA;0;0;-0.001161103;0;0;-0.00961039;0.011122061;0;0;NA;-0.004528302;0;0;-0.009349221;0;0.527777778;0;NA;-0.051100592;NA;0;0;NA;0
4;2007;0.013671875;-5.19E+00;0.006867529;NA;0;0;NA;0;0;-0.007555943;0;0;0.051140834;0.04427736;0;0;NA;0.027040687;0;0;0.010732791;0;0;0;NA;0.045122347;NA;-0.022222222;0;NA;0
4;2007;-0.00838717;0.002368521;0.005436037;NA;0.028207461;0.048951049;NA;-0.001153846;0;-0.017569546;0.023111111;0;0.015219561;0.063066667;0;0;NA;0.039616142;0;0;0.028927133;-0.012477718;0;0;NA;0.008353222;NA;0.004545455;0;NA;0
4;2007;0.000457195;0.031476914;0.020733978;NA;-0.026548673;-0.013333333;NA;-0.037350789;0;0.007451565;0;-0.007518797;-0.005160973;0.00150508;0;0;NA;-0.001183432;0;0.028571429;0.036263345;0;0;0;NA;0.00495858;NA;0.040723982;0;NA;0
4;2007;0.006512053;0.010952445;0.008619828;NA;0;0.013513514;NA;0;0;0.013313609;0;0;0.013339921;-0.012022542;0;0;NA;-0.005331754;0;0;0.05790034;0;0;0;NA;0.006841814;NA;0;0;NA;0
4;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
4;2007;0.001929625;0.02462826;0.01218757;NA;0;0.033333333;NA;0;0;0.000583942;0;0;0.019990249;0.037267081;0;0;NA;0.006670637;0;0;0.002174972;0;0;-0.021428571;NA;0.014035088;NA;0.043478261;0;NA;0
5;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
5;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
5;2007;0.002718931;-0.004003358;0.021560902;NA;0;0;NA;0;0;0.002626204;0;0;-0.009082218;0.008065502;0;0;NA;-0.002839901;0;0;-0.000323918;0;0;0;NA;0.020761246;NA;0.000416667;0;NA;0
5;2007;-0.00711784;0.003241491;0.005917302;NA;0;0.032258065;NA;0;0;0.004074505;0;0;-0.011095031;-0.000121227;-0.019607843;0;NA;0.001898659;0;0;0.036225779;0;0;0;NA;0.016949153;NA;-0.000416493;0;NA;0.027311708
5;2007;-0.00295858;-0.004329564;-0.000452499;NA;0;-0.003125;NA;0;0;-0.001449275;0;0;0.015853659;-0.051042677;0;0;NA;0.016818666;0;-0.102777778;0.031894934;0;0;0;NA;-0.011111111;NA;0.083333333;0;NA;0
5;2007;-0.01415202;-0.021384995;-0.011174649;NA;0.009090909;-0.021943574;NA;0;0;-0.002612482;0;0;-0.012965186;0.021464163;0;0;NA;0.013977868;0;0;-0.017757576;0;0;0;NA;0;NA;0;0;NA;0
5;2007;0.004399166;-0.003846536;-0.00045782;NA;0;0;NA;0;0;-0.00814901;0;0;-0.024568232;-0.016760475;0;0;NA;0.018380241;0;0;-0.014715864;0;0;0;NA;-0.056179775;NA;-0.003846154;0;NA;0
5;2007;-0.006454587;0.006075031;-0.011257895;NA;0;-0.038461538;NA;0;0;0.025234742;0;-0.179292929;0.009476309;0.009667981;-0.0298;0;NA;-0.0107163;0;0;-0.027335066;0;0.181818182;0;NA;0.069047619;NA;-0.053667954;0.005988024;NA;0
5;2007;0.001856148;-0.004648701;0.003949774;NA;0;0.043333333;NA;0;0;0.00057241;0;0;-0.003458498;0.003023813;0;0;NA;0.018015964;0;0;-0.014132114;0;0;0;NA;-0.020044543;NA;0;0;NA;0
5;2007;0.000463177;0.021872819;0.01658693;NA;0;0;NA;0;0;0.003432494;0;0;0.003718394;0.017460118;0;0;NA;0.005824373;0;0;0.031836735;0;0;0;NA;0.011363636;NA;0;0;NA;0
5;2007;-0.00474537;-0.004830682;0.003344482;NA;0;0.030926518;NA;0;0;-0.00940707;0.12771503;0;-0.005927389;-0.035308642;0;0;NA;-0.009465479;0;0;0.010822785;0;0;-0.02919708;NA;0;NA;0;0;NA;0
5;2007;0.006628678;0.001569012;0.017190476;NA;0.026126126;-0.008925251;NA;0;0;-0.008345324;0;0;-0.006956522;-0.01484515;0.133786848;0;NA;0.008544126;0;0;0.003349822;-0.028880866;0;0;NA;0;NA;0.01999184;0;NA;0
5;2007;0.017097967;0.034447871;0.052174524;NA;0;-0.001688555;NA;0;0;-0.000290192;-0.07550077;0;0.003752815;0.033385295;0;0;NA;0.012707613;0;0.052631579;0.027333146;0.001858736;0;-0.028571429;NA;0.01011236;NA;0.016;0;NA;0.132746575
5;2007;0.031576556;0.008313352;0.020311005;NA;0.009657594;-0.010211113;NA;0;0;0.009288824;0;0;0.021934197;0.002514142;-0.028181818;0;NA;0.012878371;0;0;-0.022019742;0.001855288;0;0;NA;0;NA;0;0;NA;-0.14842999
5;2007;0.007597445;0.003582659;0.010509332;NA;0;0.010126582;NA;0;0;0.00201323;0.000833333;0;0.007073171;0.002382445;0;0;NA;0.021517062;0;0;-0.01068323;-0.027777778;0;0;NA;0.055617353;NA;0.002598425;0;NA;0
5;2007;-0.029067861;-0.049853464;-0.046454926;NA;0;-0.025689223;NA;0;0;-0.004305396;0.082431307;0;-0.010414144;-0.032024018;0;0;NA;-0.012446809;0.026548673;0;-0.032741085;0.047619048;0;-0.028637771;NA;0;NA;-0.041506322;0;NA;0.18342583
5;2007;0.017107485;0.04168991;0.015092888;NA;0;0;NA;0.04;0;0.009512828;0;0;-0.016397455;-0.006849315;0.003741815;0;NA;-0.01249596;-0.021551724;0.005882353;0.003018207;0;0;-0.011952191;NA;-0.014752371;NA;0;0;NA;-0.092997377
5;2007;0.003430342;0.007985384;0.002964779;NA;0.086956522;0;NA;0;0;-0.002284409;0;0;-0.004478726;0.014703969;0;0;NA;0.003818043;0;0;0.011518799;0;0;0;NA;0.016042781;NA;0.065180876;0;NA;0.102532644
5;2007;-0.007498897;0.00031251;0.00015558;NA;0;-0.003215434;NA;0;0;-0.016313681;0;0;0.024743814;-0.005898948;0;0;NA;-0.007824386;0;0;-0.008380782;0;0;0;NA;0;NA;0;0;NA;0
5;2007;0.006666667;0.023040395;-6.67E+00;NA;-0.0008;0.032258065;NA;0;0.0025;0.015129473;0;0;-0.007317073;0.009674923;0.029822926;0;NA;0.00788609;-0.004405286;0;0.025451613;0;0;0;NA;-0.001052632;NA;0;0;NA;0
5;2007;-0.010154525;0.009329241;-0.011800787;NA;0.000800641;0.025;NA;0;0;-0.005445686;0;0.387692308;0.007371007;-0.008687875;0.000904977;0;NA;-0.004672897;0;-0.005847953;-0.007990185;0;0;0;NA;0.000927292;NA;0;0;NA;0
5;2007;0.007136485;-0.020770301;-0.017968785;NA;0;-0.006097561;NA;0;0.122194514;0.003458213;0;-0.110864745;0;-0.00399536;0;0;NA;0.001528551;0;0;-0.000824481;0;0;0;NA;0.031709269;NA;0.057692308;0;NA;0
5;2007;0.00608946;-0.005020778;0.003961802;NA;0;0.018404908;NA;0;0;-0.006031017;0;0;0.005853659;0.008669772;0;0;NA;-0.004469639;0.026548673;0;0.010727094;0;0;0;NA;-0.010204082;NA;0;0;NA;0
6;2007;0.006052603;0.025292675;0.005383212;NA;0;0.002409639;NA;0;-0.111111111;-0.004334008;0;0.246882793;0.000242483;0.002950609;0;0;NA;-0.018725361;-0.021551724;0;0.003893616;0;0;0;NA;0;NA;-0.086181818;0;NA;0
6;2007;-0.002515861;0.014219732;-0.001724294;NA;0;0.021634615;NA;0;0;0;0;0;0.020848485;-0.013174725;0;0;NA;0.00357103;-0.004405286;0;0.000907072;0;0;0;NA;-0.066494845;NA;0;0;NA;0
6;2007;-0.000657967;-0.00294144;0.008704545;NA;0;-0.025588235;NA;0;0;-0.004352873;0;0;0.021847542;0.018664938;-0.001808318;0;NA;0.010786167;0.004424779;0;0.028375;0;0;0;NA;0;NA;0.063151612;0;NA;0
6;2007;-0.0013168;-0.007068302;-0.004235856;NA;0;0;NA;0;0;0.004080443;0;0;0.087380897;0.005216949;0.149456522;0.090909091;NA;0.012651265;0;0;0.010818038;0;0;0;NA;-0.011595803;NA;0.029307183;0;NA;0
6;2007;-0.000109878;0.015383455;-0.000135762;NA;0;-0.003923936;NA;0;0;0.000290276;0;0;0.025219064;0.007974684;0.041765169;0;NA;0.021510049;0;0;0.015933141;0;0;0;NA;-0.039106145;NA;0;0;NA;-0.030999126
6;2007;-0.016703297;-0.004812477;-0.009934599;NA;0;0;NA;0;0;0.002031341;0;0;-0.023556389;-0.020469672;0;0;NA;0.008933319;-0.004405286;0;-0.048795644;0;0;0;NA;0.034883721;NA;-0.087272727;0;NA;0
6;2007;0.00033527;-0.015208728;0.000777143;NA;0;0.012121212;NA;0;0;-0.013611352;0;0;0.006191289;0.006410256;0;0;NA;0.011067777;0;0;-0.00451081;0;0;0;NA;-0.001123596;NA;0;0;NA;0.031990813
6;2007;0.011060217;0.01974781;0.001324685;NA;0;0.017964072;NA;0;0;0;0;0.02;0.010821133;0.017834395;0;0;NA;0.005942452;0;0;0.00625;0;0;0;NA;0.00056243;NA;0;0;NA;0
6;2007;0.013259669;-0.011949171;0.001505406;NA;0;0;NA;0;0;0;0.220769231;0;0.021620487;-0.01126408;0.013615734;0;NA;0.027878537;0;0;0.005310559;0;0;0;NA;-0.005059022;NA;0;0;NA;-0.030999126
6;2007;0.010032715;-0.008573878;0.015350278;NA;-0.04;-0.002529412;NA;0;0;0.01233118;0;0;-0.006163961;0.053797468;0;0;NA;0.009477717;0.013274336;0;0.003212752;0;0;0;NA;0.017875706;NA;0;0;NA;0.031990813
6;2007;0.016735046;0.009436968;-0.021062312;NA;0.020833333;0.032022174;NA;0;0;0.00087007;0;0;0.010750465;0.036276276;0;0;NA;0.004194966;0;0;-0.023341032;0;0;0;NA;0.056026731;NA;0.015936255;0;NA;0
6;2007;0.040989699;0.006072175;0.008959054;NA;0.020408163;-0.028571429;NA;0;0;-0.01332947;-0.086326402;0;0.000204541;0.012634751;0;0;NA;0.004575293;0;0;0.01838131;0;0;0;NA;0.044844369;NA;0;0;NA;0
6;2007;-0.003264307;0.03144748;0.004996139;NA;0;0.029411765;NA;0;0;0.014390602;0;0.039215686;0.01206544;0.030906593;0;0;NA;0.00990099;0;0;0.037151703;0;0;0;NA;0;NA;0;0;NA;0
6;2007;-0.014021083;-0.005460444;0.007615131;NA;0;0.028571429;NA;0;0;0.011580776;0;0;-0.014144272;-0.001776593;0.46119403;0;NA;-0.009803922;-0.004366812;0;0;0;0;0;NA;0;NA;0;0;NA;0
6;2007;0.006331742;0.005097211;0.001166155;NA;0;0.007888889;NA;-0.038461538;0;-0.008299943;0.094482759;0;-0.015781923;0.001223582;0;0;NA;0.001287129;0;0;0.014328358;0;0;0;NA;-0.092509684;NA;0;0;NA;0
6;2007;0.010211449;0.028761863;0.004569585;NA;0;-0.007827141;NA;0;0;0.001154401;0;0;-0.002082466;0.09821131;0;0;NA;-0.00603184;0;0;0.014891112;0;0;0;NA;0;NA;-0.011764706;0;NA;0.046578173
6;2007;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0
6;2007;0.010312436;0.003422535;0.000891921;NA;0;0;NA;0;0;0.028826751;0;-0.037735849;0.009390651;0.058877086;0;0;NA;0.014126542;0.004385965;0;0.056515688;0;0;0;NA;-0.002217295;NA;0;0;NA;0
6;2007;0.000404245;0.027146527;0.002339207;NA;0;0.004777778;NA;0;0;0.023255814;0;0;-0.011370684;0.034680424;0;0;NA;-0.020894644;0;0;-0.005269658;0;0;0;NA;-0.021666667;NA;0.021825397;0;NA;0
6;2007;0.001111223;0.013979802;0.015736131;NA;-0.08;-0.004755059;NA;0;0;-0.003833516;0;0;0.003764115;-0.021237304;-0.131767109;0;NA;-0.028153492;0;0;0.023645945;0.090909091;0;0;NA;-0.011925043;NA;0;0;NA;0.074048758
6;2007;0.001412714;0.013921833;-0.00619256;NA;0;-0.094444444;NA;0;0;-0.009620671;0;0;0;-0.015471698;0;0;NA;0.028350515;0.026200873;0;-0.028867925;0;0;0;NA;0.08045977;NA;0;0;NA;0
7;2007;0.001612253;0.004386373;0.010304512;NA;0;0;NA;0;0;0.058839856;0;0;0.045625;-0.022901495;-0.023529412;0.178571429;NA;-0.000300752;-0.029787234;0;0.00993644;0;0;0;NA;0;NA;0;0;NA;0
7;2007;0.020020121;0.019811283;0.025433148;NA;0.008695652;0.104294479;NA;-0.044;0;0.028047182;0;0;0.016138673;0.043051878;0.024096386;0.095959596;NA;0.022262335;0;0;0.030945118;0;0;0;NA;-0.084574468;NA;0.048543689;0;NA;0
7;2007;-0.017654601;0.018323384;-0.007502338;NA;0;0;NA;0;0;0.015043345;0;0;0;0.014761188;0;0.087557604;NA;-0.004610555;0;0;-0.013675259;-0.081666667;0;0;NA;0;NA;0.037037037;0.26984127;NA;0
7;2007;0.011646586;0.01945917;0.001520375;NA;0;-0.027777778;NA;0;0;-0.00954534;0;0;-0.020196078;0.063467062;0;0.093220339;NA;-0.005814526;0;0;0.000486486;0;0;0;NA;-0.00464846;NA;0;0;NA;0
7;2007;0.002282652;-0.011087639;-0.014646141;NA;0;-0.020914286;NA;0;0;-0.043621608;-0.00063012;0;-0.029617771;0.070656909;0;0.1;NA;-0.000991277;0;0;0.013020693;0;0;0;NA;0.048453006;NA;0.017857143;-0.0015625;NA;0
7;2007;-0.025943163;-0.004992921;-0.012542042;NA;-0.051724138;-0.001984359;NA;0;0;-0.009016176;-0.172761665;0;-0.034646319;-0.092684515;0;0;NA;-0.025302639;0;0;0.00872;0;0;0;NA;0;NA;0.011684211;0.001564945;NA;0.027577429
7;2007;-0.009149131;0.003544342;-0.009053552;NA;0;0.023391813;NA;0;0;-0.012309339;0;0;-0.003418073;-0.078834081;0;0.099365751;NA;-0.020869388;0;0;-0.0043884;0;0;0;NA;0;NA;-0.028890507;0;NA;0
7;2007;-0.009849184;-0.020937769;-0.022286285;NA;0;0;NA;0;0;-0.014088323;0;-0.31372549;-0.011146838;0.063966508;0;0.08974359;NA;0.001351632;0;0;-0.025995061;0;0;0;NA;0;NA;0.017857143;0;NA;0
7;2007;0.029945083;0.087572082;0.050487639;NA;0;0;NA;0;0;0.004671613;0;0.002857143;0.034467808;0.07329795;-0.057647059;0.094117647;NA;0.03312221;0;0;0.025870999;0;0;0;NA;0;NA;0;0;NA;0
7;2007;-0.002313883;-0.001367176;0.024980568;NA;-0.017272727;0;NA;0;0;0.044584245;0;0;0.014878458;0.020717879;0;0.096774194;NA;0.005025126;0;0;0.010549813;0;0;0;NA;-0.014476615;NA;0;0;NA;0
7;2007;0.006957749;0.009488095;0.010300592;NA;0.017576318;0.02;NA;0;0.125;-0.004713276;0;0;0.001445385;-0.018459739;0;0.1;NA;-0.0031;0;0.005882353;0.034763858;0;0;0;NA;0.003389831;NA;0.043508772;-0.0625;NA;0
