Month;Year;ERSTE GROUP BANK (PRA);VIENNA IN.GROUP (PRA);CENTRAL EUR.MEDIA (PRA);PHILIP MORRIS CR;CEZ;KOMERCNI BANKA;MONETA MONEY BANK;KOFOLA CESKOSLOVENSKO;UNIPETROL;TELF.O2 CZECH REPUBLIC;STOCK SPIRITS GROUP(PRA);PEGAS NONWOVENS;FORTUNA ENTM.GROUP
11;2006;-0.023214851;NA;-0.01125;-0.003345414;-0.00248568;0.002186817;NA;NA;0.021921642;-0.007638565;NA;NA;NA
11;2006;-0.006600265;NA;0.002528445;0.003356643;0.006067172;0.001870324;NA;NA;0.026015518;-0.006289308;NA;NA;NA
11;2006;-0.009962631;NA;-0.02332913;0.005947403;-0.01604566;-0.02271313;NA;NA;0.006672598;0.00387304;NA;NA;NA
11;2006;0.022145507;NA;0.013557134;0.002309469;0.028236839;0.007640879;NA;NA;-0.00353513;0.017502588;NA;NA;NA
11;2006;0.022983029;NA;-0.004458599;0.001105991;-0.00010644;-0.005687204;NA;NA;-0.010199557;0.015629335;NA;NA;NA
12;2006;0.015404743;NA;-0.002559181;0.002117474;0.012241857;-0.003495392;NA;NA;0.009408602;-0.005645602;NA;NA;NA
12;2006;0.005052515;NA;0.003848621;0.01607717;0.00357556;-0.019132653;NA;NA;0.000887705;0.009432234;NA;NA;NA
12;2006;0.001261813;NA;-0.002555911;0.018535262;0.023263125;0.019830949;NA;NA;0.004878049;0;NA;NA;NA
12;2006;0.008164633;NA;0.004484305;-0.001331558;-0.012288786;0.009563277;NA;NA;-0.004413063;-0.011339926;NA;NA;NA
12;2006;0.00934188;NA;-0.007015306;0.017866667;0.013789528;0.007262393;NA;NA;-0.001329787;0.006698477;NA;NA;NA
12;2006;-0.00987464;NA;-0.005138086;-0.006549646;0.009715688;-0.001253918;NA;NA;-0.003106968;-0.005013217;NA;NA;NA
12;2006;-0.00311369;NA;0.023240801;-8.79E+00;0.01215436;0.002824859;NA;NA;0.023597507;0.003572737;NA;NA;NA
12;2006;0.003750768;NA;-0.009463722;-0.004483516;-0.006304413;0.000938967;NA;NA;0.024793388;-0.001734368;NA;NA;NA
12;2006;0.000625008;NA;-0.010828025;-0.023048393;-0.005438066;-0.004377736;NA;NA;-0.006791171;0.001737381;NA;NA;NA
12;2006;0.004977009;NA;-0.009658725;0.002440568;0.009720535;0.002512563;NA;NA;0.006837607;0.014605203;NA;NA;NA
12;2006;-0.003715924;NA;-0.010403121;0.018214608;0.010830325;-0.006892231;NA;NA;-0.01188455;-0.013585245;NA;NA;NA
12;2006;0.00684236;NA;0.007884363;-0.004427914;0.001984127;-0.000630915;NA;NA;0.013316151;-0.00565487;NA;NA;NA
12;2006;-0.009267682;NA;-0.037809648;-0.028375734;-0.054554455;-0.010416667;NA;NA;-0.031369224;-0.018070079;NA;-0.014030612;NA
12;2006;-0.001244145;NA;-0.010840108;-0.0007324;-0.013404545;0.002551834;NA;NA;0.008752735;0.004764129;NA;0.009702458;NA
12;2006;0.00561562;NA;-0.005479452;-0.005680257;0.02016771;-0.01209036;NA;NA;-0.007375271;0.008088509;NA;-0.042280589;NA
12;2006;-0.012413884;NA;-0.000688705;-0.011701834;-0.015919259;-0.006441224;NA;NA;-0.008741259;-0.005349073;NA;-0.000668896;NA
12;2006;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
12;2006;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
12;2006;0.003769636;NA;0.00137836;0.001398471;-0.012053288;0.003241491;NA;NA;0.002645503;0.002967084;NA;0.002008032;NA
12;2006;0.005639902;NA;0.001376462;-0.01396518;0.013270548;0.004200323;NA;NA;0.021547933;0.002773412;NA;0.001068804;NA
12;2006;-0.003116445;NA;0.004810997;0.023510528;0.013941698;-0.002895753;NA;NA;0.008609557;0.004701761;NA;0.004937942;NA
1;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
1;2007;0.02310979;NA;0.008207934;0.018081181;0.032291667;0.006453695;NA;NA;0.018779343;0.007707836;NA;0.012350598;NA
1;2007;0.019538732;NA;0.012211669;0.04458137;-0.023410696;0.002564925;NA;NA;-0.005446167;-0.003733382;NA;-0.002886003;NA
1;2007;-0.003591307;NA;0.022788204;-0.002428869;-0.013225873;0.007675088;NA;NA;-0.01010952;-0.000639795;NA;-0.006709643;NA
1;2007;-0.010216319;NA;-0.007863696;0.027478261;-0.019267016;0.001904157;NA;NA;-0.008510638;-0.008139748;NA;0.004238411;NA
1;2007;-0.021252608;NA;-0.004623514;0.007109005;-0.008648302;0.008235667;NA;NA;-0.006437768;0.001936376;NA;0.005671327;NA
1;2007;0.00620308;NA;0.01459854;0.006386555;-0.030263866;0.017907634;NA;NA;0.006479482;0.007362415;NA;-0.000655738;NA
1;2007;-0.021580225;NA;0.003270111;-0.021376086;-0.031541537;-0.002160494;NA;NA;-0.007296137;-0.00338023;NA;-0.016404199;NA
1;2007;0.011344151;NA;0.028683181;-0.030887372;0.042087156;0.006495515;NA;NA;0.007349762;0.017233477;NA;0.016410941;NA
1;2007;0.017447041;NA;0.01964512;0.003345659;-0.00946407;-0.001843884;NA;NA;0.009871245;0.007389385;NA;-0.003281701;NA
1;2007;0.006123303;NA;0.02610317;0.000877501;0.011109877;0.009236453;NA;NA;0.005524862;0.009034797;NA;0.008823917;NA
1;2007;-0.005481979;NA;0.049666869;0.006049448;0.003516097;-0.015558267;NA;NA;-0.004649197;0.013386525;NA;0.004699739;NA
1;2007;-0.004284361;NA;0.00288517;-0.001045752;-0.023322019;-0.008986675;NA;NA;-0.014012739;0.006386143;NA;-0.012474012;NA
1;2007;-0.003686237;NA;0.017836594;-0.004798046;0.012892377;0.013445904;NA;NA;0.005598622;0.017124478;NA;0.005263158;NA
1;2007;0;NA;-0.001695873;-0.011833801;-0.004980631;-0.003702561;NA;NA;-0.003426124;-0.007777113;NA;-0.001308901;NA
1;2007;0.015424926;NA;0.024348811;-0.001951566;0.00945495;-0.003096934;NA;NA;0.002148689;0.013608958;NA;0.001310616;NA
1;2007;0.021868517;NA;0;-0.003110835;-0.007933884;0.001553277;NA;NA;-0.004288165;-0.003569001;NA;-0.004581152;NA
1;2007;-0.002379245;NA;0.019347706;0.000445792;0.030656448;0.001861042;NA;NA;0.016795866;0.012877367;NA;-0.004602235;NA
1;2007;0.013113878;NA;0.013015184;-0.032706532;0.010669253;-0.00619195;NA;NA;0.010165184;0.021217479;NA;0.003698811;NA
1;2007;-0.026472065;NA;-0.012312634;9.21E+00;-0.000319898;0.000934579;NA;NA;-0.006289308;-0.002061176;NA;-0.007633588;NA
1;2007;0.00483612;NA;-0.011382114;0.026439429;-0.004266667;0.005602241;NA;NA;-0.012236287;-0.006031064;NA;-0.000530504;NA
1;2007;0.013225697;NA;0.009320175;-0.003769521;-0.007498661;-0.003404519;NA;NA;0.017941051;0.001329898;NA;0.003184713;NA
1;2007;-0.00355935;NA;0.017381858;-0.00045045;-0.006475985;0.000310559;NA;NA;-0.012169534;0.002988296;NA;-0.011507937;NA
2;2007;0.009527623;NA;0.030432461;0.015772871;0.016404128;-0.003415088;NA;NA;0.005947324;0.012165853;NA;-0.016459253;NA
2;2007;0.009444;NA;-0.002072539;0.012511091;-0.002137666;-0.000623053;NA;NA;0.006334459;0.005233034;NA;-0.01047619;NA
2;2007;-0.008183071;NA;-0.011422638;0.011129612;0.007712082;0.019950125;NA;NA;0.029374738;0.002765577;NA;-0.005912278;NA
2;2007;0.002358209;NA;-0.003676471;-0.001213382;0.011373299;0.057762836;NA;NA;0.00896861;0.018251136;NA;0.00428769;NA
2;2007;-0.009410643;NA;-0.000527148;-0.009805623;-0.003888597;0.004911875;NA;NA;0.002020202;0.001593245;NA;0.010880044;NA
2;2007;-0.004743689;NA;-0.001582278;-0.027254404;-0.021629036;0;NA;NA;-0.016532258;-0.02179273;NA;-0.010217984;NA
2;2007;-0.009545324;NA;-0.014791337;0.000990991;0.001617599;0.00546291;NA;NA;0.002460025;-0.012683958;NA;-0.000688231;NA
2;2007;-0.001201452;NA;0.001608579;-0.003150032;-0.01539621;0.000285959;NA;NA;-0.011860941;0.008646957;NA;0.002754821;NA
2;2007;0;NA;-0.012847966;-0.013091369;0.011919081;0.021154946;NA;NA;0.001655629;0.014941215;NA;-0.000686813;NA
2;2007;0.007236681;NA;-0.001626898;0.00777605;0.016101145;0.00055991;NA;NA;0.004958678;0.006274636;NA;0;NA
2;2007;0.010767452;NA;-0.020640956;0.00308642;-0.013931724;-0.018186905;NA;NA;-0.006167763;0.00719482;NA;-0.040412371;NA
2;2007;-0.010065142;NA;0.026622296;0.005429864;-0.005176877;0.006554574;NA;NA;0.005378568;-0.003651083;NA;0.00143246;NA
2;2007;0.007774005;NA;0.009724473;-0.00450045;-0.011816999;0.0099094;NA;NA;0.001234568;0.009081494;NA;0.018881419;NA
2;2007;-0.01067805;NA;-0.011235955;-0.001808318;-0.027427318;0.006728343;NA;NA;-0.014796547;-0.008999763;NA;-0.009546539;NA
2;2007;-0.007803698;NA;0.007575758;-0.007699275;-0.017258883;-0.003063214;NA;NA;-0.002503129;-0.009718792;NA;-0.014883062;NA
2;2007;0.002419527;NA;-0.010204082;0.01232314;0.024793388;0.010893855;NA;NA;0.010455876;0.004263535;NA;0.011510791;NA
2;2007;-0.008444685;NA;-0.003798155;0.012173129;0.022065412;0.012710694;NA;NA;0.012003311;0.036286447;NA;0.004409673;NA
2;2007;0.009736972;NA;0.012527233;-0.004008909;-0.003835616;0.000545703;NA;NA;-0.015132924;-0.002241633;NA;0.01557853;NA
2;2007;-0.046987503;NA;-0.041958042;-0.021019678;-0.04730473;-0.032451595;NA;NA;-0.069767442;-0.020065076;NA;-0.050202203;NA
2;2007;0.005686609;NA;-0.027512633;0.016537232;-0.009237875;-0.014937993;NA;NA;-0.013839286;0.002371729;NA;-0.00337689;NA
3;2007;0.006284963;NA;-0.050230947;-0.013931332;-0.035547786;-0.026037196;NA;NA;-0.004074242;-0.028708889;NA;0.026222746;NA
3;2007;0.003126187;NA;0.024924012;-0.003099079;0.035649547;-0.022620447;NA;NA;0.036818182;0.005034511;NA;0.019954063;NA
3;2007;-0.011834516;NA;-0.017793594;-0.01197769;-0.019369895;-0.009918846;NA;NA;-0.020604998;-0.001858286;NA;-0.015059817;NA
3;2007;0.017012864;NA;0.029589372;0.024430872;0.030699667;0.030054645;NA;NA;0.021038496;0.006475635;NA;0.009574164;NA
3;2007;-0.003715924;NA;0.020527859;-0.008943089;0.000923574;-0.000294724;NA;NA;0.006137659;-0.0055493;NA;0;NA
3;2007;0.027986647;NA;0.018965517;0.001367241;0.017877739;0.040389151;NA;NA;0.017429194;0.012211888;NA;0.018825195;NA
3;2007;0.000600403;NA;-0.005640158;-0.00737302;-0.00611898;0.021819212;NA;NA;0.004282655;0.005512943;NA;-0.00055571;NA
3;2007;-0.000600043;NA;-0.018718094;-0.005502063;-0.011173184;-0.01192457;NA;NA;-0.005117271;-0.009455701;NA;-0.001112038;NA
3;2007;0.005442361;NA;0.000578035;-0.022498847;-0.000922403;0.008419871;NA;NA;0;-0.003288946;NA;0.001669914;NA
3;2007;-0.03309383;NA;-0.005777008;-0.014526931;-0.022850548;-0.014472586;NA;NA;-0.013287613;-0.008692153;NA;-0.014587385;NA
3;2007;-0.006839991;NA;-0.004067403;0.006317603;0.016652888;0.003388873;NA;NA;0.011728931;0.002029715;NA;0.00380657;NA
3;2007;-0.009401224;NA;0.003500583;0.001712166;0.016263941;0.005347594;NA;NA;-0.001717475;0.00332199;NA;0.005617978;NA
3;2007;0.009490445;NA;0.014534884;0.002373944;-0.000914495;-0.002239642;NA;NA;0.00344086;0.005733667;NA;0.009217877;NA
3;2007;0.008766006;NA;0.01260745;0;0.020938215;-0.005611672;NA;NA;0.001714531;0.011964028;NA;0.010932743;NA
3;2007;0.004971299;NA;0.007923033;0.00331565;0.019276028;-0.000282167;NA;NA;-0.002995293;-0.009442196;NA;-0.002600958;NA
3;2007;0.025340333;NA;0.00729927;-0.015390426;0.002858714;-0.003104714;NA;NA;0.000858369;-0.006568408;NA;-0.0144112;NA
3;2007;0.010247141;NA;0.005016722;-0.068565401;0.016993751;0.027746319;NA;NA;0.00728988;0.008305112;NA;0.002367358;NA
3;2007;0.005367683;NA;0.009983361;0.020076187;-0.000862441;0.004683196;NA;NA;-0.003831418;-0.000719712;NA;-0.002361767;NA
3;2007;-0.02433278;NA;-0.01867106;-0.011303997;-0.004531722;-0.009048533;NA;NA;-0.005555556;-0.006081946;NA;-0.00919092;NA
3;2007;-0.009730481;NA;0.005595971;-0.033585137;-0.006611749;-0.017155506;NA;NA;-0.002148689;-0.003703704;NA;-0.004778637;NA
3;2007;0.009826093;NA;0.019476906;-0.001267561;0.015821058;0.023367117;NA;NA;0.008182601;0.008889607;NA;0.009885609;NA
3;2007;-0.004861995;NA;0.030567686;0.019566367;0.010633727;0.002751032;NA;NA;0.006407518;0.005527075;NA;-0.003915536;NA
4;2007;0;NA;-0.015360169;0.008817427;-0.005632905;-0.016186557;NA;NA;-0.000424448;0.010913726;NA;0.000280781;NA
4;2007;0.001219807;NA;0.003765465;0.00781491;0.012077811;0.021751255;NA;NA;0.012314225;0.006855792;NA;0.003508772;NA
4;2007;0.009160206;NA;0.006430868;0.000204061;0.014890696;-0.003002183;NA;NA;0.001677852;0.03835016;NA;0.015804196;NA
4;2007;-0.00181412;NA;-0.013844515;0.007854738;-0.003537981;-0.011771147;NA;NA;0.00041876;0.014848873;NA;0.009913259;NA
4;2007;0.005452252;NA;0.001079914;-0.004554656;0.006578947;0.003601108;NA;NA;0.008371704;0.013740345;NA;0.000681663;NA
4;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
4;2007;0.004824454;NA;0.008629989;-0.001016777;0.008299616;0.017940933;NA;NA;-0.01120797;0.02168657;NA;0.005449591;NA
4;2007;0.013193947;NA;0.018716578;-0.005394402;0.008951538;0.035249458;NA;NA;0.001679261;-0.015632843;NA;0.037940379;NA
4;2007;-0.024862734;NA;-0.024146982;0.009312321;-0.011625535;0.010476689;NA;NA;-0.009220453;0.00087419;NA;-0.002480418;NA
4;2007;0.009712701;NA;0.00591716;-0.044408395;0.003611226;0.035510627;NA;NA;0.017343486;0.019506514;NA;0.000654365;NA
4;2007;0.016235329;NA;0.002673797;0.0266313;0.00699085;0.034042553;NA;NA;0.032432432;0.006996502;NA;-0.001438661;NA
4;2007;-0.005916786;NA;-0.0048;-0.000103348;-0.001123022;-0.016218833;NA;NA;0.003221909;-0.00652251;NA;0.002619515;NA
4;2007;-0.004764143;NA;-0.006430868;0.023979328;-0.007256746;-0.012549213;NA;NA;-0.012444801;0.000499536;NA;0.005225343;NA
4;2007;-0.008967551;NA;-0.008090615;-0.041082063;-0.009368887;-0.024669823;NA;NA;-0.01504065;0.001783167;NA;0;NA
4;2007;0.017498438;NA;0.013594345;0.015789474;0.025774267;0.030148186;NA;NA;0.007428807;0.014239943;NA;0.009226771;NA
4;2007;-0.001778616;NA;0.013948498;0.006839378;0.003546099;0.007688492;NA;NA;-0.003687014;-0.004984205;NA;0.010816379;NA
4;2007;-0.00653744;NA;-0.003174603;0.044153973;0.003533569;-0.010337189;NA;NA;-0.000822368;0.001904896;NA;0.001910828;NA
4;2007;0.004786949;NA;-0.011677282;-0.013307048;0.027162978;-0.010445163;NA;NA;0.002880658;0.004013802;NA;0.018436109;NA
4;2007;0.007139863;NA;0.003222342;0.0002997;-0.001958864;-0.022870068;NA;NA;-0.004513746;-0.016481975;NA;0.031210986;NA
4;2007;0.004137496;NA;-0.002141328;0.00019974;-0.021491658;0.00462963;NA;NA;-0.005770816;0.007487699;NA;-0.002421308;NA
4;2007;-0.021186387;NA;0.005364807;0.001997004;0.012937519;-0.006912442;NA;NA;-0.00787728;0.003751416;NA;-0.004490291;NA
5;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
5;2007;-0.015638536;NA;-0.001600854;0.007473842;0.030693069;-0.008765146;NA;NA;0.011700794;-0.000705169;NA;0.003901012;NA
5;2007;0;NA;0.068412614;0.024826904;-0.004803074;-0.011443433;NA;NA;-0.000826105;-0.004798532;NA;-0.015786278;NA
5;2007;0.002444653;NA;-0.008004002;0.01052022;0.026061776;0.006314128;NA;NA;0.006614303;-0.003261717;NA;0.005552128;NA
5;2007;-0.010359561;NA;-0.009077156;-0.003724928;0.011288805;0.019084967;NA;NA;-0.002053388;-0.018069289;NA;-0.011656442;NA
5;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
5;2007;0.01847179;NA;-0.007633588;0.005176877;0.004651163;-0.003335044;NA;NA;-0.000411523;-0.002318337;NA;-0.011793917;NA
5;2007;-0.001813032;NA;-0.002564103;0.020982356;-0.002777778;0.024195624;NA;NA;0.004528613;-0.004647448;NA;-0.00879397;NA
5;2007;-0.020593634;NA;-0.004627249;-0.006258758;0;-0.000753958;NA;NA;0.001229508;-0.018749544;NA;-0.02243346;NA
5;2007;0.012367841;NA;-0.010330579;0.018612521;-0.012999071;0.004275654;NA;NA;0.012689316;0.003048327;NA;0.049008168;NA
5;2007;0;NA;-0.005219207;0.032299742;-0.017873942;-0.004257451;NA;NA;0.008084074;-0.012008005;NA;-0.013595353;NA
5;2007;0.015274192;NA;0.008394544;0.005810835;-0.001915709;0.019114688;NA;NA;0.016038492;-0.00547678;NA;0.001252976;NA
5;2007;-0.006016476;NA;-0.011966701;-0.020087103;0.002879079;-0.007650543;NA;NA;0.007103394;0.009127942;NA;0.003003379;NA
5;2007;0.010290565;NA;-0.009478673;-0.002630385;0.021052632;0.009201691;NA;NA;0.063479624;0.002915452;NA;0.013100437;NA
5;2007;-0.004194507;NA;0.001594896;-0.001818843;0.000937207;-0.003449975;NA;NA;-0.018422992;0.000149076;NA;0.000985222;NA
5;2007;-0.007217203;NA;-0.026008493;0.002277697;0.007490637;-0.007912957;NA;NA;-0.000375375;-0.007527202;NA;-0.002214567;NA
5;2007;0.009695049;NA;0.003269755;-0.011453504;0.016728625;-0.029162512;NA;NA;0.021028915;0.005706991;NA;-0.005548705;NA
5;2007;-0.0053999;NA;-0.003259098;-0.00183908;-0.018281536;-0.010526316;NA;NA;0.0518573;-0.00253864;NA;-0.009795412;NA
5;2007;-0.008449743;NA;-0.004904632;-0.004145555;-0.005586592;-0.023352361;NA;NA;-0.018181818;0.016243731;NA;-0.00137741;NA
5;2007;0.003650322;NA;0.002190581;-0.001387604;0.006554307;0.015143464;NA;NA;0.004273504;0.01230112;NA;-0.006144201;NA
5;2007;0.003637046;NA;0.002185792;0.00185271;-0.002790698;0.008113059;NA;NA;-0.00248227;-0.002473987;NA;-0.003280343;NA
5;2007;-0.006041926;NA;-0.000545256;-0.012020342;-0.006529851;-0.009865005;NA;NA;-0.023817988;0.007878036;NA;0.001265823;NA
5;2007;0.004255706;NA;-0.00436443;-0.016097333;0.008450704;0.008914525;NA;NA;-0.001092498;0.010928566;NA;0.022756005;NA
6;2007;0.010290565;NA;0.014246575;0.009987634;0.009310987;0.012474012;NA;NA;0.007291287;0.006872852;NA;0.005562423;NA
6;2007;0.006592282;NA;-0.002701243;0.003296289;-0.003690037;-0.000770021;NA;NA;-0.011219689;0;NA;-0.007006761;NA
6;2007;-0.003569931;NA;0.016793066;-0.012015395;-0.010185185;0.007449268;NA;NA;0.019399707;-0.002915245;NA;-0.005942065;NA
6;2007;0.007165443;NA;0.000532765;-0.002375297;-0.010289991;-0.003569607;NA;NA;0.000359066;-0.013549169;NA;-0.001369863;NA
6;2007;-0.001183634;NA;0;0.001428571;0.007561437;-0.000767656;NA;NA;0.00143575;-0.000506036;NA;-0.002369373;NA
6;2007;-0.013662778;NA;-0.014376997;-0.006562054;-0.016885553;0.002048656;NA;NA;0.002867384;-0.014103862;NA;-0.020625;NA
6;2007;0.024684378;NA;0.011345219;0.004020678;0.011450382;0.011244569;NA;NA;0.018584703;-0.001173795;NA;0.017230377;NA
6;2007;0.003530068;NA;0.019230769;-0.004767353;0.011320755;-0.012635835;NA;NA;-0.006666667;-0.006390011;NA;-0.006775408;NA
6;2007;-0.00995314;NA;0.011530398;0.017532094;0.001865672;0.00895828;NA;NA;-0.008124338;-0.003548196;NA;-0.002021223;NA
6;2007;0.022466663;NA;-0.008290155;-0.007626401;-0.001862197;0.006341958;NA;NA;0.005698006;-0.001038576;NA;0.005696203;NA
6;2007;0.006943716;NA;0.022988506;0.024762808;-0.024253731;0.005293673;NA;NA;0.004957507;0.001410961;NA;0.001258653;NA
6;2007;-0.006319648;NA;0.005617978;0.004999537;0.008604207;-0.003009027;NA;NA;-0.000352361;-0.007638116;NA;-0.005028284;NA
6;2007;-0.014446891;NA;0.013204672;-0.004974666;-0.01042654;-0.009557344;NA;NA;0.020091646;0.003213272;NA;-0.005685407;NA
6;2007;0.008205597;NA;0.020050125;0.004536617;0.013409962;0.006602336;NA;NA;-0.026606773;0.001042831;NA;-0.001905972;NA
6;2007;-0.008138813;NA;-0.008353808;-0.003410138;-0.001890359;-0.011099899;NA;NA;0.005679801;-0.000892924;NA;0.001909612;NA
6;2007;-0.008211856;NA;0.03518335;-0.004809026;0.003787879;0.014540816;NA;NA;0.002470879;0.003574886;NA;-0.000635324;NA
6;2007;-0.011239642;NA;-0.008616563;0.006226187;-0.002830189;-0.005280362;NA;NA;0.002816901;-0.002374768;NA;-0.00661157;NA
6;2007;-0.002987056;NA;0.044422984;0.00350942;0.016083254;0.005308392;NA;NA;0.003160112;0.003124303;NA;0.029054141;NA
6;2007;-0.025798935;NA;-0.016643551;0.012424075;0.000931099;-0.008046266;NA;NA;-0.011550578;0;NA;0.012562189;NA
6;2007;0.003081917;NA;-0.01880583;0.002272521;0.011162791;-0.001520913;NA;NA;0.005665722;0.010975158;NA;0.008229947;NA
6;2007;0.023328333;NA;-0.01149976;0.002176673;0.008279669;0.003808073;NA;NA;0.006338028;0.001393677;NA;-0.0082846;NA
7;2007;-0.004199529;NA;-0.001454193;-0.002171946;0;0.005816894;NA;NA;0.00139958;-0.00336947;NA;0.008599509;NA
7;2007;0.00541941;NA;0.026699029;0.002176673;0.024635036;0.032185064;NA;NA;0.008385744;0.013817433;NA;0.004263094;NA
7;2007;0.012583522;NA;-0.012765957;-0.002171946;0.012466607;0.004628502;NA;NA;0.003465003;0.002319849;NA;-0.029108551;NA
7;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
7;2007;0;NA;0;0;0;0;NA;NA;0;0;NA;0;NA
7;2007;0.001180831;NA;0.002873563;-0.007255578;0.004397537;0.006547042;NA;NA;0.023825967;0.001808187;NA;0.008744535;NA
7;2007;-0.011226742;NA;-0.003342884;-0.03051343;-0.027145359;0.000240906;NA;NA;-0.007082631;-0.009746589;NA;-0.018823529;NA
7;2007;-0.019723161;NA;-0.018207954;0.001319261;-0.01170117;0.007707129;NA;NA;-0.001358696;-0.005832604;NA;0.018553578;NA
7;2007;-0.007320501;NA;0.011224988;-0.00310559;0.026411658;0.006692161;NA;NA;0.017687075;0.008213552;NA;-0.005452292;NA
7;2007;-0.003683966;NA;-0.015444015;-0.00094402;-0.01242236;-0.01377018;NA;NA;-0.008355615;-0.011347105;NA;0.014203838;NA
7;2007;0;NA;0.012745098;-0.006141926;-0.019766397;0.000240732;NA;NA;-0.006066734;-0.013095939;NA;0.012899263;NA
7;2007;0;NA;-0.008228461;0.00019015;-0.003666361;0.009145608;NA;NA;0.030179722;0.00290741;NA;-0.007519709;NA
7;2007;-0.001236915;NA;0;-0.007889734;0.022079117;0.009062724;NA;NA;0.008229098;-0.00364231;NA;-0.005865819;NA
7;2007;-0.007404333;NA;0.002440215;0.001245569;0.00990099;0.004254313;NA;NA;0.002285341;0.010966876;NA;0.000122926;NA
7;2007;-0.00684236;NA;-0.007789679;0;-0.012477718;-0.017886562;NA;NA;0.006514658;-0.001033134;NA;-0.002581121;NA
7;2007;0.00187774;NA;0.007360157;-0.007177033;0.014440433;0.008866523;NA;NA;-0.029126214;0.010637512;NA;-0.002464572;NA
7;2007;-0.006249625;NA;-0.024354603;-0.031325301;-0.022241993;-0.013776722;NA;NA;0.004333333;-0.009648418;NA;-0.007041384;NA
7;2007;0.006919835;NA;-0.011482776;0.003781095;0.013648772;0.01083815;NA;NA;0.005642217;-0.000664256;NA;-0.009081861;NA
7;2007;-0.036854349;NA;-0.04040404;0.004163362;-0.011669659;-0.009530617;NA;NA;-0.028712871;-0.008124077;NA;-0.011299435;NA
7;2007;-0.028534057;NA;0.004210526;-0.010365252;-0.011807448;-0.016598509;NA;NA;-0.019707781;-0.015562174;NA;-0.034793651;NA
7;2007;-0.008007352;NA;-0.002620545;0.002493766;-0.009191176;-0.003913894;NA;NA;0.013864818;0.003479313;NA;0.004473096;NA
7;2007;0.044417474;NA;0.007882291;0.00358209;-0.001855288;0.00589391;NA;NA;0.00034188;0.007763624;NA;0.008513425;NA
8;2007;-0.020621321;NA;-0.010948905;-0.008427523;-0.028810409;-0.039794922;NA;NA;-0.019480519;-0.019670905;NA;-0.001298701;NA
8;2007;0.024341269;NA;-0.044807591;0.00889911;0.016267943;0.0043224;NA;NA;0.003136982;0.013122759;NA;0.000650195;NA
8;2007;-0.011562714;NA;-0.016004415;0.000891972;0.017890772;0.005822785;NA;NA;0.000694927;0.003765344;NA;0.000129955;NA
8;2007;-0.017543495;NA;-0.014021312;-0.023665709;-0.006475486;-0.016612132;NA;NA;-0.009375;-0.000375122;NA;-0.011824324;NA
8;2007;0.007276808;NA;0.006825939;0;0.008379888;0.018684413;NA;NA;-0.003505082;0.006004203;NA;-0.002498356;NA
8;2007;0.020355396;NA;0.019774011;-0.017241379;0.027700831;0.05201005;NA;NA;-0.019345762;0.005147717;NA;0.017005009;NA
8;2007;-0.018665147;NA;0.00166205;-0.037564499;-0.025157233;-0.021256269;NA;NA;-0.005380201;-0.012766273;NA;-0.01257291;NA
8;2007;-0.020321761;NA;0.019911504;-0.005468582;-0.021198157;-0.019033675;NA;NA;-0.001081861;-0.00616495;NA;-0.004856918;NA
8;2007;0.020743302;NA;-0.009219089;0.000539084;0.04519774;-0.002487562;NA;NA;0.037545126;0.006430138;NA;0.006595436;NA
8;2007;0.001973394;NA;-0.014778325;0.003771552;-0.010810811;-0.002992519;NA;NA;0.000347947;-0.00308178;NA;0.0011794;NA
8;2007;-0.013744648;NA;-0.019444444;-0.019753086;-0.02003643;-0.011505753;NA;NA;-0.022956522;-0.004373068;NA;-0.013089005;NA
8;2007;-0.063038629;NA;-0.081586402;-0.01807031;-0.07472119;-0.047064777;NA;NA;-0.073335707;-0.01158652;NA;-0.062201592;NA
8;2007;0.009205445;NA;0.029611351;0.002788311;0.042587384;0.00929368;NA;NA;0.053784095;0.003524364;NA;-0.004384104;NA
8;2007;-0.004208761;NA;0.016776513;0.007118229;0.00867052;-0.018942384;NA;NA;-0.010207802;0.015727592;NA;0.012784091;NA
8;2007;-0.014800442;NA;-0.005892752;-0.02252899;0.007640879;0.02198981;NA;NA;-0.007734807;0.019918821;NA;-0.00799439;NA
8;2007;0.017877726;NA;0.040308239;0.044062818;0.02464455;0.017580687;NA;NA;0.02264291;0.015402756;NA;0.025024742;NA
8;2007;0.022490869;NA;0.015954416;-0.007033871;0.006475486;0.015471893;NA;NA;0.000362976;-0.006677312;NA;0.006206897;NA
8;2007;0.013055405;NA;-0.008412787;0.014058413;0.000919118;0.028948705;NA;NA;0.001088534;0.012567587;NA;0.009595613;NA
8;2007;0.021712689;NA;0.011877828;0.051907577;0.005509642;0.019496545;NA;NA;0.010511055;0.000505123;NA;0.006788866;NA
8;2007;-0.013945479;NA;0.005589715;0.012975072;-0.019178082;0.000484144;NA;NA;0.00107604;0.000144248;NA;0.004045853;NA
