MONTH;YEAR;CEZ;KOMERCNI BANKA;TELF.O2 CZECH REPUBLIC;UNIPETROL;MONETA MONEY BANK;PHILIP MORRIS CR;BOREALIS EXPLORATION;E4U;ENERGOAQUA;ENERGOCHEMICA;FORTUNA ENTM.GROUP;JACHYMOV;KOFOLA CESKOSLOVENSKO;PEGAS NONWOVENS;PRAZSKE SLUZBY;RM-S HOLDING;SAFETY REAL INVESTICNI FOND;TOMA;CENTRAL EUR.MEDIA (PRA);ERSTE GROUP BANK (PRA);NEW WORLD RES. (PRA);PHOTON ENERGY (PRA);STOCK SPIRITS GROUP(PRA);TATRY MOUNTAIN (PRA) RESORTS 6;VGP (WI) (PRA);VIENNA IN.GROUP (PRA)
7;2005;0.013288378;0.006168831;0.004372624;0.001570681;NA;0.002109593;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.00589722;0.002384208;NA;NA;NA;NA;NA;NA
7;2005;0.015267176;-0.009680542;-0.004826803;-0.060703084;NA;-0.018314826;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.006700168;0.013469851;NA;NA;NA;NA;NA;NA
7;2005;-0.01137459;0.004561746;0.002662863;0.007234783;NA;-0.007934381;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004215852;0.004693848;NA;NA;NA;NA;NA;NA
7;2005;0.011310452;0.030814142;0.00275064;0.045583259;NA;-0.000540394;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.00084674;-0.011671425;NA;NA;NA;NA;NA;NA
7;2005;0.005591978;0.003146633;-0.001513432;0.042340974;NA;0.009462017;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.005084746;0.005506468;NA;NA;NA;NA;NA;NA
7;2005;0.004793864;-0.005018821;-0.001231527;-0.004499366;NA;0.012479914;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.014333895;-0.024272704;NA;NA;NA;NA;NA;NA
7;2005;0.021946565;0.015132409;-0.001517595;-0.014959577;NA;-0.000158705;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.012468828;-0.001606051;NA;NA;NA;NA;NA;NA
7;2005;-0.019607843;0.006832298;-0.002469839;-0.006979449;NA;0.001904762;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0.077694236;-0.010673235;-0.003217269;NA;NA;NA;NA;NA;NA
7;2005;-0.000952381;0.021283159;-0.002095039;0.008069764;NA;0.001320237;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0.023255814;-0.006639004;0.031452271;NA;NA;NA;NA;NA;NA
8;2005;-0.004194471;0.012684989;0.001240576;-0.006455778;NA;0.020041137;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.002506266;0;NA;NA;NA;NA;NA;NA
8;2005;0.005360904;0.006859529;-0.000857796;0.004808317;NA;-0.002895404;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.000837521;-0.000782308;NA;NA;NA;NA;NA;NA
8;2005;-0.005522758;-0.017180095;-0.002575599;-0.007113295;NA;0.005237231;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;-0.045454545;-0.007531381;0.015649992;NA;NA;NA;NA;NA;NA
8;2005;0.006510915;-0.004822182;0;0.020841475;NA;0.025224389;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.018549747;0.033901115;NA;NA;NA;NA;NA;NA
8;2005;-0.000570776;-0.003028468;0.001243305;0.002424397;NA;-0.006238994;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004966887;-0.006710226;NA;NA;NA;NA;NA;NA
8;2005;0.012183514;0.004860267;0.001146241;-0.023357943;NA;0.007645183;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.006655574;-0.007498103;NA;NA;NA;NA;NA;NA
8;2005;0.001504608;0.010580411;-0.001717393;0.018181818;NA;0.051452115;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.000837521;-0.004537729;NA;NA;NA;NA;NA;NA
8;2005;0.01971831;-0.004486988;0.000573449;0.002560164;NA;-0.035362707;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.011735122;0.017465751;NA;NA;NA;NA;NA;NA
8;2005;0.007366483;-0.001802885;-0.001050721;0.056498979;NA;-0.016744278;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0.000746694;NA;NA;NA;NA;NA;NA
8;2005;0.004204753;-0.009632751;0;-0.013293855;NA;-0.00362757;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.001657001;-0.008207506;NA;NA;NA;NA;NA;NA
8;2005;0.007646095;-0.005167173;0.000860585;0.012003185;NA;0.004753236;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.00248139;0.000752312;NA;NA;NA;NA;NA;NA
8;2005;0.001084011;0.015582035;0;0.057488654;NA;-0.001006543;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.00660066;0.00751746;NA;NA;NA;NA;NA;NA
8;2005;-0.007760332;0.004512635;0;0.01167382;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.003322259;-0.01640699;NA;NA;NA;NA;NA;NA
8;2005;-0.001636959;-0.007786763;0;0.02098535;NA;0.001511335;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.008278146;-0.003034332;NA;NA;NA;NA;NA;NA
8;2005;-0.001093095;-0.008753396;0.00114646;0.00498615;NA;-0.002263581;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.000821018;0;NA;NA;NA;NA;NA;NA
8;2005;0.010942914;0.007003654;-0.00095429;0.074090408;NA;-0.007814469;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.000821693;0.000760892;NA;NA;NA;NA;NA;NA
8;2005;0.018040772;-0.004838222;-0.00019104;-0.03895504;NA;-0.01620935;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.027093596;0.009115584;NA;NA;NA;NA;NA;NA
8;2005;0.011518696;-0.003646308;-0.001337537;0.031188251;NA;-0.000516502;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.019184652;-0.001498789;NA;NA;NA;NA;NA;NA
8;2005;0.026103714;-0.01494358;-0.001530661;0.00077684;NA;0.004237507;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.010980392;-0.000754576;NA;NA;NA;NA;NA;NA
8;2005;0.002561038;0.004643963;0.000479065;0.005433658;NA;-0.019039778;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.005430566;0.001510292;NA;NA;NA;NA;NA;NA
8;2005;-0.003235695;-0.011710324;0;-0.009470379;NA;-0.009075172;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.000780031;-0.009048086;NA;NA;NA;NA;NA;NA
8;2005;0.034170511;-0.000935454;0.002585712;0.039230969;NA;0.019640021;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;-0.04047619;0.018735363;0.014448763;NA;NA;NA;NA;NA;NA
8;2005;0.046588469;0.035580524;-0.002101442;-0.0225;NA;0.029022377;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.01532567;-0.00599237;NA;NA;NA;NA;NA;NA
9;2005;0.050197316;0.008438819;-0.000478606;-0.000153453;NA;-0.035822402;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.031698113;0.004519343;NA;NA;NA;NA;NA;NA
9;2005;0.018337592;0.026598924;0.000191534;0.034941423;NA;-0.022762951;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.005455963;0.030031097;NA;NA;NA;NA;NA;NA
9;2005;-0.0299631;-0.00727802;-0.000191498;0.028670292;NA;0.011405622;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.007836991;-0.014577762;NA;NA;NA;NA;NA;NA
9;2005;-0.019780889;-0.007331378;0.000191534;-0.031715521;NA;-0.006617958;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.005443235;0.003700344;NA;NA;NA;NA;NA;NA
9;2005;-0.015057436;-0.024519941;-0.000861739;0.01191067;NA;0.005862602;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0.004962779;-0.009280742;0.01768824;NA;NA;NA;NA;NA;NA
9;2005;0.020961387;0.014536644;0.000191663;0.005885238;NA;0.020240555;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.025761124;-0.002173574;NA;NA;NA;NA;NA;NA
9;2005;0.010342698;0.045074627;-0.000383252;0.002437835;NA;-0.016099714;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.00456621;0.008705429;NA;NA;NA;NA;NA;NA
9;2005;-0.002291826;-0.000285633;0.001341896;0.001459144;NA;-0.014726841;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.006116208;-0.005750952;NA;NA;NA;NA;NA;NA
9;2005;-0.000459418;0.008571429;0.000191443;0.039825158;NA;0.01858995;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.003039514;0.002888216;NA;NA;NA;NA;NA;NA
9;2005;0.001532097;0.012181303;-0.000861326;0.031760859;NA;-0.009046442;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.007621951;-0.01009905;NA;NA;NA;NA;NA;NA
9;2005;0.031206976;0.014553596;0;0.073789045;NA;0.004723741;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.01843318;0.006563522;NA;NA;NA;NA;NA;NA
9;2005;0.032487761;0.013517241;0.011590038;0.034991568;NA;-0.00528262;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.016431925;-0.015931754;NA;NA;NA;NA;NA;NA
9;2005;0.002155172;0.014425694;0.00994224;0.036659878;NA;0.015932023;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.019093079;0.010299648;NA;NA;NA;NA;NA;NA
9;2005;0.007311828;-0.009927556;0.003000188;-0.036935167;NA;5.23E+00;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.014832162;-0.025490534;NA;NA;NA;NA;NA;NA
9;2005;0.018360376;-0.005691057;-0.018788559;-0.012239902;NA;-0.008102033;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.014615385;-0.01868723;NA;NA;NA;NA;NA;NA
9;2005;0.012299092;0.005996184;-0.000476327;0.002891367;NA;0.010539629;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.011709602;0.003810257;NA;NA;NA;NA;NA;NA
9;2005;-0.033825763;-0.017339474;0.004860846;-0.003294893;NA;0.007770129;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;-0.015175015;NA;NA;NA;NA;NA;NA
9;2005;0.019577022;0.016542597;0.014511998;-0.002479339;NA;0.00843467;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0.000246914;0.020537125;-0.003854283;NA;NA;NA;NA;NA;NA
9;2005;0.030974071;-0.015459723;0.035994764;0.013670257;NA;0.002052545;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.005417957;-0.013920785;NA;NA;NA;NA;NA;NA
9;2005;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA
9;2005;-0.01223491;-0.002479339;0.017507445;-0.008581937;NA;-0.01869111;NA;NA;0;NA;NA;0;NA;NA;0;-0.051612903;NA;0;-0.004618938;0.012547782;NA;NA;NA;NA;NA;NA
9;2005;0.017478668;-0.009665838;-0.001773836;-0.016488046;NA;-0.011062986;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004640371;0.010850543;NA;NA;NA;NA;NA;NA
10;2005;0.00743947;0.02481874;0.00888494;0.000838223;NA;0.020421086;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;-0.012589484;0.008547009;0.009959108;NA;NA;NA;NA;NA;NA
10;2005;0.004564984;0.001360544;0.016996918;0.012144054;NA;-0.003464681;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.001540832;0.006073271;NA;NA;NA;NA;NA;NA
10;2005;-0.008286554;0.001358696;-0.008919293;0.000413736;NA;-0.001608635;NA;NA;0;NA;NA;0;NA;NA;0;0.020408163;NA;0;-0.002314815;-0.006791185;NA;NA;NA;NA;NA;NA
10;2005;-0.064690027;-0.05807327;-0.015465269;-0.075268817;NA;-0.035031185;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.051817479;-0.031132823;NA;NA;NA;NA;NA;NA
10;2005;-0.015417867;-0.025352924;0.020323039;0.021914132;NA;-0.002477647;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.027732463;-0.006264755;NA;NA;NA;NA;NA;NA
10;2005;0.037611591;0.012415016;0.027137514;0.024070022;NA;0.00437365;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.000838926;-0.010258194;NA;NA;NA;NA;NA;NA
10;2005;0.001692525;0.014014599;-0.002540435;0.013247863;NA;-0.00779528;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.00838223;-0.021509156;NA;NA;NA;NA;NA;NA
10;2005;-0.011827654;-0.02562626;-0.000933865;-0.032897512;NA;0.023515388;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.002493766;0.008953995;NA;NA;NA;NA;NA;NA
10;2005;-0.043744657;-0.039893617;-0.045207342;-0.081988661;NA;-0.033562732;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.009950249;-0.012912357;NA;NA;NA;NA;NA;NA
10;2005;-0.047682909;-0.048322561;0.005517978;-0.061045131;NA;-0.005751534;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.010887772;-0.008172493;NA;NA;NA;NA;NA;NA
10;2005;0.026599906;0.01778784;0.02071163;0.133316469;NA;-0.043248306;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.001657001;0.007414963;NA;NA;NA;NA;NA;NA
10;2005;-0.01051669;0.004130918;-0.005983351;0.013392857;NA;0.00259127;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.006639004;0.023736364;NA;NA;NA;NA;NA;NA
10;2005;-0.075015404;-0.006962025;-0.020151793;-0.049339207;NA;-0.032910229;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.003297609;-0.028784712;NA;NA;NA;NA;NA;NA
10;2005;0.013322231;-0.017208413;-0.004273504;0.040315107;NA;-0.028922675;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;-0.03725;-0.019720624;0.004941114;NA;NA;NA;NA;NA;NA
10;2005;-0.001972062;0.001945525;0.001609442;0.008463252;NA;0.054063972;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004191115;-0.007366418;NA;NA;NA;NA;NA;NA
10;2005;0.033261979;0.021359223;0.00776647;0.009275618;NA;-0.017696548;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.003367003;0.007421084;NA;NA;NA;NA;NA;NA
10;2005;0.034103586;0.030735108;-0.005846399;0.030196937;NA;0.003012404;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.005033557;0.00245841;NA;NA;NA;NA;NA;NA
10;2005;-0.01618123;0.011988933;0.003653212;-0.001699235;NA;-0.016842353;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.020236088;0.007348352;NA;NA;NA;NA;NA;NA
10;2005;-0.007675439;0.020656136;0.021573153;-0.004255319;NA;0.014675052;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.0232358;0.008926468;NA;NA;NA;NA;NA;NA
10;2005;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA
10;2005;0.024782952;0.032142857;0.001390458;0.00982906;NA;0.018299882;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.006167401;0.022503589;NA;NA;NA;NA;NA;NA
11;2005;0.023259396;0.006343714;-0.008417947;0.013965298;NA;0.016405797;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.013134851;0.009439388;NA;NA;NA;NA;NA;NA
11;2005;-0.001655878;-0.004011461;0.001837914;0.00375626;NA;0.015000285;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.019878997;0.00077926;NA;NA;NA;NA;NA;NA
11;2005;0.021562123;0.018411968;0.00803704;0.008731809;NA;-0.037986064;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.019491525;-0.008565185;NA;NA;NA;NA;NA;NA
11;2005;0.005608856;-0.00480226;0.002513216;0.000824402;NA;0.007651869;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.043215212;0.012557637;NA;NA;NA;NA;NA;NA
11;2005;0.040657566;0.001135396;0.006137621;0.023476112;NA;-0.008753116;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.030654515;0.0038782;NA;NA;NA;NA;NA;NA
11;2005;-0.018476728;-0.019846895;-0.004467738;0.005231388;NA;-0.002397661;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.000803859;0.004635861;NA;NA;NA;NA;NA;NA
11;2005;-0.000718494;-0.003760486;-0.017001812;-0.020416333;NA;-0.008265432;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.003212851;0.006144355;NA;NA;NA;NA;NA;NA
11;2005;-0.002444636;-0.007839721;-0.013520632;-0.011033919;NA;0.001655042;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.012087027;0.008408196;NA;NA;NA;NA;NA;NA
11;2005;-0.030416607;-0.002341235;0.008187967;-0.019421488;NA;-0.011566151;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.008972268;-0.002274024;NA;NA;NA;NA;NA;NA
11;2005;-0.024829022;-0.009680258;-0.000617938;-0.031605563;NA;-0.002985075;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.002469136;-0.018985222;NA;NA;NA;NA;NA;NA
11;2005;-0.018752859;-0.019845972;-0.015193004;-0.02175805;NA;-0.006586826;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.014778325;0.000774439;NA;NA;NA;NA;NA;NA
11;2005;0.024083282;0.018434572;0.004125931;0.039145907;NA;0.008740205;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.002427184;-0.005408554;NA;NA;NA;NA;NA;NA
11;2005;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA
11;2005;0.018206645;0.006231454;0.008217954;0.012842466;NA;0.015775321;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.02905569;0;NA;NA;NA;NA;NA;NA
11;2005;0.0147519;-0.014155116;0.003455303;-0.008030431;NA;0.007412201;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.019607843;-0.007002426;NA;NA;NA;NA;NA;NA
11;2005;-0.028487518;-0.00598265;-0.004238036;0.007669365;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.002307692;-0.009393983;NA;NA;NA;NA;NA;NA
11;2005;0.02267231;0.008125188;0.004256074;0.010570825;NA;0.003678832;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.003837299;0.016601745;NA;NA;NA;NA;NA;NA
11;2005;-0.007537688;0.005970149;0.000618047;-0.00292887;NA;-0.012334187;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.001540832;0.000778047;NA;NA;NA;NA;NA;NA
11;2005;0.013104989;0.002373887;0.003617753;-0.006714226;NA;0.010131951;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.005401235;0.014763047;NA;NA;NA;NA;NA;NA
11;2005;0.001763928;0.023978686;-0.003077194;-0.004647233;NA;-0.005714952;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.00076746;0.004588554;NA;NA;NA;NA;NA;NA
11;2005;-0.001467351;-0.009251229;0.001675633;-0.025466893;NA;5.87E-01;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.000766871;-0.000762633;NA;NA;NA;NA;NA;NA
11;2005;-0.001763409;-0.004960607;-0.00167283;-0.0021777;NA;-0.001055657;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.05210728;-0.008387155;NA;NA;NA;NA;NA;NA
12;2005;0.002502576;0;0.003086692;-0.003491925;NA;0.006634181;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.022578296;0.025382559;NA;NA;NA;NA;NA;NA
12;2005;0.014390602;0.018475073;0.003428873;0.004818222;NA;-0.001924647;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.008196721;0.008256792;NA;NA;NA;NA;NA;NA
12;2005;0.010422698;-0.000863807;0.003767633;0.002615519;NA;0.010693625;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.020694752;-0.018603758;NA;NA;NA;NA;NA;NA
12;2005;-0.006017192;-0.017002882;0.000174581;-0.017826087;NA;-0.00439408;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.03186097;0;NA;NA;NA;NA;NA;NA
12;2005;0.006341885;0.006449721;0.050008728;0.009296149;NA;0.003252033;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.009824561;-0.001517166;NA;NA;NA;NA;NA;NA
12;2005;0.000429676;0.009612584;-0.017538027;0.000877193;NA;-0.002025932;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004864489;0.009108659;NA;NA;NA;NA;NA;NA
12;2005;-0.005869721;0.000577034;-0.012774958;-0.005258545;NA;0.001276028;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.004888268;-0.026334537;NA;NA;NA;NA;NA;NA
12;2005;0.010224654;0.002883506;0.009426686;0.006167401;NA;-0.01117998;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.009824561;0.003866204;NA;NA;NA;NA;NA;NA
12;2005;0.019387028;0.000862565;-0.001528143;0.006567426;NA;0.010486233;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.020552799;-0.006932366;NA;NA;NA;NA;NA;NA
12;2005;0.007970913;0.006894571;-0.001955616;0.013049152;NA;0.000637718;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.01875;0.006205119;NA;NA;NA;NA;NA;NA
12;2005;0.006659267;-0.007703281;0.000596354;-0.017174753;NA;-0.006431054;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.008492569;0.00231257;NA;NA;NA;NA;NA;NA
12;2005;-0.002480706;-0.006325474;-0.002724564;-0.003931848;NA;0.004490058;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.004282655;0.00384539;NA;NA;NA;NA;NA;NA
12;2005;0.001657917;0;0.002475881;-0.002631579;NA;0.004295832;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.007107321;0.019136825;NA;NA;NA;NA;NA;NA
12;2005;0.010344828;0.006076389;0.00604667;0.014511873;NA;0.010404624;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.009174312;-0.011268107;NA;NA;NA;NA;NA;NA
12;2005;0.00109215;0.001725626;0.003555405;0.000433463;NA;-0.001716247;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.007122507;-0.010636211;NA;NA;NA;NA;NA;NA
12;2005;-0.007636711;-0.008900373;0.002867988;0.003466205;NA;-0.008252149;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.009193777;0.034557128;NA;NA;NA;NA;NA;NA
12;2005;-0.002336128;-0.002607184;0.00614013;0.003022453;NA;0.011498902;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0.002228452;NA;NA;NA;NA;NA;NA
12;2005;0;0;0;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA
12;2005;0.011019284;0.000290444;0.007858218;0.011192424;NA;0.006569552;NA;NA;0.0499388;NA;NA;0;NA;NA;0;0;NA;0;0.002855103;0.003705829;NA;NA;NA;NA;NA;NA
12;2005;-0.006948229;-0.004936121;-0.006303915;-0.013197105;NA;0.017309875;NA;NA;0.04989508;NA;NA;0;NA;NA;0;0;NA;0;-0.019928826;0.008114782;NA;NA;NA;NA;NA;NA
12;2005;0.011112635;0.006711409;0.004257095;0.006471096;NA;0.01539749;NA;NA;0.049966689;NA;NA;0;NA;NA;0;0;NA;0.038691249;0.008714597;0.01317686;NA;NA;NA;NA;NA;NA
12;2005;-0.000949796;-0.002608696;-0.001911728;-0.003429061;NA;0.002747102;NA;NA;0.049915398;NA;NA;0;NA;NA;0;0;NA;0;0.014398848;-0.008667734;NA;NA;NA;NA;NA;NA
1;2006;0.008827923;0.004359198;0.004746835;0.007741935;NA;-0.004657279;NA;NA;0.049556809;NA;NA;0;NA;NA;0;0;NA;0;0.002838893;0.019682724;NA;NA;NA;NA;NA;NA
1;2006;0.007942919;0.009837963;0.015582263;0.014084507;NA;-0.003468017;NA;NA;0.049904031;NA;NA;0;NA;NA;0;0;NA;0;0.001415428;-0.00929764;NA;NA;NA;NA;NA;NA
1;2006;0.000400695;0.006303725;0.003509345;-0.000420875;NA;-0.006463017;NA;NA;0.049360146;NA;NA;0;NA;NA;0;0;NA;0;0.01130742;-0.012264795;NA;NA;NA;NA;NA;NA
1;2006;0.008144192;0.010250569;0.000569291;0.008421053;NA;0.003335928;NA;NA;0.049651568;NA;NA;0;NA;NA;0;0;NA;0;-0.011180992;-0.005108296;NA;NA;NA;NA;NA;NA
1;2006;0.008740564;0.019729425;0.000568967;0.010438413;NA;0.012191067;NA;NA;0.049792531;NA;NA;0;NA;NA;0;0;NA;0;-0.00565371;0.002930629;NA;NA;NA;NA;NA;NA
1;2006;0.016804516;0.012437811;0.018440292;0.011157025;NA;0.010785065;NA;NA;0.049802372;NA;NA;0;NA;NA;0;0;NA;0;0.014925373;0;NA;NA;NA;NA;NA;NA
1;2006;-0.006326662;-0.009282009;-0.015713488;0.002043318;NA;-0.000704111;NA;NA;0.049698795;NA;NA;0;NA;NA;0;0;NA;0;0.004901961;-0.005852006;NA;NA;NA;NA;NA;NA
1;2006;0.003378378;0.007164508;-0.003889789;0.046900489;NA;-0.001355014;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.001393728;-0.011883824;NA;NA;NA;NA;NA;NA
1;2006;-0.002590003;-0.010396717;-0.009111617;0.055707051;NA;-0.025183175;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.011830202;0.003006687;NA;NA;NA;NA;NA;NA
1;2006;-0.002466892;-0.011888305;-0.004515599;0.010332103;NA;0.023383999;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.005633803;-0.012734118;NA;NA;NA;NA;NA;NA
1;2006;0.017571261;0.014549524;0.00643299;0.016435354;NA;0.002284968;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0.014872521;-0.020485166;NA;NA;NA;NA;NA;NA
1;2006;0.00089537;-0.009928296;0.000491682;0.009701761;NA;-0.006567877;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.007676204;0.008522492;NA;NA;NA;NA;NA;NA
1;2006;-0.011501597;-0.01643454;-0.010811696;-0.023843416;NA;-0.005026773;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.012658228;-0.008450473;NA;NA;NA;NA;NA;NA
1;2006;0.012669683;0.010761824;0.019127267;0.008020416;NA;0.002745744;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;-0.006410256;0.013945145;NA;NA;NA;NA;NA;NA
1;2006;0.015575131;0.004202858;0.000324992;0.002169982;NA;0.004107338;NA;NA;0;NA;NA;0;NA;NA;0;0;NA;0;0;0.012987013;NA;NA;NA;NA;NA;NA
