Month;Year;ARCA CONTINENTAL;ALFA 'A';ALPEK DE CV;ALSEA DE CV;AMERICA MOVIL 'L';GRUPO AEROPORTUARIO DEL SURESTE 'B';GRUPO BIMBO 'A';BOLSA MEXICANA DE VALORES;CEMEX CPO;GRUPO ELEKTRA;FOMENTO ECONOMICO MEXICANO;GRUPO AEROPORTUARIO DEL PACIFICO;GRUPO CARSO SERIES A1;GENTERA;GRUPO FINANCIERO INBURSA SRIES 'O';GPO FINANCE BANORTE;BANREGIO GRUPO FINANCIERO;GRUPO MEXICO 'B';GRUMA;INFRAESTRUCTURA ENERGETICA NOVA;KIMBERLY-CLARK DE MEXICO 'A';COCA-COLA FEMSA 'L';GENOMMA LAB INTERNATIONAL;GRUPO LALA;EL PUERTO DE LIVERPOOL C1;MEXICHEM DE CV;NEMAK;OHL MEXICO;GRUPO AEROPORTUARIO DEL CENTRO NORTE 'B';INDUST PENOLES;PROMOTORA Y OPRD. INFRE.;GRUPO FINANCIERO SANTANDER MEXICO 'B';GRUPO TELEVISA;CONTROLADORA VUELA COMPANIA DE AVIACION;WALMART DE MEXICO 'V'
9;2007;-0.000981354;0.007490637;NA;0.031921068;0.0068793;0.00146789;-0.004276115;NA;0;0.004107338;0.005892903;-0.014988538;0.033333333;NA;0.001501502;0.011091779;NA;-0.006738544;-0.017176055;NA;0.020356234;-0.022553191;NA;NA;0;0.001870907;NA;NA;0.032490013;0.007118872;-0.003254679;0;0.010806175;NA;-0.00347567
9;2007;-0.004584152;-0.034696406;NA;0.014060742;-0.001863354;-0.006962257;0.02208589;NA;-0.012859304;-0.000272702;-0.001018849;-0.001432152;-0.025268817;NA;0.005997001;-0.021510002;NA;0.004975124;-0.00308404;NA;0.006234414;-0.001088376;NA;NA;0;-0.010270775;NA;NA;0.01676554;-0.007135236;0.012244898;0;-0.00356355;NA;-0.012954659
9;2007;0.003618421;-0.006418485;NA;0.001109262;-0.005600498;-0.007564576;-0.012004802;NA;0.000383142;-0.016230224;-0.001019888;-0.01721047;0.019305019;NA;0.004470939;-0.01055177;NA;0.01530153;0.005155968;NA;0.004337051;0.003268686;NA;NA;0;0.006603774;NA;NA;-0.005327245;0.041775808;0.03655914;0;0.006641689;NA;0.000504796
9;2007;-0.005571944;-0.029715762;NA;-0.018282548;-0.023153942;-0.014500837;-0.010935601;NA;-0.024894676;0.009427423;-0.004594181;-0.000729661;-0.008116883;NA;0.003709199;-0.015996445;NA;-0.032358156;0.000512952;NA;-0.003701419;0.007819288;NA;NA;0;-0.026241799;NA;NA;-0.017597552;0.000322352;-0.014004149;0;-0.017932668;NA;-0.028758829
9;2007;0.007580751;0.009320905;NA;-0.01523702;-0.00128123;0.01961894;-0.029484029;NA;-0.040455617;-0.007874376;-0.010769231;-0.01569916;-0.023458811;NA;-0.002217295;-0.027319937;NA;-0.004122767;-0.010510126;NA;0.012383901;-0.019396552;NA;NA;0;0.020211742;NA;NA;0.008566978;-0.007476154;-0.00473435;0;-0.016365202;NA;-0.001038961
9;2007;-0.002289827;0.006596306;NA;0.021776504;0.015394484;0.006475486;0.017088608;NA;-0.001637331;0.001292049;-0.019699326;0.023924332;0.005586592;NA;-0.003703704;0.011606314;NA;0.024839006;0.004404145;NA;0.018348624;-0.03032967;NA;NA;0;0.004716981;NA;NA;0.007722008;0.006493506;0.00422833;0;0.026970228;NA;0.010400416
9;2007;0.002295082;-0.01310616;NA;0.016264722;-0.00315856;0;-0.021157436;NA;-0.008610086;-0.002258169;-0.020359598;-0.008875204;-0.017777778;NA;-0.03197026;0.007801744;NA;0.024236984;-0.03714212;NA;0;-0.000226655;NA;NA;0;0.003755869;NA;NA;-0.007407407;-0.023225806;-0.009736842;0;-0.01159618;NA;0.004117344
9;2007;-0.00850507;0;NA;0.000551876;0.022179975;-0.005882353;-0.014621742;NA;0.010339123;0.005496536;0.009716599;0.000365497;-0.008484163;NA;0.009984639;-0.010245902;NA;0.017966696;-0.010983123;NA;0.021621622;0.013375652;NA;NA;0;0.010289991;NA;NA;0.029593412;0.008718626;0.024182833;0;0.004658385;NA;0.005125577
9;2007;0;-0.019920319;NA;-0.010479868;-0.00433974;0.011649408;-0.007741935;NA;-0.031927957;-0.003169645;-0.001069233;-0.01443186;-0.003993155;NA;-0.015209125;-0.008281573;NA;0.006457167;-0.002437703;NA;0.002351558;-0.010514541;NA;NA;0;0.003703704;NA;NA;-0.009997501;0.003601362;-0.001297353;0;-0.016142882;NA;0.000509944
9;2007;0.008578027;-0.028455285;NA;-0.03400223;-0.004358655;0.00091391;-0.014304291;NA;-0.021564482;0;-0.032111319;0.006302132;-0.008018328;NA;0.024710425;-0.000695894;NA;-0.014114628;-0.002715178;NA;-0.004105572;-0.010852363;NA;NA;0;-0.000922509;NA;NA;-0.013632921;0.005284792;-0.001558846;-0.233267717;-0.028277186;NA;-0.024464832
9;2007;-0.012103369;0.027894003;NA;0.021927294;0.029393371;0.03798393;0.027044855;NA;0.041486603;-4.60829E-05;0.019629527;0.021919322;0.028290993;NA;-0.008289375;0.032961931;NA;0.033839479;-0.024503131;NA;0.017078916;-0.0016;NA;NA;0;0.016620499;NA;NA;0.004607115;0.03991433;0.029924538;0;0.030716724;NA;0.047021944
9;2007;0.007284768;-0.021709634;NA;0.012987013;0.001215067;-0.02234342;-0.030828516;NA;-0.013278008;0.004009401;0.013015184;-0.003965393;0.040426727;NA;0.004559271;0.001797753;NA;0.007133865;0.012559308;NA;-0.026635785;0.011675824;NA;NA;0;0.015440509;NA;NA;-0.010191083;0.055108282;-0.01061142;0;-0.003136982;NA;-0.006986028
9;2007;0.014464168;0;NA;-0.030100334;-0.003640777;-0.022674105;0.004638834;NA;-0.004625736;0.00133113;-0.026498929;0.00398118;0.004317323;NA;0.009833585;0.002018843;NA;0.010416667;0.006890849;NA;0.010113028;-0.003168138;NA;NA;0;-0.024150268;NA;NA;-0.01003861;0.082101029;0.008937692;0;-0.025874126;NA;0.01758794
9;2007;0.000324044;0;NA;-0.020689655;0.012180268;-0.018781072;0.020448549;NA;-0.008449514;-0.007013523;-0.001924663;0.002703677;-0.010209565;NA;-0.006741573;-0.023057981;NA;0.006185567;-0.021899808;NA;-0.01590106;-0.012712826;NA;NA;0;0.019248396;NA;NA;0.024700988;0.030009839;-0.004555809;0;-0.014895908;NA;0.016790123
9;2007;-0.009718173;-0.016643551;NA;-0.003521127;-0.000601685;0.004128354;-0.007756949;NA;-0.011504048;0.003785431;0.019283747;0.005392774;-0.02660152;NA;-0.016591252;-0.004353804;NA;0.008606557;0.013713966;NA;-0.014961101;-0.000689814;NA;NA;0;0.000899281;NA;NA;-0.002537427;0.035450831;0.001525553;0;-0.019857898;NA;0.01651287
9;2007;0.000327118;-0.01551481;NA;-0.00647821;-0.01384708;-0.013268548;-0.022149837;NA;-0.009482759;0.00156365;-0.002702703;0.017343107;-0.011712214;NA;-0.003834356;-0.004142693;NA;0.001219017;-0.030922142;NA;-0.009720535;0.012425219;NA;NA;0;0;NA;NA;-0.005850929;0.008097996;-0.017517136;0;-0.000185874;NA;-0.001911132
9;2007;-0.012753434;0.014326648;NA;0;0.012210012;0.011931818;0.025316456;NA;-0.016100957;0.010469281;0.036856369;0.020210896;0.023137698;NA;0.016936105;-0.01386642;NA;-0.012175325;0.012535613;NA;0.022699387;0.023409091;NA;NA;0;0.028751123;NA;NA;0.005885363;-0.013778026;-0.019896641;0;0.007622235;NA;-0.002872188
9;2007;0.00298112;0.036723164;NA;0.008891523;0.010253317;0.016095826;0.001949318;NA;0.033613445;0.008997546;0.041557763;0.017398794;-0.007722008;NA;-0.012112036;0.005624561;NA;0.013557929;-0.005346089;NA;-0.00419916;0.022651566;NA;NA;0;0.038427948;NA;NA;-0.000254388;-0.03051861;0.00817295;0;-0.002767528;NA;-0.01056169
9;2007;-0.001651255;0.008174387;NA;0.018213866;-0.011940299;0;-0.009727626;NA;0.025673941;0.004773915;0.022835634;0.011852354;-0.030016676;NA;0.003831418;0.000233046;NA;-0.014187272;-0.008769448;NA;0;0.019109663;NA;NA;0;0.019343987;NA;NA;0.004071247;-0.021642029;0.016736402;0;-0.025161887;NA;-0.025230471
10;2007;-0.007939133;0.032432432;NA;-0.032313907;0.023564955;0.02339289;0.017681729;NA;0.012932833;-0.000717167;0.008096173;0.00251004;0.016618911;NA;-0.005343511;0.071295433;NA;0.026315789;0.012842466;NA;-0.003614458;0.022799915;NA;NA;0;0.012376238;NA;NA;-0.006588951;0.010326648;-0.002314815;0.000641849;-0.026570507;NA;0.033349925
10;2007;-0.000333444;-0.007853403;NA;-0.012522361;0.011216057;0.014758819;-0.012870013;NA;0.061779242;-0.006369427;0.018982721;0.007845101;-0.008455468;NA;0.016116654;0.060026098;NA;0.018028846;-0.010707241;NA;0.010278114;0.003125;NA;NA;0;-0.008964955;NA;NA;-0.019387755;0.043789338;0.002835782;0;0.0354845;NA;0.00867052
10;2007;0;-0.027704485;NA;-0.016908213;-0.027437245;-0.001241575;0.009126467;NA;-0.016679597;-0.006861683;-0.009314545;-0.007452799;0.002842524;NA;-0.019637462;0.005949938;NA;-0.018890201;-0.003987468;NA;-0.010173549;-0.00768432;NA;NA;0;0.011513158;NA;NA;-0.034599376;-0.012369221;-0.026478149;0;0.001882885;NA;0.019579752
10;2007;0.008672448;0.020352782;NA;-0.028255528;-0.019207683;-0.012253596;-0.008397933;NA;0.006706114;0.001136364;-0.008678881;-0.013515768;-0.003968254;NA;0.005392912;0.007954314;NA;-0.000401123;0.012296254;NA;0.003022975;-0.005023022;NA;NA;0;-0.004065041;NA;NA;0.009970358;-0.015863904;-0.00211249;0;0.018605525;NA;0.010772834
10;2007;-0.005952381;0.007978723;NA;0.016434893;0.026315789;-0.007551241;0.016286645;NA;0.020376176;0.007900114;0.003891051;0.003552097;0.015936255;NA;0.006896552;0.011533792;NA;0.003210273;0.003954802;NA;0.02411091;-0.000420698;NA;NA;0;0.004897959;NA;NA;0.01814301;0.004082931;0;0;0.025092251;NA;0.00695088
10;2007;0.0083167;0.005277045;NA;0.016169154;0.011329756;0.023188406;0.01025641;NA;-0.002304147;0.013559169;0.013323643;0.006741952;0.013445378;NA;0.03348554;-0.020004001;NA;-0.01;0.03629713;NA;0.007062978;0.004840067;NA;NA;0;0.017871649;NA;NA;-0.003668763;0.066592733;0.025403546;0;0.002159827;NA;0.011504832
10;2007;0.004618938;-0.002624672;NA;0.029375765;-0.005896226;0.002832861;0;NA;-0.000769823;0.003777778;-0.003107817;0.003348401;0.009397457;NA;-0.016200295;-0.012451521;NA;0.018181818;0.002986696;NA;-0.022793688;0.005445026;NA;NA;0;0.034317638;NA;NA;0.022882693;0.031341288;0.009806452;0;-0.003053161;NA;0.003184713
10;2007;-0.003612479;0.013157895;NA;-0.002972652;0.002372479;0.014830508;-0.014593909;NA;-0.01348228;-0.022979854;0.017266187;-0.001501752;-0.024644031;NA;0.014221557;0.010748243;NA;0.048015873;0.017054683;NA;0.007177033;0.021245574;NA;NA;0;-0.002314815;NA;NA;0.010799691;0.00787326;0.003833376;0;0.009367681;NA;0.056689342
10;2007;-0.009228741;-0.025974026;NA;-0.027429934;0.004142012;-0.020180932;0.00643915;NA;0.007418977;-0.025197136;-0.012494107;-0.011029412;-0.00729927;NA;-0.01697417;-0.000817996;NA;-0.007572889;-0.003460208;NA;-0.000593824;0.001427697;NA;NA;-0.003744099;0.005413766;NA;NA;-0.016535233;0.039344575;0.00407332;0;-0.004104944;NA;-0.026609442
10;2007;0.002661344;-0.001333333;NA;-0.010423053;0.018267531;0.015269886;0.002559181;NA;0.01744186;0.00381218;0.008832657;0.017573505;0.022624434;NA;-0.018018018;0.041342612;NA;0.049980923;-0.006410256;NA;0.011289364;-0.00101833;NA;NA;0;0.004615385;NA;NA;0.033885153;-0.001512374;0.009127789;0;0.02921147;NA;0.008377425
10;2007;0.00199071;-0.005340454;NA;0.005576208;-0.017361111;0.004721931;0.002552648;NA;-0.00952381;-0.01329196;-0.009465215;-0.014447028;0.006084071;NA;0.013761468;0.009433962;NA;0.006540698;-0.007795699;NA;-0.006462985;0.003261978;NA;NA;0;-0.009954058;NA;NA;0.021766325;0.075182448;-0.011306533;0;-0.007835626;NA;0
10;2007;-0.000331126;-0.006711409;NA;-0.022181146;-0.001177856;-0.006440383;-0.028007638;NA;-0.012307692;0.01304858;-0.010272336;0.021735468;-0.001649258;NA;0.021116139;-0.00623053;NA;-0.020577617;-0.005418586;NA;-0.015375517;-0.036577931;NA;NA;0;-0.011600928;NA;NA;0.008570029;0.011483458;-0.006099111;0;-0.017023517;NA;0.00437254
10;2007;0.001656178;0.006756757;NA;0.004410838;0.03125;0.028906797;0.016371971;NA;-0.004283489;0.031691609;0.009654839;0.024736148;0.007709251;NA;0.03323486;0.005289969;NA;0.010689274;-0.005720512;NA;0.002402402;0.033537228;NA;NA;0;0.012519562;NA;NA;0.015294975;0.009411665;0.007159294;0;0.000892698;NA;0.010448411
10;2007;0.000661376;0.016107383;NA;-0.005018821;0.007432819;0.005789205;0.003865979;NA;-0.03441533;0.059864373;-0.011714081;0.001770196;0.016939891;NA;0.054324518;0.000974469;NA;-0.00547046;-0.016438356;NA;0.011983223;-0.015714286;NA;NA;0;0.00618238;NA;NA;0.009325681;-0.045783334;0.004061945;0;-0.00570817;NA;0.009909522
10;2007;0.003965631;-0.018494055;NA;-0.003152585;-0.040862656;-0.015744033;-0.035943517;NA;-0.040502228;0.016949153;-0.0205612;-0.021686747;-0.038688877;NA;-0.025084746;-0.030179128;NA;-0.032269894;-0.008913649;NA;-0.036708111;-0.029649596;NA;NA;-0.017973856;-0.011520737;NA;NA;-0.029140014;-0.051879765;-0.02300885;0;-0.039827772;NA;-0.008105802
10;2007;0.00921659;0.020188425;NA;-0.025300443;0.007692308;-0.005847953;0.017976032;NA;-0.014774166;0.000291667;0.010125957;-0.026436782;0.006148686;NA;-0.006258693;-0.000200763;NA;0.009852217;0.012928612;NA;-0.021511985;0.020940171;NA;NA;0;0.001554002;NA;NA;-0.014153245;0.011230243;0.016045549;0;0.01887145;NA;-0.003870968
10;2007;-0.001304631;0.002638522;NA;0.01752109;0.010569583;0.032179931;0.009156311;NA;0.005998286;-0.004082143;0.004645477;0.034913139;0.007222222;NA;-0.013296011;0.005421687;NA;0.027767355;0.000277469;NA;0.003140704;0.008790289;NA;NA;0;0.011636928;NA;NA;0.039108911;0.065353503;0.006113092;0.055805003;0.004217862;NA;-0.008635579
10;2007;0.003592423;-0.007894737;NA;-0.004464286;-0.010459035;0.037546095;-0.00712897;NA;-0.002129472;0.003806098;-0.021173035;-0.008148631;0.00551572;NA;-0.003546099;0.006790493;NA;-0.004381161;0.011927878;NA;0.014402004;-0.004149378;NA;NA;0;0.008435583;NA;NA;-0.014054312;0.018360431;0.012658228;0.070473876;-0.013330898;NA;-0.014808362
10;2007;0.013016596;0.00132626;NA;-0.023702755;-0.032883147;0.046365105;0.002610966;NA;0.002134016;0.000958333;0.021133764;-0.009201446;0.032912781;NA;0.024911032;0.00178536;NA;0.01760176;0.020833333;NA;-0.008024691;0.005416667;NA;NA;0;0.001520913;NA;NA;-0.021502778;-0.019798644;0.03225;0;-0.005922636;NA;0.006189213
10;2007;0.022807581;0.002649007;NA;0.003937008;0.015179114;-0.012197005;0.016927083;NA;0.015332198;0.007159805;-0.002434867;-0.023548922;0.014338821;NA;-0.009027778;-0.00950495;NA;0.057657658;0.007787325;NA;0.028624767;0.00663075;NA;NA;0;0.012908125;NA;NA;0.000493827;0.047144269;-0.042867522;0.098183882;-0.015453361;NA;-0.014938489
10;2007;-0.010678392;-0.034346103;NA;-0.009150327;0.01076555;0.001875586;-0.02368758;NA;0.007969799;-0.008059516;-0.083231633;-0.0234375;0.004188482;NA;-0.030133146;-0.007596961;NA;0.022827939;0.011457501;NA;-0.02722323;0.034376287;NA;NA;0;0.02173913;NA;NA;0.011105627;0.028769597;-0.005819838;0;-0.014750378;NA;0.005352364
10;2007;0.00031746;-0.001367989;NA;0;-0.014201183;-0.008112324;-0.001967213;NA;-0.021639617;0.02875;0.006123536;-0.024;-0.001564129;NA;0.013728324;0.003424658;NA;-0.014990007;0.027660695;NA;-0.014925373;0.003781095;NA;NA;0;-0.022010271;NA;NA;0.000732243;-0.026249651;-0.007381013;0;0.009980806;NA;-0.022626442
10;2007;-0.005712472;-0.02739726;NA;0.004617414;-0.035414166;-0.005347594;-0.003942181;NA;0.005954913;-0.007857432;-0.008997089;-0.001069138;0.010443864;NA;0.015680684;-0.013049588;NA;0.012512682;-0.031786721;NA;-0.036616162;-0.018636003;NA;NA;0;0.026256564;NA;NA;0.003658537;0.048506698;-0.002564103;0;-0.007411631;NA;-0.019518838
11;2007;-0.007660389;-0.014084507;NA;-0.01641497;-0.023024269;-0.015338393;-0.021108179;NA;-0.039323467;0.015104507;-0.016021362;-0.004459508;-0.049095607;NA;0.01754386;0.027868186;NA;-0.038410154;0.045803548;NA;-0.000655308;-0.003636364;NA;NA;0;0.010964912;NA;NA;0.004860267;-0.012698785;-0.020822622;0;-0.027378901;NA;-0.02037037
11;2007;0;0;NA;0;0;0;0;NA;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;NA;0;0;NA;NA;0;0;0;0;0;NA;0
11;2007;-0.010614345;-0.01;NA;-0.040720961;0.001273885;-0.00497832;-0.034366577;NA;-0.03653169;0.001327113;-0.01953867;-0.025443469;-0.016847826;NA;-0.006206897;-0.014248961;NA;-0.080583536;-0.025063291;NA;-0.013114754;-0.024128143;NA;NA;0;-0.035430224;NA;NA;-0.016928658;-0.08675004;-0.004988186;0;-0.010826772;NA;-0.004253308
11;2007;-0.02893368;0.036075036;NA;-0.022268615;0.013994911;0.008069722;0.016748081;NA;-0.00045683;-0.007992289;0.012731802;0.008825152;0.004422333;NA;-0.027064539;0.04015258;NA;0.044956555;-0.005972475;NA;-0.003986711;0.011842925;NA;NA;0;-0.010494753;NA;NA;-0.013530135;0.060669093;0.025329815;0;0.011343284;NA;-0.007119127
11;2007;0.004686977;-0.022284123;NA;-0.04341637;-0.032622334;-0.017931476;-0.023335621;NA;-0.017824497;-0.006680162;-0.002732987;-0.010570439;-0.03632361;NA;-0.022824536;-0.045937078;NA;-0.039768619;-0.017763845;NA;-0.020680454;-0.020328542;NA;NA;0;-0.015151515;NA;NA;-0.030673317;0.008375552;-0.033710757;0;-0.003935458;NA;-0.043499044
11;2007;-0.000999667;0.004273504;NA;-0.024553571;-0.011673152;-0.000163026;0.000702741;NA;-0.020939972;-0.00880375;-0.012058098;-0.006815251;-0.018846374;NA;0.038686131;0.002629982;NA;-0.029743976;0.011170213;NA;-0.042915531;-0.021379166;NA;NA;0;-0.038461538;NA;NA;-0.033959352;0.041651473;0.006125166;0;-0.012840774;NA;-0.020989505
11;2007;-0.004002668;0.004255319;NA;-0.022120519;-0.001968504;-0.000489157;0.030196629;NA;0.025665399;-0.013446277;0.00221914;-0.015393175;-0.009313155;NA;0.016163036;-0.027239709;NA;-0.065192084;-0.006575487;NA;0.044128114;0.00149925;NA;NA;0;0;NA;NA;-0.027696405;-0.0012447;0.016410799;0;-0.021212728;NA;-0.005104645
11;2007;0.011051574;-0.064971751;NA;-0.053042122;-0.046022354;-0.024959217;-0.025903204;NA;-0.048656163;0.007085695;-0.056739552;-0.001883594;-0.021151586;NA;-0.007607192;0.00601535;NA;-0.083437111;-0.007148531;NA;-0.005453306;-0.007698888;NA;NA;0;-0.0016;NA;NA;0.004930156;-0.039607431;-0.039322917;0;-0.012676344;NA;-0.023088763
11;2007;-0.000993707;0.078549849;NA;0.048599671;0.066850448;0.015225029;0.049685094;NA;0.059425231;0.009684629;0.044894366;0.026608794;0.021008403;NA;-0.011149826;0.004329897;NA;0.055253623;0.023733333;NA;0.026730637;0.005172414;NA;NA;0;0.023237179;NA;NA;0.039792859;0.031832928;0.002981838;0;0.048043073;NA;0.050420168
11;2007;-0.023209549;0.009803922;NA;0.011783189;0.002583979;0.010547132;0.011333333;NA;-0.005977011;-0.024266273;0.00084246;-0.009191176;-0.023515579;NA;-0.04721635;0.041675221;NA;0.050214592;-0.019796822;NA;0.021361816;-0.00728988;NA;NA;0;0.007047768;NA;NA;0.002096986;-0.019846728;-0.027027027;-0.024806202;0.026081802;NA;0.026
11;2007;-0.033944331;-0.026352288;NA;-0.017080745;-0.020618557;0.00766471;-0.011865524;NA;-0.025439408;-0.020416737;-0.030583614;-0.016883117;-0.015653221;NA;-0.019970414;-0.024635396;NA;-0.055169595;0.007440872;NA;-0.017647059;-0.00950324;NA;NA;0;0.002332815;NA;NA;-0.006539367;-0.05765838;-0.020833333;0;-0.002118236;NA;-0.028265107
11;2007;0.008432888;-0.002849003;NA;0.056872038;0.025;-0.014403625;0.027351568;NA;-0.009966777;0.034093833;-0.006367583;0.002075863;0.008562691;NA;0.041509434;-0.016771065;NA;0.044982699;0;NA;-0.027944112;-0.021369385;NA;NA;0;-0.006982157;NA;NA;-0.022116904;-0.003063569;-0.011914894;0;0.013508298;NA;0.024573721
11;2007;0;0;NA;0;0;0;0;NA;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;NA;0;0;NA;NA;0;0;0;0;0;NA;0
11;2007;0.000348432;0.001428571;NA;-0.007473842;-0.017971759;0.000656814;-0.040909091;NA;-0.009587728;-0.004686269;-0.029129042;-0.015442561;-0.012734991;NA;-0.034782609;-0.013563502;NA;-0.03352649;-0.023212873;NA;-0.005475702;0.019607843;NA;NA;0;-0.01875;NA;NA;-0.025040388;-0.0158344;-0.032156187;0;-0.02760853;NA;-0.022515908
11;2007;-0.017415535;0.001426534;NA;-0.019578313;-0.013071895;-0.017886446;-0.006093433;NA;-0.008712488;0.016666667;-0.0090009;-0.035960214;-0.001842752;NA;-0.054804805;-0.044583333;NA;-0.05738758;-0.016743181;NA;0.003441156;-0.023164336;NA;NA;0;-0.029458599;NA;NA;0.002761668;-0.035474218;-0.000296648;0;-0.013510867;NA;-0.02653981
11;2007;-0.004608295;0;NA;0.003840246;0.001324503;-0.005847953;0.011580381;NA;-0.005859375;-0.008196721;-0.009082652;0.0125;0.008;NA;-0.019062748;0.009812473;NA;-0.012267151;0.000823949;NA;0.001371742;-0.004474273;NA;NA;0;-0.001640689;NA;NA;0.017625998;0.024504294;0;0;0.002977372;NA;0.012860082
11;2007;0.001068376;0.007122507;NA;0.026778883;-0.002645503;0.005210084;0.021548822;NA;0.014243615;0.01446281;0.020470516;0.019008426;0.006105006;NA;0;-0.000647808;NA;0.046458142;-0.000548847;NA;0.004794521;0.040449438;NA;NA;0;0.00903862;NA;NA;0.024086604;0.04823137;0.122255193;0;0.006332872;NA;-0.021838497
11;2007;0.016364283;-0.011315417;NA;-0.026080477;-0.027851459;0.008025414;-0.038892551;NA;0.003389831;-0.013482688;0.007784431;-0.028846154;-0.036407767;NA;0.036437247;-0.047752809;NA;-0.029010989;-0.030203185;NA;-0.017723245;0.020086393;NA;NA;0;-0.011400651;NA;NA;-0.056818182;-0.090307725;-0.092543628;0;-0.013176008;NA;-0.03894081
11;2007;0.010150508;-0.004291845;NA;0.002295333;0;-0.003483165;0.01920439;NA;0.006756757;0.000371609;0.007427213;-0.021584158;-0.012594458;NA;0.03359375;0.029271613;NA;-0.004074242;-0.016421291;NA;0.003469813;0.005293246;NA;NA;0;0.000823723;NA;NA;-0.007845335;0.06042894;-0.021561772;0;0.009764847;NA;0.019448947
11;2007;-0.013167013;0.04454023;NA;0.022900763;0.047748977;0.024800266;0.00807537;NA;0.083413231;0.003590887;0.036272486;0.005464481;0.076530612;NA;0.036281179;0.039462081;NA;0.050454545;-0.027058146;NA;0.067081604;0.053074979;NA;NA;0;0.017283951;NA;NA;0.017509178;0.039017404;0.027695057;0;0.0363134;NA;0.060943296
11;2007;-0.028441011;-0.004126547;NA;-0.017164179;0.012369792;0.012830924;-0.005340454;NA;-0.003539823;-0.000781411;-0.003984064;-0.007648953;-0.031398104;NA;-0.022611233;0.013997879;NA;0.029424492;0.008284024;NA;0.003888529;-0.0058;NA;NA;0;0.001618123;NA;NA;0.01582015;0.036173768;0.014198783;0;0.008188916;NA;-0.002497502
11;2007;-0.015901699;-0.005524862;NA;0.034168565;0.023794212;0.008980115;0.010738255;NA;0.009325044;0.060133355;0.005428571;0.015821501;-0.020795107;NA;0.015671642;-0.010039741;NA;-0.005884826;-0.009096244;NA;-0.028405423;-0.003218668;NA;NA;0;0.016962843;NA;NA;0.010655738;0.053656373;0.036571429;0;-0.003777862;NA;-0.012518778
12;2007;0.020198311;-0.009722222;NA;-0.005139501;0.01758794;0.005562619;-0.002656042;NA;-0.007479103;0.04220212;-0.004262575;-0.006988818;0.03310431;NA;-0.008082292;0.015212339;NA;0.006342495;0.017175007;NA;0.000664452;-0.006458123;NA;NA;0;0.008737093;NA;NA;0.000270343;0.010406703;-0.021499449;0;-0.010428517;NA;0.013691684
12;2007;-0.00611951;0.028050491;NA;-0.018450185;0.005555556;-0.0056899;0.009986684;NA;-0.039450355;0.028237222;0.000285388;0.014478182;0.055018138;NA;0.035555556;-0.014776275;NA;-0.032773109;-0.002620087;NA;0.019920319;0.009343896;NA;NA;0;0;NA;NA;-0.018378378;0.010450983;-0.018309859;0;-0.010155202;NA;0.011505753
12;2007;-0.008330315;0.005457026;NA;0.015789474;0.025782689;0.00921952;0.015161503;NA;0.013844024;0.079233389;0.033951498;0.031912785;-0.01260745;NA;-0.032188841;0.022391213;NA;0.022154648;-0.005545826;NA;0.017578125;-0.005836184;NA;NA;0;0.01023622;NA;NA;0.009636564;0.079557804;0.024390244;0;0.012388695;NA;0.039070227
12;2007;-0.011687363;0.012211669;NA;-0.015544041;-0.000598444;0.008032761;0.011688312;NA;0.033227128;0.016616872;-0.008278146;-0.002305033;0.038305281;NA;0.023651146;0.012809917;NA;-0.002124947;0.005870267;NA;0.01087652;-0.007489879;NA;NA;0;0.007794232;NA;NA;-0.004908645;0.085497084;0.011204482;0;0.015105163;NA;0.00618753
12;2007;0.005173688;0.00536193;NA;0.005263158;-0.003592814;0.00734375;0.003851091;NA;0.006167401;-0.012878087;0.015859766;0.014439738;-0.001676914;NA;0.024548736;0.00999592;NA;0.025553663;0.006419609;NA;0.001265823;0.000203957;NA;NA;0;0;NA;NA;-0.012606193;-0.070032938;0.007756233;0;0.007722735;NA;0.001892148
12;2007;0.000735294;0.022666667;NA;0.059087509;-0.011418269;0.009151543;0.010230179;NA;0.002189142;-0.012377066;0.028759244;0.002467261;0.010638298;NA;0.020436927;-0.005453444;NA;-0.012458472;-0.002319513;NA;0;0.014477977;NA;NA;0;-0.003093581;NA;NA;0.006383569;-0.077232557;0.008521165;0;0.014766355;NA;0.012275732
12;2007;0.006980162;-0.016949153;NA;-0.018361582;-0.031610942;0.00430372;-0.010759494;NA;-0.036697248;-0.010059613;-0.035410011;-0.042786823;-0.038781163;NA;-0.015883978;-0.007717303;NA;-0.030698066;-0.012205754;NA;-0.049936789;0;NA;NA;0;-0.021722265;NA;NA;-0.007997794;-0.027762251;-0.005451077;0;-0.008104623;NA;-0.030783582
12;2007;0;0;NA;0;0;0;0;NA;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;NA;0;0;NA;NA;0;0;0;0;0;NA;0
12;2007;0.004013134;-0.017241379;NA;-0.010071942;0.00690521;0.00244873;0.001279591;NA;-0.039455782;-0.007766791;0.007452388;-0.015625;-0.000576369;NA;0.010526316;-0.039500614;NA;-0.038177874;-0.012356575;NA;-0.021290752;0.005025126;NA;NA;0;-0.003965107;NA;NA;-0.033917153;-0.004216175;-0.009043574;0;-0.011327762;NA;0
