MONTH;YEAR;ECOPETROL;BANCO DE BOGOTA;BANCOLOMBIA;EMPRESA DE ENERGIA DE BOGOTA;GRUPO AVAL ACCIONES Y VALORES;GRUPO DE INVERSIONES SURAMERICANA;CEMENTOS ARGOS;GRUPO NACIONAL DE CHOCOLATES;INTERCONEXION ELECTRICA;INVERSIONES ARGOS;ISAGEN;ALMACENES EXITO;BANCO DE OCCIDENTE;CEMEX LATAM HOLDING(BOG);CORPORACION FINANCIERA COLOMBIANA;PROMIGAS;ASDF.DE PNSI.Y CESA. PRCN.;BANCO COMERCIAL AV VILLAS;BANCO POPULAR;BBV.ARGT.CLOMB.;CELSIA ESP;EMPRESA DE ENERGIA DEL PACIFICO;EMSA.DE TC.DE BOGOTA;GAS NATURAL;ORGANIZACION DE INGENIERIA INTERNACIONAL;ORGANIZACION TERPEL;PRODUCTOS FAMILIA;SOCIEDADES BOLIVAR;ACERIAS PAZ DEL RIO;AGROGUACHAL;ALIMENTOS DERIVADOS DE LA CANA;BIOMAX BIOCOMBUSTIBLES;BOLSA DE VALORES DE COLOMBIA;BOLSA NACIONAL AGROPECUARIA;CARTON DE COLOMBIA;CLINICA DE MARLY;COLOMBINA;COLTEJER;COMPANIA AGRICOLA SAN FELIPE;COMPANIA DE ELECTRICIDAD DE TULUA;COMPANIA DE EMPAQUES;CONCONCRETO;CONSTRUCCIONES CIVILES;CONSTRUCCIONES EL CONDOR;COOMEVA ENTIDAD PROMOTORA DE SALUD;CORPORACION DE FERIAS Y EXPOCISIONES;EDATEL;ENKA DE COLOMBIA;F GAN CALDAS;FOGANSA;FONDO GANADERO DE TOLIMA;INDUSTRIAS ESTRA;INGENIO CENTRAL CASTILLA;INVERSIONES EQUIPOS Y SERVICIOS;INVERSIONES VENECIA;MANUFACTURAS DE CEMENTO;MAYAGUEZ;MINEROS;RIOPAILA CASTILLA;TABLEMAC;TEXTILES FABRICATO TEJICONDOR;VALOREM;VALORES INDUSTRIALES;VALORES SIMESA;ALPHABET 'A' (BOG);AMAZON COM (BOG);APPLE (BOG);BANK OF AMERICA (BOG);CANACOL ENERGY (BOG);CITIGROUP (BOG);COLGATE-PALMOLIVE (BOG);FACEBOOK 'A' (BOG);GENERAL ELECTRIC (BOG);GRAN TIERRA ENERGY (BOG);JOHNSON & JOHNSON (BOG);JPMORGAN CHASE (BOG);MICROSOFT (BOG);PACIFIC EXP.& PRDN.(BOG);PFIZER (BOG);PROCTER & GAMBLE (BOG);TECNOGLASS (BOG);WALMART STORES (BOG);BANCO BILBAO VIZCAYA ARGENTARIA;CORPORACION FINANCIERA COLOMBIANA;CORPORACION FINANCIERA COLOMBIANA;CORPORACION FINANCIERA COLOMBIANA;ORGANIZACION DE INGENIERIA INTERNACIONAL;PROMIGAS ESP;SDEXITO
5;2006;NA;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.001641025;-0.014271345;NA;0.007352941;-0.004237281;0.003792964;-0.01312654;-0.005067568;0;NA;-0.001745433;-0.012244898;NA;0;0;-0.035460686;0;0;0.006289308;-0.005154639;NA;0.080168776;0;0;NA;0;0;-0.037037037;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;-0.069767442;NA;0;NA;NA;0;0;0;0;0;NA;0.023255814;0;-0.055813953;-0.025;-0.049079755;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.002739721;-0.006204545;NA;0.005839416;-0.003404336;0.003782286;0.003627417;0.001697793;-0.013953488;NA;-0.003496062;0;NA;0;0.034479826;0;0;0.062650602;-0.00625;-0.000740192;NA;-0.03515625;0.000434783;0;NA;0;0;-0.019230769;0;0;NA;NA;NA;0;0;0;-0.124137965;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.027272727;0;0.004926108;-0.012820513;0.001612903;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.013736237;-0.013527983;NA;0.001451379;-0.009393579;-0.01318266;0;-0.018644068;-0.001572327;NA;-0.01754346;0;NA;-0.004624148;0;0;0.089108911;0.009070295;0;-0.002222222;NA;-0.047233468;0;-0.08257972;NA;0;0;-0.009803922;0;0;NA;NA;NA;0;0;0;0.03149623;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.030973451;0;-0.019607843;-0.051948052;0.046698873;0;-0.011627907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0.002228352;0.006328899;NA;-0.020289855;0.006896714;0;-0.004819075;-0.001727116;0.001574803;NA;0;0;NA;-0.004646543;0.000743139;0.035293916;0.018181818;-0.008988764;0;0.003711952;NA;-0.058073654;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;-0.007633742;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.055793991;0;-0.005;-0.01369863;-0.046153846;0;0.011764706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.006896552;NA;NA;NA;NA;NA;0
5;2006;NA;-0.001111838;-0.009433644;NA;0.00591716;-0.007705985;0;0.001210603;0;0;NA;-0.003571902;-0.004132231;NA;-0.0023332;0;0;0;0;0;-0.00887574;NA;-0.004511278;0;0.019694975;NA;0;0;-0.021782178;0;0;NA;NA;NA;0;0;0;-0.02307693;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;-0.013888889;0.048387097;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.012242437;0.00105852;NA;-0.010294118;-0.00949084;-0.009542238;-0.008463973;-0.001730104;-0.017295597;NA;-0.001792353;-0.008298755;NA;-0.009356465;0.006661168;0;0;0;0;-0.007462687;NA;0.00755287;0;0;NA;0;0;-0.048582996;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.022727273;0;-0.007537688;-0.033802817;-0.029230769;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.007324099;-0.003171138;NA;0.010401189;0.004355394;0.017340761;-0.006097916;0.005199307;0.0064;NA;0.025135204;0;NA;0.003542045;0.005148021;-0.010227085;0;-0.002267574;0;0.011278195;NA;0.026986507;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;-0.039369934;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.062222222;0;0;-0.023323615;0.030110935;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.006810259;-0.042418308;NA;-0.014705882;-0.03295719;-0.022727522;-0.018404753;-0.032758621;-0.015898251;NA;-0.019264278;0;NA;-0.029411629;0.060716594;0.004592584;0;0;0;-0.018587361;NA;-0.010218978;0.012603216;0;NA;0;0;-0.085106383;0;0;NA;NA;NA;0;0;0;0.016393281;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.0041841;0;-0.007594937;-0.08358209;-0.030769231;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.014285973;-0.036544723;NA;0;-0.025112244;-0.031007476;-0.029999994;-0.016042781;-0.02907916;NA;-0.017857656;0;NA;-0.007272997;-0.017241227;0;0;0;0;-0.015151515;NA;-0.025073746;0;0;NA;0;0;0.030232558;0;0;NA;NA;NA;0;0;0;-0.064515989;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;-0.016129032;0;0;0;0;NA;-0.020833333;0;-0.005102041;0.107491857;-0.031746032;0;-0.049418605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.043478185;-0.03908009;NA;-0.02238806;-0.043238012;-0.059999691;-0.018041125;-0.039855072;-0.044925125;NA;-0.018181406;-0.012552301;NA;-0.029304166;-0.052634102;0;0;0;-0.088050314;-0.026923077;NA;-0.046898638;0;0;NA;0;0;-0.022573363;0;0;NA;NA;NA;0;0;0;-0.151724509;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.021276596;0;-0.025641026;-0.044117647;-0.016393443;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.04848476;-0.017943168;NA;-0.083969466;-0.033654267;-0.042554329;-0.020997809;-0.037735849;-0.059233449;NA;0.001851136;-0.024576271;NA;-0.038993857;0;0;0;0;0;-0.014229249;NA;-0.015873016;0;-0.017936349;NA;0;0.188175099;-0.011547344;0;0;NA;NA;NA;0;0;0;-0.024390259;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.043478261;0;-0.007894737;-0.003076923;-0.033333333;0;0.048929664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.050318631;-0.071863187;NA;0;-0.086566832;-0.077777802;-0.061661643;-0.031372549;-0.02037037;NA;-0.029574008;-0.013900956;NA;-0.086387607;0.029630707;0;0;0;0;-0.081796311;NA;-0.001612903;0;-0.001403398;NA;0;0;-0.056074766;0;0;NA;NA;NA;-0.038461538;0;0;-0.083333177;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.009090909;0;-0.071618037;-0.021604938;-0.017241379;0;-0.043731778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.094567306;-0.030184231;NA;-0.1;-0.066449118;-0.090360478;-0.064285863;-0.098178138;-0.120037807;NA;-0.085714766;-0.030837004;NA;-0.091690267;-0.035970958;0;0;0;0;-0.084716157;NA;-0.103392569;0;0;NA;0;0;-0.086633663;0;0;NA;NA;NA;-0.026666667;0;0;-0.100000273;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.036697248;0;-0.1;-0.078864353;-0.114035088;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.022962995;0.058187268;NA;-0.018518519;-0.00816837;0.07284836;0.06870246;0.120089787;0.099892589;NA;0.010416971;0;NA;0.048896085;-0.029851792;0;0;0;-0.006896552;-0.01240458;NA;0.077477477;-0.008583691;0;NA;0;0;-0.002710027;0;0;NA;NA;NA;0;0;0;-0.09090916;NA;NA;0;NA;NA;NA;0;0;-0.1;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0.006349206;0.095890411;0.089108911;0;-0.015243902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.021986237;-0.079283955;NA;-0.056603774;-0.085881893;-0.098765638;-0.038571949;-0.078156313;-0.08203125;NA;-0.020619153;-0.090909091;NA;-0.073684211;0;-0.189999726;0;-0.034090909;0;-0.106280193;NA;-0.030100334;0;0;NA;0;0;-0.108695652;0;0;NA;NA;NA;0.04109589;0;0;-0.097221748;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.045238095;0;0;-0.06875;-0.109090909;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0.008526803;0.076388836;NA;0.08;0.052767485;0.065754107;0.092124695;0.065217391;0.04787234;NA;0.069474204;0.05;NA;0.082791479;0;0;0;0;0;0.069189189;NA;0.103448276;0;-0.015468968;NA;0;0;0.131097561;0;0;NA;NA;NA;-0.013157895;0;0;0.006153233;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.057356608;0;0;0.033557047;0.024489796;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0.006918054;-0.041290426;NA;-0.018518519;-0.048900272;-0.044987067;-0.020407996;-0.036734694;-0.035532995;NA;-0.030511777;-0.046666667;NA;-0.041979039;0;0;0;0;0.006944444;-0.045500506;NA;-0.053125;0;0;NA;0;0;-0.045822102;0;0;NA;NA;NA;-0.066666667;0;0;0.03363948;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.014150943;0;-0.022082019;-0.042207792;0.015936255;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0.101526753;0.036339281;NA;0.056603774;0.051414452;0.049796536;0.041667016;0.069915254;0.052631579;NA;0.031472045;0.001998002;NA;0.062598556;0.038461286;-0.099823667;0;0;0;0.040254237;NA;0.066006601;0;0;NA;0;0;0.115819209;0;0;NA;NA;NA;0;0;0;0.073964245;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0.112903226;0.101694915;-0.01372549;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0.108801036;0.08311709;NA;0.125;0.099021673;0.116666625;0.079999973;0.079207921;0.09;NA;0.064960062;0.09670987;NA;0.057437243;-0.011109143;0;-0.1;0;0.04137931;0.130346232;NA;0.066563467;0;0;NA;0;0;0.13164557;0;0;NA;NA;NA;0;0;0;0.165289393;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.069767442;0;0.037681159;0.153846154;0.093439364;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.061875135;-0.064748388;NA;-0.047619048;-0.048943858;-0.078072426;-0.037037336;-0.066055046;-0.04587156;NA;-0.038816425;0;NA;-0.079387981;-0.026218929;0;0;0;0;-0.058558559;NA;-0.042089985;0;-0.07143288;NA;0;0;-0.008948546;0;0;NA;NA;NA;0;0;0;0.04018939;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.034782609;0;0;-0.061333333;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
5;2006;NA;-0.000666288;0.006410252;NA;0.001666667;-0.00350782;0.021170976;0.01282062;0.019646365;0.030769231;NA;-0.019231326;0;NA;0.007564984;0;0;0;0;0;-0.004784689;NA;-0.010606061;0;0;NA;0;0;-0.051918736;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.013513514;0;0.002793296;-0.005681818;-0.027272727;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.003333328;0.006369423;NA;0;0;-0.002437679;-0.002531539;-0.007707129;-0.005597015;NA;0.039215826;0;NA;0.001501165;0;0;0;0;0;-0.014423077;NA;0.003062787;0;0;NA;0;0;0.00952381;0;0;NA;NA;NA;0;0;0;-0.045454793;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.008888889;0;-0.025069638;0.017142857;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0;0.001265567;NA;0.006655574;0.00469435;0.014668904;0.015228423;0.038834951;-0.009380863;NA;0.037735978;0;NA;0.019490605;0.019230643;0;0;0;0;0.005853659;NA;-0.001526718;0;0;NA;0;0;0.004716981;0;0;NA;NA;NA;0.042857143;0;0;0.023810017;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.002242152;0;0.028571429;0.002808989;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.028762359;-0.002528571;NA;-0.028099174;-0.007009807;-0.01204853;0.002499895;-0.028037383;0.003787879;NA;0;0;NA;0.00588219;0.011321971;0;0;0;-0.072847682;0.011639185;NA;-0.006116208;0;0;NA;0;0;0.021126761;0;0;NA;NA;NA;-0.04109589;0;0;0.039534428;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0.083606557;0;0;0;0;NA;-0.011235955;0;-0.041666667;-0.00280112;-0.056074766;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.035812744;-0.026615708;NA;-0.015306122;-0.047058767;-0.029268649;-0.027431523;0;-0.05754717;NA;0;-0.045454545;NA;-0.027777299;0;0;0;0;0;-0.063279003;NA;-0.061538462;0;-0.01538345;NA;0;0;-0.052873563;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.040909091;0;-0.028985507;-0.030898876;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.095000045;-0.055989423;NA;-0.050086356;-0.092592477;-0.09673134;-0.066666452;-0.067307692;-0.091091091;NA;-0.045453988;-0.023809524;NA;-0.082707105;-0.029103108;0;0;0;0;-0.083930399;NA;-0.075409836;0;0;NA;0;0;-0.084951456;0;0;NA;NA;NA;0;0;0;-0.060402725;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;-0.04387292;0;0;0;0;NA;-0.075829384;0;-0.074626866;-0.115942029;-0.017821782;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.052880887;-0.068965469;NA;-0.105454545;-0.148298564;-0.159944506;-0.090659665;-0.078350515;-0.148678414;NA;-0.078095698;-0.099512195;NA;-0.072131726;-0.000771126;0;0;-0.047058824;0;-0.154189944;NA;-0.058510638;0;0;NA;0;0;-0.137931034;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;-0.05483871;-0.157377049;-0.092741935;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.011666563;0.014814804;NA;0.016260163;-0.015975213;0.077813091;0.007553314;0.029082774;0.06080207;NA;0.02066176;0.029252438;NA;-0.010599725;0;0;0;0;0;-0.018494055;NA;0.016949153;0;0;NA;0;0;0.061538462;0;0;NA;NA;NA;-0.028571429;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0.304347826;NA;-0.020512821;0;0.023890785;0.023346304;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.090609413;-0.183941911;NA;-0.06;-0.089285582;-0.109062132;-0.09445331;-0.1;-0.13902439;NA;-0.100203087;-0.052631579;NA;-0.092857343;-0.019230643;-0.099921544;0;0;0;-0.169582773;NA;-0.1;0;0;NA;0;0;-0.11884058;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;-0.1;NA;0;NA;NA;0;0;0;0;0;NA;-0.109947644;0;0;-0.140684411;-0.093333333;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.099637509;-0.073344873;NA;-0.044680851;-0.185383124;-0.074136908;-0.056290712;-0.080917874;-0.041076487;NA;-0.098987959;-0.027777778;NA;-0.093504621;-0.090193465;-0.18981268;0;0;0;-0.144246353;NA;-0.076131687;0;0;NA;0;0;-0.177631579;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0.049382716;NA;0;NA;NA;0;0;0;0;0;NA;-0.088235294;0;-0.1;-0.061946903;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.031186658;0.100386217;NA;0.069042316;0;0.184356134;0.07719236;0.081471748;0.035450517;NA;0.148564686;0;NA;0.080348258;0.059480129;0;0;0;0;0.070075758;NA;0.080178174;0;0;NA;0;0;0.12;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.096774194;0;0.055555556;0.132075472;0;0;-0.07120743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.121951531;0.21052613;NA;0.125;0.218819101;0.165094196;0.205212164;0.190765492;0.256776034;NA;0.0978267;0.057142857;NA;0.185929013;0;0;0;0;0;0.215929204;NA;0.12371134;0;0;NA;0;0;0.142857143;0;0;NA;NA;NA;0;0;0;-0.088095063;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.088235294;0;0.080701754;0.204166667;0.112745098;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.042608971;-0.027536503;NA;-0.003703704;0.132854446;0.018893373;-0.031081131;-0.002040816;0.010215664;NA;-0.025742904;0;NA;-0.035593247;-0.100082325;0;0;0;-0.007142857;0.045123726;NA;0.022018349;0;0;NA;0;0;-0.025;0;0;NA;NA;NA;-0.029411765;0;0;0.09921624;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.081081081;0;-0.025974026;-0.034602076;0.057268722;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.082568977;-0.008941574;NA;0;-0.115689443;-0.019869364;-0.033472797;-0.020449898;-0.078651685;NA;-0.004065581;-0.081081081;NA;-0.049209178;0;0;0;0;0;-0.004178273;NA;-0.048473968;0;0;NA;0;0;-0.096153846;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.075;0;-0.06;-0.032258065;-0.09375;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.018181785;0.015037583;NA;-0.044609665;0.051971394;0.013516514;0.024530717;0.022964509;0.06097561;NA;0.040816478;0.029411765;NA;0.011090997;0;0;0;0;0;0.013986014;NA;0.018867925;0;0;NA;0;0;0.056737589;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;-0.007092199;-0.018518519;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0.004464278;0.014814804;NA;0.005836576;-0.001703401;-0.026667354;-0.007041959;-0.040816327;0;NA;-0.027450569;0;NA;0.005484668;0;0.047823474;0;0;0;0.006896552;NA;-0.009259259;0;0;NA;0;0;-0.040268456;0;0;NA;NA;NA;0;0;0;0.061758016;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0.027027027;0;0;-0.018867925;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;-0.021333653;-0.014598529;NA;0;-0.042662877;-0.013698993;-0.021276413;-0.022340426;-0.024137931;NA;-0.007056343;0;NA;-0.018182026;0;0.025641154;0;0;0;-0.016438356;NA;-0.009345794;0;0;NA;0;0;-0.024475524;0;0;NA;NA;NA;0;0;0;-0.080536967;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;-0.052631579;0;-0.035714286;-0.015384615;0.034482759;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
6;2006;NA;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0
