MONTH;YEAR;TALLINK GROUP;ARCO VARA;BALTIKA;EKSPRESS GRUPP;HARJU ELEKTER;LHV GROUP;LINDA;MERKO EHITUS;NORDECON;OLYMPIC ENTM.GROUP
6;2007;0.008130081;0;0.021518987;0;-0.011527378;NA;NA;NA;0.023622047;0.021568627
6;2007;0;0;-0.008674102;0.007476636;0.017492711;NA;NA;NA;-0.015384615;0.011516315
6;2007;0.016129032;-0.021155943;0;0;-0.005730659;NA;NA;NA;0;0
6;2007;0.015873016;-0.012923351;-0.0125;-0.00742115;0.005763689;NA;NA;NA;-0.015625;-0.013282732
6;2007;-0.0078125;0;0;-0.001869159;-0.008595989;NA;NA;NA;0;0.007692308
6;2007;0.062992126;-0.008803612;-0.007594937;-0.007490637;0;NA;NA;NA;-0.047619048;0.06870229
7;2007;-0.037037037;-0.021862901;0.025510204;-0.018867925;0;NA;NA;NA;0.033333333;-0.017857143
7;2007;0.007692308;-0.054016298;-0.004975124;-0.015384615;0;NA;NA;NA;-0.00483871;-0.023636364
7;2007;-0.007633588;0.018951514;-0.0075;0.01953125;0.005780347;NA;NA;NA;-0.004862237;0.020484171
7;2007;0;0.018599034;0.001259446;0.007662835;0.002873563;NA;NA;NA;0.001628664;0.001824818
7;2007;0;0.004742708;0.001257862;-0.005703422;0;NA;NA;NA;0;0.027322404
7;2007;0.015384615;-0.013688931;0;-0.003824092;0.017191977;NA;NA;NA;0.011382114;0.028368794
7;2007;-0.007575758;0.018425461;0.001256281;0.001919386;0.025352113;NA;NA;NA;-0.011254019;0.037931034
7;2007;-0.015267176;-0.004464286;0.003764115;-0.001915709;0.010989011;NA;NA;NA;0.016260163;-0.023255814
7;2007;0;0.027377862;-0.00625;0;0.016304348;NA;NA;NA;-0.008;-0.018707483
7;2007;0.023255814;0.044337239;-0.005031447;0;0;NA;NA;NA;0;0.001733102
7;2007;0;0.004399472;0.002528445;0;-0.005347594;NA;NA;NA;-0.016129032;-0.005190311
7;2007;0;0.012702584;0;0.005758157;-0.032258065;NA;NA;NA;0.006557377;-0.010434783
7;2007;0;0.008217993;0.002522068;0.001908397;-0.002777778;NA;NA;NA;0.009771987;0
7;2007;0.015151515;-0.016516517;-0.018867925;0.019047619;0.002785515;NA;NA;NA;0;0.033391916
7;2007;0;-0.046455834;0;0;-0.027777778;NA;NA;NA;0;0.015306122
7;2007;-0.007462687;-0.026532479;-0.025641026;-0.011214953;-0.011428571;NA;NA;NA;-0.008064516;0.008375209
7;2007;0.015037594;-0.054511278;-0.065789474;0.001890359;-0.00867052;NA;NA;NA;0;-0.019933555
7;2007;0;-0.033548708;-0.007042254;0;0.020408163;NA;NA;NA;-0.008130081;-0.003389831
7;2007;-0.007407407;0.019799434;-0.007092199;0;0;NA;NA;NA;0.008196721;0
7;2007;-0.044776119;-0.009833585;-0.028571429;-0.00754717;-0.017142857;NA;NA;NA;-0.022764228;-0.051020408
7;2007;0;0;0.044117647;-0.011406844;0.005813953;NA;NA;NA;-0.008319468;0.010752688
7;2007;0.0078125;-0.004838299;0.012676056;-0.015384615;-0.014450867;NA;NA;NA;0.006711409;0.008865248
8;2007;-0.007751938;0;-0.026425591;-0.03515625;0.002932551;NA;NA;NA;-0.003333333;-0.015817223
8;2007;0;0.029682702;0.01;0.028340081;-0.002923977;NA;NA;NA;0.001672241;0.023214286
8;2007;0;0.033548708;0.004243281;0.003937008;0.014662757;NA;NA;NA;0.001669449;-0.005235602
8;2007;0;-0.01394566;0;-0.009803922;0;NA;NA;NA;-0.001666667;-0.015789474
8;2007;0;-0.004633016;-0.002816901;-0.003960396;-0.014450867;NA;NA;NA;0.023372287;0.01426025
8;2007;0;0.00955414;-0.011299435;0;0;NA;NA;NA;-0.004893964;0.008787346
8;2007;0;0.014074254;-0.001428571;0;0;NA;NA;NA;0;0.00174216
8;2007;0;-0.013878918;-0.025751073;0.003976143;0;NA;NA;NA;-0.032786885;-0.022608696
8;2007;0;-0.004853191;0.020558003;-0.003960396;-0.023460411;NA;NA;NA;0;0.003558719
8;2007;0;-0.009266033;0.010071942;0.001988072;0.021021021;NA;NA;NA;0;0
8;2007;0;-0.023873985;-0.027065527;-0.011904762;-0.020588235;NA;NA;NA;-0.033898305;-0.024822695
8;2007;-0.0234375;-0.024457892;-0.020497804;-0.052208835;-0.006006006;NA;NA;NA;-0.019298246;-0.058181818
8;2007;-0.024;-0.049883691;-0.041853513;-0.019067797;-0.027190332;NA;NA;NA;-0.025044723;0
8;2007;0;0;0;0;0;NA;NA;NA;0;0
8;2007;0;0;0.014040562;0.008639309;0.027950311;NA;NA;NA;0.027522936;0.007722008
8;2007;0;-0.057943417;0.001538462;0.012847966;0.01510574;NA;NA;NA;-0.007142857;0.009578544
8;2007;0;0.028010396;0.035330261;0.027484144;0;NA;NA;NA;0.007194245;0.022770398
8;2007;0.008196721;0.043258427;-0.008902077;-0.018518519;-0.029761905;NA;NA;NA;0;-0.001855288
8;2007;0;0;-0.002994012;0.016771488;-0.006134969;NA;NA;NA;-0.008928571;0
8;2007;0;-0.005115778;0.003003003;0.008247423;0.00617284;NA;NA;NA;-0.009009009;0.001858736
8;2007;0;-0.005142084;0.004491018;0.008179959;0;NA;NA;NA;0.007272727;-0.009276438
8;2007;-0.008130081;0.010337323;0.002980626;0.002028398;0;NA;NA;NA;0.003610108;0.005617978
8;2007;0;0.026117394;0.010401189;0.002024291;0.006134969;NA;NA;NA;0.007194245;-0.001862197
9;2007;0;0.015219103;-0.010294118;0.002020202;-0.012195122;NA;NA;NA;-0.017857143;0.005597015
9;2007;0;-0.00491083;0.002971768;0.008064516;0.015432099;NA;NA;NA;-0.003636364;-0.022263451
9;2007;0.016393443;-0.02025974;-0.004444444;-0.01;-0.003039514;NA;NA;NA;-0.01459854;0.003795066
9;2007;-0.008064516;0;-0.001488095;0.002020202;0;NA;NA;NA;-0.007407407;0.001890359
9;2007;0.008130081;0.020678685;-0.001490313;0.006048387;0.018292683;NA;NA;NA;-0.020522388;0
9;2007;-0.016129032;-0.005194805;0.005970149;0;-0.005988024;NA;NA;NA;-0.019047619;-0.026415094
9;2007;-0.008196721;-0.004960836;0;-0.01002004;-0.006024096;NA;NA;NA;0.046601942;-0.009689922
9;2007;-0.008264463;0;0.00148368;-0.006072874;0.003030303;NA;NA;NA;0.011131725;0.01369863
9;2007;-0.008333333;-0.020204671;-0.001481481;-0.00203666;0.01510574;NA;NA;NA;-0.003669725;0
9;2007;0;-0.025977504;-0.004451039;0.014285714;0.008928571;NA;NA;NA;-0.014732965;0.017374517
9;2007;-0.008403361;-0.010723123;0;-0.020120724;-0.005899705;NA;NA;NA;0.011214953;-0.017077799
9;2007;-0.008474576;-0.032240133;-0.001490313;0.002053388;0.011869436;NA;NA;NA;-0.011090573;-0.00965251
9;2007;0.017094017;0;0;0.012295082;0;NA;NA;NA;0.01682243;0.007797271
9;2007;-0.016806723;-0.033314187;-0.007462687;-0.012145749;0.008797654;NA;NA;NA;0.003676471;-0.001934236
9;2007;0.017094017;-0.005644682;0.006015038;0.006147541;-0.00872093;NA;NA;NA;-0.003663004;0.003875969
9;2007;0.008403361;-0.017328951;0.016442451;0;0.011730205;NA;NA;NA;0;0.057915058
9;2007;-0.016666667;0.029492247;0;0.00407332;-0.011594203;NA;NA;NA;-0.007352941;-0.00729927
9;2007;0;0.034258712;0;0.004056795;0;NA;NA;NA;0.001851852;0.014705882
9;2007;-0.008474576;0;0;0.008080808;-0.008797654;NA;NA;NA;0.01663586;-0.010869565
9;2007;0.008547009;0;-0.001470588;-0.006012024;-0.00591716;NA;NA;NA;-0.005454545;-0.02014652
10;2007;0;-0.027698458;-0.001472754;-0.012096774;-0.029761905;NA;NA;NA;0.005484461;-0.03364486
10;2007;-0.008474576;0.011453744;0;0.018367347;0.021472393;NA;NA;NA;0.009090909;-0.005802708
10;2007;-0.017094017;-0.011324042;-0.01179941;0.002004008;0;NA;NA;NA;0;0.013618677
10;2007;-0.008695652;0.022613803;0.014925373;-0.018;0.009009009;NA;NA;NA;0.005405405;-0.005758157
10;2007;0;0.016657094;-0.007352941;0.00610998;0;NA;NA;NA;-0.021505376;-0.007722008
10;2007;-0.00877193;-0.005367232;-0.007407407;-0.008097166;0;NA;NA;NA;0.010989011;-0.007782101
10;2007;-0.017699115;-0.032945186;-0.011940299;-0.012244898;-0.011904762;NA;NA;NA;-0.036231884;-0.033333333
10;2007;-0.009009009;0.005580029;0;-0.01446281;0;NA;NA;NA;-0.003759398;-0.006085193
10;2007;-0.027272727;-0.028329439;-0.010574018;-0.027253669;0;NA;NA;NA;-0.013207547;-0.016326531
10;2007;0;-0.023143974;0.004580153;0.006465517;0;NA;NA;NA;0.051625239;0.018672199
10;2007;-0.037383178;-0.017846154;-0.042553191;0.032119914;0;NA;NA;NA;-0.009090909;-0.026476578
10;2007;0.009708738;0.012218045;-0.047619048;-0.020746888;0.006024096;NA;NA;NA;0.027522936;-0.006276151
10;2007;-0.009615385;-0.006190034;0.003333333;-0.006355932;0;NA;NA;NA;0.008928571;-0.018947368
10;2007;0;0;0.004983389;-0.002132196;0.005988024;NA;NA;NA;0.008849558;0.027896996
10;2007;-0.009708738;0.006228589;0.001652893;-0.008547009;-0.014880952;NA;NA;NA;0;-0.008350731
10;2007;-0.009803922;-0.017951099;-0.00990099;-0.025862069;0;NA;NA;NA;-0.00877193;0.002105263
10;2007;0;0.011976048;-0.05;-0.004424779;-0.018126888;NA;NA;NA;0;0.008403361
10;2007;0;-0.00591716;-0.026315789;0.017777778;0;NA;NA;NA;-0.017699115;0.014583333
10;2007;0;-0.018170426;-0.027027027;0;0;NA;NA;NA;-0.009009009;0
10;2007;0;-0.030950862;0;-0.019650655;-0.009230769;NA;NA;NA;-0.009090909;0.012320329
10;2007;0.00990099;-0.012512348;-0.018518519;0.017817372;0;NA;NA;NA;-0.009174312;0.002028398
10;2007;-0.019607843;-0.013004335;-0.033962264;-0.008752735;-0.00310559;NA;NA;NA;-0.018518519;0.004048583
10;2007;-0.03;-0.052364865;-0.0234375;-0.015452539;0.031152648;NA;NA;NA;-0.018867925;-0.008064516
11;2007;0;-0.034581105;-0.024;-0.040358744;-0.039274924;NA;NA;NA;-0.028846154;-0.006097561
11;2007;0.010309278;0.050221566;-0.004098361;0.028037383;-0.006289308;NA;NA;NA;-0.00990099;0.020449898
11;2007;0.010204082;0.040787623;0.022633745;0.036363636;0.015822785;NA;NA;NA;0.006;-0.008016032
11;2007;-0.01010101;-0.006418919;-0.034205231;-0.010964912;0;NA;NA;NA;-0.015904573;-0.02020202
11;2007;0;0;-0.041666667;-0.00443459;0.024922118;NA;NA;NA;0.028282828;-0.006185567
11;2007;-0.020408163;0.012920775;-0.02173913;0;-0.003039514;NA;NA;NA;-0.017681729;-0.024896266
11;2007;0.020833333;0;0.053333333;0;0.021341463;NA;NA;NA;-0.01;0
11;2007;0;-0.006377979;0.03164557;-0.008908686;-0.041791045;NA;NA;NA;0.038383838;-0.008510638
11;2007;0;-0.039189189;-0.018404908;-0.020224719;-0.009345794;NA;NA;NA;-0.031128405;-0.004291845
11;2007;0;0.027074543;-0.041666667;0.009174312;-0.025157233;NA;NA;NA;0.004016064;0.002155172
11;2007;0;0.00684697;0;0;0.006451613;NA;NA;NA;0;-0.008602151
11;2007;0;-0.013260796;-0.076086957;0;0.028846154;NA;NA;NA;-0.016;-0.14967462
11;2007;0.010204082;0.006547209;-0.035294118;0.020454545;-0.018691589;NA;NA;NA;0.016260163;-0.06122449
11;2007;0;-0.006504622;-0.036585366;-0.008908686;0;NA;NA;NA;-0.02;-0.04076087
11;2007;-0.01010101;-0.046864232;-0.113924051;-0.031460674;-0.00952381;NA;NA;NA;-0.030612245;-0.076487252
11;2007;0.010204082;0;0.054285714;-0.025522042;0.012820513;NA;NA;NA;0.052631579;0.049079755
11;2007;0;0.007230658;-0.024390244;0.004761905;-0.012658228;NA;NA;NA;0.012;0.014619883
11;2007;-0.01010101;0.006819813;-0.05;0;-0.016025641;NA;NA;NA;-0.029644269;-0.005763689
11;2007;-0.020408163;-0.034581105;0;0.011848341;0.009771987;NA;NA;NA;-0.00203666;-0.023188406
11;2007;-0.03125;-0.007016248;-0.005847953;0.004683841;0.006451613;NA;NA;NA;-0.012244898;0.014836795
11;2007;0.010752688;0.007065824;0.020588235;0.004662005;-0.032051282;NA;NA;NA;-0.018595041;0.035087719
11;2007;-0.010638298;0.007385524;0.008645533;-0.009280742;0.033112583;NA;NA;NA;0.031578947;0
12;2007;-0.032258065;0;0;-0.011709602;0;NA;NA;NA;0.008163265;-0.02259887
12;2007;-0.033333333;-0.014296188;0;0;0;NA;NA;NA;0;-0.052023121
12;2007;0.022988506;0.007065824;0;-0.016587678;0.009615385;NA;NA;NA;-0.008097166;0.009146341
12;2007;0.101123596;0.007385524;0;0.009638554;-0.006349206;NA;NA;NA;-0.03877551;0.006042296
12;2007;0.010204082;0.028225806;0.028571429;-0.002386635;0.009584665;NA;NA;NA;0;0.012012012
12;2007;0.01010101;0.020677362;0.027777778;0.004784689;0.018987342;NA;NA;NA;-0.002123142;0.020771513
12;2007;0.01;0.027244149;0.040540541;0.016666667;0.00621118;NA;NA;NA;0;0.029069767
12;2007;0;-0.032981979;-0.007792208;-0.011709602;0.00617284;NA;NA;NA;0;-0.019774011
12;2007;-0.00990099;-0.047819972;-0.018324607;-0.004739336;0.006134969;NA;NA;NA;0;-0.005763689
12;2007;0;-0.014032496;-0.002666667;-0.004761905;0;NA;NA;NA;0.021276596;0.014492754
12;2007;-0.01;-0.021722846;-0.021390374;0;0;NA;NA;NA;-0.020833333;-0.02
12;2007;-0.04040404;-0.007656968;0.010928962;0;-0.00304878;NA;NA;NA;0;-0.008746356
12;2007;0.031578947;0;0.013513514;0.004784689;-0.033639144;NA;NA;NA;0;-0.032352941
12;2007;-0.010204082;0;0.013333333;-0.004761905;0.003164557;NA;NA;NA;0;0.015197568
12;2007;0;0.044753086;0;0;-0.015772871;NA;NA;NA;0.010638298;0.005988024
12;2007;0;0;0;0;0;NA;NA;NA;0;0
12;2007;0;0;0;0;0;NA;NA;NA;0;0
12;2007;0;0;0;0;0;NA;NA;NA;0;0
12;2007;0.010309278;0.014401773;-0.013157895;0;0;NA;NA;NA;-0.010526316;-0.00297619
12;2007;0;0.021113942;0.04;0.004784689;0.060897436;NA;NA;NA;0.042553191;-0.026865672
12;2007;0;0;0;0;0;NA;NA;NA;0;0
1;2008;0;0;0;0;0;NA;NA;NA;0;0
1;2008;0;0.013903743;-0.015384615;-0.014285714;-0.024169184;NA;NA;NA;-0.002040816;0.027607362
1;2008;0.020408163;-0.034106892;0.0078125;0;0;NA;NA;NA;-0.008179959;-0.005970149
1;2008;0;-0.014197306;-0.005167959;0;0;NA;NA;NA;0;-0.012012012
1;2008;0.01;-0.007016248;-0.041558442;-0.002415459;0.009287926;NA;NA;NA;-0.002061856;-0.009118541
1;2008;0;0.007065824;-0.008130081;0;-0.012269939;NA;NA;NA;-0.008264463;0
1;2008;0;0;0.008196721;0;0.00621118;NA;NA;NA;-0.016666667;0
1;2008;0;-0.021418021;-0.005420054;-0.007263923;-0.052469136;NA;NA;NA;-0.025423729;0
1;2008;0;0;-0.019073569;-0.026829268;0.029315961;NA;NA;NA;0.010869565;-0.015337423
1;2008;-0.02970297;-0.029056604;0.022222222;0.005012531;0;NA;NA;NA;-0.021505376;-0.028037383
1;2008;0;-0.02254178;-0.02173913;0;-0.012658228;NA;NA;NA;-0.010989011;0.016025641
1;2008;-0.030612245;-0.04612326;-0.036111111;-0.002493766;-0.032051282;NA;NA;NA;-0.024444444;-0.041009464
1;2008;-0.010526316;-0.040433514;-0.020172911;-0.005;0;NA;NA;NA;-0.038724374;-0.019736842
1;2008;-0.010638298;-0.092528236;0;0.002512563;0.036423841;NA;NA;NA;0.018957346;-0.013422819
1;2008;-0.032258065;-0.073719483;-0.044117647;-0.042606516;-0.03514377;NA;NA;NA;-0.006976744;-0.047619048
1;2008;-0.055555556;-0.080103359;-0.04;-0.060209424;-0.056291391;NA;NA;NA;-0.016393443;-0.05
1;2008;0.011764706;0.021910112;0.057692308;0.016713092;0.073684211;NA;NA;NA;-0.033333333;-0.018796992
1;2008;-0.034883721;0.052776251;0.039393939;-0.04109589;-0.003267974;NA;NA;NA;0.034482759;0.019157088
1;2008;0;0.030287206;0.017492711;0.008571429;-0.075409836;NA;NA;NA;-0.023809524;0.026315789
1;2008;-0.072289157;-0.029396858;-0.042979943;-0.011331445;0.053191489;NA;NA;NA;0;-0.010989011
1;2008;0;0;0.032934132;0.054441261;0;NA;NA;NA;-0.026829268;0
1;2008;0.038961039;0.010443864;-0.014492754;-0.04076087;0.043771044;NA;NA;NA;0.025062657;0
1;2008;0;-0.02997416;-0.017647059;0.016997167;-0.041935484;NA;NA;NA;-0.02200489;-0.011111111
2;2008;-0.025;-0.010655301;0;-0.008356546;0.016835017;NA;NA;NA;-0.01;0.003745318
2;2008;0.012820513;0.031233172;0.002994012;-0.011235955;0;NA;NA;NA;0.022727273;0.003731343
2;2008;-0.012658228;0;-0.074626866;0.017045455;-0.01986755;NA;NA;NA;0.024691358;-0.007434944
2;2008;-0.025641026;0;-0.016129032;-0.022346369;-0.006756757;NA;NA;NA;0;-0.029962547
2;2008;0;0;-0.019672131;0.002857143;0;NA;NA;NA;0.057831325;-0.003861004
2;2008;-0.026315789;0.010443864;-0.033444816;0;0.054421769;NA;NA;NA;-0.020501139;-0.007751938
2;2008;-0.013513514;0.009819121;-0.003460208;0.005698006;0;NA;NA;NA;0.009302326;0
2;2008;0;-0.019959058;-0.017361111;0.016997167;0;NA;NA;NA;-0.00921659;0
2;2008;0.02739726;0.010443864;-0.03180212;-0.013927577;-0.006451613;NA;NA;NA;0.034883721;0
2;2008;0.053333333;0;0.040145985;0.011299435;0.006493506;NA;NA;NA;-0.011235955;0.12109375
2;2008;-0.012658228;0.05994832;0.028070175;0;-0.019354839;NA;NA;NA;0;0.020905923
2;2008;0.025641026;0.046806436;0.003412969;0;0.019736842;NA;NA;NA;-0.020454545;0.003412969
2;2008;0.0375;0.036329762;0.020408163;0.025139665;-0.019354839;NA;NA;NA;-0.002320186;-0.010204082
2;2008;-0.012048193;-0.052134831;0.003333333;-0.005449591;0.016447368;NA;NA;NA;0.009302326;-0.013745704
2;2008;-0.012195122;0.018018018;0.023255814;0.01369863;-0.009708738;NA;NA;NA;-0.020737327;0.013937282
2;2008;0;-0.035863996;-0.035714286;-0.005405405;0;NA;NA;NA;0;-0.034364261
2;2008;0.012345679;-0.009178744;-0.006734007;0.02173913;-0.009803922;NA;NA;NA;-0.009411765;-0.003558719
2;2008;0;0.028278888;0;-0.018617021;0;NA;NA;NA;0.009501188;-0.003571429
2;2008;0;-0.027501185;0.013559322;-0.01897019;-0.01650165;NA;NA;NA;0.011764706;0
2;2008;-0.012195122;0.009263774;-0.013377926;0;0.010067114;NA;NA;NA;-0.006976744;-0.025089606
2;2008;0;-0.009178744;-0.013559322;-0.008287293;-0.006644518;NA;NA;NA;-0.014051522;-0.003676471
3;2008;-0.037037037;-0.047294003;-0.020618557;-0.025069638;-0.003344482;NA;NA;NA;-0.023752969;-0.033210332
3;2008;0;-0.009723644;0.003508772;0.014285714;0.003355705;NA;NA;NA;-0.03406326;0
3;2008;0.012820513;-0.010335917;-0.003496503;0;0;NA;NA;NA;0.002518892;0.022900763
3;2008;0;0.010443864;-0.003508772;0.008450704;0;NA;NA;NA;0.005025126;0.026119403
3;2008;0;-0.010335917;0;-0.019553073;-0.006688963;NA;NA;NA;-0.05;-0.010909091
3;2008;-0.012658228;-0.019843342;-0.01056338;-0.008547009;-0.080808081;NA;NA;NA;0.052631579;-0.018382353
3;2008;0.025641026;-0.010655301;0;-0.025862069;0.065934066;NA;NA;NA;0;0.014981273
3;2008;0.025;0.021001616;0;0.020648968;0.003436426;NA;NA;NA;0;0.007380074
3;2008;-0.012195122;-0.02056962;0.014234875;0;0;NA;NA;NA;0;-0.025641026
3;2008;0;0.010770059;-0.021052632;0.011560694;-0.04109589;NA;NA;NA;0;0.015037594
3;2008;-0.012345679;-0.020777837;-0.025089606;-0.025714286;0.007142857;NA;NA;NA;0;-0.02962963
3;2008;0;0;-0.014705882;-0.023460411;-0.024822695;NA;NA;NA;0;0.007633588
3;2008;-0.025;0;-0.02238806;0.003003003;0.014545455;NA;NA;NA;0.0125;-0.018939394
3;2008;0.012820513;0;-0.015267176;-0.002994012;-0.021505376;NA;NA;NA;-0.014814815;0.003861004
3;2008;0;0;0;0;0;NA;NA;NA;0;0
3;2008;0;0;0;0;0;NA;NA;NA;0;0
3;2008;0;0;0.027131783;-0.003003003;0;NA;NA;NA;0;-0.003846154
3;2008;0;-0.010337323;-0.018867925;0.003012048;0;NA;NA;NA;-0.022556391;-0.003861004
3;2008;-0.012658228;0;0;0.003003003;-0.018315018;NA;NA;NA;0;0.015503876
3;2008;0;0;-0.038461538;0;0;NA;NA;NA;0;-0.003816794
3;2008;-0.025641026;-0.010995052;-0.028;-0.011976048;0.014925373;NA;NA;NA;0.025641026;-0.003831418
4;2008;0.026315789;0;-0.037037037;-0.021212121;0;NA;NA;NA;-0.025;0
4;2008;0.012820513;0;0.012820513;0.015479876;0.003676471;NA;NA;NA;0.012820513;0
4;2008;-0.012658228;-0.010561423;-0.016877637;0;0;NA;NA;NA;-0.012658228;-0.003846154
4;2008;-0.012820513;0;0.008583691;-0.051829268;0;NA;NA;NA;0;0
4;2008;0;-0.011235955;0;-0.022508039;-0.010989011;NA;NA;NA;-0.012820513;0.007722008
4;2008;0;-0.021590909;0;0.003289474;-0.007407407;NA;NA;NA;-0.002597403;-0.003831418
4;2008;-0.012987013;-0.011614402;0.021276596;-0.026229508;-0.01119403;NA;NA;NA;-0.0234375;-0.015384615
4;2008;0;-0.034077556;0;0.006734007;0.018867925;NA;NA;NA;0;0.0078125
4;2008;-0.013157895;0;-0.020833333;0;0;NA;NA;NA;0.013333333;-0.015503876
4;2008;-0.013333333;-0.011557178;0.021276596;0;0;NA;NA;NA;-0.026315789;-0.019685039
4;2008;0;-0.035692308;-0.020833333;0;-0.025925926;NA;NA;NA;0;-0.004016064
4;2008;0;0.01212508;0.004255319;0.016722408;0;NA;NA;NA;0.051351351;-0.012096774
4;2008;0.013513514;0;-0.004237288;-0.016447368;0;NA;NA;NA;-0.005141388;0.008163265
4;2008;-0.026666667;0.01261034;0;0;0;NA;NA;NA;-0.043927649;0
4;2008;0;0.02366127;0.012765957;-0.010033445;-0.019011407;NA;NA;NA;0;-0.016194332
4;2008;-0.04109589;-0.023114355;-0.012605042;-0.030405405;-0.023255814;NA;NA;NA;0;-0.020576132
4;2008;0;-0.0124533;-0.021276596;-0.059233449;0.01984127;NA;NA;NA;0;0.021008403
4;2008;-0.014285714;0;0;0;0;NA;NA;NA;0;0.004115226
4;2008;-0.014492754;0;0.008695652;0;-0.015564202;NA;NA;NA;0;-0.004098361
4;2008;0;-0.011979823;-0.00862069;-0.018518519;0.019762846;NA;NA;NA;-0.013513514;-0.020576132
4;2008;0;-0.01212508;0;0.033962264;0;NA;NA;NA;0.005479452;-0.008403361
4;2008;0;0;0.02173913;0.018248175;-0.003875969;NA;NA;NA;-0.016348774;0.008474576
5;2008;0;0;0;0;0;NA;NA;NA;0;0
5;2008;0;0.012273902;-0.042553191;0.028673835;-0.003891051;NA;NA;NA;-0.002770083;0
5;2008;0;0;0.053333333;-0.013937282;-0.01953125;NA;NA;NA;0;0
5;2008;0;0.01212508;-0.004219409;-0.03180212;-0.03187251;NA;NA;NA;0;-0.021008403
5;2008;0.058823529;-0.011979823;-0.008474576;-0.01459854;0.041152263;NA;NA;NA;0;0.012875536
5;2008;0.013888889;0.01212508;0.025641026;0;0;NA;NA;NA;-0.013888889;-0.012711864
5;2008;0.04109589;0.01261034;-0.016666667;-0.033333333;0;NA;NA;NA;0.014084507;0.012875536
5;2008;-0.026315789;-0.0124533;-0.016949153;0.01532567;0;NA;NA;NA;0;-0.084745763
5;2008;-0.013513514;-0.023959647;0.017241379;0;0;NA;NA;NA;0;0.013888889
5;2008;-0.04109589;0;-0.025423729;-0.01509434;-0.019762846;NA;NA;NA;0;-0.04109589
5;2008;-0.014285714;0.012273902;0;-0.022988506;0.036290323;NA;NA;NA;-0.013888889;-0.014285714
5;2008;-0.014492754;0;-0.030434783;0.003921569;0;NA;NA;NA;0;0.009661836
5;2008;0.014705882;0.024888322;-0.013452915;-0.03515625;-0.007782101;NA;NA;NA;0;0.004784689
5;2008;0.028985507;-0.0124533;0;-0.016194332;-0.047058824;NA;NA;NA;-0.014084507;0.014285714
5;2008;-0.028169014;0;0.040909091;-0.057613169;-0.016460905;NA;NA;NA;0;-0.004694836
5;2008;0;0.01261034;0;0.013100437;0.046025105;NA;NA;NA;0;-0.023584906
5;2008;0;-0.024283935;-0.026200873;0.051724138;-0.028;NA;NA;NA;0;0
5;2008;-0.014492754;0;0.022421525;-0.040983607;0;NA;NA;NA;-0.031428571;0
5;2008;0;0.01212508;-0.039473684;0;-0.008230453;NA;NA;NA;-0.026548673;-0.009661836
5;2008;0.014705882;0;-0.00913242;0.017094017;0;NA;NA;NA;0;-0.019512195
5;2008;0;-0.011979823;0;-0.008403361;0.037344398;NA;NA;NA;-0.015151515;-0.009950249
5;2008;0.028985507;-0.049138481;0.032258065;-0.021186441;0;NA;NA;NA;0.015384615;-0.015075377
6;2008;0.014084507;0.012751678;-0.0625;0.012987013;0.012;NA;NA;NA;0;0.015306122
6;2008;0;0.01259112;0;-0.038461538;-0.04743083;NA;NA;NA;0.015151515;0
6;2008;0;0.013089005;0.023809524;0;0.029045643;NA;NA;NA;0.002985075;-0.015075377
6;2008;0;-0.012919897;0;-0.04;0;NA;NA;NA;-0.00297619;0
6;2008;0;0;-0.023255814;0;0;NA;NA;NA;0;0
6;2008;-0.013888889;0;0.023809524;0;0;NA;NA;NA;0;-0.010204082
6;2008;0.014084507;0;-0.023255814;0;0.02016129;NA;NA;NA;0;-0.010309278
6;2008;0;0;0;-0.037037037;-0.019762846;NA;NA;NA;0.002985075;-0.010416667
6;2008;-0.013888889;0;0;0.028846154;-0.02016129;NA;NA;NA;-0.00297619;-0.015789474
6;2008;0;-0.012434555;-0.00952381;-0.03271028;0;NA;NA;NA;0;0.021390374
6;2008;0;-0.01259112;-0.004807692;-0.038647343;0;NA;NA;NA;0;0
6;2008;0;0;0.014492754;0.040201005;0;NA;NA;NA;0.002985075;0.047120419
6;2008;0.014084507;0;0;0;0;NA;NA;NA;0.053571429;0.07
6;2008;-0.027777778;-0.026174497;-0.047619048;0.004830918;0.053497942;NA;NA;NA;-0.011299435;-0.009345794
6;2008;-0.014285714;-0.013094418;-0.01;0;0;NA;NA;NA;-0.008571429;-0.009433962
6;2008;0;0;0;0;0;NA;NA;NA;0;0
6;2008;0;0;0;0;0;NA;NA;NA;0;0
6;2008;0;-0.01396648;-0.01010101;0.038461538;0;NA;NA;NA;0;0.00952381
6;2008;-0.014492754;-0.013456091;0.020408163;-0.023148148;-0.02734375;NA;NA;NA;-0.025936599;-0.009433962
6;2008;-0.014705882;-0.013639627;-0.04;0;0.032128514;NA;NA;NA;-0.00887574;-0.023809524
6;2008;0.014925373;-0.028384279;-0.005208333;0.028436019;0;NA;NA;NA;0.029850746;0.024390244
7;2008;0.014705882;-0.029213483;-0.02617801;0;0;NA;NA;NA;-0.028985507;-0.014285714
7;2008;-0.014492754;-0.074845679;-0.005376344;-0.032258065;-0.007782101;NA;NA;NA;0.023880597;0.004830918
7;2008;-0.014705882;-0.048373645;-0.027027027;0;-0.035294118;NA;NA;NA;-0.034985423;-0.019230769
7;2008;0;0;0.005555556;0;-0.012195122;NA;NA;NA;0.018126888;-0.009803922
