MONTH;YEAR;KAZMUNAIGAS EXPL PROD;HALYK SAVINGS BANK;BANK ASTANA FIN;BTA BANK;KAZAKHTELECOM;KAZTRANSOIL;KCELL;AKTOBE METALWARE PLANT;AKTOBE OIL EQU.PLANT;ALLIANCE BANK;ALTYNEX COMPANY;ASIA AVTO;ASTEL;ASYL INVEST;ATAMEKEN AGRO;ATFBANK;BANK CENTERCREDIT;BAST;BAYAN SULU;CHIMPHARM;DELTA BANK;EKOTON;EXIMBANK KAZAKHSTAN;HALYK KAZAKHINSTRAKH;IN.CO.KOMMESK OMIR;INSURANCE CO.LDN.ALMATY;JSC CAPITAL HOTELS JSC;KARAGANDA FAC.OF ASBESTOS CMT.PRDS.;KARAZHYRA;KAZINVESTBANK;KAZKOMMERTSBANK;KM GOLD;KMK MUNAI;KTC;MANGISTAU ELTY.DS.NET. MPANY;MANGISTAUMUNAIGAZ;MATEN PETROL;MINERAL RES.OF CENTRAL ASIA;NURBANK;PNB KAZAKHSTAN BANK;RAKHAT;SALDT GROUP;SAS;SAT & COMPANY;SCIPIO;SENIM BANK;SHALKIYA ZYNC;SHYMKENT MUNAI ONIMDERI;STANDARD;TEMIRBANK;TEMIRLEASING;TSESNABANK;UST KMGK.TTM.MGSUM.PLT.;ZA-BEST GRUP;ZHAYREMSKIY GOK ORD;AEROFLOT RUSS.AIRL.(KAZ);GAZPROM (KAZ);KAZAKHMYS (KAZ);MAGNIT (KAZ);NOSTRUM OIL & GAS (KAZ);ROSTELECOM (KAZ);SBERBANK OF RUSSIA (KAZ);URALKALI (KAZ);VTB BANK (KAZ);KASPI BANK;KAZCAT PREFERENCE LTD.
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.051841222;0.048;NA;0;0.193548387;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.2522488;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.226804124;NA;0;0;0;0;NA;0.043219076;0;0;0.041666667;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.023809036;0.040943789;NA;-0.220183486;0.027027027;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.012949154;NA;NA;0;0;0;0;0.305865922;0;0;NA;0;NA;-0.073659199;0.050420168;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.041395349;0;NA;0.058823529;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.005676307;NA;NA;0.127160494;0;0;0;0;0;0;NA;0;NA;0;0.04;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;-0.03881197;0.08;NA;-0.055555556;0.005263158;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.05713509;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.046153846;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0.034;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.039914502;-0.018518519;NA;-0.058823529;-0.036649215;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0.060240964;0;0;0.186440678;0;0;0;NA;0;NA;0;0.022058824;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;-0.021492404;-0.040880503;NA;-0.03125;0.016304348;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.054062231;NA;NA;0.079545455;0;0;-0.142857143;0;0;0;NA;0;NA;0;-0.064748201;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;-0.01822001;0.045901639;NA;0;0.016042781;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.037168319;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.063076923;NA;0;0;0;0;NA;0.014285714;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.020930233;-0.028213166;NA;-0.064516129;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.025970971;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.015918958;NA;0;0;0;0;NA;0.014084507;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;-0.017767654;0.006451613;NA;0.034482759;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.084329063;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.035279412;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;0.006493506;-0.03525641;NA;-0.056666667;-0.015789474;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.022225539;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.006112712;NA;0;0;0;0;NA;-0.694444444;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0.374064838
11;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
11;2009;-0.006912442;0.059800664;NA;-0.081272085;0.002673797;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.023862827;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.07208589;NA;0;0;0;0;NA;-0.5;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;-0.002320186;0.003134796;NA;-0.077307692;0.008;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.015541917;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.005722461;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0.018604651;0.03125;NA;-0.001250521;0.005291005;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.03825404;NA;NA;0.052631579;0;0;0;0;0;0;NA;0;NA;0;0.007194245;NA;0;0;0;0;NA;0.145454545;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;-0.015981279;0.03030303;NA;-0.07345576;0.009473684;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.011371731;NA;NA;0.1;0;0;0;0;0;0;NA;0;NA;0;-0.028571429;NA;0;0;0;0;NA;1.777.777.778;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0.016240828;0;NA;0.171171171;-0.006777894;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.106779022;NA;NA;0;0;0;0;0.097058824;0;0;NA;0;NA;0.062477098;0.014705882;NA;0;0;0;0;NA;0.14;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;-0.014705882;NA;0;-0.028818898;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.045454545;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.018115942;NA;0;0;-0.161904762;0;NA;0.040100251;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;-0.090909091;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;-0.001814882
12;2009;-0.01369863;-0.005970149;NA;0.461538462;0.032376628;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.107142857;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.003690037;NA;0;0;0;0;NA;0.024096386;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0.001818182
12;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;-0.054054054;NA;0.052631579;0.005183246;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;-0.063529412;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0.013888889;0.031746032;NA;0;-0.010365123;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.053333333;NA;NA;0;0;0;0.216666667;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;-0.221105528;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;-0.01826484;-0.046153846;NA;0;0.005210526;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.037974684;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.048529412;NA;0;0;0;0;NA;0.283870968;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0.059677419;NA;0;0.005288235;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.026315789;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0.030150754;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;-0.02587519;NA;0;-0.03515625;NA;NA;NA;0;NA;NA;0;0;NA;-0.000277778;0;-0.006410256;NA;NA;0;0;0;0.095890411;0;0;0;NA;0;NA;0;0.051004637;NA;0;0;0;0;NA;0.097560976;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0.0046875;NA;0;0.004048583;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.006451613;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.073529412;NA;0;0;0;0;NA;-0.002222222;0;0;0;NA;NA;0.044929577;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;-0.00777605;NA;0.15;-5.38E+00;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.001298701;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0.002227171;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0.002325581;0.009090909;NA;-0.005217391;-0.0106995;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.050715215;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;-0.115555556;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;-0.017030162;0.00963032;NA;-0.125437063;0.005434783;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.116438356;NA;NA;0.1;0;0;0;0;0;0;NA;0;NA;0;0.079365079;NA;0;0;0;0;NA;0.761306533;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0;0.010461538;NA;0.109445277;0.005405405;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.033128834;NA;NA;0.1;0;0;0;0;0;0;NA;0;NA;0;0.008823529;NA;0;0;0;0;NA;-0.358059914;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;0.01496483;-0.010353228;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.060913706;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.023323615;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
12;2009;-0.013953488;-0.009230769;NA;-0.009009009;-0.075268817;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.004054054;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.007462687;NA;0;0;0;0;NA;0.553333333;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;-0.049953315;0
12;2009;0.056603774;0.01863354;NA;-0.545454545;0.005813953;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.017496635;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;-0.298998569;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0.027232143;-0.009146341;NA;0;0.049132948;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.001322751;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;-0.05012285;0
1;2010;0.029986962;0.009230769;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.01986755;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.037578947;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0;NA;0;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0.042682927;NA;0.5;0.038567493;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.02987013;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0.010917913;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0.004219409;0.026023392;NA;0;0.013262599;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.001338688;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.078030031;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;-0.0499224;0
1;2010;0.008403361;0.011684241;NA;-0.133333333;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.045576408;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.007319371;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0.002083333;0.042253521;NA;0.115384615;0.020942408;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.033333333;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.014388489;NA;0;0;0;0;NA;0;0;0;0;NA;NA;-0.0108;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;-0.034469854;0.013513514;NA;0.103448276;0.01025641;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.019851117;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0.002836879;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;-0.05009529;0
1;2010;0;-0.002666667;NA;0;0.005076142;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.001265823;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;-0.010695187;NA;0;-0.005050505;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.01517067;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0.005405405;NA;-0.04375;0.005025381;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.01494396;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.024045262;NA;0;0;0;0;NA;0.365306122;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0.04646656;-0.016129032;NA;0;-0.040355574;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.02022756;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;-0.032921811;-0.054644809;NA;-0.215686275;-0.008526316;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.025806452;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;-0.267563528;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0.028901734;NA;0;-0.017942457;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.026490066;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.043478261;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;-0.025280899;NA;0.083333333;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.012903226;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.015151515;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;-0.002881844;NA;-0.230769231;0.002702703;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.006535948;NA;NA;0.155522164;0;0;0;0;0;0;NA;0;NA;0;1.54E+00;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0.014450867;NA;0;0.013477089;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.025974026;NA;NA;0.152618513;0;0;0;0;0;0;NA;0;NA;0;0.030753373;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
1;2010;0;0;NA;0.101;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.012658228;NA;NA;-0.088205128;0;0;0;0;0;0;NA;0;NA;0;-0.014925373;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;0;-0.002849003;NA;0.017257039;-0.015904255;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.006410256;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.015151515;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;-0.061702128;0.028571429;NA;0.071428571;-0.008161721;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.032258065;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;0;0.038888889;NA;0.041666667;0.002724796;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.01875;NA;NA;-0.083127109;0;0;0;0;0;0;NA;0;NA;0;0.015384615;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;0;0.017379679;NA;-0.12;-0.005434783;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;NA;NA;-0.090909091;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;-0.029478458;-0.022339028;NA;0;-0.026502732;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.042944785;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;0.023364486;0.021505376;NA;-0.090909091;0.010384507;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0.025641026;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
2;2010;0;-0.021052632;NA;-0.1;0;NA;NA;NA;0;NA;NA;0;0;NA;0;0;-0.0125;NA;NA;0;0;0;0;0;0;0;NA;0;NA;0;-0.022712121;NA;0;0;0;0;NA;0;0;0;0;NA;NA;0;NA;0;NA;0;NA;-0.162303665;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;0
