Month;Year;AES GENER;AFP PROVIDA;AGENCIAS UNIVERS;AGUAS ANDINAS;ALMENDRAL;ANDROMACO;ANTAR CHILE;AUSTRALIS SEAFOODS;AZUL AZUL SHARES;BANCO DE CHILE;BANCO DE CREDITO E INVERSION;BANCO SANTANDER CHILE;BANMEDICA;BANVIDA;BESALCO;BLANCO Y NEGRO;BLUMAR;BUPA CHILE DEAD - DELIST.26/10/16;CAMPOS CHILENOS;CAP;CEM;CEMENTOS BIO BIO;CENCOSUD;CIA GNL ELECTRIC DEAD - DELIST.03/10/16;CINTAC;COCA-COLA EMBONOR PREF.;COCA-COLA EMBONOR SERIES B PREF.;COLBUN MACHICURA;COMPANIA AGROPECUARIA COPEVAL;COMPANIA CERVECERIAS UNIDAS;COMPANIA CHILENA DE NAVIGACION INTEROCEANICA;COMPANIA PESQUERA CAMANCHACA;COMPANIA SUDAMERICANA DE VAPORES;COMPANIAS CIC;CRISTALERIAS DE CHILE;CRUZADOS SADP;CTI;CURAUMA;DETROIT DIESEL DEAD - DELIST.18/11/16;EDELPA;ELECTROMETALRGCA;EMBOTELLADORA ANDINA SERIES A;EMBOTELLADORA ANDINA SERIES B PREF.;EMPRESA NACIONAL DE TELECOMUNICACIONES;EMPRESAS AQUACHILE;EMPRESAS CMPC;EMPRESAS COPEC;EMPRESAS IANSA;EMPRESAS TATTERSALL DEAD - DELIST.29/12/16;ENEL AMERICAS;ENEL GENERACION CHILE;ENGIE ENERGIA CHILE;ENJOY;EPERVA;ESVAL 'C';FONDOS HABITAT;FORESTAL CONST;FORUS;FOSFOROS;GASCO;GRUPO EMPRESAS NAVIERAS;GRUPO SECURITY;HIPERMARC;HITES;INDIVER DEAD - DELIST.12/01/17;INSTITUTO DE DIAGNOSTICO;INVERCAP;INVERSIONES AGUAS METROPOLITANAS;INVERTEC PESQUERA MAR DE CHILOE;INVEXANS;ITAU CORPBANCA;LAS CONDES;LATAM AIRLINES GROUP;MARINSA;MASISA;MIN VALPARAISO;MOLYMET;MULTIEXPORT FOODS;NACL EXPLOSIVOS;NORTE GRANDE;ORO BLANCO;PACIFICO V REGION;PARQUE ARAUCO;PAZ;PEHUENCHE;PILMAIQUEN DEAD - DELIST.13/04/16;POLPAICO;QUINENCO;RIPLEY CORPORATION;SACI FALABELLA;SALFA CORPORATION;SCHWAGER ENERGY;SIGDO KOPPERS;SOCIEDAD MATRIZ BANCO DE CHILE A;SOCIEDAD MATRIZ BANCO DE CHILE B;SOCIEDAD MATRIZ BANCO DE CHILE D PREF.;SOCIEDAD MATRIZ BANCO DE CHILE E PREF.;SOCIEDAD PUNTA DEL COBRE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE A PREF.;SOCIEDAD QUIMICA Y MINERA DE CHILE B PREF.;SOCOVESA;SONDA;SOQUICOM;VENTANAS;VINA CONCHA Y TORO;VINA SAN PEDRO;VOLCAN;WALMART CHILE DEAD - DELIST.27/10/16;ZONA FRANCA
1;2007;0.009803418;-0.002197802;0;4.1841E-05;-0.013329631;0;0.000910125;NA;NA;0.000273973;0.012866092;0.00203252;0;0.021689498;0;-0.015625;0;NA;0;0.017484671;0;-0.013380282;-0.003415962;-0.044289044;-0.017506252;0;0;0.001531081;0;-0.013268991;0;NA;-0.003473815;0;-0.009090909;NA;0;-0.027102154;0;-0.026206897;0;0.003484321;0.000641026;-0.001777521;NA;-0.010952627;0.011978118;-0.006658946;0.009876543;-0.002160464;0.012413065;0.001561218;NA;0;NA;0.016875811;0;0.006224066;0;0.007194245;0;0.013825865;-0.001;NA;0;0;0;-0.009276923;-0.001849661;0.001646994;-0.017301038;0;0.019342315;0;-0.018467852;0;0;NA;0;0;-0.019607843;0;0;0.002270829;0.012048193;-0.007952756;0;-0.012226256;0.006288286;0.005825563;0;0.041509434;0.007048884;0;-0.019623081;0.007522568;0;-0.03996;0;-0.00493433;NA;0.013950333;0.025641026;0;0.004673061;0;0;0.008314607;-0.018157895
1;2007;0.011792213;-0.008810573;0;0;0.010695187;0;-0.004546488;NA;NA;-0.032867707;0.005358102;0.014198783;0.008278146;-0.015642458;-0.003926702;0;-0.004568383;NA;0;0.021052632;0;0;0.027889059;0.000243902;-0.003636364;0;0;0.000407664;0;0.006886732;0;NA;0.030584057;-0.0078125;0.025688073;NA;0;0;0;0.012747875;0;0;0.01537476;0.001845287;NA;0.016756036;0.009875993;0.0271058;0.002444988;0.013089263;0.02273913;0.003963012;NA;0;NA;0;0;0.005154639;0;0.007142857;0;0.013707252;0.001001001;NA;0;0.041666667;0.014285714;0.00936379;0.015025042;0.008495478;0.01056338;0;0.008644858;0;0.075360876;-0.000148148;0;NA;0;0;0.015;-0.082010582;0.007288666;0;0;-0.007857766;0;-0.037496428;0.031713225;0.009121223;-0.007827015;0;0;0;-0.035473642;0;0;-4.16649E-05;0;0.010719755;NA;1.45438E-05;0.025;0;0.016256381;0;0;0.007856029;0.018493701
1;2007;-0.001959208;0;0;-0.006317727;0.016986912;0;0.004909797;NA;NA;0.003681677;0.011975648;0.008;-0.001642036;0.015891033;0;0.007714286;0.009130892;NA;0.022727273;0.006443299;0;0.003568879;0.015733418;0.002194587;0.01459854;0;0;0.003871231;0;0;0;NA;0.051566788;0.007874016;0;NA;0.046511628;0.000714286;0;0;-0.009615385;0;0.002523659;0.025750065;NA;0;-0.004602941;0.012060159;-0.017073171;0.007382942;-0.003655996;0.026315789;NA;0.000384615;NA;0;0;0.011282051;0;0;0.090909091;0.047326664;0;NA;0;0;0.03286385;0;0.023026316;0.006793478;0.006968641;0;-0.005135575;0.048763209;0.045454545;0;0;NA;0;0;0.014778325;0;0.012051727;0;0;0.016;0;0.025841014;0.015776129;0.003101043;0;-0.019927536;0.016348251;0;0.010478734;0;0;0.020833333;0;-0.004386724;NA;0.016143341;0.004878049;-0.006993007;0.02286172;0.018329939;0;-0.002156006;0.031578947
1;2007;-0.004832134;0.027777778;0;-0.018947368;0.000821468;0.007462687;-0.005794796;NA;NA;0.020880361;0.014792922;-0.002380952;0.003289474;0;0.003942181;0.014396875;0.022739116;NA;0.011111111;-0.007682458;0;-0.000711238;-0.021189313;0;0.025179856;0.023166023;0.024904215;0.016947433;0;0.017915202;0.023159037;NA;0.050494629;0.0234375;0;NA;0;-0.014989293;0;0;0;0;-0.01466331;0.001605447;NA;-0.008379807;-0.005215182;0.005607739;-0.00248139;0.003085824;-0.001152025;0.012820513;NA;0;NA;0;0;0.034482759;0;0.007092199;0;0.019366313;0;NA;0;0.026666667;0;-0.015384615;0.037926045;0.001619433;0.010380623;0.020527821;0.007324487;0.046552209;0.008855043;0;0;NA;0.018181818;0;-0.009708738;0.095100865;0.011884058;0.029401807;0.011904762;-0.023622047;0;0.013930178;0.016794552;0.014377806;-0.00197219;-0.020332717;0.01839666;0;0.018706791;0;0;0.020408163;0;-0.007203316;NA;0.026792998;-0.002427184;0;-0.005593279;0.014;0;-0.001717452;0.00255102
1;2007;0.009761772;0;0;-0.012961373;0.025170999;0.007407407;0.005714286;NA;NA;0.011055832;0;0.002386635;0;0.011173184;0;-0.00621118;0;NA;0;0.012232258;0;0.010676157;0.024821457;0;0.01754386;0;0;0.022951801;0;0.020800467;0.094341291;NA;-0.003870819;0;0.001788909;NA;0;-0.014492754;0;0;0;-0.006944444;0.002746375;0.014152279;NA;0.00562983;0.000980188;0.001394117;0;-0.004326091;0.009205468;-0.025316456;NA;0;NA;0;0;0.019607843;0;0;0.083333333;0;0;NA;0;0.051948052;0;0;0.061044936;-0.005119914;-0.006849315;0;0.002610361;0;0.0461687;-0.036894355;-1.72472E-05;NA;0;-0.020080321;0;0;0.011768357;-0.006577616;-0.000588235;-0.006451613;0;0.018720567;0.012592435;0.021213559;0.019760873;0.018867925;0.038375136;0;0.021956088;0;0;0;0;-0.001430678;NA;0.002481147;0.03649635;0;0.01123823;0.025641026;0;0.010044953;0.043256997
1;2007;0.014476057;-0.005405405;0;-0.028611184;0.038964505;0;-0.005681818;NA;NA;-0.004647348;-0.002915858;0.013095238;-0.024590164;0;-0.007853403;0.03125;0;NA;-0.003296703;0.005761779;0;0.014084507;0.005511552;0.00729927;-0.003448276;0;0;0.013559653;0;0.003135354;0.117233578;NA;-0.013513514;0.022900763;-0.008928571;NA;0.111111111;-0.007352941;0;0.006993007;0;0.007062937;0.012101911;0;NA;0.002805;-0.005934718;0.015870806;-0.002487562;-0.00820701;0.014497048;0.00025974;NA;0.003460208;NA;-0.004255319;0;0.009615385;0;0;0.115384615;-0.007495961;0;NA;0;0.012345679;0.022727273;-0.00015625;0.022145985;0.00135428;-0.003448276;0;0.008036792;0.03108864;0.021730011;0;0;NA;0.035714286;0.020491803;-0.009803922;0;0;0.01769889;0;0.038961039;0;-0.001222556;0.038145549;0.035728788;0.013623285;-0.024074074;-0.010861807;0;-0.002929688;0;0;0.004;0.002830986;-0.005862487;NA;0.011735425;0.018779343;-0.013943662;0.008643706;0.009615385;0;0.005494505;-0.034146341
1;2007;-0.014269491;-0.010869565;0;0;0;0;3.42857E-05;NA;NA;0.002471848;-0.011637051;0.010575793;0.008403361;-0.005524862;0.019788918;-3.0303E-05;0;NA;-0.01323043;-0.011406844;0;0.006944444;0.032081624;-0.002415459;0.012110727;0;0;-0.002117421;0.019607843;-0.00621941;0.024732427;NA;0.006055618;0.03358209;0.009009009;NA;0.04;0.022222222;0;0.020833333;0;0.010346504;0.013215859;0.012402845;NA;-0.00558848;-0.002985075;-0.008496642;0.012468828;-9.7352E-05;0.007134513;-0.013243313;NA;0;NA;0.004273504;0;0.057142857;0;0;-0.000344828;0.001171951;0;NA;0;0;-0.022222222;-0.020175027;0.022023223;0.066269949;0.010380623;0;-0.001901422;0;0.01272787;0.007692308;1.72475E-05;NA;0;0.016064257;0.024752475;0;0.023262947;0.028251132;0;-0.0078125;0;0;0.00967249;0.014633639;-0.003842812;0.024667932;0.012762407;0;0.008227228;0;0;0;0.004199379;0.014705882;NA;-0.013880681;-0.00921659;0.014140837;-0.003055068;0.007619048;0;0;0.022727273
1;2007;0.014476057;0.020879121;0;0.007878245;0.006678654;0.025735294;0.013690959;NA;NA;0;0.021241466;-0.001937984;0.008333333;0.027777778;0.034870046;-0.003000091;0;NA;0.027932961;-0.011448718;0;0;0.017642796;0;0.025606838;0;0.046728972;0.016782407;0;0.006258333;0.084333098;NA;0.007246377;0.010830325;0.009107143;NA;0.057692308;0;0;0;1.94175E-05;-0.006872852;0.024223602;0.028867043;NA;0.002865615;0.00748503;0.009813407;-0.009852217;-0.00389446;-0.008471768;-0.026052632;NA;0;NA;0;0;0.018018018;0;0;0.069334253;-0.006373155;0;NA;0;0;-0.022727273;0.000175441;-0.014798977;0.020547945;-0.006849315;0;0.003491729;0.034428795;0.003405497;0;0;NA;0;0.035573123;0.033816425;0;0.022734085;0.035943736;-0.025897587;-0.007874016;0.018976898;0.006133014;0.011464386;0.023253973;0.057709456;0.040740741;0.019948792;-0.016013072;-0.035554692;0;0;0;0;0.018115942;NA;-6.96835E-05;0;-0.000140845;0.016572263;0.049149338;0;-0.000273224;-0.005753086
1;2007;-0.002370019;-0.020559742;0;0.021495825;0.005868844;0.003584229;-0.00226604;NA;NA;-0.002739726;0.019698939;0;0;-0.002702703;0;-0.012158055;0;NA;-0.032608696;0.002503015;0;0.017241379;-0.003805666;-0.007263923;-0.03330111;0;0.026785714;-0.0169797;0;0.006251109;0.083306215;NA;-0.025121838;-0.007142857;0.008671032;NA;0;0.006521739;0;0.020408163;0;0;-0.006124924;0.022549896;NA;0.011149223;0.002971768;-0.029564741;-0.004975124;0.001172906;0.001399653;0.013239665;NA;0;NA;0;-0.007719298;-0.008849558;0;0;-0.032258065;0.006414032;0;NA;0;0;0;0.002232499;-0.051078014;0.000745712;0.013793103;0;-0.022151571;0;-0.025777778;-0.007633588;0;NA;-0.017241379;-0.019083969;0.014018692;0;0;2.34913E-05;-0.003021148;-0.007936508;0;0.024395189;2.82302E-05;0.034090547;0.036361637;-0.010676157;-0.015956866;0;-0.00020145;0;0;0.003984064;0;-0.000711744;NA;-0.004167364;0.046511628;0;0.030438568;-0.018018018;0;0.003006286;-0.00663074
1;2007;0;0.000109902;0;0;0.024606799;0.035714286;0.011423729;NA;NA;0.001098901;0.011363258;-0.001941748;0.024809917;0.029810298;0;-0.012307692;0;NA;-0.016292135;0.002587322;0;0.003389831;0.021167508;0.009756098;-0.006896552;0;0.008869565;0.003087909;0;0.006209126;0;NA;-0.01196215;0.016546763;0.00877193;NA;0.036363636;0.000719942;0;0;0.03881478;0.003460208;0.001708463;0.001454084;NA;0.006703614;0.012548148;0.004513399;0.0125;0.012301084;0.014936582;0.005333333;NA;0;NA;0;-0.000176803;0.044857143;0;0;-0.016666667;0.012746309;0;NA;0;0;0.011627907;0.010342084;0.001509739;-0.014654744;0.006802721;0;0.018898925;-0.062430661;0.028367618;7.69231E-05;0;NA;0;0.070038911;0.036866359;0;0.011091823;0.040779892;0.03030303;0.008;0;0.011900933;-0.007000903;0.009626468;0.035085858;-0.001798561;-0.001086957;0;-0.018335684;0.010701842;0;-0.003968254;0;0.011396011;NA;-0.004184803;0.043022222;0.000140865;0.028472758;-0.018348624;0;0.024577657;-0.0025
1;2007;-0.004850285;0;0;-0.017391304;0;0;0.005463016;NA;NA;-0.008781559;0;-0.008560311;0.008048257;0.026315789;0.020626172;-0.015576324;0;NA;0.00513992;9.03226E-05;0;0;-0.011649657;-0.004830918;-0.027777778;0.094339623;0.016893639;0.009427609;0;-0.021142304;-0.038449985;NA;-0.000301169;-0.044585987;0;NA;0;-0.003597122;0;0.006666667;0;0.000689655;-0.007735884;0.00145346;NA;0.001595858;-0.001419228;-0.01727043;-0.007407407;-0.011572958;-0.00908493;-0.00530504;NA;0;NA;-0.017021277;0.00795756;-0.008750342;0;0.018308206;-0.016949153;0.006292943;0;NA;0;0;0.00045977;-0.004724409;-0.044925373;-0.015376859;-0.006756757;0;0.03703546;0;0.006130021;0.007614799;0;NA;0;-0.014545455;0.017777778;0;-0.010970144;-0.019591026;0;-0.007936508;0;0.005880483;-0.001407209;-0.020420258;-0.003399908;0.001801802;-0.015145122;0;-0.009441708;0;-0.071904128;0.010358566;0;-0.001408451;NA;-0.012607168;0.018408045;0;0;-0.009345794;0;-0.000106377;-0.010025063
1;2007;-0.002337494;0.005494505;0;0.017699115;-0.004208963;0;-0.005;NA;NA;0;-0.005618115;0.004709576;0.016;-0.025641026;-5.56731E-05;0.012658228;0;NA;0;-0.027829744;0;-0.02027027;-0.004753525;0.002427184;0;0;0;-0.004574478;0;0.005833925;-0.093345829;NA;0.002470326;-0.014814815;0;NA;0;-0.010830325;0;0;0;0;-0.009208103;-0.009433037;NA;-0.021979722;0.003545788;-0.010001429;-0.004975124;-0.000585423;-0.002136486;0.002666667;NA;0;NA;0;0;-0.017241379;0;0;0;0;0;NA;0.001347709;0;0.011029412;-1.58228E-05;-0.017033912;-0.006656426;-0.017006803;0;-0.005374164;0;-0.027577361;0;-1.72472E-05;NA;0;0.029520295;-0.017467249;0;0;0;0;-0.004;0;0;-0.013223635;0;-0.013594596;-0.007194245;0.021984712;0;-0.009531703;0;0;0;0;0.01551481;NA;0.049649125;-0.001046025;0.000140845;0;-0.018867925;0;-0.002606522;0
1;2007;-0.009621137;0.005464481;0;-0.02173913;-0.019890602;0.000689655;-0.007593523;NA;NA;0.00110742;-0.022598778;-0.005859375;0;0.009473684;0;-0.00625;0;NA;-0.022727273;-0.01459854;0;0;-0.018031793;-0.007263923;0.010714286;-0.017241379;-0.016782506;-0.020392532;0;-0.003167153;0;NA;-0.008835197;-0.022556391;-0.004347826;NA;0;0;0;0;0;-0.011026878;-0.021003717;-0.010989538;NA;0.005619887;-0.010307773;-0.017462837;0.0025;-0.000292883;-0.006402395;0;NA;0;NA;4.329E-05;0;-0.00877193;0;-0.004147761;0;-0.006253589;0;NA;0;0;0;-0.011060302;-0.038155803;-0.011597938;0.006920415;0;-0.009994189;0;0.017477329;0;0;NA;0;0;-0.017777778;0;0;0.009991252;0;-0.020080321;0;0;-0.010890889;-0.020752518;-0.025860721;-0.030797101;-0.010766923;0;0;0;0;-0.000394322;0;-0.006305556;NA;-0.017561465;-0.036649215;-0.000140825;-0.010248195;-0.015384615;0;-0.006933333;0
1;2007;-0.007298535;-0.043478261;0;0.000888889;0.01217656;0.00275672;0.001462811;NA;NA;-0.002488938;0.000577982;0;3.14961E-05;0;0;-0.006289308;0;NA;0;0.019811448;0;0;0.031635392;0.006097561;0;0;0;-0.00752541;0;0.003177216;0;NA;0.014250197;0;-0.006113537;NA;0;0;0;-0.006622517;0;0.004878049;-0.003227644;0.000429121;NA;0;0.010370873;0.004994125;0.019950125;0.00234375;4.18419E-05;0;NA;0;NA;0;0;0.017699115;0;-0.013888889;0;-0.006292943;0;NA;0;0;0.022727273;-0.0064;-0.01538843;0.004693611;0.003436426;0;0.004478921;0;0.006562956;0;0;NA;0;-0.007168459;0.018099548;0;0.013323714;0.009892414;0;-0.016393443;0;-0.012275606;0.03886596;-0.003634266;0.008849084;-0.014953271;-0.004349184;0;0;0;-0.007747489;0;0;0.006345568;NA;-0.002760677;0.021695652;0;0.010354308;-0.00390625;0;0.010150376;-0.025316456
1;2007;0.017138221;-0.024227273;0;-0.000888099;0.044360902;0.003436426;0.011235955;NA;NA;0.000277239;0.028307437;0.015717092;0.023589808;0.016684046;0;0.016518987;0;NA;0.029069767;0.049906895;0;0.006896552;0.024984494;0.008048485;0.049469965;0;-0.00862069;0.009551945;0;0.021944301;-0.029425953;NA;0.010761688;0;0.019332162;NA;0;0;0.009090909;0;0;0.026352288;0.031746032;0.048779046;NA;0.016759614;0.019097957;0.030108156;0.002444988;0.004384256;0.012070877;0;NA;0;NA;-4.32882E-05;0;0.043304348;0;0;-0.034482759;0.006332795;-0.05;NA;0;0;0.057777778;-0.001610306;0.05173832;0.0184272;0.003424658;0;0.04816861;0;-0.003863801;0.003816794;0;NA;0;-0.003610108;0.004444444;0;0.050436059;0.009818083;0;0.008333333;0;-0.013621765;0.001867086;0.02036229;0.017542929;0.018975332;0.002195291;0;0;-0.030780596;0;0;0;0.016666667;NA;0.003252775;-0.004212945;0;0.005134366;0;0;0.016853634;0.012987013
2;2007;-0.000947159;0.030651698;0;-0.017777778;0.036957043;0.003424658;0.028333333;NA;NA;0.016075388;0;-0.001934236;0.054;0.025641026;5.56762E-05;0.027333292;0;NA;-0.016836158;0.031446541;0;-0.006849315;0.035674315;0.017267087;0.033501684;0;0;0.014143582;0;-0.003068029;0;NA;0.012185023;0;0.034482759;NA;0;-0.037956204;0;0;0;0.013513514;0.003076923;0.044859918;NA;0.004946154;0.031562961;-0.011634506;0.012195122;0.017460471;0.013518541;0.006781915;NA;0.000383142;NA;0;0;0.025004167;0;0;0;0;-0.052631579;NA;-0.001345895;0;-0.00210084;0.008064516;0.077397009;0.01656473;0.003412969;0;0.011830852;0;0;-0.003802281;0;NA;0.052631579;0.043478261;0.017699115;0;0.028190194;0.029123176;0;0.033057851;0;0;0.006599689;0.004463947;0.032760389;0.027932961;0.002168131;0;0.019246862;0;0;0.033530572;0;0.019125683;NA;-0.010112995;-0.004273504;0.014084507;-0.005108139;-0.003921569;0;0.011711806;0.01025641
2;2007;0.000948056;0.005649718;0;0.004524887;0.002545707;0.010238908;0.004970286;NA;NA;-0.003273322;-0.0168537;0;0.020697708;0;0;0;0;NA;-0.002413516;-0.002439024;0;0;-0.006261407;0.005200946;0.006678612;0;0;-0.023083582;0;0;0.015194547;NA;-0.012038336;0;0;NA;0;0.001517451;0;0.026666667;0;0;0.006134969;0.013661229;NA;-0.004374308;0.005819444;0;0;0.017160835;0.013950073;0.030246995;NA;0;NA;0;0.001754386;-0.040494389;0;0;-0.023214286;-0.015732357;0;NA;0;0.012195122;-0.010526316;0.007984;0.013659259;-0.017297568;-0.013605442;0;0.032847058;0;0.003878788;7.63359E-05;0;NA;0;0.013888889;-0.004347826;0;-0.005087958;0.056598037;0.029411765;-0.0008;0;-0.00118513;0.006904424;0.001779423;0.001834276;-0.007246377;0.006401106;0;0.009441708;0;0;0.030534351;0.020979021;0.018766756;NA;-0.011108324;0;-0.027777778;-0.005124098;-0.005905512;0;-0.002583979;-0.005076142
2;2007;0.005383848;0;0.047619048;0.036036036;0.00877193;0.037162162;0.000967638;NA;NA;0.005747126;-0.010400371;-0.001550388;0.026770392;0;0.027502505;-0.006060606;-0.04442077;NA;0.002304147;0.016332518;0;0.01262069;-0.021701804;0.011288805;0.034012945;0;-0.008695652;-0.000196909;0;-0.015384231;-0.020912016;NA;0;0;-0.000333333;NA;0;0.022727273;0;0.006493506;0;-0.009333333;0;0.005186445;NA;0.004937706;0.002499344;-0.021963824;0;-0.016215203;-0.002755652;-0.007692308;NA;0;NA;0;0;0.005084746;0;0;0.096892139;0.009590292;0;NA;0;0;0;1.58733E-05;-0.009090643;0.017602041;0.006896552;0;-0.00353411;0;-0.003863801;0;0;NA;0;0;0;-0.026315789;0.020414501;0.017862282;0.028571429;0;0;-0.002410541;-0.004105953;0.015973036;0.016495053;-0.010948905;-0.002038872;0;0.014030094;0;0;0.044444444;0;0;NA;0.009823681;-0.017167382;0;0.0103113;0.001980198;0;0.002849741;0.040816327
2;2007;0.004214597;0;0;-0.008695652;0.00228833;-0.016351792;0.019334049;NA;NA;0;-0.001039287;0.00310559;0;0.0195;0;0;0.023218614;NA;0;-0.007650115;0.014705882;0.014778996;-0.002808137;0.01627907;0.024975744;0.001754386;0;0.008567208;0;0.053124921;0.006071862;NA;-0.006092512;-0.009230769;0;NA;0.035087719;0.014814815;0;1.29032E-05;0;0.009421265;0.012195122;-0.007957398;NA;0.002787325;0.023415978;-0.001908117;-0.024096386;0.005049543;0.002763267;0.014728682;NA;0;NA;0;0;-0.005059022;0;-0.005637109;0;-0.018998384;0;NA;0;0;-0.021276596;0.015873016;-0.043156342;0.005765856;0.010273973;0;0.006638551;0;0.003151515;0.003740173;0;NA;0;0;-0.043668122;0;0;0.008764313;0;-0.003202562;0;0.006022135;-0.009633938;-0.000437084;-0.008196315;-0.011070111;-0.00433035;0;-0.013835974;0;0;0.063829787;0;-0.013157895;NA;0.00834636;-4.36681E-05;0;0.001021628;-0.029644269;0.023255814;0.001033325;-0.00245098
2;2007;-0.012788229;0.005617978;0;0.00877193;0.01803653;0.006622955;0.030695469;NA;NA;0.002176871;0.011560978;0.005804954;0.002785515;0.020107896;0.035706545;0.030487805;0;NA;0;0.031284848;0;0.023489933;0.008906809;0.001144165;0.029436013;0;-0.005263158;0.010251904;0;0.013352477;0;NA;0.029399512;-0.00621118;-0.000166722;NA;-0.008474576;0;0;0.006438627;0;0.0104;0.012650602;0.012071521;NA;0.040818299;0.029111709;-0.000147059;0;0.01128069;0.009654839;0.005856888;NA;7.6599E-05;NA;0;0.015761821;-0.008305085;0;0;-0.083333333;0.019366313;0;NA;0;0;0.044347826;0.015625;-0.004840152;0.004237288;0.016949153;0;0.020699877;-0.022213855;0.000644434;7.60456E-05;0.067798335;NA;0;0;0.00913242;0.002702703;-0.010003044;0.008708186;0.000611111;0.004016064;0;0;0.006952329;0.026647543;-0.00826405;-0.018656716;0.010884111;0;-0.009353396;0;0;-0.016666667;0;0.009333333;NA;0.034493259;0.004410673;0;-0.006123511;0.030549898;0;0.005935484;0.01965602
2;2007;0.012953886;0.005586592;0;0;0.000897062;6.57938E-05;0.014180119;NA;NA;0.009231605;-0.006857178;-0.007310504;0.001402778;0;0;-0.00887574;0;NA;-0.010344828;0.0236363;0;0.046229508;-0.003404399;0.001142857;0.067511049;-0.001751313;0;-0.003285977;0;-0.008783368;0.001562056;NA;0.001271897;-0.0234375;0.0003335;NA;0;-0.003649635;0;0;0;0.016099235;0.023200476;0.003923567;NA;0.020944038;0.007023005;-0.008677747;0;9.37383E-05;-0.001374612;0.002531646;NA;0.014859069;NA;0;0.000344828;0.016800547;0;0;0.003636364;0;0;NA;0;0.012048193;0.040757702;0.015384615;-0.008674102;-0.000744602;0.016666667;0;-0.014303075;0;-0.001449042;0.011405977;0;NA;0;-0.02739726;0;0;0;1.9846E-05;-0.000610738;0;0;0;0.008268489;0.02170089;0.000168002;0.020912548;0.003044745;0;0;0;0;0.016915254;0;-0.010700132;NA;0.01970885;-0.008695652;0.007142857;-0.025538338;0;0;0.004104669;0.022481928
2;2007;0.057127339;-0.006666667;0;0;-0.001120323;0.006578947;0.012701613;NA;NA;0.027441485;0.006904524;-0.004263566;0.005533904;-0.024038462;0;-0.011940299;0;NA;-0.047619048;0.024342075;0;0.01228455;0.018135718;0.001826484;0.042429631;0;0;0.003393775;0;0.007383833;0.007514533;NA;0.005947226;-0.008;0.008501417;NA;0;-0.010989011;0;-0.006410256;0;-0.001948052;0.000581395;0.003671207;NA;0.006665169;0.016922078;-0.019881306;-0.012345679;0;0.012308736;0.015151515;NA;0;NA;0;0.016890727;0.016926361;0;-0.000565244;0.048913043;-0.009499192;0;NA;0;0;0.032041282;-0.001515152;-0.00625;0.004719324;0.026229508;0;0.006709454;0;0.005562722;0.014961281;0;NA;-0.000666667;0;0.018099548;0.02425876;0.009899164;0.026017583;0.027777778;0;0;0.011972173;-0.00136678;0.040403872;0.016495053;-0.003724395;-0.003035502;0;0.028325123;0;0.012724118;-0.000366679;0;-0.001201763;NA;0.006810041;0.030263158;0;0.02094925;0.007905138;0.022727273;0.016453756;0.02509839
2;2007;0.029285381;0.001118568;0;0;-0.017496635;0;-0.004578937;NA;NA;-0.004451427;0;0.010509926;-0.006896552;-0.014778325;0;0.012084592;0;NA;-0.018292683;-0.002387571;0;-6.19157E-05;0.007580415;0.002734731;-0.013754132;0;0.005291005;-0.009277155;0;0.005866149;0;NA;0;0.024193548;-0.008264463;NA;0;-0.014814815;0;0;0;0.001951854;0.005229518;-0.009255818;NA;-0.001530385;-0.000676858;-0.005903724;0.0025;0.002905614;-0.010444585;0.030099502;NA;0;NA;0.017359307;0;0;0;-2.49513E-05;-0.000345423;0;0;NA;0;0;0.027131783;-0.004552352;-0.004386792;0.007663782;0.009584665;0;0.008611354;0.022718521;0.008017317;0.02962963;0;NA;0;0;0;0;0.02021309;0.008220503;0.013513514;-0.032;0;-0.005915268;0;0.012810033;0;-0.001869159;-0.004302356;0;0;0;0;0.00040016;0;-0.030748663;NA;-0.030509579;-0.02085994;0;-0.0206226;0.019607843;0;0.001407601;0.023035542
2;2007;0.041566456;0.005586592;0;0.042043478;-0.001141553;0;0.025;NA;NA;0;0.005714425;0.00192604;-0.000138889;0;0.043107507;0;0;NA;-0.02173913;-0.001112372;0;0.00619195;0.010150106;0.011363636;-0.019702703;0;0;0.008486149;0;-0.004518865;0;NA;0.017736196;-0.015748031;0.008333333;NA;0;-0.014285714;0;0.006451613;0;0.006493506;0.017398844;0.005517611;NA;0.005103779;0.012140575;-0.028171159;0.002493766;0.020841121;0.015991556;0.002173388;NA;0;NA;-4.25514E-05;0.016949153;0.011570248;0;0;0;0.003196764;0;NA;0;0.023809524;-0.026792453;-0.00152439;0.010723141;0.022816487;0.009493671;0;0.037242279;0.044427711;0.021872266;0;0;NA;-0.000333556;0;0;0.011789474;0.044817091;0.066666667;0;0.016528926;0;0.005950466;0.020543589;0.007904513;0.01639263;-0.014981273;-0.006492499;0;0;0;0;0;0;0.016551724;NA;0.030085093;0;0;-0.005258942;-0.001923077;0;0.029267068;0.04494382
