Month;Year;ANADOLU EFES BIRACILIK LTD.;AFYON CIMENTO;AKBANK;AKENERJI ELEKTRIK URETIM;AKSA AKRILIK KIMYA SYI.;AKSA ENERJI URETIM;ALARKO HOLDING;ALBARAKA TURK;ALARKO GAYMEN.YATOTA.;ALKIM ALKALI KIMYA;ANADOLU CAM SANAYII;ARCELIK;ASELSAN ELNK.SANVETC.;AYEN ENERJI;AYGAZ;BAGFAS BANDIRMA GUBRE;BANVIT;BIM BIRLESIK MAGAZALAR;BIZIM TOPTAN SATIS MAGAZALARI LTD.;BESIKTAS FUTBOL;BRISA BDGSN.SLK.SANVETC.;COCA COLA ICECEK;CEMTAS CK.MAKINA SANVETC;CELEBI HAVA SERVISI;CARREFOURSA CFR.SAB;DEVA HOLDING;DOGUS OTO SERVIS VTC.;DO & CO REST.& (IST) CATER.;DOGAN SRKGRBU.HLDG.;EIS ECZACIBASI LLAC SINAI VE FIAL.YATIRIMLAR;EGE ENDI.VE TICARET;EMLAK KONUT GAYRIMENKUL YATOTA.;ENKA INSAAT VE SANAYI;ERBOSAN ERCIYAS BORU;EREGLI DEMIR CELIK;FENERBAHCE SPORTIF HIZMETLER;FORD OTOMOTIV SANAYI;TKI.GARANTI BKSI.;GLOBAL YATIRIM HLDG.;GOLTAS;GOODYEAR LASTIKLERI;GOZDE GIRISIM SERMAYESI YATOTA.;GSD HOLDING;GALATASARAY SPORTIF;GUBRE FABRIKALARI;TURKIYE HALK BANKASI;HALK GAYRIMENK A;IHLAS HOLDING;IPEK MATBAACILIK SANVETC.;TURKIYE IS BANKASI 'C';IS REAL ESTATE INVESTMENT TRUST;IZMIR DEMIR CELIK SANAYI;KARSAN OMV.SANVETC.;KARTONSAN KARTON SANVETC.;KOC HOLDING;TESCO KIPA KITLE PAZARLAMA B;KONYA CIMENTO SANAYI;KORDSA TEKNIK TEKSTIL A;KOZA ANADOLU MTL.MIE.;KOZA ALTIN ISLETMELERI;KARDEMIR 'D';LOGO YAZLIM;MEO.TICARI VE MALI YATIRIMLAR ANONIM;MIGROS TICARET;NORTEL NETWKS.NETAS TKS.;NET TURIZM TIVSNY.;NUROL GAYMEN.YATOTA.;ODAS ELEKTRIK B;OTOKAR OMV.VE SAVUNMA;PETKIM PETROKIMYA HLDG.;PEGASUS HAVA TASIMACILIGI A LTD.;POLISAN HOLDING;PARK ELEKT.URETIM MADENCILIK SANVETC.;HACI OMER SABANCI HLDG.;SASA POLYESTER A;SELCUK ECZA DEPOSU;TKI.SISE VE CAM FKI.;SODA SANAYI;TAT GIDA SANAYI;TAV HAVALIMANLARI;TURKCELL ILETISIM HZM.;TURK HAVA YOLLARI;TEKFEN HOLDING;TUMOSAN MOTOR A;TOFAS TURK OTOM.FABK.;TORUNLAR GAYRIMENKUL YATIRIM ORTAKLIGI;TRAKYA CAM SANAYI;TKI.SINAI KALK.BKSI.;TRABZON SPORTIF YTM.VTC.;TURK TELEKOMUNIKASYON;TURK TKTR.VE ZIRAAT MKE.;TUPRAS TKI.PEL.RFNE.;ULKER BISKUVI SANAYI;TKI.VAKIFLAR BANKASI;VESTEL BEYAZ ESYA SANVETC.;VESTEL ELNK.SANVETC.;VAKIF GAYMEN.YATOTA.;YATAS YAVYGN.SATT.;YAPI VE KREDI BANKASI;ZORLU ENERJI
3;2005;-0.018237082;0;0.038194444;0;0.014150943;NA;-0.015625;NA;0.024096386;0.008163265;-0.027624309;0.02388535;0.028169014;0.007936508;0.011857708;0.048034934;0;NA;NA;-0.03030303;0.004739336;NA;-0.01980198;0.017353579;NA;0.025641026;-0.018518519;NA;0;0.068493151;0.043859649;NA;0.039215686;0.006369427;0.010638298;0.023076923;0;0;0;0.083333333;-0.096385542;NA;0.024390244;0;0.05;NA;NA;0;0.095238095;-0.006369427;0;0.01754386;0.008403361;-0.005881866;0;-0.01863354;0.005988024;0.014705882;0;NA;0;0.046296296;0.015873016;0.01954023;0;0.031746032;0;NA;0;0.020833333;NA;NA;-0.012345679;0;0;NA;-0.010869565;0;0;NA;0.017035775;0;NA;NA;0;NA;0.026086957;0;NA;NA;-0.017241379;-0.081339713;-0.008658009;NA;NA;0.029411765;0.023809524;0.011235955;0.010638298;0.008196721
3;2005;-0.03250774;-0.01754386;-0.006688963;-0.018518519;-0.009302326;NA;-0.013227513;NA;-0.053393665;-0.036437247;-0.028409091;-0.017107309;-0.01369863;-0.031496063;-0.0234375;-0.066666667;-0.020689655;NA;NA;-0.015625;-0.004716981;NA;-0.03030303;0.006396588;NA;0.05;-0.033018868;NA;-0.044642857;0.141025641;0.042016807;NA;-0.047169811;-0.025316456;-0.021052632;-0.037593985;-0.00955414;-0.010695187;-0.055045872;-0.032388664;-0.04;NA;-0.023809524;-0.027491409;0;NA;NA;-0.011363636;-0.043478261;-0.048076923;-0.023809524;0;-0.0375;-0.023833333;-0.018248175;-0.025316456;-0.005952381;-0.02173913;0.04;NA;-0.035714286;-0.008849558;-0.03125;0;-0.027027027;0;0;NA;-0.047619048;-0.020408163;NA;NA;0.0125;-0.020895522;-0.050632911;NA;-0.021978022;0;-0.024271845;NA;-0.028475712;-0.033707865;NA;NA;-0.020746888;NA;-0.008474576;-0.090909091;NA;NA;-0.040935673;-0.015625;-0.019650655;NA;NA;0;0;-0.033333333;-0.036842105;-0.016260163
3;2005;0.0032;-0.008928571;-0.013468013;0;-0.004694836;NA;-0.021447721;NA;-0.040152964;-0.033613445;-0.023391813;0.004746835;-0.027777778;-0.008130081;-0.004;-0.017857143;0;NA;NA;-0.015873016;-0.018957346;NA;-0.020833333;-0.016949153;NA;-0.05952381;-0.014634146;NA;0.009345794;0;-0.032258065;NA;-0.04950495;-0.019480519;-0.021505376;0;-0.017148982;-0.005405405;0;0.008368201;0;NA;-0.024390244;-0.028268551;0;NA;NA;0;0;-0.03030303;0;-0.034482759;-0.012987013;-0.036537477;-0.022304833;-0.025974026;0;-0.022222222;0;NA;-0.037037037;-0.026785714;-0.048387097;0.009019166;0;-0.015384615;0;NA;-0.007142857;-0.03125;NA;NA;-0.024691358;-0.027439024;-0.013333333;NA;-0.02247191;-0.03125;-0.004975124;NA;0;0.034883721;NA;NA;-0.016949153;NA;0.017094017;0;NA;NA;-0.018292683;-0.037037037;-0.011135857;NA;NA;0.036734694;-0.023255814;-0.022988506;-0.010928962;-0.008264463
3;2005;-0.04784689;-0.054054054;-0.037542662;-0.028301887;-0.033018868;NA;-0.02739726;NA;-0.041832669;-0.034782609;-0.107784431;-0.028346457;-0.1;-0.049180328;-0.036144578;-0.040909091;-0.042253521;NA;NA;-0.016129032;-0.043478261;NA;-0.031914894;-0.036637931;NA;-0.075949367;-0.034653465;NA;0;-0.08988764;-0.058333333;NA;0;-0.039735099;-0.043956044;-0.0078125;-0.037077426;-0.114130435;-0.048543689;-0.058091286;-0.055555556;NA;-0.05;-0.017818182;-0.047619048;NA;NA;-0.045977011;0;-0.03125;-0.036585366;-0.035714286;-0.057017544;-0.056973241;-0.034220532;-0.006666667;-0.047904192;-0.022727273;-0.038461538;NA;0;-0.041284404;-0.033898305;-0.067039106;-0.05;-0.0625;-0.043478261;NA;-0.043165468;-0.043010753;NA;NA;-0.063291139;-0.034482759;0;NA;-0.045977011;-0.064516129;-0.06;NA;-0.068965517;-0.011235955;NA;NA;-0.047413793;NA;-0.042016807;-0.05;NA;NA;-0.037267081;-0.049450549;-0.02027027;NA;NA;-0.017716535;-0.047619048;-0.035294118;-0.027624309;-0.033333333
3;2005;0.030150754;-0.085714286;-0.028368794;-0.009708738;-0.043902439;NA;-0.042253521;NA;-0.043659044;-0.040540541;-0.026845638;-0.055105348;-0.079365079;-0.086206897;-0.029166667;-0.033175355;-0.044117647;NA;NA;0.213114754;-0.106060606;NA;-0.054945055;-0.067114094;NA;-0.068493151;-0.056410256;NA;-0.037037037;0.012345679;-0.026548673;NA;-0.020833333;-0.062068966;-0.034482759;-0.047244094;-0.028312571;-0.018404908;-0.06122449;-0.057268722;0;NA;-0.052631579;-0.011847464;-0.05;NA;NA;-0.036144578;-0.090909091;-0.032258065;-0.050632911;-0.055555556;-0.088372093;-0.080522409;-0.015748031;-0.013422819;-0.062893082;-0.03875969;-0.12;NA;-0.038461538;-0.086124402;-0.052631579;0.010778443;0;-0.066666667;-0.045454545;NA;-0.052631579;-0.033707865;NA;NA;-0.108108108;-0.029220779;-0.081081081;NA;-0.036144578;-0.068965517;-0.037234043;NA;0;-0.045454545;NA;NA;-0.031674208;NA;0.00877193;0;NA;NA;-0.025806452;-0.069364162;-0.075862069;NA;NA;-0.01002004;-0.075;-0.024390244;-0.085227273;-0.051724138
3;2005;0.024390244;0.041666667;0.02919708;0.029411765;0.015306122;NA;0;NA;0.009782609;0.03286385;0.075862069;0.044596913;0.051724138;0.037735849;0.025751073;0.009803922;0.030769231;NA;NA;0.054054054;0.062146893;NA;0.034883721;0.026378897;NA;0.029411765;0.032608696;NA;0.019230769;0;-0.009090909;NA;0;0.029411765;0.035714286;0.033057851;0.01981352;0.0375;0.032608696;0.028037383;0.014705882;NA;0;0.017984264;0;NA;NA;0.0375;0;0.040740741;0.026666667;0.039215686;0.020408163;0.058348661;0.028;0.034013605;0.053691275;0.008064516;0;NA;0.04;0.036649215;0.018518519;-0.005924171;0.014619883;0.017857143;0.047619048;NA;0.023809524;-0.023255814;NA;NA;-0.007575758;0.026755853;0.029411765;NA;0.0125;0.074074074;0.016574586;NA;0.042592593;0;NA;NA;0.018691589;NA;0.008695652;0.052631579;NA;NA;0.026490066;0.124223602;0.02238806;NA;NA;-0.018218623;0.081081081;0;0.055900621;0.018181818
3;2005;-0.03968254;0.01;-0.035460993;0;-0.015075377;NA;-0.029411765;NA;-0.036598493;-0.013636364;-0.038461538;-0.049261084;0.147540984;-0.018181818;-0.025104603;-0.019417476;0;NA;NA;0.166666667;0.031914894;NA;-0.011235955;-0.021028037;NA;-0.014285714;-0.021052632;NA;-0.047169811;0.024390244;-0.018348624;NA;0;-0.035714286;-0.022988506;-0.016;-0.028571429;-0.036144578;-0.031578947;0.022727273;-0.014492754;NA;-0.027777778;0.018034597;0;NA;NA;-0.036144578;0.1;-0.039145907;-0.038961039;-0.018867925;-0.045;0.103504876;-0.035019455;-0.013157895;0.044585987;-0.028;0.045454545;NA;-0.038461538;-0.005050505;0.018181818;-0.045292014;-0.028818444;-0.01754386;-0.045454545;NA;-0.015503876;0.011904762;NA;NA;-0.045801527;-0.019543974;-0.014285714;NA;-0.024691358;-0.034482759;-0.032608696;NA;-0.035523979;0;NA;NA;-0.027522936;NA;-0.017241379;-0.05;NA;NA;-0.019354839;-0.011049724;-0.02189781;NA;NA;-0.018556701;-0.025;-0.0125;-0.011764706;-0.026785714
3;2005;0.049586777;-0.00990099;0.014705882;0;0;NA;-0.006060606;NA;0.037988827;0.00921659;0.006666667;0.025906736;0.028571429;0.111111111;-0.004291845;0.01980198;0;NA;NA;0.065934066;-0.015463918;NA;0.011363636;0.021479714;NA;0;0.02688172;NA;0.02970297;0;0.009345794;NA;0.010638298;0.02962963;0.011764706;0.008130081;0.009411765;0.025;0.032608696;0.004444444;0;NA;0.028571429;0.057845264;0;NA;NA;0.0125;0;0.048148148;0.013513514;0;0.020942408;0;0.008064516;-0.006666667;0;0.004115226;0.043478261;NA;0;0.020304569;0;0.016229713;0.023738872;0.053571429;0.047619048;NA;0.007874016;0.011764706;NA;NA;0.024;0.006644518;0;NA;0.012658228;0;0.028089888;NA;0.049723757;0;NA;NA;0.014150943;NA;0.01754386;0;NA;NA;0.006578947;0.033519553;0.002487562;NA;NA;0;0.025641026;0.012658228;0.017857143;0.055045872
3;2005;-0.015748031;-0.03;-0.02173913;-0.038095238;-0.045918367;NA;-0.051829268;NA;-0.036598493;-0.02739726;-0.039735099;-0.011784512;-0.013888889;-0.016666667;-0.038793103;-0.029126214;-0.037313433;NA;NA;0.020618557;-0.089005236;NA;-0.033707865;-0.025700935;NA;-0.057971014;-0.041884817;NA;-0.038461538;-0.05952381;-0.037037037;NA;-0.042105263;-0.028776978;-0.023255814;-0.024193548;-0.033799534;-0.024390244;-0.052631579;-0.044247788;-0.044117647;NA;-0.055555556;0.011278195;-0.052631579;NA;NA;-0.024691358;-0.090909091;-0.053003534;-0.026666667;-0.057692308;-0.066666667;0.018724298;-0.04;0.026845638;-0.030487805;-0.024590164;-0.083333333;NA;-0.04;-0.029850746;-0.017857143;-0.047911548;-0.057971014;-0.050847458;-0.045454545;NA;-0.046875;-0.011627907;NA;NA;-0.0625;-0.04620462;-0.028985507;NA;-0.05;-0.035714286;-0.032786885;NA;0.029824561;-0.023809524;NA;NA;-0.037209302;NA;-0.017241379;-0.052631579;NA;NA;-0.032679739;-0.032432432;-0.024813896;NA;NA;-0.054621849;-0.05;-0.0625;-0.011695906;-0.043478261
3;2005;-0.008;0.041237113;0.022222222;0.00990099;0.016042781;NA;0.012861736;NA;0.037988827;0.037558685;0.013793103;0.030664395;-0.014084507;0.025423729;0.01793722;0.03;0.015503876;NA;NA;0.01010101;0;NA;0.023255814;0.071942446;NA;0.046153846;0.021857923;NA;0.02;0.050632911;0.019230769;NA;0.032967033;0.007407407;0.047619048;0.016528926;0.015681544;0.0125;0.044444444;0.069444444;0.015384615;NA;0.029411765;-0.005745184;0.055555556;NA;NA;0.012658228;0.05;0.041044776;0.02739726;0.020408163;0.021978022;0.006098085;0.016666667;-0.006535948;0.075471698;0.016806723;0;NA;0;0.01025641;0.036363636;0.033548387;0.021538462;0.017857143;0;NA;0.016393443;0;NA;NA;0.008333333;0.017301038;0.029850746;NA;0.013157895;0.037037037;0.02259887;NA;0.06132879;0.024390244;NA;NA;0.019323671;NA;-0.01754386;0.111111111;NA;NA;0.027027027;-0.022346369;0.030534351;NA;NA;0.048888889;0.026315789;0.026666667;0.017751479;0.018181818
3;2005;0;0.01980198;0.007246377;0.009803922;0.036842105;NA;0.012698413;NA;0.026910657;0;0.027210884;0;-0.028571429;-0.008264463;0.013215859;0;0;NA;NA;0.03;0.022988506;NA;0.045454545;0.03803132;NA;0;0.005347594;NA;0.019607843;0.012048193;0.009433962;NA;-0.010638298;0.036764706;0.034090909;0.008130081;0.06888361;0.012345679;0.021276596;0.038961039;-0.015151515;NA;0.028571429;0.005778382;0;NA;NA;0;0;0.007168459;0.013333333;0.04;0.02688172;0.079306812;0.016393443;0;0.035087719;0.008264463;0.045454545;NA;0.041666667;0.020304569;0;0.004993758;0.030120482;0.01754386;0.047619048;NA;0.048387097;0;NA;NA;0.016528926;0.010204082;0;NA;0.012987013;-0.035714286;-0.011049724;NA;0.04975923;0;NA;NA;0.047393365;NA;-0.017857143;0;NA;NA;0;-0.028571429;-0.004938272;NA;NA;0.046610169;0.128205128;0.012987013;0.081395349;0.026785714
3;2005;-0.012903226;0.116504854;-0.057553957;-0.019417476;-0.020304569;NA;-0.018808777;NA;-0.008385744;-0.013574661;-0.026490066;-0.018181818;0.014705882;-0.025;-0.026086957;0.024271845;0.045801527;NA;NA;-0.048543689;-0.033707865;NA;0.010869565;-0.036637931;NA;-0.014705882;-0.005319149;NA;-0.038461538;-0.035714286;0.018691589;NA;-0.021505376;-0.014184397;-0.010989011;0;-0.036666667;-0.018292683;-0.052083333;-0.029166667;-0.030769231;NA;-0.027777778;-0.021966881;0;NA;NA;-0.0125;0.047619048;-0.03202847;-0.026315789;-0.019230769;-0.02617801;-0.022621213;-0.024193548;0.006578947;0;-0.012295082;0.043478261;NA;0;-0.029850746;-0.01754386;-0.027329193;-0.014619883;0.017241379;-0.045454545;NA;-0.038461538;-0.035294118;NA;NA;-0.040650407;-0.026936027;-0.028985507;NA;-0.012820513;-0.037037037;-0.016759777;NA;-0.036697248;-0.035714286;NA;NA;-0.013574661;NA;-0.009090909;-0.05;NA;NA;0.006578947;0;-0.019851117;NA;NA;-0.036437247;0;-0.025641026;-0.010752688;-0.034782609
3;2005;-0.032679739;-0.017391304;-0.022900763;-0.00990099;-0.015544041;NA;-0.025559105;NA;-0.027484144;-0.013761468;-0.020408163;-0.011784512;0.072463768;-0.034188034;-0.017857143;-0.023696682;-0.01459854;NA;NA;-0.040816327;-0.034883721;NA;-0.010752688;-0.017897092;NA;-0.029850746;-0.005347594;NA;0.01;-0.012345679;-0.027522936;NA;0.010989011;0.035971223;-0.011111111;-0.008064516;0.028835063;-0.00621118;-0.021978022;-0.021459227;-0.031746032;NA;-0.028571429;-0.01105736;-0.052631579;NA;NA;-0.025316456;-0.045454545;-0.014705882;-0.027027027;-0.019607843;-0.02688172;-0.040462896;0.008264463;-0.026143791;-0.016949153;-0.01659751;-0.041666667;NA;-0.04;-0.030769231;-0.017857143;0.006385696;-0.029673591;-0.016949153;0;NA;-0.016;-0.024390244;NA;NA;-0.025423729;-0.01384083;-0.014925373;NA;-0.038961039;0;-0.017045455;NA;-0.052380952;-0.024691358;NA;NA;-0.013761468;NA;0;-0.052631579;NA;NA;-0.006535948;0.011764706;-0.032911392;NA;NA;0;0.022727273;0;-0.016304348;-0.018018018
3;2005;0.016891892;-0.044247788;-0.0078125;-0.03;-0.005263158;NA;-0.006557377;NA;-0.017391304;-0.125581395;0.006944444;-0.032367973;0.040540541;-0.017699115;0;0;-0.014814815;NA;NA;-0.021276596;0.006024096;NA;-0.010869565;0.025056948;NA;0;0;NA;0;0.0125;0.018867925;NA;0.010869565;-0.020833333;0.02247191;0.016260163;0;0.03125;0;0.004385965;0.016393443;NA;0;-0.005590496;0.055555556;NA;NA;0;0;0.007462687;0.013888889;0;0;-0.096398752;0;0.020134228;0.005747126;-0.008438819;-0.043478261;NA;0;0.031746032;-0.018181818;0.005076142;0.009174312;-0.068965517;0;NA;0.008130081;0;NA;NA;0.026086957;0.007017544;-0.015151515;NA;-0.013513514;0;-0.005780347;NA;0;0;NA;NA;0.013953488;NA;0.027522936;0;NA;NA;0.006578947;-0.005813953;0.018324607;NA;NA;0;0;0;0.011049724;0
3;2005;0.093023256;0.009259259;0.05511811;0.030927835;0.021164021;NA;0.02640264;NA;0.017699115;0.026595745;0.055172414;0.026408451;-0.103896104;0.126126126;0.031818182;0.024271845;0.007518797;NA;NA;-0.010869565;0.023952096;NA;0.010989011;0.031111111;NA;0.030769231;0.021505376;NA;0.04950495;0.012345679;0.009259259;NA;-0.010752688;0;-0.010989011;0.024;-0.047085202;0.042424242;0.033707865;0.004366812;0.016129032;NA;0.029411765;0.011243851;0;NA;NA;0.012987013;-0.047619048;0.055555556;0.02739726;0.02;0.005524862;-0.019973866;0.024590164;0;-0.028571429;0.017021277;0;NA;0.041666667;0.020512821;0.037037037;0.021464646;0.015151515;0.018518519;0;NA;0.024193548;0.0125;NA;NA;0.076271186;0.031358885;0.030769231;NA;0.054794521;0.038461538;0.01744186;NA;0.038525963;0.037974684;NA;NA;0.018348624;NA;0;0.111111111;NA;NA;0.006535948;0.116959064;0.017994859;NA;NA;0.029411765;-0.066666667;0;0.016393443;0.027522936
4;2005;-0.018237082;0.027522936;0.029850746;-0.02;-0.005181347;NA;0.012861736;NA;0;-0.010362694;0.032679739;0.006861063;0.028985507;0;-0.013215859;0.009478673;0;NA;NA;0.021978022;0;NA;-0.010869565;0.006465517;NA;0.029850746;0.015789474;NA;0;0.073170732;0;NA;0.054347826;0;0.011111111;-0.015625;-0.009411765;0.01744186;-0.010869565;0;0.015873016;NA;0;0.005559416;0;NA;NA;0.012820513;0;0.003508772;0;0;0.038461538;0.034;0;0.006578947;-0.035294118;0.008368201;0.045454545;NA;0;-0.020100503;0;0.048207664;-0.008955224;-0.018181818;0;NA;-0.007874016;-0.024691358;NA;NA;-0.031496063;0.003378378;-0.014925373;NA;0.064935065;0.037037037;0;NA;0.016129032;0.012195122;NA;NA;0.031531532;NA;-0.017857143;0;NA;NA;-0.006493506;-0.041884817;-0.002525253;NA;NA;-0.010204082;-0.023809524;0;-0.010752688;-0.008928571
4;2005;0.009287926;0.026785714;-0.007246377;0.020408163;0.015625;NA;-0.031746032;NA;-0.054347826;-0.015706806;-0.012658228;-0.01362862;0.028169014;0.008;-0.004464286;-0.009389671;-0.007462687;NA;NA;-0.010752688;-0.01754386;NA;-0.021978022;0.047109208;NA;-0.028985507;-0.015544041;NA;-0.028301887;-0.022727273;0.027522936;NA;0;-0.028368794;-0.043956044;0.087301587;-0.029691211;0.011428571;-0.021978022;-0.013043478;-0.03125;NA;-0.028571429;-0.00552868;0;NA;NA;-0.025316456;0;0;-0.026666667;-0.019607843;-0.015873016;-0.00653956;-0.016;-0.013071895;-0.018292683;-0.004149378;-0.043478261;NA;0;-0.020512821;0;-0.010613208;-0.015060241;0;0;NA;-0.015873016;-0.012658228;NA;NA;-0.008130081;-0.016835017;-0.015151515;NA;0.012195122;-0.035714286;-0.005714286;NA;-0.026984127;0;NA;NA;-0.034934498;NA;-0.009090909;0.05;NA;NA;-0.019607843;-0.027322404;-0.015189873;NA;NA;-0.008247423;-0.024390244;0;-0.005434783;0
4;2005;-0.009202454;0.026086957;0.01459854;0;-0.01025641;NA;0.019672131;NA;-0.009195402;0;-0.006410256;0.006908463;-0.01369863;0.103174603;0;0.018957346;0.022556391;NA;NA;0.010869565;0.029761905;NA;-0.011235955;0.085889571;NA;-0.014925373;-0.005263158;NA;0.009708738;-0.011627907;0.008928571;NA;0;0.01459854;0.022988506;-0.02919708;0.004895961;0.005649718;0;-0.013215859;0.016129032;NA;0.029411765;-0.016678249;0;NA;NA;0;0;0.013986014;0;0;0;-0.019933247;0;-0.006622517;-0.00621118;-0.004166667;0;NA;0;0.031413613;0.017857143;0.015494636;0.01529052;0.018518519;0;NA;0;0;NA;NA;0.032786885;0.006849315;0;NA;0;0;-0.005747126;NA;0.01141925;0.012048193;NA;NA;0;NA;-0.009174312;0;NA;NA;0;0.061797753;0.010282776;NA;NA;0.008316008;0;0;0;0
4;2005;0.018575851;0.152542373;0.028776978;0;-0.005181347;NA;-0.006430868;NA;0.038283063;-0.005319149;0;0.018867925;-0.013888889;-0.050359712;0.004484305;-0.018604651;0.007352941;NA;NA;-0.010752688;0;NA;0.011363636;-0.052730697;NA;0;0.021164021;NA;0.028846154;-0.011764706;-0.017699115;NA;0;0.028776978;0;-0.007518797;0.004872107;0.02247191;0.02247191;0;-0.015873016;NA;0;-0.01130742;0;NA;NA;0.012987013;0;0.024137931;0.01369863;0.02;0;-0.006716489;0;0.006666667;0;0.012552301;0;NA;0;0;0;0;-0.006024096;0;0;NA;0;0.025641026;NA;NA;-0.023809524;0.006802721;0.015384615;NA;0.036144578;0;0;NA;0;-0.011904762;NA;NA;0.004524887;NA;0;0;NA;NA;0.006666667;0.026455026;0.005089059;NA;NA;-0.008247423;0.05;0.052631579;0.005464481;0
4;2005;-0.009118541;-0.007352941;-0.006993007;0;0;NA;-0.006472492;NA;-0.008938547;0.005347594;0;-0.025252525;0;-0.022727273;0.008928571;0;0.00729927;NA;NA;0.054347826;0.005780347;NA;0;-0.005964215;NA;-0.015151515;0.005181347;NA;-0.009345794;0;-0.009009009;NA;0.010309278;0.006993007;-0.033707865;0.015151515;-0.004848485;-0.021978022;-0.021978022;-0.017857143;0;NA;0.028571429;0;0;NA;NA;-0.012820513;0;-0.01010101;0;-0.039215686;-0.010752688;-0.020380952;0;0.006622517;-0.00625;-0.016528926;0;NA;0;-0.010152284;0;-0.024647887;-0.009090909;0.145454545;0;NA;-0.008064516;0;NA;NA;-0.008130081;0.003378378;-0.015151515;NA;-0.011627907;0;-0.005780347;NA;-0.016129032;-0.012048193;NA;NA;-0.004504505;NA;0;0;NA;NA;-0.013245033;-0.036082474;0;NA;NA;0.008316008;0;-0.025;0.02173913;0
4;2005;0.029141104;-0.022222222;0;-0.03;-0.026041667;NA;0.026058632;NA;0.009019166;-0.010638298;-0.012903226;0;-0.028169014;0.015503876;-0.008849558;-0.018957346;0;NA;NA;0.030927835;-0.017241379;NA;-0.011235955;0.012;NA;0;0.005154639;NA;0;0.011904762;-0.009090909;NA;0.010204082;0.006944444;0;0.029850746;0.004872107;0;0;0.013636364;0;NA;-0.027777778;0.011436741;0;NA;NA;0.025974026;0;-0.013605442;0.013513514;0.020408163;-0.010869565;0;-0.008130081;0;0;0.008403361;0;NA;0;0.01025641;0;-0.010830325;-0.006116208;-0.015873016;0;NA;-0.008130081;-0.025;NA;NA;-0.024590164;-0.003367003;0;NA;-0.023529412;0;-0.011627907;NA;0;-0.012195122;NA;NA;-0.013574661;NA;-0.009259259;-0.047619048;NA;NA;-0.006711409;0.005347594;0;NA;NA;-0.008247423;0;0.025641026;0;-0.009009009
4;2005;-0.008941878;-0.015151515;-0.021126761;0;-0.010695187;NA;-0.019047619;NA;-0.017877095;0.005376344;-0.013071895;-0.018998273;-0.086956522;-0.022900763;-0.013392857;-0.024154589;-0.028985507;NA;NA;-0.07;-0.01754386;NA;-0.011363636;-0.033596838;NA;-0.015384615;-0.005128205;NA;0;-0.035294118;-0.036697248;NA;0;-0.04137931;-0.011627907;0.02173913;-0.020606061;-0.016853933;-0.02247191;-0.031390135;-0.032258065;NA;-0.028571429;-0.051236749;0;NA;NA;-0.037974684;-0.05;-0.024137931;-0.013333333;-0.02;-0.038461538;-0.027804783;-0.016393443;-0.013157895;0;-0.020833333;-0.045454545;NA;-0.04;-0.025380711;-0.035087719;-0.03649635;-0.024615385;0.048387097;-0.047619048;NA;-0.008196721;0;NA;NA;-0.042016807;-0.013513514;-0.030769231;NA;-0.036144578;0;-0.011764706;NA;-0.01147541;-0.012345679;NA;NA;-0.027522936;NA;-0.018691589;0;NA;NA;-0.013513514;-0.015957447;-0.015189873;NA;NA;0;0.023809524;-0.025;0;-0.009090909
4;2005;0.028571429;-0.046153846;-0.014388489;-0.030927835;-0.027027027;NA;-0.025889968;NA;-0.04778157;-0.037433155;-0.013245033;-0.045774648;0.031746032;-0.0625;-0.031674208;-0.034653465;-0.029850746;NA;NA;-0.021505376;-0.029761905;NA;-0.022988506;-0.034764826;NA;-0.046875;-0.030927835;NA;0;-0.012195122;0.00952381;NA;0;0;-0.035294118;-0.035460993;-0.014851485;0.017142857;-0.011494253;-0.023148148;-0.033333333;NA;0;-0.041713222;0;NA;NA;-0.013157895;-0.052631579;-0.007067138;-0.027027027;-0.020408163;-0.028571429;-0.0071;-0.045833333;0;-0.012578616;-0.029787234;-0.047619048;NA;0;-0.020833333;-0.018181818;-0.016414141;-0.05362776;-0.046153846;0;NA;-0.05785124;0;NA;NA;-0.035087719;-0.023972603;-0.015873016;NA;-0.0375;-0.037037037;-0.035714286;NA;-0.004975124;-0.025;NA;NA;-0.028301887;NA;0;0;NA;NA;-0.02739726;-0.037837838;-0.030848329;NA;NA;-0.018711019;-0.023255814;-0.025641026;0;-0.018348624
4;2005;-0.010233918;-0.032258065;0.02189781;-0.010638298;-0.005555556;NA;0.019933555;NA;-0.004778973;0;0;-0.014760148;0;0.008333333;-0.004672897;-0.01025641;0;NA;NA;-0.010989011;-0.006134969;NA;0.011764706;-0.01059322;NA;0.016393443;0;NA;0;0;0.009433962;NA;-0.01010101;-0.014388489;0;0.007352941;-0.011306533;-0.005617978;-0.011627907;-0.037914692;-0.034482759;NA;-0.029411765;0.018655266;-0.052631579;NA;NA;-0.013333333;0;0.017793594;-0.013888889;0;-0.017647059;-0.021653742;-0.008733624;0.013333333;-0.01910828;-0.004385965;-0.05;NA;-0.041666667;-0.015957447;-0.018518519;0.071887035;-0.026666667;0;0;NA;-0.01754386;0;NA;NA;-0.018181818;-0.007017544;-0.016129032;NA;0.012987013;-0.038461538;-0.00617284;NA;0.016666667;-0.025641026;NA;NA;-0.014563107;NA;-0.00952381;0;NA;NA;0;0.033707865;-0.023872679;NA;NA;0.008474576;-0.047619048;0;0.026595745;-0.009345794
