"","Group.1","Group.2","ECOPETROL","BANCO.DE.BOGOTA","BANCOLOMBIA","EMPRESA.DE.ENERGIA.DE.BOGOTA","GRUPO.AVAL.ACCIONES.Y.VALORES","GRUPO.DE.INVERSIONES.SURAMERICANA","CEMENTOS.ARGOS","GRUPO.NACIONAL.DE.CHOCOLATES","INTERCONEXION.ELECTRICA","INVERSIONES.ARGOS","ISAGEN","ALMACENES.EXITO","BANCO.DE.OCCIDENTE","CEMEX.LATAM.HOLDING.BOG.","CORPORACION.FINANCIERA.COLOMBIANA","PROMIGAS","ASDF.DE.PNSI.Y.CESA..PRCN.","BANCO.COMERCIAL.AV.VILLAS","BANCO.POPULAR","BBV.ARGT.CLOMB.","CELSIA.ESP","EMPRESA.DE.ENERGIA.DEL.PACIFICO","EMSA.DE.TC.DE.BOGOTA","GAS.NATURAL","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL","ORGANIZACION.TERPEL","PRODUCTOS.FAMILIA","SOCIEDADES.BOLIVAR","ACERIAS.PAZ.DEL.RIO","AGROGUACHAL","ALIMENTOS.DERIVADOS.DE.LA.CANA","BIOMAX.BIOCOMBUSTIBLES","BOLSA.DE.VALORES.DE.COLOMBIA","BOLSA.NACIONAL.AGROPECUARIA","CARTON.DE.COLOMBIA","CLINICA.DE.MARLY","COLOMBINA","COLTEJER","COMPANIA.AGRICOLA.SAN.FELIPE","COMPANIA.DE.ELECTRICIDAD.DE.TULUA","COMPANIA.DE.EMPAQUES","CONCONCRETO","CONSTRUCCIONES.CIVILES","CONSTRUCCIONES.EL.CONDOR","COOMEVA.ENTIDAD.PROMOTORA.DE.SALUD","CORPORACION.DE.FERIAS.Y.EXPOCISIONES","EDATEL","ENKA.DE.COLOMBIA","F.GAN.CALDAS","FOGANSA","FONDO.GANADERO.DE.TOLIMA","INDUSTRIAS.ESTRA","INGENIO.CENTRAL.CASTILLA","INVERSIONES.EQUIPOS.Y.SERVICIOS","INVERSIONES.VENECIA","MANUFACTURAS.DE.CEMENTO","MAYAGUEZ","MINEROS","RIOPAILA.CASTILLA","TABLEMAC","TEXTILES.FABRICATO.TEJICONDOR","VALOREM","VALORES.INDUSTRIALES","VALORES.SIMESA","ALPHABET.A..BOG.","AMAZON.COM..BOG.","APPLE..BOG.","BANK.OF.AMERICA..BOG.","CANACOL.ENERGY..BOG.","CITIGROUP..BOG.","COLGATE.PALMOLIVE..BOG.","FACEBOOK.A..BOG.","GENERAL.ELECTRIC..BOG.","GRAN.TIERRA.ENERGY..BOG.","JOHNSON...JOHNSON..BOG.","JPMORGAN.CHASE..BOG.","MICROSOFT..BOG.","PACIFIC.EXP...PRDN..BOG.","PFIZER..BOG.","PROCTER...GAMBLE..BOG.","TECNOGLASS..BOG.","WALMART.STORES..BOG.","BANCO.BILBAO.VIZCAYA.ARGENTARIA","CORPORACION.FINANCIERA.COLOMBIANA.1","CORPORACION.FINANCIERA.COLOMBIANA.2","CORPORACION.FINANCIERA.COLOMBIANA.3","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL.1","PROMIGAS.ESP","SDEXITO"
"21",9,2005,NA,0.0178014785124949,0.0216598764730252,NA,0,0,0,0,0.00611439182477954,0,NA,0,0.00736619787528166,NA,0.00423231403887141,0,0,0.103568320153561,0.0232737473585374,0.0130109438339411,0.0217713830112638,NA,0,NA,0.00076284564508934,NA,0,0,0,0,0,NA,NA,NA,0.0267366501142944,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.00490734922183656,0,0.0284360990765344,0,NA,0,0.00958807807746886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"22",10,2005,NA,0,0,NA,0,0,0,0,0.0207137036639675,0.00589826313943968,NA,0.00704256264559725,0.0204912018481027,NA,0,0.0336605268208321,0,0,0,0.0217019013754793,0.0568272967290855,NA,0,NA,0,NA,0,0.0121767113167018,0.00915648750058784,0,0,NA,NA,NA,0,0.0199495790227234,0,0.0102598175833328,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.00429370691387972,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"23",11,2005,NA,0,0,NA,0.00886548329754159,0,0,0.0123537980349851,0,0,NA,0,0.00223027785619689,NA,0,0.011156566637769,0.0186946406074447,0,0.00749678451945104,0,0,NA,0,NA,0.00390369544205125,NA,0.00721317440555481,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0.0237474321386278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"24",12,2005,NA,0.0119552852317805,0,NA,0,0.020611632765829,0.0199930442774565,0,0.00499202446046862,0,NA,0,0,NA,0.0167979669313823,0.0126104431991028,0,0.00975900072948533,0.0141919127852915,0,0,NA,0,NA,0.00424330339757694,NA,0,0.0614048199208551,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"25",1,2006,NA,0.0105534939631992,0,NA,0.0165765469735587,0,0,0.0181695630569162,0.0156749538523725,0,NA,0,0.0101115533573769,NA,0,0,0.0174247551276023,0,0.00349212002985436,0.0197702032596539,0,NA,0.00952264380154564,NA,0.0191148801700773,NA,0,0.00992001250025109,0.0147199766076508,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0.0357040714213551,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0.0263271446619906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"26",2,2006,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0.00832448455118106,0.00959898415559918,0.0270369035217938,0,0.0590921282578712,0,NA,0,NA,0.0131717716732105,NA,0,0.0072786885033554,0,0,0,NA,NA,NA,0,0.000808404658943225,0,0.0558929726199833,NA,NA,NA,NA,NA,NA,0,0.0224014854615795,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0373270501892795,0,0.0428374847500723,0,NA,0,0.0194807215428472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"27",3,2006,NA,0,0,NA,0.00906261930788558,0,0,0.0104445886939528,0,0,NA,0,0,NA,0,0.00758848173177042,0.000214364208004231,0.00812058944719163,0.0184590164826849,0,0,NA,0.00895044353885919,NA,0,NA,0.00961063503916375,0.00123278438699694,0,0,0,NA,NA,NA,0.00787593150037311,0.00033350684909523,0,0,NA,NA,NA,NA,NA,NA,0,0.000977864001149856,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0191016693934187,0,0.0285290534117253,0,NA,0.031370610508713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"28",4,2006,NA,0.00368928079466813,0,NA,0.00633358045201727,0,0,0.00929312061109397,0,0,NA,0.0109273863508746,0.011086859435428,NA,0.0025498774873194,0.00469969851463254,0,0.000648020503610353,0.00637604979933799,0.0414436357371445,0,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0.0792301442626004,NA,NA,NA,NA,NA,NA,0,0.000955735072924873,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0.0131993146343573,NA,0,0.00689002877706046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"29",5,2006,NA,0,0.0416445740210225,NA,0,0,0.0409843783769369,0.0267775846384598,0.062983988979186,0.0582344967522391,NA,0.0104698524406565,0.0340294026959497,NA,0.0368704619563777,0.00635713801445001,0.0276695488611501,0,0,0.00512597210302163,0,NA,0.0509400877926591,NA,0.0155838573607907,NA,0,0.0175093958409669,0.03470550141581,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0.0502493679316471,NA,0,0.02154318182502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30",6,2006,NA,0,0,NA,0,0,0,0,0,0,NA,0,0.0246028246416515,NA,0,0.0299267533083707,0,0,0.00459247097744722,0.0141250546924479,0,NA,0,NA,0.00150127099772001,NA,0,0,0,0,0,NA,NA,NA,0.0195538834951977,0,0,0.0531495123758014,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0.016578073973429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"31",7,2006,NA,0,0.0130234322568226,NA,0,0,0.0197982812235644,0.00957319132258966,0,0,NA,0,0.0219092782993149,NA,0,0.0095765266639195,0.00061696749182378,0,0.00102951418127995,0,0,NA,0,NA,0,NA,0,0,0.0399914177215343,0,0,NA,NA,NA,0,0.0151453947603419,0,0.0340447302138217,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0.0296911557462736,0,NA,0,0.0152607923936776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"32",8,2006,NA,0,0,NA,0.0140082706542509,0,0.00545181711398893,0,0.00700715948997356,0.00488825281670154,NA,0,0.0173659523004463,NA,0.00970728442895053,0,0.00925427967046155,0,0.00465242105199235,0.00584068208846888,0,NA,0.0256752004654483,NA,0,NA,0,0.00138014405481669,0.0225714249009817,0,0,NA,NA,NA,0.00621190021318019,0,0,0.0478573916926974,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0.0288417984405432,NA,0,0.00609439122321739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"33",9,2006,NA,0.0184749708846218,0,NA,0.0109351730990663,0.0117960831590698,0.0238617723445718,0,0,0.0172029226396741,NA,0.0150685907830674,0.0129522540086266,NA,0.00903433506924819,0.0416408334805533,0.00580783158004649,0,0,0.00671013503726165,0,NA,0,NA,0,NA,0,0.00237024699431604,0.011124704308479,0,0,NA,NA,NA,5.19740113599292e-06,0.0102597835208515,0,0.0639168771741096,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.00971115519662814,0,0.0157675809475929,0,NA,0,8.64529372622683e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"34",10,2006,NA,0,0.0142003257840945,NA,0.012080937665105,0.0120979698479963,0.0169971332770724,0.00622581442006288,0.0110282715307626,0.0146315017002162,NA,0.0120825298626323,0.00894155982883628,NA,0,0.00100017588003315,0,0,0,0.0026381701537172,0.00905885448325937,NA,0,NA,0,NA,0.00975900072948533,0,0,0,0,NA,NA,NA,0.00569179045085859,0,0,0.00756042542727172,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0.00577552623841413,0,NA,0,0.0127047014726669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"35",11,2006,NA,0,0,NA,0.012236481143606,0,0.0205786209759163,0,0.00890631893790154,0.00316381677075566,NA,0,0.0172088038993867,NA,0,0,0.00359009375961952,0,0,0,0,NA,0.0160038604803957,NA,0,NA,0,0,0.018389443374297,0,0,NA,NA,NA,0.0104252628985405,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.0234351020505273,0,0.0207435999654205,0,NA,0,0.00295727291875616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"36",12,2006,NA,0,0,NA,0.00969881228722248,0,0,0.0113134760443088,0,0,NA,0.00627538491549942,0.0130237717582273,NA,0,0.013614507572701,0.00445293421247934,0,0,0,0,NA,0.00867976995390611,NA,0.0118804757851815,NA,0,0,0.0146873661027631,0,0,NA,NA,NA,0.0181080250343026,0.00573475657971273,0,0.0048426219142228,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0.00545806155564097,NA,0,0.00482813346985853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"37",1,2007,NA,0.0093386704513723,0.0236517846982836,NA,0.00882594195833405,0.0207505532391339,0.00827601711193165,0.0217110329793461,0.00870990641202039,0.0187417026632122,NA,0.0152337494270534,0.0114531666325499,NA,0.0147555177647671,0.00786012321671495,0.00917866170622151,0,0,0.00447093541051413,0.014540699209814,NA,0.00948581328208996,NA,0.0104644517580898,NA,0,0.00197490528187602,0,0,0,NA,NA,NA,0.00214020533661121,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.0206671487563971,0,0.0189067429570124,0.0237161721772946,NA,0,0.00595606656567585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"38",2,2007,NA,0,0.00742015009794372,NA,0.0316659935432946,0.00857622973886369,0,0.0051627317752089,0.0136444203254,0,NA,0,0.016167610618218,NA,0,0.00701995297072495,0.0122531353907415,0,0,0.0107807812120761,0.0229100721562539,NA,0.0222187894139479,NA,0.00427877568389346,NA,0,0.00916358678042393,0.0135790705696431,0,0,NA,NA,NA,0.00133515572813614,0.00185547379867053,0,0.0140352972518157,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.0232318485044391,0,0.0113127629172977,0.0163896465393999,NA,0,0.0265590803681547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"39",3,2007,NA,0,0.0124837195973339,NA,0,0.00793019183311071,0.00828735534827643,0.00495433365837823,0,0.00612982263319044,NA,0,0,NA,0,0.000345945840959452,0.00282496390010606,0,0,0.0108912136609509,0,NA,0.0260998120229196,NA,0.043084478491735,NA,0,0,0,0,0,NA,NA,NA,0.00223689520748084,0.000235156687587963,0,0.0269893910284573,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.0143768031151269,0,0.0155370518804658,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"40",4,2007,NA,0.000440738402279653,0.00716557303419638,NA,0.0132078000069636,0.00401674225428251,0.0115431600535366,0,0.00895991434159971,0.00814998965477894,NA,0,0.00912361403614116,NA,0,0.00917795673202128,0.00288444518123603,0,0,0,0,NA,0.00831476663250043,NA,0.00232232800522713,NA,0,0.0102446622415072,0,0,0,NA,NA,NA,0.00906706051144913,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.00298435163565436,0,0,0,NA,0,0.0011177557066034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"41",5,2007,NA,0.00563469832815874,0.0149851731297792,NA,0,0.030918146875422,0.0136205626601971,0,0.019300550103479,0.0257733573791567,NA,0.0143420820252709,0.00172976130753076,NA,0.00998504093372764,0,0,0,0.0345608420606367,0,0.0198895467165908,NA,0.0337103529942182,NA,0.000413914921282077,NA,0,0,0.0198460926622806,0,0,NA,NA,NA,0.00211855836584366,0,0,0.0353926328967299,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0.0442433016198334,0.0231301610222882,NA,0,0.00901510048667715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"42",6,2007,NA,0,0,NA,0.00847610958436849,0,0,0.0051421885931348,0.0176493448848497,0,NA,0,0.00299795676193763,NA,0,0.000739265331252483,6.62987211117432e-07,0.0793803342137644,0.0474126359551354,0.00269994298320406,0.00891599886539896,NA,0.00393401626429386,NA,0.00776513616614043,NA,0,3.43710955775343e-05,0.025158797740402,0,0,NA,NA,NA,0.00435493276028817,0,0,0.0465764354756006,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.00889128285270329,0,0.0112505577130666,0.00839358271802292,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"43",7,2007,NA,0.00761318529729721,0.00212202933924495,NA,0.0100306520984916,0.00542589741801892,0.0143655861082135,0.00740570854721119,0.0130401109371886,0.0104896285737848,NA,0.0147160490469694,0.0317692833891769,NA,0.0066957870107539,0.00161748594492943,0.0130960027440951,0.00562090189711243,0.00910165874025902,0,0.00799216794864574,NA,0.00120720855448182,NA,0.0168490651547464,NA,0,0.00149851544627403,0.0201219872115476,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0.0147669610682478,0.0143370860708078,NA,0,0.00512074188687547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44",8,2007,NA,0.0105417427087382,0.00727777675022575,NA,0.00687286618521807,0.0145129305629272,0.0160065801550792,0,0.0226632156726651,0.0157118156967926,NA,0.00557191384182562,0.0126056007857362,NA,0.0139893606695652,0,0.0012222648908047,0,0.00930484210398471,0.00786324682484804,0.0130783283552252,NA,0.0191017512461355,NA,0,NA,0.00593926089565976,0.000306887928997835,0.0199520865875197,0,0,NA,0.026398355736444,NA,0.0042487498915831,0,0,0.0101032929419584,NA,NA,NA,NA,NA,NA,0,0.00212314667653355,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.0126130082200417,0,0.00576325018474532,0.0161972945296768,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45",9,2007,NA,0.0100745659203671,0.0122070864152317,NA,0.00928607262903774,0.0059150777434578,0,0,0.0151613346668325,0,NA,0,0.0139682797387102,NA,0.00676919694535665,0,0.00111761154312814,0.0108210219717429,0,0,0.00700392814945835,NA,0.00499868315185013,NA,0.00428682120537965,NA,0,0.00563915843304784,0.0092063866054868,0,0,NA,0.0184250810466729,NA,0.00430223332186321,0,0,0.0125478297181175,NA,NA,NA,NA,NA,NA,0.0730227479502832,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.0155486571365446,0,0.00766040034551102,0.0110957181652452,NA,0,0.010818323456051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"46",10,2007,NA,0,0.00410621847734813,NA,0,0,0,0,0,0,0,0.00716375294907133,0,NA,0,0.00150463720171145,0.00114183123030206,0,0.00904637424708549,0.000500260320167056,0.000902709779742921,NA,0.0178103422681236,NA,0.00725047214008245,NA,0.00101507369253001,0.0126884210170524,0,0,0,NA,0,NA,0.00145637295022095,0,0,0.0267459576752713,NA,NA,NA,NA,NA,NA,0,0.00506543244417379,NA,0.0131108639671875,NA,NA,NA,NA,0,0,0,NA,0,0.0131262643047558,0,0,0,NA,0,0.00197298643733734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"47",11,2007,NA,0.010786000921968,0.0136278242418896,NA,0,0.00603468647270115,0.00417288367826919,0.00283569404461836,0,0,0.00387102304316207,0.00724562291236481,0.00805228739430463,NA,0,0.0276080052271649,0,0,0.00690166885888977,0.00461266051831377,0.00730530614675446,NA,0.008618163251275,NA,0.0337877060496407,NA,0,0.0198432433847025,0.00913849889872942,0,0,NA,0,NA,0.0035505847948997,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0.00878288881279459,NA,NA,NA,NA,0,0,0,NA,0,0.0204823297510531,0,0.00573144722577801,0.013621746047835,NA,0.0181417321353345,0.00546722728695261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"48",12,2007,0.022799068070576,0.00599846626420905,0,NA,0.00442501279178139,0.00442052019585087,0.00749005112758479,0.0192376730238825,0,0,0.0101123559954219,0.00899865825898416,0.00384361015428143,NA,0.00722537120153723,0.0358422876212093,0.00187858876917853,0.00345796205947148,0.0119465456929452,3.30547653518089e-05,0,NA,0.013426207818649,NA,0,NA,0,0,0,0,0,NA,0.0086988898583399,NA,0,0.0128247294010644,0,0.0102936870857507,NA,NA,NA,NA,NA,NA,0.00533065674332932,0,NA,0.0201896124646419,NA,NA,NA,NA,0,0,0,NA,0,0.0189308893068394,0,0.0212330313206847,0.00667338653333971,NA,0,0.0164638983957626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"49",1,2008,0.0422532812545674,0,0,NA,0.0332920229692872,0,0,0,0.0115092796550652,0.0236560482423137,0.0250515012816624,0.0240610268543315,0.00703125983043608,NA,0,0.00262647545448124,0.00501485030701704,0,0,0.00514214959357559,0,NA,0.0224904910824601,NA,0.00276415217259373,NA,0,0.00102245959704689,0,0,0,NA,0.0434924847607367,NA,0,0.00874814214745488,0,0.0222708371948006,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.0117142730654323,0,0,0,NA,0.000670619231457333,0.0038770175743431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"50",2,2008,0.00870197797094623,0.0110919441643406,0,NA,0.0193622667723652,0,0,0,0.00822030924451077,0.00421828692340322,0.0268001035360019,0,0.00536828279186154,NA,0,0.0021405850233325,0.00348460075959288,0.00800607392564815,0.00449081435921668,0.0331375866541323,0,NA,0.0186957595289636,NA,0.00232795626924092,NA,0,0,0,0,0,NA,0.0149348740849162,NA,0,0.00193580825987663,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.0223256556179123,0,0,0,NA,0,0.00223038767731649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"51",3,2008,0.0142788072557915,0.0195839503628859,0.0169343010753356,NA,0.0263449562363741,0.0159759879251981,0.0233716313724989,0.0143534721071465,0.0168747136633518,0.0149497832321214,0.00894364622829628,0.0115856768999326,0.00147278067492453,NA,0.0231449572591064,0,0,0.0150299859940987,0,0.00360136571658504,0.0233983672755313,NA,0.00220668465101503,NA,0.004993421352521,NA,0,0,0,0,0,NA,0.0278854973985506,NA,0.00353992531076393,0.00379991981873769,0,0.10205731662661,NA,NA,NA,NA,NA,NA,0,0.000193420619467985,NA,0.0433308884852649,NA,NA,NA,NA,0,0,0,NA,0,0.0235635064993381,0,0.0306626719010029,0.0718370351105728,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"52",4,2008,0,0,0,NA,0.0126710049322913,0,0.0160789724714138,0.010458915250995,0.0136799695364793,0.00841891760744022,0.0117160881048079,0.00567360016735372,0.0169465276728088,NA,0.00866748706994684,0.0175271038069526,0,0.0254845980725211,0.0129070655281532,0.0015169430745815,0,NA,0,NA,0.010558455491708,NA,0.0078933094192949,0,0.0170002503271172,0,0,NA,0,NA,0.0022471145684338,0.00261401802465785,0,0,NA,NA,NA,NA,NA,NA,0,0.00920511995757274,NA,0.0109819405307536,NA,NA,NA,NA,0,0,0,NA,0,0.0191799028850801,0,0.0055195530304607,0,NA,0,0.00132055513308473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"53",5,2008,0.0362299383368006,0.00115032337777569,0,NA,0,0,0.00741664896545226,0,0.00620565185772575,0.00576294155000477,0.00471397566284161,0,0.00186153413240976,NA,0,0,0.00111533140551103,0.0221943716851552,0,0.00257084723072084,0.00760248738373288,NA,0.0295949281546537,NA,0,NA,0.00975900072948533,0.00891632155621506,0,0,0,NA,0.00500749819107646,NA,0.00851918506195761,0.000224344885859781,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0.00647193941459401,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"54",6,2008,0,0.00828402613644045,0.0190870753517092,NA,0.00826474554012019,0.015382680919679,0.0165744195027896,0,0.0108252787669809,0.0192475520043101,0.0067152994647017,0,0,NA,0.0184471717927194,0.00026976305305963,0.00110069891909782,0.0257054682242105,0,0.00789214117777794,0,NA,0,NA,0.0439113118853039,NA,0,0,0.0124695656541404,0,0,NA,0.002186266566791,NA,0.00352860230587681,0,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0.0266932257651741,NA,NA,NA,NA,0,0,0,NA,0,0.000231805752750217,0,0.0153211791834195,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"55",7,2008,0,0.00825846870628348,0.01608899266465,NA,0.0165876776175081,0,0,0.00796396957915022,0,0.00260400709323293,0.00741421348864027,0,0.00420542958370879,NA,0.00989457127757324,0,0,0.000277385810526099,0,0.0133933333371324,0,NA,0.0219710124291177,NA,0.00914529295747135,NA,0,0,0.0140876012148416,0,0,NA,0.0130874913494824,NA,0,0.00214397286717911,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0.0145622196577051,NA,NA,NA,NA,0,0,0,NA,0,0.00341085427816048,0,0.0294150599217594,0,NA,0,0.000814964874822764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
