"","Group.1","Group.2","OMV.PETROM","BANCA.TRANSILVANIA.CLUJ","BRD.GROUPE.SOCIETE.GL.","ROMGAZ.S.A","SC.FONDUL.PROPRIETATEA","CNTEE.TRANSELECTRICA","ELECTRICA.SA","ROMPETROL.REFINERY","S.N.NUCLEARELECT","S.N.T.G.N.TRANSGAZ","AEROSTAR.BACAU","AGRANA.ROMANIA","ALBALACT","ALRO.SLATINA","ALUM","ALUMIL.ROM.INDUSTRY","AMONIL.SLOBOZIA","ANTIBIOTICE","ARCELORMITTAL.HUNEDOARA","ARGUS","ARMATURA.CLUJ.NAPOCA","ARTECA.JILAVA","ARTEGO","ARTROM.SLATINA","ATHENEE.PALACE","BANCA.COMERCIALA.CARPATICA","BERMAS.SUCEAVA","BIOFARM","BITTNET.SYS","BRAICONF","BTT.BUCURESTI","BUCUR","BUCUR.OBOR","CALIPSO","CARBOCHIM.CLUJ.NAPOCA","CARPATHIA.CAP","CASA.DE.BUCOVINA.CLUB.DE.MUNTE","CHIMCOMPLEX.BORZESTI","CHRONOS.CURIER","CIA.HOTELIERA.ICTL.RO.","COCOR","COMALEX","COMCEREAL","COMCM","COMELF.BISTRITA","COMINCO.BUCURESTI","COMMIXT","COMNORD.BUCURESTI","COMPA.SIBIU","COMPANIA.ENGPT.CAMPINA","COMVEX","CONDMAG","CONECT.BUSINESS.PARK","CONPET.PLOIESTI","CONSTRUCTII.BIHOR","CONSTRUCTII.HIDROTEHNICE","CONTED","DAN.STEEL.GROUP.BECLEAN","DELIVERY.SOL","DOROBANTUL.PLOIESTI","ELECTROAPARATAJ.BUCAREST","ELECTROARGES","ELECTROMAGNETICA","ELECTROPRECIZIA","ELECTROPUTERE.CRAIOVA","FABRICA.DE.SCULE.RASNOV","FARMACEUTICA.REMEDIA","FEPSHARES.ATS","FLAROS","FORAJ.SONDE.CRAIOVA","FORAJ.SONDE.ERNEI","GENERALCOM.BUCURESTI","GRUPUL.INDL.ELECON.","IAR.BRASOV","IMOTRUST","IMPACT.DEVELOPER...CONR.","INDEPENDENTA","INDUA.SARMEI.CAMPIA.TURZII","INTFOR","IOR","IPROEB.BISTRITA","LACTATE.NATURA","LAMINORUL","LIFE.IS.HARD","MECANICA.CEAHLAU","MECHEL.TARGOVISTE.SUSP...25.02.13","MERCUR.CRAIOVA","METALICA.ORADEA","METAV","MOARA.CIBIN","NAPOCHIM","NAPOCHIM.1","OIL.TERMINAL","OLTCHIM.RM.VALCEA","PERLA.COVASNEI","PETROLEXPORTIMPORT","PRACTIC.BUCURESTI","PREBET.AIUD","PREMIA.FINANZ","PRIMCOM.BUCURESTI","PRO.VORBAS","PRODLACTA","PRODPLAST.BUCAREST","PRODVINALCO.CLUJ.NAPOCA","PROSPECTIUNI.BUCURESTI","RAFINARIA.ASTRA","REMARUL.16.FEBRUARIE","RETRASIB","ROLAST.PITESTI","ROMAERO","ROMCAB","ROMPETROL.WELL.SER.","ROPHARMA","SANTIERUL.NAVAL.2.MAI","SC.BURSA.DE.VALORI.BCT.","SC.TRANSILVANIA","SC.VRANCART","SCCA.DE.REPARAT.MRA..RULANT.REVA","SEMROM.MUNTENIA","SEVERNAV","SIF.1.BANAT.CRISANA","SIF.2.MOLDOVA","SIF.3.TRANSILVANIA","SIF.4.MUNTENIA","SIF.5.OLTENIA","SINTEROM","SINTEZA.ORADEA","SINTOFARM","SPIT.BUCOVINA","SSIF.BROKER.CLUJ","STDC.IN.TSBU.","STIROM.BUCURESTI","TERAPLAST","TRANSILVANIA","TURBOMECANICA","TURHOTREST.MAREA.NEAGRA","UAMT.ORADEA","UCM.RESITA","UNIREA.SHOPPING.CENTER","UPET","UZINEXPORT","VULCAN","ZENTIVA","ADIDAS..BSE.","ALLIANZ..BSE.","BAYER..BSE.","BMW..BSE.","CHRISTIAN.DIOR..BSE.","DAIMLER..BSE.","DANONE..BSE.","DEUTSCHE.BANK..BSE.","DEUTSCHE.TELEKOM..BSE.","EON..BSE.","ERSTE.BK.DER.OSTER..BSE.","HEINEKEN..BSE.","LOREAL..BSE.","OMV..BSE.","SAP..BSE.","SIEMENS..BSE.","SANTIERUL.NAVAL.ORSOVA","ALPHABET.C..BSE."
"11",11,2004,0.0142154621657454,0.00494400071000202,0.020421234926102,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.0147738111357203,0,NA,0,NA,NA,0.0226192973030402,0.102001987115386,NA,0,0.00883907046206417,0.0502018168100938,NA,NA,NA,0.0471362082349676,0.0209121443924428,NA,0,NA,NA,NA,NA,0.0238645741631851,NA,NA,0.0221086322335603,NA,0,NA,NA,0.0872857373079826,0.0241481455133107,NA,0.0300969365341772,NA,NA,0,0,NA,NA,NA,NA,0,0.0174543521448586,NA,0.0345718171672175,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0460247855150717,0,NA,0,0,NA,NA,NA,0.0335053567273532,0.0138104594067573,NA,NA,NA,0.0011481177443618,NA,0,NA,NA,NA,NA,0.0171005600886065,0.0155139429928339,NA,0.0349562347559007,NA,0,NA,NA,NA,0.0634031516733303,0.0156267794875737,NA,0,0.0283395661143364,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.046225823276046,NA,0,0,0,0.00954482325110417,0,NA,0.0103416954315332,NA,NA,NA,0,0.0565530404855863,NA,NA,0,0,0.0511156935739381,NA,0,NA,0.0348299749762175,NA,0.0130796498853771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536568702705886,NA
"12",12,2004,0.0336811006305726,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.0264786200081202,NA,NA,0,0,NA,0.00586932630674927,NA,NA,0.0719080570555816,0.0660013969056664,NA,0,0.00933418345553196,0.0209712757354745,NA,NA,NA,0.0194472553182916,0.00431033123044357,NA,0.0145454691217741,NA,NA,NA,NA,0.0234323404972618,NA,NA,0,NA,0,NA,NA,0,0.0291563081539065,NA,0,NA,NA,0,0.039484362850975,NA,NA,NA,NA,0,0,NA,0.00443268341557521,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0176547561795261,0.038914537776582,NA,0,0.0935802428652328,NA,NA,NA,0,0,NA,NA,NA,0,NA,0.0257888693483511,NA,NA,NA,NA,0.019736992064073,0,NA,0.0088873244017393,NA,0.00949293985931044,NA,NA,NA,0.0318203199936715,0.0134382932175978,NA,0,0.0715197685681024,0,NA,NA,NA,NA,0.0094490269450815,NA,NA,NA,NA,NA,NA,0,NA,0.00124153434081019,0,0,0.00950143052944394,0,NA,0.0128134485460798,NA,NA,NA,0.0236224591838828,0.0430018083625087,NA,NA,0.012857777065126,0.00167043987398278,0,NA,0.078435050565224,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104959823959639,NA
"13",1,2005,0,0,0,NA,NA,NA,NA,0,NA,NA,0.0119108515071682,NA,NA,0.0281644507666557,NA,NA,0,0.0172753928127302,NA,0,NA,NA,0,0.0478344355069918,NA,0,0.0404192134142517,0,NA,NA,NA,0.021788571758786,0.00113997593536152,NA,0.00679707754115844,NA,NA,NA,NA,0,NA,NA,0.0400767444332136,NA,0.0146568336158733,NA,NA,0.0212163687982255,0,NA,0.0604472243480825,NA,NA,0,0.0196463940066598,NA,NA,NA,NA,0,0,NA,0,NA,0.0130659041137276,NA,NA,NA,NA,NA,NA,NA,0.0100282845111548,0.00154079814274421,NA,0.0536138755914404,0.00414283543609449,NA,NA,NA,0.0370190087259948,0.0137417952730965,NA,NA,NA,0,NA,0.0839589197913448,NA,NA,NA,NA,0.0148199313453692,0.0200379115809744,NA,0,NA,0,NA,NA,NA,0.0379169252258966,0.0130103549448068,NA,0.0199495790227234,0.0697927765805713,0.04376128614539,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.0768260561568558,NA,0.0444512953463261,0.00357983488692147,0.0378881273578047,0.0355728063774559,0.0311709761631933,NA,0.0204355107529573,NA,NA,NA,0,0.0588616315559553,NA,NA,0,0.0628752353720053,0,NA,0.0217662454546743,NA,0.0495172095138515,NA,0.0136255487229321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"14",2,2005,0,0,0,NA,NA,NA,NA,0.00879649000968466,NA,NA,0,NA,NA,0.0203798082151656,NA,NA,0,0,NA,0.0172100694352521,NA,NA,0,0,NA,0,0.0548450762364413,0.0295661755588622,NA,NA,NA,0.0530172391114184,0,NA,0.0412738889228967,NA,NA,NA,NA,0.0144941462967921,NA,NA,0.0515423272750617,NA,0,NA,NA,0,0,NA,0.0899159133407031,NA,NA,0.0329956473966328,0.0371333913041994,NA,NA,NA,NA,0,0.0305161151829228,NA,0.0232773572173394,NA,0.0307818466537391,NA,NA,NA,NA,NA,NA,NA,0.0630060914983379,0.0196763832489023,NA,0,0.00506034159679784,NA,NA,NA,0.0211477734509303,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0.0644665691618792,NA,0.002744257495552,NA,NA,NA,0.0104965441788879,0,NA,0,0,0,NA,NA,NA,NA,0.0468884013318404,NA,NA,NA,NA,NA,NA,0,NA,0.037043777829959,0.0256128184310862,0.0391566119976831,0.0413218752572254,0.0514614399961196,NA,0,NA,NA,0,0,0,NA,NA,0.0345979239872466,0,0.0576857523098719,NA,0.0351177328738162,NA,0.0384591221517072,NA,0.0139400845189486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317906820135605,NA
"15",3,2005,0,0,0,NA,NA,NA,NA,0,NA,NA,0.0135434045009566,NA,NA,0.0357911094259482,NA,NA,0.0559836635118379,0.0144543727389551,NA,0,NA,NA,0.101448805297605,0.0189418831095501,NA,0.0148674728048999,0.0255165819842631,0.023714163738078,NA,NA,NA,0.107051832620416,0.0211168341062945,NA,0.0139614761636748,NA,NA,NA,NA,0.061297703831399,NA,NA,0,NA,0.0472330594072372,NA,NA,0,0.0289317001666043,NA,0.0519552029601206,NA,NA,0,0.0107244269652212,NA,NA,NA,NA,0,0,NA,0.020059260840043,NA,0.0464521171572111,NA,NA,NA,NA,NA,NA,NA,0.0313570493052571,0.102418837029423,NA,0.0416133766707906,0.0212880092378864,NA,NA,NA,0.0830106121326001,0.0351649474908268,NA,NA,NA,0.011190874512715,NA,0.0160737553057138,NA,NA,NA,NA,0.0310717687807556,0,NA,0.0608013968756213,NA,0,NA,NA,NA,0.0519611746094852,0.0213709780431077,NA,0,0.0931122148391403,0.00112270866319732,NA,NA,NA,NA,0.0416362924325385,NA,NA,NA,NA,NA,NA,0.0197598855159377,NA,0,0.0315468024452366,0.0113382568534892,0,0.0274212321662989,NA,0,NA,NA,0.0253787307804429,0.00590726331158415,0.104323858158434,NA,NA,0.012206985240941,0.0173238378171021,0.0570109233450157,NA,0.0975727048945576,NA,0.0450484488610585,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175635235420291,NA
"16",4,2005,0,0.0221111825497155,0,NA,NA,NA,NA,0.00722195789511005,NA,NA,0.0295754193967465,NA,NA,0.0323588564919245,NA,NA,0.0366176659513031,0,NA,0.01862190821236,NA,NA,0.0878956385718582,0.0458510868279236,NA,0,0.0162956345831377,0.0424302266254335,NA,NA,NA,0.0513126315577309,0,NA,0.00952266549525618,NA,NA,NA,NA,0.0100053187576786,NA,NA,0.0111561290977594,NA,0,NA,NA,0,0.0601339365663232,NA,0,NA,NA,0.00647637759874183,0,NA,NA,NA,NA,0,0,NA,0.0919473850590384,NA,0.0570985705020424,NA,NA,NA,NA,NA,NA,NA,0.0401223613717679,0.0173175945286554,NA,0.0448220670355988,0.108817628555009,NA,NA,NA,0.0188185061820707,0,NA,NA,NA,1.58330005272134e-05,NA,0.102824081796863,NA,NA,NA,NA,0.0198229998565021,0.064199894360572,NA,0.0630915490055639,NA,0,NA,NA,NA,0.0335743526020532,0.0144518870530002,NA,0.021473965551707,0.0367973149609871,0,NA,NA,NA,NA,0.0147213877090033,NA,NA,NA,NA,NA,NA,0.0656650564159016,NA,0.0311003021499184,0,0.0355497051760131,0,0,NA,0.0234604937675958,NA,NA,0,0.0367376794642322,0.0265982560329786,NA,NA,0,0.0493492952070069,0,NA,0.0285096033734001,NA,0.059066130568221,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"17",5,2005,0.0244774537039778,0.00923406624706941,0,NA,NA,NA,NA,0.0372998666008414,NA,NA,0,NA,NA,0.0224662677377285,NA,NA,0,0,NA,0.0117254111709933,NA,NA,0.116316895086373,0.0389865316649587,NA,0.0320433478071331,0,0.0128831004668034,NA,NA,NA,0,0.00487950036474267,NA,0.00535245510836379,NA,NA,NA,NA,0.0265047857034866,NA,NA,0,NA,0,NA,NA,0,0.0384492534754366,NA,0.0697258909994042,NA,NA,0,0,NA,NA,NA,NA,0,0.0238154767843848,NA,0,NA,0.0348571156907706,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0.00952892887163746,NA,NA,NA,0,0.0349911560708578,NA,NA,NA,0,NA,0.10592316049406,NA,NA,NA,NA,0,0.0419818639908585,NA,0,NA,0,NA,NA,NA,0.0161120842634237,0,NA,0,0,0.0161515506140905,NA,NA,NA,NA,0.0178744751108994,NA,NA,NA,NA,NA,NA,0.00295727291875616,NA,0,0,0,0,0,NA,0,NA,NA,0,0.0588500682843739,0,NA,NA,0,0,0.029393986045371,NA,0.0203976099479118,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295837353570923,NA
"18",6,2005,0,0.00689967500038052,0,NA,NA,NA,NA,0.016696738683672,NA,NA,0.00386215283979594,NA,NA,0,NA,NA,0.0313397377956489,0,NA,0.0321288861697755,NA,NA,0.0807877920843156,0.0131082817636297,NA,0.00682582884144036,0.0262016122778606,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0.0244461721955963,NA,NA,0,NA,0,NA,NA,0,0.0568724882373973,NA,0,NA,NA,0.0470553114160864,0.00212152185528376,NA,NA,NA,NA,0,0.0183211438043443,NA,0.00499540744101073,NA,0.0345006811255412,NA,NA,NA,NA,NA,NA,NA,0,0.0375870865824475,NA,0,0.0078053134856172,NA,NA,NA,0,0,NA,NA,NA,0,NA,0.0308942765094898,NA,NA,NA,NA,0.0262165301612973,0.00908472045979071,NA,0.0163648773693032,NA,0.0248244252177959,NA,NA,NA,0,0,NA,0,0.019721110641976,0,NA,NA,NA,NA,0.0267623250209306,NA,NA,NA,NA,NA,NA,0.00304968772796417,NA,0,0.00929826524156179,0,0,0,NA,0.0326860139273692,NA,NA,0.0103113106798543,0,0,NA,NA,0.0175767501815159,0.0348637101230505,0,NA,0.0155445058066495,NA,0.0372356160991689,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"19",7,2005,0,0,0,NA,NA,NA,NA,0.0368841542962495,NA,NA,0.00297881405648649,NA,NA,0,NA,NA,0.0527007936203318,0.00474959239533283,NA,0,NA,NA,0.00354504114662093,0.0194747418718151,NA,0,0.00858587449775931,0.0470728379404168,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0.00166306960667036,NA,NA,0,NA,0.0376209054283611,NA,NA,0.00854981956651034,0.0271616394417165,NA,0.016940630783834,NA,NA,0.00250238623460748,0,NA,NA,NA,NA,0,0,NA,0.0541392408960772,NA,0.049536102094902,NA,NA,NA,NA,NA,NA,NA,0.0236276153728387,0,NA,0,0.00916750634505681,NA,NA,NA,0,0,NA,NA,NA,0.0153896752812773,NA,0.0373025434345095,NA,NA,NA,NA,0.0123514052451608,0,NA,0.0410747264364663,NA,0.0018718979137707,NA,NA,NA,0,0,NA,0.0236764235333338,0,0,NA,NA,NA,NA,0.00421725082551571,NA,NA,NA,NA,0.0137790170915301,NA,0.00524762452049074,NA,0,0,0.0142057719745158,0,0,NA,0,NA,NA,0.0285840123299337,0.00668986701609513,0.0214589901338702,NA,NA,0.0114485776975976,0.0609785050955195,0,NA,0.0225214760088695,NA,0.0690296971197761,NA,0.0320069371608997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188885376394346,NA
"20",8,2005,0,0.0116342589108367,0,NA,NA,NA,NA,0,NA,NA,0.00406143751221915,NA,NA,0.0243781655294745,NA,NA,0.0269045127027915,0,NA,0.022426888155648,NA,NA,0.0185767053251077,0.018326194222274,NA,0,0,0.0286458603000847,NA,NA,NA,0,0.0177235087251859,NA,0,NA,NA,NA,NA,0.0220470754763346,NA,NA,0,NA,0.00826215144186247,NA,NA,0.0229042267031857,0.01628407510653,NA,0.00341695677742105,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0.0686098699257223,NA,0.0629485301339011,NA,NA,NA,NA,NA,NA,NA,0.0185495060942291,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0.0302272717150215,0.0127095092756415,NA,0,NA,0.0162679997295543,NA,NA,NA,0.0413241174080222,0,NA,0,0.0344417682093929,0,NA,NA,NA,NA,0.0123879482504882,NA,NA,NA,NA,0.0203724519672584,NA,0.00720599706233149,NA,0.0264703819148198,0.0344453845048358,0.0389993501852506,0.0209731267303378,0.0409173647114024,NA,0,NA,NA,0.00976094946329625,0.00580797497038095,0,NA,NA,0.0055195608936221,0.0778922449286442,0.00956405578645435,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498817357738919,NA
"21",9,2005,0.00904593019273869,0,0.0211579425612468,NA,NA,NA,NA,0,NA,NA,0.00678431716788773,NA,NA,0.0109459368662666,NA,NA,0.0071468682404175,0,NA,0.0137569856055527,NA,NA,0.00207461746284766,0.0202545894602011,NA,0,0.0311596021311804,0.0183876823586081,NA,NA,NA,0.0375452361166864,0.0128080290417702,NA,0,NA,NA,NA,NA,0.0162322977218052,NA,NA,0,NA,0.0136991997795328,NA,NA,0.0132529639403691,0.00822553552671767,NA,0,NA,NA,0.0374253532450583,0,NA,NA,NA,NA,0,0.0193199599993248,NA,0,NA,0.0157588889959336,NA,NA,NA,NA,NA,NA,NA,0.039502605858584,0,NA,0.00964766909128145,0,NA,NA,NA,0,0.0383436159002726,NA,NA,NA,0,NA,0.0358112080876955,NA,NA,NA,NA,0.0131589842899346,0.0337331366257442,NA,0.0252020992060907,NA,0.00321413986972696,NA,NA,NA,0.0691861791578263,0,NA,0,0,0.00217751119426897,NA,NA,NA,NA,0.0199637138854045,NA,NA,NA,NA,0,NA,0.00529931325330368,NA,0,0.00799087372770707,0.00424321876085957,0,0,NA,0.0307974368584425,NA,NA,0.0114483207027303,0,0,NA,NA,0.0100933262963077,0.0263602836547785,0,NA,0,NA,0.0138447213071425,NA,0.0210731079754202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000400440784162949,NA
"22",10,2005,0,0,0.00489531645455485,NA,NA,NA,NA,0,NA,NA,0.00130039503775417,NA,NA,0.0120186507264754,NA,NA,0,0,NA,0.019073956778053,NA,NA,0.0163319002503402,0,NA,0.0052352804461393,0.00635236896798743,0,NA,NA,NA,0.0253410842018402,0.000713724097780411,NA,0.0117614703554208,NA,NA,NA,NA,0.0337596931281407,NA,NA,0.00250524358431804,NA,0.00396632314506454,NA,NA,0.0109926251862555,0.012689356014344,NA,0.0190381678442414,NA,NA,0.0073847895656615,0,NA,NA,NA,NA,0,0.0183712080619856,NA,0.0131640542608533,NA,0.0205217467068051,NA,NA,NA,NA,NA,NA,NA,0,0.0315805967361843,NA,0,0.0881164313788065,NA,NA,NA,0.0253098362993385,0.0103690780973142,NA,NA,NA,0.00223038767731649,NA,0.0528807812615778,NA,NA,NA,NA,0.0228898825374924,0,NA,0,NA,0,NA,NA,NA,0.0198905947978575,0,NA,0.0208401852767297,0,0.0101478695949569,NA,NA,NA,NA,0.020140661817818,NA,NA,NA,NA,0.0171262693125902,NA,0.0183545707102437,NA,0,0,0,0.0062395077681971,0.0197279083671279,NA,0,NA,NA,0,0,0,NA,NA,0.0360684111592854,0,0,NA,0,NA,0,NA,0.000578988544287558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00184575516457689,NA
"23",11,2005,0.0292898599265496,0,0.0170742931763712,NA,NA,NA,NA,0.0233195591018135,NA,NA,0,NA,NA,0.0151429290784253,NA,NA,0,0.0147776601312291,NA,0.00397116749378928,NA,NA,0.0292366843514718,0.0362485459336649,NA,0.0124076412324663,0.022104534164506,0.00479004130991566,NA,NA,NA,0.0250064916612466,0,NA,0,NA,NA,NA,NA,0.0294811820094216,NA,NA,0,NA,0,NA,NA,0.0327326835353989,0.0253306615154405,NA,0,NA,NA,0.0276494688232289,0,NA,NA,NA,NA,0,0.011450531108125,NA,0.0481131672719251,NA,0.0370944490813658,NA,NA,NA,NA,NA,NA,NA,0.0255521265967469,0,NA,0.00805844162288738,0.0295105969800485,NA,NA,NA,0.0237521772419203,0.0556641004081163,NA,NA,NA,0.0158067399315411,NA,0.043415223663377,NA,NA,NA,NA,0,0,NA,0.0373273886194959,NA,0.0232021826884112,NA,NA,NA,0.0136734415001275,0.0311735059583555,NA,0,0.022113924740198,0.10038536096423,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0245344300534152,NA,0.00238024408988325,NA,0.00323293519827799,0.0289033385016125,0.022993400877935,0.0245819640655521,0.0241054642275022,NA,0.0282324667075504,NA,NA,0.0176391687416636,0.0139871341507883,0.0257119324535459,NA,NA,0.0178830212896511,0.0123399845995939,0.0398723731510216,NA,0.000578311161568761,NA,0.0255078148875614,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"24",12,2005,0,0.00938367582925342,0.00390476259577624,NA,NA,NA,NA,0.0144066710105904,NA,NA,0,NA,NA,0.0264792592329713,NA,NA,0.0268741518908558,0.00665710732014916,NA,0.0494990409291183,NA,NA,0.032354386383879,0.0241822546362465,NA,0,0.0185580910653073,0,NA,NA,NA,0,0.0226295669117802,NA,0,NA,NA,NA,NA,0.00250230791438752,NA,NA,0.0239076627374679,NA,0.0448539086220868,NA,NA,0.0609399695833829,0,NA,0.0264077530915055,NA,NA,0.0302621166531717,0.00207638315884965,NA,NA,NA,NA,0,0.00102915527176192,NA,0.023006798505291,NA,0.0563123120168665,NA,NA,NA,NA,NA,NA,NA,0.0150155392544165,0.0429073611916354,NA,0,0.00195230048986447,NA,NA,NA,0.0528937839118369,0.00462183610341226,NA,NA,NA,0,NA,0.00390360029179413,NA,NA,NA,NA,0.0108769535609455,0.0116842857967132,NA,0.0077401600805893,NA,0.0860534253217179,NA,NA,NA,0.0419737588441566,0,NA,0,0.0385981511000166,0.0101202861613399,NA,NA,NA,NA,0.0245034255028098,NA,NA,NA,NA,0,NA,0.00403942294106688,NA,0,0.0173883529285466,0.0107408143062339,0,0.0091585636139315,NA,0,NA,NA,0.00170003839630441,0.00886618098154705,0.00625365501051073,NA,NA,0.0205018341303977,0.0121814591962694,0.0163692350486886,NA,0,NA,0.00271083355765482,NA,0.00738476825076695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110797146968987,NA
"25",1,2006,0.0171696081144955,0.0180340204387202,0.023659658545386,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.0216386755459709,NA,NA,0.0114684927273619,0,NA,0.0478011914036056,NA,NA,0.120804572544525,0.0499013147249363,NA,0.0122279852230805,0.0412841456678053,0.0169526813866269,NA,NA,NA,0.044394822436875,0,NA,0.0131857987120076,NA,NA,NA,NA,0.0721903280815833,NA,NA,0,NA,0.0144677966801251,NA,NA,0,0.132119053699175,NA,0.010905439502192,NA,NA,0.0304475152592269,0,NA,NA,NA,NA,0,0,NA,0.0347654134228463,NA,0.0628068620365298,NA,NA,NA,NA,NA,NA,NA,0.0239516480690809,0,NA,0.0216448022304698,0.00374997234569044,NA,NA,NA,0.0057331582638321,0.0153661858199099,NA,NA,NA,0,NA,0.0364609957465204,NA,NA,NA,NA,0.0437473763568581,0.0126997056615456,NA,0.0232978074741231,NA,0.00649420413154178,NA,NA,NA,0.0729234981612855,0.00758331365296118,NA,0,0,0.00696506545451204,NA,NA,NA,NA,0.0243853967182803,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0.016285099018379,0,NA,0,NA,NA,0.0190556110244969,0.00675202863566416,0.0486316911884671,NA,NA,0.0084949624965944,0.0130123604159397,0.0411405172858282,NA,0.00725027091865841,NA,0.0386629164638049,NA,0.00566790606766758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0096829887936557,NA
"26",2,2006,0.0105666620121573,0.0145613195357952,0.0144997013489076,NA,NA,NA,NA,0.00740352429882526,NA,NA,0.0510028428854442,NA,NA,0.0040417682394577,NA,NA,0,0.0220513741622408,NA,0.0383899612894144,NA,NA,0,0,NA,0.0156314027024919,0,0,NA,NA,NA,0.0490007004843835,0.00318081221084268,NA,0.0250951109323881,NA,NA,NA,NA,0,NA,NA,0,NA,0.0403693627303062,NA,NA,0.00337961294022422,0.0349533445013574,NA,0.0150975810717625,NA,NA,0.020040679387892,0,NA,NA,NA,NA,0,0,NA,0.0472150087411404,NA,0.0351274761628814,NA,NA,NA,NA,NA,NA,NA,0.0861358683747321,0.0255471974273123,NA,0.0367237100656418,0.00400188122582052,NA,NA,NA,0.0188855458585545,0.0017729117471241,NA,NA,0.0975682179403757,0,NA,0,NA,NA,NA,NA,0.0106679603094608,0.00610765420753501,NA,0.0325254427127567,NA,0.0495183063443899,NA,NA,NA,0.0242025839192961,0.012891786172202,NA,0,0.0473656386824503,0.0217656138581853,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0265640430976356,NA,0.0126408860044083,NA,0.0106835754289327,0,0,0,0.00802249583815636,NA,0.0674919043013297,NA,NA,0.00803004346269341,0.0244797505792179,0.0495891501482958,NA,NA,0.0482625640470188,0,0.0256356242430782,NA,0,NA,0.0382365549391679,NA,0.018392815332366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039326404729345,NA
