"","Group.1","Group.2","ENERGIJOS.SKIRSTYMO.OPERATORIUS","TELIA.LIETUVA","AGROWILL.GROUP","AMBER.GRID.AB","APRANGA","GRIGISKES","GUBERNIJA","INVALDA","INVL.BALTIC.FARM","INVL.TECHNOLOGY","K2.LT.AB","KAUNO.ENERGIJA","KLAIPEDOS.NAFTA","LIETUVOS.ENERGIJA","LINAS","LINAS.AGRO.GROUP","LITGRID","PANEVEZIO.STATYBOS.TTAS.","PIENO.ZVAIGZDES","ROKISKIO.SURIS","SIAULIU.BANKAS","SNAIGE","UTENOS.TRIKOTAZAS","VILKYSKIU.PIENINE","VILNIAUS.BALDU.KOMBINATA","VILNIAUS.DEGTINE","ZEMATIJOS.PIENAS"
"76",7,2009,NA,0.0289350438190749,0,NA,0,0.0458595677027765,0,0,NA,NA,NA,0.0557158952905015,0,NA,0,NA,NA,0.0205129231191068,0.0251533160382734,0.0154232592427544,0.0719358751856714,0.0977016305964718,0,0.0157289565483348,0.0656385251116834,0.0621175540980205,0.0224511010320105
"77",8,2009,NA,0.025583495835621,0.00113997593536152,NA,0,0,0,0.0130304088871674,NA,NA,NA,0.0161224413211186,0.0496928561400224,NA,0,NA,NA,0,0,0,0,0.0183229423339312,0.0177239411807449,0,0,0,0.0319876184407331
"78",9,2009,NA,0.0206975911513234,0.0496331486861381,NA,0,0,0,0,NA,NA,NA,0.0208886350804528,0,NA,0,NA,NA,0,0.0549299073074016,0.0554413332454041,0,0,0.0280918921491741,0,0,0,0
"79",10,2009,NA,0.0164448451335886,0.0681649037201379,NA,0.052434851732441,0.043079531614214,0.0670973740846354,0,NA,NA,NA,0.0221285738366022,0.0385633841041711,NA,0.102559828919462,NA,NA,0,0,0.0603837500124215,0.0580142254240756,0.0598754644882169,0,0,0.0316744119800362,0.00720023836213784,0.0494424278164438
"80",11,2009,NA,0.0115456200661758,0.036759458982969,NA,0.0115817931502251,0.0398490777900613,0.00370492181557441,0,NA,NA,NA,0,0.0327987861303997,NA,0.00142496994485136,NA,NA,0,0.00453126517018322,0.0168359702748592,0.0422524611809532,0.0412349457118211,0,0.0237051235156253,0,0.0121746984497728,0.0249037195485923
"81",12,2009,NA,0.00863098299894576,0.0290741922959251,NA,0,0,0.0103387134385332,0.0235813521300928,NA,NA,NA,0.0132049212642404,0.00320856627804758,NA,0.0730257406614652,NA,NA,0,0.00517243353319489,0.020939899987521,0.0124064561076301,0.0102000938232942,0.0300085095136609,0.0213385058092781,0.00591327777542333,0,0.0281294746090641
"82",1,2010,NA,0.00809527992183309,0.0873824796258811,NA,0,0,0.0897214929693839,0.0392044853400998,NA,NA,NA,0,0.0174096467499775,NA,0.0559198581606941,NA,NA,0,0,0.0546424853246217,0.0283174918187783,0,0,0.00734787564364763,0.00244189791716759,0.0143364263219959,0.0337202661022643
"83",2,2010,NA,0.00906543565607921,0.0880812775317778,NA,0.0122819527364723,0.0413282759360276,0,0,NA,NA,NA,0.013963197824118,0.0421805989579027,NA,0.0703652403629238,0.0306120933850553,NA,0.0161067922670235,0.0394138855439031,0.0109207756176483,0.0290851175296437,0,0.0241868795756966,0.0132872904679997,0,0.0268453190663689,0.0285912016732034
"84",3,2010,NA,0.00823409343658332,0,NA,0,0.0267547884643353,0.0012923391914477,0.0428808950821938,NA,NA,NA,0.0161392431563497,0,NA,0.0519618883825724,0,NA,0,0,0.0188557737127701,0.0374303127968461,0.0201034853272631,0.0655568276598417,0,0.0221365247183635,0.00226101940648934,0
"85",4,2010,NA,0.00344269938159762,0.046892987393296,NA,0.0193780765326551,0.0210328727231237,0,0.021260921141304,NA,NA,NA,0.00786333168510267,0.0129838680671402,NA,0.0606692510319074,0.0199535072633083,NA,0,0.052729517909787,0,0.0383633520031224,0.0392918672288281,0,0.00769830775493206,0,0.00714073226964976,0.0216808769990941
"86",5,2010,NA,0.0149064477104618,0.0424603818444957,NA,0.0262779892489105,0.0181561749635861,0.0128247294010644,0.0214477920335956,NA,NA,NA,0.0347219777700157,0.0235306451874016,NA,0.0613413001643584,0.0198571174901032,NA,0.0216743618529357,0,0.0117649408344737,0.0423108105184142,0.0247526594431057,0.0230689096401611,0.0204743070202012,0,0.00284588594144013,0.0397075834186738
"87",6,2010,NA,0,0.00367647079999999,NA,0,0.00534840131974301,0,0.00923203998591617,NA,NA,NA,0.0382595098731585,0.00403011056905794,NA,0.132988956559879,0.014635678594545,NA,0,0.0291647859245174,0.0215340458244139,0.0288703772306806,0.0229647437659899,0.00231522447085374,0.0134899396773595,0.0042094911450754,0.0433790000577064,0.0143969501882234
"88",7,2010,NA,0.0113531030827632,0,NA,0.0186654929758689,0.0112050748496522,0.0366211397257171,0.0202242978320508,NA,NA,NA,0.00693223883108487,0.0226957369053962,NA,0.0691628564801895,0.0131724263847167,NA,0,0.0135571799457964,0.00592985162901425,0,0,0.00213505456400533,0.0107548005370694,0.0206270304070661,0.00271083355765482,0
"89",8,2010,NA,0,0.0241420009263857,NA,0.0145795839816244,0.0198950729589478,0.0497211751385424,0,NA,NA,NA,0.0433108916728806,0.0303210311609068,NA,0.031092696095958,0.00737629886393439,NA,0.0162556758673613,0,0.00712156869685865,0,0,0.00181382192854319,0.00860708666694822,0.0120342867954166,0,0.018162817500469
"90",9,2010,NA,0,0.0494433075507515,NA,0.0170321252474561,0.0151051236173638,0.0491528777495064,0,NA,NA,NA,0.0680085839853127,0,NA,0.087088276900426,0.014222646492951,NA,0,0.0318963965180592,0.0234356126874348,0.0500148788659554,0.0129193610357162,0.0165852201546015,0.0147938282402433,0.00873599053721957,0,0.00974523548283148
"91",10,2010,NA,0.0108419233319532,0.0249208268416616,NA,0.0202739831198038,0.0053812992618023,0.0548988056077555,0.0212397287972347,NA,NA,NA,0.00490865881719163,0.0112888987222047,NA,0,0.00183210421480889,NA,0.00228753139102555,0.015793831198188,0.0227199915916216,0.0522886306194894,0.020657610883591,0.0134654518212393,0,0.0431440151776429,0.0227553191758692,0.0157001604290128
"92",11,2010,NA,0.0101098220647231,0.0212570566993987,NA,0,0.0118577274678573,0.0479141345107777,0,NA,NA,NA,0,0.0170745464255456,NA,0.0837320380349794,0,NA,0.0270806479847635,0.020448104036414,0.00747799546971858,0.0271247746736253,0.0163151652159373,0,0,0.0149731838986994,0,0
"93",12,2010,NA,0,0.0254397946435366,NA,0,0,0,0,NA,NA,NA,0.0213642645413594,0.00148677440494984,NA,0.00775403505563778,0.00743560488987016,0,0.0116844324036669,0.0165317020753601,0.0145600881369943,0.000684179643097575,0.0283279627313237,0.00770355635867794,0,0.0110626309994747,0.0209071400096366,0.00454319677948055
"94",1,2011,NA,0.00508154178409834,0.0101671444616968,NA,0,0.0114196535664424,0.0216595429770646,0,NA,NA,NA,0,0.0127140762462246,NA,0.00818710000201241,0.0171427812573067,0.018648174465255,0,0.00927393914693211,0.0112909306196665,0.0484357970355138,0,0,0.0167689641549079,0.0225162401802429,0.0965073566542664,0.0109326058945383
"95",2,2011,NA,0.00499129923465434,0.00555576705951161,NA,0,0,0.0861875113305633,0.0152593152885532,NA,NA,NA,0.0164970936871459,0.0100218035416986,NA,0.0703139200738202,0.00716426194393561,0.0229096756926,0.00427557618761236,0,0,0.0301292625919629,0.0417788520048254,0,0.00806915627028254,0,0.0107479236958165,0.0114264306908832
"96",3,2011,NA,0.0158129892195398,0.01853050700197,NA,0.0139730888054118,0.0190270148238655,0.0195934989305942,0,NA,NA,NA,0,0.0236311997368344,NA,0.0779259422111859,0.0213595508145301,0,0,0.0141571586874345,0.0528559933149926,0.0355724843840613,0.0265867680203068,0.0258720735258355,0.01814408493546,0.0300604346534753,0.0136835913731768,0.0309226858537384
"97",4,2011,NA,0.0088158317881362,0.0161057321614983,NA,0.0124885101999968,0,0.00512989176042577,0.0151785420756562,NA,NA,NA,0.00710985002334716,0,NA,0.0099747895113617,0.0173936708241268,0,0,0.00449477917689523,0.0107839778100889,0.027782361820431,0.0288277717930407,0.0448627807859947,0.0120493369420102,0.0132673169626551,0,0.0141872234847975
"98",5,2011,NA,0,0.00640106500929963,NA,0,0,0.000285350936759983,0.0218704632394962,NA,NA,NA,0,0.0205373002522811,NA,0.0693774646494478,0.0257043505009057,0.0220190598346929,0.00241770672820324,0,0.0077893643531483,0,0.0200665015885103,0.0154482752955968,0,0.00856722945792913,0.018790487261751,0.00949759357810416
"99",6,2011,NA,0,0.026709984926365,NA,0.00806716655930031,0.00734404285665585,0,0,NA,NA,NA,0.0412151507202855,0.0125639459638344,NA,0,0.0153684464249767,0.00477392224476309,0.0149642778699882,0.00788222774218395,0.0323414094791632,0,0.00295131065726048,0.00411431594567228,0,0.0186902942174114,0.016489356682885,0.0104354222835414
"100",7,2011,NA,0.00351668853773457,0.023195204915464,NA,0.00923453015505981,0,0,0,NA,NA,NA,0.0398207093912402,0,NA,0,0.000130864564786813,0.0290254075755592,0,0.0164312053977849,0,0.0270836721956375,0.0419087721066326,0.0152308877605075,0,0.0386508201728548,0,0.0182714242786372
"101",8,2011,NA,0,0.0408816991776264,NA,0,0,0.113167614085737,0,NA,NA,NA,0.00163242847194413,0,NA,0,0,0,0.00775191472919514,0.016901500293142,0.0196592140180527,0.0499148006176775,0.0261328448164421,0.0420560996256608,0.0381237735060517,0.037527705332741,0.042839515472956,0
"102",9,2011,NA,0,0.0360836013455258,NA,0.011398476019851,0,0.008362585672777,0.0137035351841028,NA,NA,NA,0.0191694656768076,0.0264848476155409,0.0247731485610842,0.0606692510319074,0.011488099820718,0.0865017387320231,0,0.00546882993522024,0.0105757650062884,0.0313478361058935,0.0111952267186732,0.00692211473900732,0,0.031703695217708,0.0108917418995277,0
"103",10,2011,NA,0.00806953398690637,0.0304955730432655,NA,0.018884036911112,0.0263519130703808,0.0512989176042577,0.0277056707746769,NA,NA,NA,0.00222162746375505,0.0381705519597816,0.0278135642757402,0.100244360858356,0.0403107824720787,0.0578048991317277,0,0.00319588295680874,0.00069982750658361,0.0359194621790684,0.0198602433157983,0.0825010699618814,0.0271875907241725,0.0334919666496469,0.0723258828411905,0.0145468773997883
"104",11,2011,NA,0,0.0531196819106432,NA,0.00272092131053858,0.0280225919701623,0.0311745856202604,0.0395249813352269,NA,NA,NA,0,0.0125520776190395,0,0.0156841083431271,0.0370194423028525,0.00469828348978148,0.0431148877884033,0.00926695154059496,0,0.0378876600014573,0.0226734375917592,0.0264879437748054,0.0206847895158887,0.00817849051498096,0.00314806479866785,0.0252919826051731
"105",12,2011,NA,1.50601875157491e-05,0,NA,0.0120623634894612,0.0156777179933488,0.0162650012483389,0,NA,NA,NA,0.0158158223555028,0.0116176268906316,0.0120050109021356,0.129674500862003,0.0219764926489859,0.0199135057514422,0,0.0149656650113442,0.0189049535637509,0.0358275964053623,0.0148517177143717,0.0193966516029598,0.0100015058341351,0.02063017843912,0.00914205241535845,0
"106",1,2012,NA,0,0.00737733982787617,NA,0,0.0182647117590216,0.0108433341330293,0.0122532348322665,NA,NA,NA,0,0.0226603979768613,0.0269088308139043,0.0104560721962214,0.0189117822597315,0.0277507604196897,0,0.0167612734870018,0.0185429665679193,0.0358767164459999,0.0126627631961412,0,0,0.00979758853616923,0.0743456822396613,0.0272339714423428
"107",2,2012,NA,0.00379717781058843,0.0309799103942993,NA,0,0.0154192295513038,0.000777256370863592,0.0112619392413243,NA,NA,NA,0.0128247294010644,0,0.0393461442344777,0.0613413001643584,0.0218608709000204,0.0167391293318222,0,0,0.0101328800374281,0.0327527469742017,0.0092701737837218,0.00594720020393685,0,0.0218266112699663,0,0.0138481617802981
"108",3,2012,NA,0,0.0435065310416325,NA,0,0.0291575387005093,0.0155256829698548,0,NA,NA,NA,0.000828081367209085,0.0164595767237385,0.011566233126617,0.0931337898132494,0.0101126068499071,0.0101219247139969,0,0,0.00589351458818425,0.000536208880621616,0,0.0237719248939115,0.00522830410133075,0.0194079231499508,0,0.0173812670593163
"109",4,2012,NA,0.00544315414467811,0.0111990575852196,NA,0,0.0122290871971313,0,0.0104853120335526,NA,NA,NA,0.0176903270580673,0.00245640958526043,0.0301627886587239,0.0823951645860899,0.0092850435279709,0.00387161651975326,0.0120145099346008,0.00825810839068093,0,0.0588194446423513,0,0,0.00835899715702922,0.0143919284389293,0,0.00324368780097675
"110",5,2012,NA,0.0233995265936303,0.0300990207320323,NA,0,0.0186646600807359,0.0113725847730817,0.00842786404977028,NA,NA,NA,0.0485601482509356,0.0051380255420395,0.0529816546795657,0.00166157896043276,0.0204977613669569,0,0.00838972527398369,0,0.00110258177887655,0.0361180381818264,0,0.00783924424025344,0,0,0.0118591124489811,0.0207752053057955
"111",6,2012,NA,0,0.0709204987412766,NA,0.00742457584946985,0.017989052132571,0.0300539113309609,0.0139408463298494,NA,NA,NA,0.0107770835501361,0,0.011330208249296,0.00518197323839039,0.0203039577482681,0.0173382560071736,0.0220391654584031,0.00567377568113101,0.0104710742805206,0.0820386291336931,0,0.0078242866630931,0.00772904670657788,0.00831320219291666,0.0219852503725111,0.0307104153771719
"112",7,2012,NA,0.0132870848722623,0.0533855429389059,NA,0.0140168166432028,0,0,0,NA,NA,NA,0.028961783919011,0.0197952365071626,0.011049723978453,0.0922651050032788,0.00807261093386795,0.0203034884755049,0.0241071466880265,0.0164573074881843,0.012198952186104,0.0509490100787826,0,0.0027686500743466,0,0.00859214390754732,0.00887589505882297,0.010500904561702
"113",8,2012,NA,0.013157466929122,0.00703401753403145,NA,0.0161008168170673,0.0155938045830651,0.0116310526299809,0.0162248965293623,NA,NA,NA,0.0141938269493214,0.0112681235862223,0,0,0.0258682082527444,0,0.0142828834175598,0.0133257341858132,0.00503383827907075,0.0351711650008317,0,0.0257108466582421,0,0.00934184127340545,0.12688511949625,0.0194069957732592
"114",9,2012,NA,0.00122895012075513,0,NA,0.00875925194493907,0.00392981316985942,0.0120164015532253,0.00933499146446287,NA,NA,NA,0,0.018177453719774,0,0,0.0121652000935361,0.0195234051660025,0.0107968898488656,0.00442800257261366,0.0148659511913303,0.0377998257781432,4.07796534343072e-05,0.0449719897002416,0.011196474392819,0.00667003083874287,0.00199269486030741,0.011770894118733
"115",10,2012,NA,0.0101699676399831,0.000775403570697673,NA,0.0013062101326005,0.00816543161625596,0.070616137498576,0,NA,NA,NA,0.0148877473663755,0,0.0152552649146782,0,0.0110373848677908,0.00648938095004292,0.0227029849599111,0.00349181052990061,0.0129371722243434,0.0493373641798934,0.00831457983655053,0.00836092077110387,0.00452172929510155,0,0.00944910814976781,0.0248075241857397
"116",11,2012,NA,0.00328259027644872,0.028916157841459,NA,0.00679430895011628,0.0117872403900363,0.0261401805393486,0.00900463915336116,NA,NA,NA,2.95191229965546e-05,0.0207759873757352,0.00237719245035514,0.00232357162084698,0.0192505761599999,0.00886225855494998,0,0.0077777233054674,0.00967939075805507,0,0.00468391816838543,0.00264685823319266,0.00967483538789037,0.0115638950201771,0.0493765376708821,0.0103700660187658
"117",12,2012,NA,0.0056981499388026,0,NA,0.00574263412885687,0.0148647943087373,0.0341992783686392,0.00737641063492663,NA,NA,NA,0,0.012572848619305,0.00256148453704646,0.0709281763296644,0.0138142022806414,0.017820209373962,0.012778873516683,0.00111681006235629,0.00360636945202315,0,0,0.0101353494805821,0.00831829539230801,0,0,0.0135356445233947
"118",1,2013,NA,0.00469698037094772,0.0301201893124053,NA,0,0.00229138284660681,0.0219697660685141,0.00366394748008687,NA,NA,NA,0.016042831204141,0.0116410784790089,0.0110710293006991,0.0744519593946514,0.00710322533397732,0,0,0,0.0151373398144664,0,0,0.0435865592112851,0.0108517588909578,0.0177113886882701,0.00961377756348753,0.00721445561394001
"119",2,2013,NA,0.0010011901640114,0.0780327932063232,NA,0.0125410639831618,0,0,0.0305589160461591,NA,NA,NA,0.0135677373058704,0.0128900133642898,0.0129304253759661,0,0.0165633806471888,0,0.0210936269006068,0.00625245528168442,0.0109361381327546,0.0779409834167066,0,0.00714183288733905,0.00886030432279382,0.00545745482209516,0.0857637779958087,0.0135024815669969
"120",3,2013,NA,0,0.0572398722092305,NA,0,0.00781934085340054,0,0.0103381262294459,NA,NA,NA,0.00742874051082886,0.0180313488643817,0.0306852575071356,0.00142496994485136,0.0111329421704121,0.0124586961460309,0.00673289939642085,0.0121028976612138,0.011148742882375,0.00048856104187077,0,0.0226230394606169,0.00951717862960857,0.0205054211713498,0.0166332853925808,0.0346336653439926
"121",4,2013,NA,0.00984963965118405,0.000625576929801876,NA,0.00912736247734469,0,0,0.00200996269718062,NA,NA,NA,0.0580061185512072,0.0301064379980763,0.0165731934028862,0.0135541676906841,0.00773217789291649,0.0111188148669085,0.0129002371480601,0.0381312575801838,0,0.0443528371847909,0,0,0.0115654417847323,0.0202861628567199,0.018503090170966,0.0100343161254144
"122",5,2013,NA,0.00664991783151218,0,NA,0,0.00794124584526363,0.0103387134385332,0.0068223678268038,NA,NA,NA,0.0150112817068428,0.0125489383045017,0,0,0.00901208275568269,0.00774034017726418,0,0,0,0.0426009889762961,0.00290656240902216,0.00279893949324912,0.0143362333658373,0.00305043458060708,0.00634107756818981,0.00292651221006287
"123",6,2013,NA,0.00442198434062706,0.010616460139504,NA,0.00668477221911224,0.00189732660087943,0.00120164014450776,0,NA,NA,NA,0.021953582168257,0.00299905154397956,0.0125728458421278,0,0.00109455087431247,0.0145114632348213,0.012762293051605,0.00620568969796919,0.00969765152672168,0,5.98824153962096e-05,0.0403710587359892,0.0120361143385188,0,0.0264273492703763,0.0233448682205499
"124",7,2013,NA,0.00430229588912976,0.0391540332277733,NA,0.00135619161643896,0.00801621240934721,0,0,NA,NA,NA,0.0130312822100117,0.0126518830057428,0.0116774129480222,0,0,0.00157412749496688,0.0132589795412996,0.0150511675007122,0.008766114775931,0.0425087190330805,0.0386242725768427,0.0338330583898953,0,0.0102687804387773,0.0038770175743431,0.0056062606482326
"125",8,2013,NA,0.00738750311171063,0.028884968703587,0,0,0,0.182253201090824,0.0115817160452894,NA,NA,NA,3.98326301474892e-05,0,0.0214378546784233,0.0524950656684286,0.00867884048088057,0.0222425315397061,0,0,0.00516072592345703,0,0,0,0.0117709340794144,0.00332314082427557,0,0.00939980846219981
"126",9,2013,NA,0.0063422097081299,0,0.0192897732134991,0.00648647420545151,0.0103767742898734,0,0.00308488933005104,NA,NA,NA,0,0,0.00807821528784907,0.00142496994485136,0.00647883283633796,0,0.0119191364123294,0.00955325744389414,0.00993062017820351,0.0019542443085551,0.0118288616417729,0.00983961368294159,0.00936743115653507,0,0.0164156536333625,0.0105299623946413
"127",10,2013,NA,0.00431069063765717,0.0173762751447404,0.0107945942725192,0.00295664287978623,4.84249106165045e-05,0.0472626900578937,0,NA,NA,NA,0.00372193684159388,0.00273153503095101,0.0113118522601034,0,0.00601997305654224,0.0147977481821818,0.0132945123049617,0,0.00967375476441538,0,0.0134481790069571,0.00196583090101326,0,0.00687251898662894,0.00334225648147763,0.0112314840295129
"128",11,2013,NA,0,0.00873568529178491,0.0136844587751959,0.00530654884106442,0.00749056554717368,0,0.0513085548059507,NA,NA,NA,0.011838211715368,0.00320618235026611,0,0,0.00287000987303054,0.0108929750302585,0.0136168374511956,0.007582740998512,0,0,0.0281449783883267,0.00490754357872291,0.00792445663341561,0.00569439032033752,0.0200642317957754,0
"129",12,2013,NA,0.000985757639585386,0.0373114008910849,0.00647340884724172,0,0,0.0195180014589707,0.0106433677569868,NA,NA,NA,0.00168258630238333,0.00640106500929963,0.012113127669817,0,0,0.00764516888647242,0.00895026522971089,0.0124886733661163,0.0055417215357182,0.000464714246097391,0.000137422442262328,0.0162313092209483,0,0,0.0346159505904495,0
"130",1,2014,NA,0.00519830539016015,0.0107530976066592,0.00594380738565522,0,0.0136140204516145,0.0620322807242475,0,NA,NA,NA,2.62848762658624e-05,0.019903786064176,0,0,0,0,0,0.0173669168672325,0.0203169427279125,0.0492915174533828,0.0426614116617752,0,0,0.017036416141501,0.0180727249392053,0.0114519436224044
"131",2,2014,NA,0.00899530088060027,0.0380806056790571,0,0.0108137105404372,0.0087515403535633,0.0482415452345933,0.00863692994373731,NA,NA,NA,0.00813925673956565,0.0357123966420101,0.0171749205430963,0.0711093967771772,0.00697298112224322,0.0273893275909477,0.00459917679945145,0.00872677056352289,0.00815173612984494,0.0486753171509208,0.0196242904322937,0.0136031248995629,0,0,0.0240328031064505,0.010989920310262
"132",3,2014,NA,0,0.0166731852805316,0.016262182869968,0,0.0144098201710394,0.0820782681668123,0.0388358139067058,NA,NA,NA,0.103338295714299,0.022357138312879,0.0196924754282378,0.0799063355123323,0.00975352399772172,0.0210774724121209,0,0,0.0132489134587604,0.0402030077297102,0.0619780663010118,0,0,0.0301708114735787,0,0.0171441347895152
"133",4,2014,NA,0,0.0161323550807859,0.0194774194277492,0,0.0109680848190337,0.03659625273557,0.0242413247589622,NA,NA,NA,0.015605163394676,0.0151636205562111,0.0269801154096375,0.0673063887813628,0.00753303213720739,0.0217910545910596,0.0232639452050216,0.0101445724151921,0.0208655431238305,0.0444646930009857,0.00432483535953146,0.00524287168222467,0.00790612755175303,0.017941214182256,0.0572300396730798,0.0113410466816791
"134",5,2014,NA,0.0250489898266654,0.00348535743127048,0,0.00435533810024607,0.00224890426394734,0,0.00816064411573376,NA,NA,NA,0.00199163277604456,0.026864076493128,0.0190446112709264,0,0.00910646889356312,0.0101553774002076,0.0199520067149455,0.00805931434830656,0.0114066120830901,0,0.00548959327362711,0.00757980630277054,0,0,0.00405373880959699,0
"135",6,2014,NA,0,0.0628778017526042,0.000157945752402792,0.00453156489707048,0,0.0359092423229804,0.0180060627126516,0.0160346029807925,0.033208501219081,NA,0,0.00306532711608019,0.0185136678755732,0.00093270758347761,0,0.0132169129774531,0.0103390543157033,0,0.00487497797636164,0,0.0194048807635922,0.0027729144623221,0.00776755990745747,0.00649826655643688,0.011838211715368,0
"136",7,2014,NA,0.00126529177168815,0.0114537245755151,0.00748272013919211,0,0.00403274135214771,0.015508070204324,0.00434048321835854,0.000863337678323486,0.0238175090196838,NA,0,0.000106952274402147,0,0.00930484210398471,0.00895349544068686,0.0202437051606305,0.0126432454988945,0,0,0.0106427932592325,0.0026585263553021,0.00244864261486778,0.00298498535232528,0.0032770499869174,0.00277485530518927,0
"137",8,2014,NA,0.00187153555423962,0.0245567415485547,0.0177964635440006,0.00697170689563924,0.00498605823534988,0.0293136672317466,0,0,0,NA,0.009946336508045,0.0161038109170366,0.0130062751624423,0.0393697017098423,0.00734763941989985,0.00147443196034184,0,0.00284663957284684,0,0.0459495861906746,0,0.0280048726382918,0.00612919952101028,0.0231054592027436,0.0189993435644964,0.0324667929878264
"138",9,2014,NA,0.00635493420001183,0.0315930641275694,0.0200709176786831,0.00551609599774069,0.00410929208448584,0.0357830027073096,0.0115226779773016,0.00159932942200845,0.0229642143052897,NA,0.00597489842572367,0.0156945808407896,0.0252789257980937,0.0225738501416854,0.0114580526467048,0,0.0168502283514213,0.00374372822352072,0.00849742231649369,0,0,0,0,0.00634949648098576,0.0358927947401103,8.34159370453417e-05
"139",10,2014,NA,0.00466553844052995,0.0203252934540119,0.0044857104073974,0.00922158387332748,0.00189791005611349,0.180789868690121,0.0452032129702527,0.0614682899826492,0,NA,0.0422039281014885,0.0209265872884028,0.00948173465315941,0,0.00960450173381989,0.0250681807988214,0.00347270877034002,0.0324361007169001,0.0130383970079474,0.0264650171469596,0.0297819317294702,0.0494913433867493,0.0114978608855026,0.0138806235928135,0,0.0101149601872595
"140",11,2014,NA,0.0121493111703225,0.0208748660744541,0,0.00557798699791934,0.00825270168634779,0.04325904563487,0.00912361631128465,0,0.0383707507692814,NA,0,0.000124307679469765,0.00613105962534885,0.0411366985018103,0.0118001333262166,0.000650989772096692,0,0.0108524623582759,0.0206885685336492,0.0498193277729637,0,0.0156446949572527,0,0.00858110876435637,0.0351637696467836,0.00149991353526009
"141",12,2014,NA,0.00515565413576326,0,0,0.010692285382691,0,0,0.0232182640876629,0.000961895589421523,0.00524582701780596,NA,0,0.0046435843743239,0.00888272268109887,0.00704912273555779,0.00140861361496015,0.0261917526127928,0.00735546596119328,0.0503622596943259,0.0117384287242222,0,0,0.0025481981911362,0,0.00280187868136852,0.00785212028075694,0
"142",1,2015,NA,0.0108209753689117,0.0151748510900002,0,0.0110502930987838,0.0256652236605389,0.146399947498855,0.00696122544149551,0,0,NA,0.00796653120176823,0.0144923860008932,0.0162352661426714,0.000739318278484044,0.00659286053725356,0.0246380574456271,0,0.0202439303267557,0,0,0.00569275039300311,0,0,0.00547131071713182,0.0271869102685116,0.00137393789836186
"143",2,2015,NA,0.00644297630241659,0.000213730399358659,0,0.00917899022617034,0,0.0180246023839117,0.0101657271181825,0,0,NA,0.00720984097519421,0,0.0128277992934376,0.0053096717180219,0.0065504669729819,0.0151654372517138,0.0117452771623296,0.0254789429346908,0,0.00158548961216324,0.0170410310941718,0.00969300796007888,0.00448476929663517,0.00620846485414345,0.0341593559196028,0.0165398033179963
"144",3,2015,NA,0.0109943799943152,0.0190379586167143,0,0.0030388808663041,0,0.179872808961966,0.0103655859076976,0.00436991960191549,0.083750342426206,NA,0.00271848695638691,0.00815072554886513,0.00938601823220541,0.0363639368496483,0,0.0091347467926631,0.00130185526876562,0.00728767646281878,0.00688718190151885,0.0367134026481202,0.0111026436768471,0,0.010827982108974,0.00729042745724474,0.040524861999141,0.00634817956991512
"145",4,2015,NA,0.00598732544371374,0,0.0274543753927796,0.0075536152060646,0.0133488987837676,0.0162650012483389,0.00823929321886298,0.00313779297367772,0.0227199030701243,NA,0.00459310667875474,0,0.0143637346075668,0.0430087542594002,0.00643492626117153,0.02173894111585,0,0.0134200664300676,0.0189948719223205,0.0157228344977719,0.0543224264383171,0.00176911223778115,0.00366430859618455,0.0123888934848621,0.0150941942723339,0
"146",5,2015,NA,0.00964531849104865,0.0338806101465048,0,0.00846678468542966,0,0.0410391340834062,0.00302747713310641,0,0.0489686326196838,0.129790826088931,0.00250238623460748,0.0119202123875243,0.0229976707465377,0,0.013117097174787,0,0.0111712526285379,0,0,0.00488561123949038,0.00063013281933778,0,0.007421401392963,0.00777820019013039,0.0334540292158114,0.0108333888500819
"147",6,2015,NA,0.00868630363037587,0.0344911473422827,0.0191464840040336,0.000939481261642726,0.000608839050584216,0,0.0184723369129059,0,0.05418319367204,0.00580039368025446,0.0174848763395246,0.00236704806668685,0.0152102125754832,0.00975900072948533,4.1598326149475e-05,0.0112959285840438,0.00860743374159812,0.0108534930888979,0.0322968226137533,0,0.0319987653190775,0.00970971279871106,0,0.00593021486968489,0.00117771347551409,0.00955236820205573
"148",7,2015,NA,0.013412862317268,0.0182103430978101,0,0.00455519430359544,0.00994339060372661,0.0132926315904136,0.00931480448728387,0,0.0178118133322563,0.00731306399099524,0.0141479954842961,0,0.0109681589409508,0,1.98312238793805e-05,0.00627387181520929,0.0115839714676075,0.00499348392949517,0,0.0218970078269233,0,0.00210712420367259,0.0130336747556019,0.0048690600257316,0.00581552631499044,0.00937576587527206
"149",8,2015,NA,0.0109478942091091,0.00364207694798713,0,0,0.0282519817628462,0.0840495538267725,0,0.00771531528499252,0,0.0134224603442935,0.0124583085170635,0.0280040258580557,0.00309150527908694,0.00932707593737393,0.00998314641971041,0.0164950854830249,0.0133631324520727,0,0.0164550767366475,0,0.000126352004200837,0.0166652576481733,0.0186324934718469,0.00816058105602707,0,0.00425320091479031
"150",9,2015,NA,0.0076269753818552,0.00344067330909034,0.00753987483742915,0.00692620507938087,0.0166238075287451,0,0.0481914324810572,0.0393213270269958,0.0107036771758152,0.000365759930500556,0,0.0122315739336639,0.0105834829152141,0.00887181885385848,0,0.0105110270661719,0.0127151884614708,0.0238128361054521,0.0127185251574222,0,0.0951499431605789,0,0.0111140888611519,0,0.00985362984837957,0.00622600692070239
