"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"41",5,2007,8.5273049267888e-05,-1.8786592996554e-06,-8.4316651976832e-07,4.31615612136131e-05,0.000234137327856239,6.46604551145575e-05,4.2418077232707e-06,NA,NA,-1.01201270893763e-05,-4.48752205335313e-05,-3.68168349252316e-05,-6.95593788942334e-06,-8.52742406132941e-05,0.000103069239049096,-0.000200296282196974,2.19740114644476e-05,NA,-2.7634819963383e-05,-0.000114022313729182,0,-2.7175425399818e-05,-2.62228617049412e-05,-4.58470164833361e-06,-2.73958299170442e-05,4.90762199112986e-07,-7.29031354215254e-06,2.70462603720315e-05,0,-9.4628714191303e-06,0.000179851345345028,NA,0.000126754526232764,-3.46116331671652e-05,-5.82420180485469e-06,NA,5.58862819796547e-05,-7.23228753322576e-05,0,-1.12119550899659e-05,-5.66290861499887e-06,3.12613908718835e-05,-2.48685648058484e-05,8.34645374981091e-05,NA,1.32030079835674e-05,-4.48081690553036e-05,8.31669717754225e-05,-4.09172776945036e-05,-0.00010372873099986,-1.77613136763954e-05,5.66094907014072e-05,NA,-2.32957172245034e-06,NA,-1.01145744206281e-05,-3.96453382552045e-06,5.24986991517602e-05,-5.89661535697746e-06,-7.91739885273774e-05,0.000137568599717965,3.71107711966927e-05,0.00236630237054646,NA,4.42713497966293e-05,-0.000195272538308895,-2.27855258632246e-05,-3.25309019468926e-05,-5.67463749366827e-05,-1.60443558071202e-05,5.8895195056947e-05,-1.15382143690091e-05,-1.66835830622509e-06,0.00016145135996962,7.90740019958059e-06,-5.40043831168832e-12,-4.71394175183772e-06,NA,-3.96426162486071e-05,1.83213932851579e-05,6.35933898785914e-05,0.000176048005859346,-0.000238684970457166,-1.25726393860524e-05,1.16592927239287e-05,0.000974631804538891,0,-2.47187544472836e-06,-8.9586888003176e-05,4.12104905299032e-05,2.5762687556443e-05,-0.000176939652451456,-8.47330981751137e-05,-4.71266000216449e-12,3.67887319059157e-05,-6.07907250981905e-06,-1.43546547286304e-05,7.39969019959718e-05,7.28731336150675e-07,2.20024059837044e-05,NA,4.68789102621157e-05,-4.60669771409288e-05,3.02446868007977e-05,-4.00868452393137e-05,5.31920937929636e-06,-1.61409100079408e-06,0.000305233593343657,6.48391239886286e-07
"42",6,2007,0.000116000927144782,-2.40327055278933e-05,-1.06642682562645e-05,-2.57491271922002e-05,-2.39866348886899e-05,-6.11279975609317e-05,-2.62019769294511e-05,NA,NA,7.65114198915813e-06,-1.03958213339919e-05,-2.76308755757609e-06,-4.49304869917077e-05,0.000171709097729262,-7.41345674497138e-05,-6.56496367744625e-05,-5.68521905812087e-06,NA,0.000149949957427618,1.3692332977702e-05,0,-0.000172331996230979,-5.18979674595183e-05,5.01474505806591e-05,-1.08388353231641e-05,-1.7561286998529e-08,1.0868779641157e-05,2.6361871337271e-05,0,1.34837887006594e-05,0.000126922053355123,NA,7.48461158892666e-05,-2.02159362753328e-05,-4.51798753536162e-05,NA,-9.98262011259752e-06,4.86064712614326e-05,-2.73837567774796e-06,-3.29528801688287e-07,-5.05901870821311e-07,2.44476854720885e-05,1.90676227250955e-05,-4.58347862993934e-07,NA,2.34053240363235e-05,1.8877450119661e-05,2.88133326447517e-05,0.000726662058107119,-4.69353919273485e-05,-2.7596263585437e-05,5.90890404752843e-05,NA,-7.12307653834516e-06,NA,-5.55100279285527e-08,-1.72548863128731e-06,-1.86451557360018e-05,1.82587326023684e-10,7.34458332893115e-05,0.000173147023172272,-1.01891332680275e-05,-0.00170512295429424,NA,-6.09571491164337e-05,-1.84850976307215e-05,0.000218797005215911,3.2961023287584e-06,9.11935179095556e-05,4.48214251423616e-05,-8.27328570482718e-05,-2.25406972057287e-09,-1.13805883055455e-05,3.9189699850696e-05,-1.10752573554542e-05,-8.18736912601498e-07,-0.000152592693640959,NA,-1.9260134849715e-05,-6.32817605697046e-05,0.000102336553276935,-1.08882636105407e-05,7.00882260155316e-05,-8.51946206738813e-05,0.000172768906359544,1.52869583977016e-05,0,0.000123719859285461,-4.52497905942362e-06,6.45454739035713e-05,0.000199732473806778,0.000424543851004256,-6.71841681337516e-06,-3.54962915054735e-05,4.67036524231207e-05,1.78514360338418e-05,-1.81923066013921e-08,1.38740730231087e-05,-2.45489946539779e-07,2.22943371342951e-05,NA,9.70563649996121e-05,2.18432725062817e-05,-0.00032493513191389,4.39742414057114e-05,0.000315635287439296,7.21483130009472e-09,-8.78896381121943e-06,-5.824421478587e-06
"43",7,2007,-5.17564623625869e-06,-2.73413241293303e-05,0,-2.72407142006899e-05,-4.55355666546768e-06,1.5988817023315e-05,-9.87800296802055e-06,NA,NA,2.08450498241284e-05,-8.41834330614691e-06,8.09215288307971e-06,-7.92069413454208e-06,5.11937822124532e-05,1.01106544763349e-05,-3.48897620925908e-05,9.76610906631469e-05,NA,0.000647946135697511,0.000201243967971532,0,-5.16322720210997e-05,7.18653423256671e-07,4.93247506377039e-05,7.45426163400777e-06,-3.25343332950193e-07,-4.66232914179914e-06,3.059752405739e-05,-1.96772924439197e-05,7.19801622278748e-05,-0.000256642361808699,NA,1.00090767380217e-06,-0.000139120964334931,4.40689395870183e-06,NA,4.04421122155693e-05,1.71932705674121e-05,-1.2253721327661e-05,-5.64945579550629e-06,-1.348210645671e-06,4.23334246137266e-07,5.53564172879039e-06,2.09674684360491e-06,NA,2.11400464011806e-05,-1.92731989916087e-05,0.000260313721055859,0.000190665972977381,-1.308806087533e-06,7.1971778922257e-05,3.86637510912377e-05,NA,0,NA,0.000381477756870601,-1.7701106225966e-06,-3.35455015640826e-05,-5.33342657909215e-06,-0.00010672789264298,-5.14851172902983e-05,5.18403964915143e-05,0.00716081422870484,NA,1.61485982507381e-05,-2.69196587486964e-05,0.00012940784360904,-1.36451859551105e-05,8.86727636403988e-06,5.02361245479037e-05,1.28488202532692e-05,-5.21547336804034e-06,-1.97197709380398e-05,-1.38161938803961e-06,-7.14712771510077e-06,-1.11000082611002e-08,-2.18658829548377e-06,-0.000105517264343857,-4.17199549427796e-05,-7.05689652842116e-05,-3.09941711891191e-05,2.76276480573686e-06,-2.82660345285868e-05,5.62407138322117e-05,-1.96526622931312e-05,9.15529375968828e-05,0,-5.64744862031614e-06,7.33454279302199e-06,-4.13744501276357e-05,-3.9147745777811e-06,-3.29217404681364e-05,-1.6349839873792e-05,0,1.08227059556948e-05,1.44636256551053e-06,-5.6291115686568e-06,-1.42447221698146e-05,-5.89987856260992e-06,6.26523038012848e-05,NA,-6.343058667521e-05,-9.26150755971731e-06,1.84312619640554e-05,4.2092474536948e-05,-3.95074559929009e-05,0,-2.40179205863259e-05,1.21844540870226e-05
"44",8,2007,8.96546218862687e-05,-1.17372318534855e-05,-8.08348027630805e-06,5.49685453078111e-05,0.000163939558144093,-5.69937093551466e-06,2.63192851308741e-05,NA,NA,-8.34616531047452e-06,-3.00993115722908e-05,4.73645765778616e-05,-6.5958453836112e-05,-1.56986668643412e-05,-0.00015213742619529,-6.09741622428381e-05,-1.38264249918506e-05,NA,-8.24887441256008e-06,2.35670540467628e-05,-1.44240044065334e-05,-2.44317086613587e-05,-4.24419367157536e-05,7.16773881335212e-05,-2.28798832270013e-05,5.890492662264e-07,8.66180234092863e-06,-4.67976819396082e-06,0,-2.50073149920615e-05,6.81668223820147e-07,NA,4.27841737345658e-05,-8.08071496682154e-05,-2.83355229615543e-05,NA,-0.000172609653865414,-8.71889408210303e-05,-2.22456550900281e-07,-2.90123980601318e-07,-3.94887047252727e-06,3.12196952120686e-05,-2.33829789989176e-05,0.000182631236542572,NA,-4.03472907139849e-06,5.78228074904226e-05,-4.203554805702e-05,-0.000378479127423152,4.03759454800548e-05,5.98253563233687e-05,-0.00018714241683498,NA,-5.60499964368216e-07,NA,-6.54122754800425e-07,-5.23282734500541e-08,-5.61896936207317e-05,0,-0.0001542309889836,-3.53932277387611e-06,-6.94913556144142e-05,-0.00184120948789403,NA,-3.27430990240276e-05,-4.46448493404081e-05,-8.34527853662086e-05,-5.88350811584232e-05,-5.99140149313463e-05,0.00024115659285251,1.63764797591082e-05,-5.35736643975779e-08,1.67709057131363e-05,-3.44931597306193e-05,-8.16692104658539e-06,1.80492937444905e-06,-4.6553439448052e-11,-7.34940662180616e-05,-1.74000900395715e-06,-0.000320879937294592,-0.000103206547497915,0,-9.1749159772092e-05,3.62631526896954e-05,-4.49024845993809e-05,-0.000136522659321596,0,4.99209951214911e-05,0.000143927813287171,9.79993551654796e-06,-6.43597001872794e-05,-0.000151790381346994,-5.68841607273865e-05,4.20174712980433e-07,1.93389156853819e-05,2.13854852088794e-06,-5.41123679655281e-06,1.05915002322947e-05,-3.18039811240243e-05,-9.57457025936448e-05,NA,9.68163406445794e-06,-0.000276802184511628,-9.82384643245081e-05,-6.39136767825687e-05,5.89182254063286e-05,0,-8.85815765139959e-05,-5.81846692757764e-05
"45",9,2007,5.37908526812184e-05,4.30585259069268e-06,0,9.84788583224581e-06,4.94044805050568e-05,-6.75490550430733e-07,4.09463545932068e-05,NA,NA,9.58501940196263e-06,-2.22258534802611e-05,1.41339295139376e-05,1.85394819443595e-05,3.06677021878096e-05,5.38834225473549e-05,-7.17555123607447e-06,-3.03936717762681e-06,NA,1.57569112478789e-05,0.00028812878925681,-3.03226259133048e-06,1.64874545831046e-05,9.20086969004043e-06,2.98962546362102e-05,7.96026096204309e-06,0,-3.3564508750927e-05,-6.83843152541315e-06,-0.000152250847732173,1.47115723996644e-05,-7.81903584573101e-10,NA,5.5693317818442e-05,-0.000100141518580362,-3.06955558312612e-06,NA,-5.60248097372382e-06,-1.84141819100864e-05,-0.000259803516635154,-2.54722269369591e-09,-5.70204585545172e-06,-2.49891670398489e-05,2.12801810115679e-05,4.77246449596775e-05,NA,-2.84339644893126e-07,1.80195846394779e-05,2.2649977156147e-05,-0.000101637661242222,4.10518856954004e-05,1.28560927594766e-05,9.14087123105152e-06,NA,-3.35992614880117e-12,NA,-4.7507225390065e-05,3.23526072190948e-06,-2.46701746996413e-05,-1.92240413547566e-06,4.80173791604065e-06,-5.47537853892514e-05,8.63744400041995e-07,-0.0004080973567644,NA,-9.43387138979661e-07,-6.74615699273236e-05,0.000148936558239607,-4.87892865885811e-05,2.96473417404222e-05,9.88240635929345e-05,5.03600824748729e-06,-4.47783720470409e-06,2.28930729822267e-05,6.93989434159423e-06,1.01066306679161e-05,2.60312230487952e-06,-6.2869113125731e-11,1.25496144304595e-05,1.57589332645449e-05,-0.000122776868232883,-8.37792821692874e-05,-3.27417327160094e-06,-3.22370200248654e-05,4.96025045970068e-05,4.05905972440974e-05,1.56567570130684e-05,-6.62662202254389e-07,3.58398889790788e-05,5.38068669504912e-05,0.000103974031722017,0.000176183527886394,0.000617790602559967,1.31766580828794e-05,0,-7.35796143089819e-06,-1.12319462131579e-08,-2.00235301948268e-06,1.99778823247922e-05,0,0.000128053133714875,NA,1.35627120111803e-05,2.43314004161882e-05,-2.29548218297279e-05,-3.3668215471914e-05,-2.9313338038665e-05,-1.60437673653727e-05,9.37799095598679e-05,-3.04340580165963e-05
"46",10,2007,9.57489326470687e-05,2.72616757545131e-05,-2.45544170276696e-05,-2.01867696485853e-05,-2.90847711646842e-05,-1.26006920788026e-05,-1.98716628694677e-06,NA,NA,-7.85791435631112e-06,-5.41343381569105e-06,-1.61838958702412e-05,4.94215011353558e-06,-1.10061785040084e-05,-3.57598228114459e-05,-8.64305663321563e-05,-5.8901441137985e-07,NA,-4.34828152647564e-05,0.000135898763074826,0,7.98781873874093e-06,-1.42378358254868e-05,-0.000122981276616205,-5.89845251165884e-05,0,2.99437785725219e-06,4.27823449816898e-05,0.000182553360584854,-1.96540388910417e-05,-2.72255000285716e-07,NA,8.82376626347879e-05,0.000104507013127852,-4.11994324064651e-05,NA,1.1680460578791e-05,-7.96382201935182e-06,-4.15200216450225e-15,-4.27427768907512e-06,-5.12308179000487e-07,-2.8326110428224e-05,2.69666732462546e-06,-3.08575923418061e-05,NA,4.25925670660781e-05,2.46450258005829e-05,-2.02959556055955e-05,-7.90279745979083e-05,-3.52053103024983e-06,2.99715002072323e-05,-1.09633626010928e-06,NA,-2.48705664034632e-12,NA,4.83799959733462e-06,1.27656810510541e-05,0.000106608625795819,0,-1.63526389884439e-05,-6.67625203178632e-05,8.76214285862069e-05,0.00196898798422613,NA,-3.42969185281383e-12,-2.61323109018566e-05,-7.49018306209942e-06,1.32502599154748e-05,-5.43836830034856e-06,-5.09383700965647e-05,-1.93658671263238e-05,-0.000303108469941822,-2.1459309171017e-05,-1.02101973103898e-05,5.44715157453057e-05,-4.96531108043596e-05,-4.21290249630208e-06,-5.91394590422849e-06,8.29968613096721e-06,-1.39747550352728e-05,-2.85774328390928e-05,-3.0517321278924e-05,-3.33381534994304e-06,-9.13382189305244e-05,6.89391097377277e-06,3.18745596998736e-06,-1.18570299852502e-07,-5.21244903713314e-06,-1.1568172233269e-07,-6.39493858838083e-06,2.48106245993429e-05,-4.06069081369579e-05,-1.4931226674515e-05,-1.20291004564856e-05,-1.59127381604407e-06,1.28393792860769e-05,-7.6607870960563e-07,-2.77578240631897e-06,0,2.08628569313953e-05,4.51887454395916e-05,-4.78991756144669e-07,-8.27255115553113e-05,-2.2816618567454e-05,-3.39448173616644e-05,1.42355553652194e-05,0,1.93176907689062e-06,-1.21212595097979e-05
"47",11,2007,8.0854811493744e-05,1.39564049791787e-05,0,-2.57945025755665e-05,0.000116194297568087,1.63998993702348e-05,9.67545157775077e-05,NA,NA,4.95270809466112e-05,3.49378555656373e-05,7.1157467062209e-05,3.43019755773849e-05,-6.63962980763334e-05,-1.40419429851312e-05,-4.98037058502634e-05,-9.0664132512404e-06,NA,1.92507248394113e-05,5.99910580397689e-05,0,2.69001317721513e-05,5.69618148104835e-05,1.79722859488497e-05,-8.01293573422432e-05,-1.27495717439565e-05,-4.13202730264598e-05,1.78813850306136e-05,6.85995138884741e-06,9.28129971743846e-05,0,NA,-1.07411453434905e-05,-2.58297255646321e-05,-6.11172310129831e-07,NA,3.16842570898626e-05,-7.40176113424126e-06,-4.62054843392436e-07,-2.24034818684145e-06,-1.46052441364821e-07,1.29774177117537e-05,-3.92677644293183e-05,0.00010108849483999,NA,3.0201091996487e-05,0.000134593069656041,3.89054165903996e-05,2.29648415101935e-05,9.65976613448429e-06,1.70731799577051e-05,-1.17758992513284e-05,NA,-6.83985208136688e-07,NA,-3.1431360178219e-05,-1.30860605735952e-09,5.76782304250338e-05,0,1.41716259271978e-06,0.000219965444023932,5.92611299787805e-05,0.000680666138359871,NA,-1.76399210214881e-08,0.00021214707671122,-0.00010335482192002,3.73061525317376e-05,0.000147998777468384,0.000340743185620483,4.10412654240549e-05,0.000120554311205398,0.000103506168549643,-4.36744994995046e-06,-7.39521737772525e-05,-1.61979949802225e-05,0,0.000147720278845145,-0.000229281918255234,2.81580745806114e-05,0.000137674416516136,-9.63150656475467e-07,-4.14315929197147e-05,-4.30076844389312e-06,-1.39220320001218e-05,-1.17971152807706e-05,0,7.75143981574432e-05,-8.45917397062606e-05,8.88275756172604e-05,4.9715874696745e-05,-0.000196316076152608,-8.37384536612684e-05,-4.27066226314117e-07,-1.91388781211831e-05,-7.33898506890793e-07,-1.1934174041435e-06,-1.51800606056189e-05,0,6.20969419193883e-05,-7.21486220852183e-05,9.81940128922857e-05,-6.53597600514803e-06,2.32204436586631e-08,1.23919033605676e-05,1.10795464104622e-05,-3.80952380952381e-06,0.000223043474022955,5.52642575446154e-06
"48",12,2007,-1.22796326343949e-05,-1.95805915062017e-05,0,4.65761025514365e-05,3.38614343492074e-05,-1.01983645372675e-05,0.000114944004496233,NA,NA,6.15075772550848e-05,0.000112427664468757,1.83557124641398e-05,2.30199088350104e-05,-8.90528160096463e-07,-8.20801037931045e-05,-0.000283763455239536,-1.55131242120853e-07,NA,-1.51909446799782e-05,6.3968609297506e-05,0,-6.70221419206196e-06,0.000123726957536917,5.97891634684763e-06,-3.75722691490068e-05,-1.64107968501632e-05,-2.20556968589588e-05,5.66518487326414e-05,-5.69297773476417e-06,0.000183728772594894,0,NA,0.000285648597627267,-1.3223036519549e-05,4.12189466139387e-05,NA,-6.08301938409083e-05,4.50472281848947e-06,-4.75357892545904e-06,-1.08726220091448e-05,-8.20814210526205e-14,0.000205917092587557,5.91316101151101e-05,5.15853296169837e-05,NA,0.000121717698340995,0.000151338377514925,0.000244971615131023,-5.90556147223332e-05,-2.91408096097349e-05,3.58056908075401e-05,5.84476533059584e-05,NA,0,NA,-0.000444332843869934,-1.42278266709161e-07,6.33739710838992e-05,0,-9.77147927282866e-07,1.55172301273925e-06,1.14888941511122e-05,0.000123171147535597,NA,-1.07400424231684e-06,1.61349930183365e-05,-2.39327972166037e-05,-6.70863392608532e-07,1.29439756476043e-05,7.58299922004005e-05,4.93858770017934e-05,-1.25515017812229e-05,9.47358624918603e-05,-2.85487165599838e-06,0.00032745784566712,-8.62648188452954e-06,-1.03751920220144e-06,-7.00488995368212e-05,-2.14492618891112e-06,-4.17616606306445e-07,2.72813675901549e-05,-2.42243581316666e-06,6.70528450991495e-05,-0.000112688119974922,1.70491860295864e-05,3.99938105118078e-05,0,1.21520598310215e-05,-5.34447809665183e-06,0.000117609280883909,0.000149914459390134,9.66336294192102e-06,2.64836230782822e-05,0,-7.7497276713589e-06,-2.49642105263242e-16,-1.09516251158381e-06,4.06608322863833e-05,0,0.000365153184110606,0.000144638516347608,2.79105761474235e-05,-8.73302069298238e-05,-2.23838613582914e-06,-4.45315646712621e-05,-4.95253706918253e-06,-5.89542378696676e-06,0.000133107897919478,-0.000241160531993353
"49",1,2008,5.20438096118829e-05,-7.94682653492882e-06,0,-1.65334771236378e-05,-0.000118325969483151,-0.000203241712611237,-6.59789891218075e-05,NA,NA,-7.71835045739142e-05,-2.27158535372178e-05,-0.000231285848354294,-0.00430776121431734,-0.000614394933411189,-0.000249849489674411,-0.000316445626331382,-2.81279588933757e-06,NA,-1.54658092553362e-05,0.000683710476008713,0,7.89695418624368e-05,2.70506072890712e-05,2.9570742595121e-05,9.37059630259321e-05,0,4.40317617398593e-05,-0.000274361636153319,0,-9.96663593193501e-05,0,NA,-0.000242972803334341,0.000171739612659861,0.000122322016528667,NA,2.32774257867775e-05,3.45323777035579e-05,-6.33288529948054e-10,-0.000229115454270452,-1.22525607142013e-08,-0.000248611536479371,-0.000208019339855028,-3.78044840309962e-05,NA,0.000241924431336854,-2.87687806512957e-05,-0.000789565396876024,-0.000263239997647675,-4.15153144958625e-05,-0.000308526912546985,0.000277754864941855,NA,0,NA,-0.00080271101858582,2.50066142777345e-05,-4.66212994716446e-06,0.000327531932906352,-1.50949272183495e-05,-0.000104497015513237,-2.13768035858506e-05,0.00405279157577757,NA,-5.89155630043222e-06,-4.23867119283965e-05,6.72485841922896e-05,0.000234872649302875,-5.20476254576215e-05,-3.08804838314512e-05,-9.96412275019539e-05,-3.06319426290746e-05,6.55274640334158e-05,-2.31648079305881e-05,4.1404995735219e-05,-3.96853482534797e-05,-3.98003551736366e-07,-0.000227184520790664,-5.92814529685244e-05,-6.46534896685306e-05,3.63516708033868e-06,-5.66782755609631e-06,0.000106421964218293,-0.000177072722393862,-7.29562104595109e-06,6.37370692606854e-06,0,-7.5841341915998e-05,7.99656530393269e-05,-0.000145558704210123,0.000264370733193495,-0.000483780843546185,-0.000225951799004519,0,0.000187808043433699,-2.40601112065872e-06,-1.80490000625541e-10,-8.07931473698327e-05,0,-0.000181334990055792,-8.76528513487889e-05,-7.00021429164121e-05,-0.000362982306480994,-0.000204581197040904,0.000109667287177382,0.000139814081464209,-0.000138676545493856,-9.20880721642252e-05,-2.78923426413543e-05
"50",2,2008,3.33657596766298e-05,-5.15996972025286e-06,0,-2.93933677581115e-06,4.10011195890013e-05,-2.80301850482354e-05,4.74704011778456e-05,NA,NA,1.74471233033732e-05,6.75789995618461e-05,8.28849580054833e-05,1.21657320291537e-07,0.000110696589322022,0.000185529267349521,-5.36293772091327e-06,3.81203154242631e-06,NA,0.00018589090503171,5.76562356903198e-05,-3.72723352836653e-06,0.000168430093497686,-3.14534312796347e-05,-3.28791751466602e-05,0.000366054292411382,-7.30997076026316e-11,-3.33248110103694e-05,0.000188833287405017,-0.00314582752375476,1.08874053815913e-05,0,NA,0.000384102190356704,8.22516574993598e-07,-8.92821525121158e-06,NA,-1.03151209412713e-05,-2.86294777399581e-06,0,-1.41087656074817e-08,-2.04766324462958e-06,-2.7454015240505e-05,5.70850609802076e-05,1.56952574428063e-05,NA,-8.85189231296711e-06,6.94886510584086e-05,0.000352904379899771,9.10056717125826e-05,-3.39877100898328e-05,3.3288450217915e-06,-0.000288303225141035,NA,-4.22222224444444e-05,0,7.12946579655904e-05,-1.09397006097918e-07,-2.3890770369898e-05,0,-8.19407885197125e-06,-0.000133981561753653,-5.79911673706787e-08,-0.00190110338905547,NA,-2.16732488703868e-05,-5.33241227014803e-07,-0.000476057300620979,2.27194910033353e-05,-8.50241332184307e-06,3.30679938560603e-05,-9.93431839887051e-05,-1.24194739222424e-07,4.61450779245897e-05,-1.6214099477096e-05,0.00025325040743025,2.98230048042677e-06,0,1.52212998232952e-05,-6.14152317010529e-10,5.85699205195577e-07,-4.73134842709681e-05,-2.41685146784361e-06,4.2036839064431e-05,5.835823680532e-06,-3.75680160912808e-05,0.000176709634982185,0.000186867094046458,5.55767101090085e-05,5.00411272569771e-05,-2.5005247077576e-05,6.3050562869743e-05,-4.20396220305926e-05,2.60324619626315e-05,-1.89842521991158e-06,-4.78712052921978e-05,-7.7062323351579e-10,0,0.000168163713370388,0,4.6955990184705e-05,-2.4470757367673e-05,-6.63414907095776e-05,-1.58924675438855e-06,-3.72555186025263e-07,2.59259033906976e-05,-3.31132063398205e-05,-3.04210526315906e-20,2.88063718353465e-05,-5.80825378115756e-05
"51",3,2008,-5.75397272265275e-06,-5.81311820802487e-05,0,-1.33910814585109e-06,-1.7901692119299e-06,-0.000168580035374192,1.93514189315077e-05,NA,NA,-4.46904426944234e-05,7.09285175422222e-07,-7.9116161884436e-06,-3.20643655659369e-05,-7.30341617664696e-05,-6.11248700410177e-07,-9.38377703073799e-05,-1.86011910771792e-07,NA,-0.000101115395393808,6.10064361419935e-05,0,-3.54264737923359e-05,1.80557279213228e-05,-5.14919922632257e-05,4.811631429639e-08,4.37788453230082e-05,-1.75947521684214e-11,-0.000103976516496325,0,-8.99322211409465e-07,0,NA,-6.43274074230297e-05,-0.000471928509678205,-2.29467416655281e-05,NA,-2.0086753988615e-05,5.31053663090787e-09,-3.43797504946864e-06,-1.05263157894737e-06,0,-3.73067883094418e-05,-6.65914070924242e-05,3.76907976937011e-05,NA,-1.62812106896383e-05,1.5262921854197e-05,7.36941682148451e-06,-0.000642354420671544,-4.42840755946416e-05,-7.43682288321661e-06,1.14127216208272e-05,NA,-3.77089724416512e-06,0,-5.96657861498106e-05,-5.79307411365158e-08,-5.87334693723295e-06,-3.35660585392052e-06,-3.5706987680817e-07,-9.35813243844559e-06,-1.7146293935339e-06,-6.53977945491741e-05,NA,-2.11673592979211e-07,-5.61665242035903e-05,-2.80389509775582e-05,-7.04718390578473e-05,-1.09864238768022e-05,1.51102962651739e-05,3.51619149875354e-05,0.000293404180956269,3.51015233935194e-05,-1.01742843184211e-05,2.1903824731277e-05,-2.22573285324424e-06,0,-0.000118711876349841,-2.2985108332288e-07,-2.00637459073785e-05,-3.88495411141673e-05,-4.95518030886582e-09,-4.635482523279e-05,-3.55835427593263e-05,2.23194076013751e-05,-3.88476733444086e-05,0,-6.04506883289515e-06,6.28602496588924e-05,-4.95858161128106e-05,5.32755210407032e-05,0.000430513604559237,-2.51543904477661e-05,0,-1.31276332635377e-05,-6.19730440960263e-07,-8.78276156788081e-05,-3.92817727960299e-06,-4.43789541622741e-06,-5.52040533164751e-05,0.000159471185722658,1.86487300185645e-05,-1.75738877718492e-05,-2.76684587343991e-05,1.04251216692305e-05,2.81978902141822e-05,0.000232045143130868,0.000185171219945592,-2.78481663495588e-06
