"","Group.1","Group.2","ARCA.CONTINENTAL","ALFA.A","ALPEK.DE.CV","ALSEA.DE.CV","AMERICA.MOVIL.L","GRUPO.AEROPORTUARIO.DEL.SURESTE.B","GRUPO.BIMBO.A","BOLSA.MEXICANA.DE.VALORES","CEMEX.CPO","GRUPO.ELEKTRA","FOMENTO.ECONOMICO.MEXICANO","GRUPO.AEROPORTUARIO.DEL.PACIFICO","GRUPO.CARSO.SERIES.A1","GENTERA","GRUPO.FINANCIERO.INBURSA.SRIES.O","GPO.FINANCE.BANORTE","BANREGIO.GRUPO.FINANCIERO","GRUPO.MEXICO.B","GRUMA","INFRAESTRUCTURA.ENERGETICA.NOVA","KIMBERLY.CLARK.DE.MEXICO.A","COCA.COLA.FEMSA.L","GENOMMA.LAB.INTERNATIONAL","GRUPO.LALA","EL.PUERTO.DE.LIVERPOOL.C1","MEXICHEM.DE.CV","NEMAK","OHL.MEXICO","GRUPO.AEROPORTUARIO.DEL.CENTRO.NORTE.B","INDUST.PENOLES","PROMOTORA.Y.OPRD..INFRE.","GRUPO.FINANCIERO.SANTANDER.MEXICO.B","GRUPO.TELEVISA","CONTROLADORA.VUELA.COMPANIA.DE.AVIACION","WALMART.DE.MEXICO.V"
"63",3,2009,0,0,NA,0,0,0,0.0134705461736537,0,0.00185339091621927,0,0,0.0240156648499381,0,NA,0,0,NA,0.0388336805379228,0,NA,0.00878433483165266,0,0.0459622749990207,NA,0.0127975175244945,0,NA,NA,0.0315294895678355,0.0415278585704653,0.0393279673157018,0,0.0171000008495124,NA,0
"64",4,2009,0.0165703606046723,0,NA,0,0.027431209526675,0.0151267560329616,0,0,0.0277235916861652,0.012235793414703,0.0240217260467724,0.0485901556492485,0,NA,0,0,NA,0.0619121588867562,0,NA,0.00442254459019691,0.014120393147576,0,NA,0.0178204021212944,0,NA,NA,0.0221118973396129,0,0.0268780576900279,0.0017961351059811,0.0176259014412031,NA,0.0271314307002309
"65",5,2009,0.00640384058936461,0,NA,0,0.0127362208859562,0,0,0.0104378318507151,0,0.011572440349237,0.0116208227829114,0.0131836493327171,0.0100999677471952,NA,0.0124673271500984,0.0125314150200895,NA,0,0,NA,0,0,0,NA,0,0.0173167230710984,NA,NA,0,0.034203337735444,0,0,0.0189985824862849,NA,0.013384491925249
"66",6,2009,0,0,NA,0.0137735679927157,0,0,0.0194221802517024,0,0,0.0139202558114578,0,0,0,NA,0,0.0180755074398589,NA,0,0.0179301647301885,NA,0,0.0196738844347249,0,NA,0.00977194867888319,0.0184974470440984,NA,NA,0,0,0.0188312102413871,0,0,NA,0.00997152044928733
"67",7,2009,0,0,NA,0,0.0158227902918261,0.0247837361101754,0,0,0.00956219060857554,0,0,0,0,NA,0.021752305466012,0.0150355520756031,NA,0.00968158269035253,0,NA,0.00615263053657395,0.0211764704139218,0,NA,0.000193850846150208,0,NA,NA,0,0,0.0128850059822383,0,0.012158037445708,NA,0
"68",8,2009,0.00675525325534056,0,NA,0.0269954379080527,0,0,0.0131678149996384,0,0,0,0.0111184575205452,0,0,NA,0.0203794042589611,0.0335231883361071,NA,0.0349441244565526,0.00972921090450728,NA,0,0,0,NA,0.00296245144593393,0,NA,NA,0,0,0.0177388059372663,0,0,NA,0.00526542110853728
"69",9,2009,0.0119503757138006,0.0068104392018269,NA,0.0159808713207533,0,0.00771216524417318,0.00443997483396898,0.00449519928448616,0.00714205761530187,0,0.00946463819986463,0.0127456199445972,0,NA,0,0.0190763734157899,NA,0,0,NA,0,0.0247749055013551,0.0128233487201999,NA,0.00840063474806063,0.0160325950063694,NA,NA,0.00230436104996218,0.0281275414988104,0.0185427777915056,0.0091490631838925,0,NA,0
"70",10,2009,0.00473346577855829,0,NA,0.0499514761981853,0.0027399138033147,0,0,0,0.0157150909413125,0,0,0.012399178499032,0,NA,0.0306908511474643,0.0402493228899616,NA,0.0135168417925095,0,NA,0,0,0,NA,0.00350144934034335,0,NA,NA,0,0,0,0,0.00831746668611995,NA,0
"71",11,2009,0,0.0107149451686,NA,0.00301581334928469,0.0168494561168009,0.00657152391663483,0,0,0.0233143065308153,0.00371261475203987,0.00982932012337924,0,0.0227608731765836,NA,0,0.0325371875063946,NA,0.028618080088262,0.0322178787005439,NA,0,0.0174057047738201,0,NA,0.00584465168595045,0.0050346000459957,NA,NA,0.00471114695963045,0,0,0.00726031857209428,0,NA,0.0217301934672564
"72",12,2009,0,0.0132834620511818,NA,0,0.0111031904982274,0,0,0.0128607238870318,0,0,0,0,0,NA,0.00617134628732976,0,NA,0,0,NA,0,0,0,NA,0.00578793848168476,0,NA,NA,0,0,0.0154246988695851,0.0157904262227862,0.00883182241402596,NA,0
"73",1,2010,0,0.0196899531897992,NA,0,0,0,0.0173699162835499,0.0295409150638181,0.0100955213598272,0,0.0293860193928249,0,0.0157314842831988,NA,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0.0168316451293544,0.0140664800916451,0.000648118219849832,0.0106190198354347,NA,0
"74",2,2010,0.00556667794682168,0.011149573515155,NA,0,0.00664022378442654,0,0,0.00711569098049956,0.0210088320391849,0,0.0101449891131298,0.011849619934876,0,NA,0,0.00911858596397648,NA,0.0101729689258322,0.0171757627994882,NA,0,0.0157596567623412,0,NA,0.0102010612259949,0,NA,NA,0,0,0,0.00491580059116813,0,NA,0
"75",3,2010,0.00530237253529918,0,NA,0.00573059954307188,0,0,0,0,0,0,0,0,0,NA,0,0.0112508798623457,NA,0,0,NA,0,0,0,NA,0.00893228820276275,0,NA,NA,0,0.00224396464791424,0.00821534315955616,0.0067426391949978,0,NA,0.0102133642410924
"76",4,2010,0,0.0122549752540674,NA,0,0.00456147422289024,0.011854094014869,0.0233789957139863,0.0132444440880004,0,0,0,0,0.0193402515563546,NA,0.0138483038595694,0.00100050560546282,NA,0,0,NA,0.0158462946677478,0.0269532192727042,0.00551131487344787,NA,0,0.0153595924202181,NA,NA,0.0112526836053827,0,0.00517345031640588,0,0.0183767707793807,NA,0.00769814608728176
"77",5,2010,0.00748010066518654,0.00421216600715279,NA,0.0147500830321214,0.00932757512144131,0.0278903805842807,0.0152611117001071,0.0245076931991065,0.0137527067313362,0,0.0113541481424408,0,0.0133992873843694,NA,0,0.0288115116476927,NA,0,0,NA,0.0184133590667908,0.0189071886727208,0,NA,0,0.0137021891133408,NA,NA,0,0,0,0.00693228620710416,0,NA,0.0166748996893167
"78",6,2010,0.0170490490251678,0.0147587300853946,NA,0.00852784454255964,0.00728113021284755,0,0,0,0.0160506572846768,0,0,0,0,NA,0,0,NA,0,0.0186083136557861,NA,0,0.00842129269815937,0,NA,0.00104318896568151,0.0137389123017138,NA,NA,0,0.00501659514844606,0.0110424916008488,0,0,NA,0
"79",7,2010,0.00598785705105156,0.0125008547963725,NA,0.00582481592253539,0,0,0,0.0127201544383073,0.0142056013355275,0.0041550342402916,0,0,0.000554489255876733,NA,0,0.011313161148827,NA,0,0,NA,0.00940881113488374,0.0124076623722368,0.00425836562081879,NA,0.000638445081175999,0,NA,NA,0.012504891238763,0,0,0,0.00830634711852076,NA,0
"80",8,2010,0,0.0169951628493735,NA,0.0101872019944102,0.00574546174858701,0,0.0124548105346878,0,0.021374506177419,0,0,0,0.0212844092304133,NA,0.0279672359990021,0.0104039120018732,NA,0,0.00301370382258652,NA,0,0.0146184823509321,0,NA,0.000681283629518049,0.0149324989563104,NA,NA,0,0,0.0135589371138729,0,0.0108671475764844,NA,0.0122817178058112
"81",9,2010,0.00476690512733103,0.00355753077011729,NA,0.0048525449608634,0,0.00744640048065944,0.00800214893539747,0.00892440889339105,0.00968206229350501,0,0,0.00682062371823572,0.00834419489539715,NA,0,0,NA,0.00446250831603859,0.0135496387314084,NA,0,0,0,NA,0,0.0106777179399981,NA,NA,0,0.00914857782327054,0.0135119287972932,0.00617658271670958,0,NA,0.00540350695261256
"82",10,2010,0.00631218583164922,0.00509379713409763,NA,0.0110322020635674,0.00991954376319463,0.0121271579762448,0,0.0105943025180205,0.0089961752096069,0,0.00999613196161958,0.0103597121145474,0,NA,0,0,NA,0,0,NA,0.00914863668124146,0.00698961764006306,0.00677182571001238,NA,0,0,NA,NA,0.00326602760834661,0.0166613280427207,0,0,0,NA,0
"83",11,2010,0,0.00542356242995152,NA,0,0,0,0,0,0,0,0.00883565100889936,0.0177143237031419,0.00799120365806898,NA,0.0150971347755605,0,NA,0.0035848952326546,0.0147685780365107,NA,0.00792957377960238,0.0228423531937547,0,NA,0,0,NA,0,0.0140998488168368,0,0,0,0.0167303685353293,NA,0
"84",12,2010,0.00718243152198734,0,NA,0,0.00574134741068768,0.0106418957038143,0,0.0186478333642225,0,0.00387255734647551,0.00601930093458513,0.0101091879776844,0.0038570242037667,0.020893512260122,0.00785320071334754,0,NA,0,0.00911096660199238,NA,0,0.0221629792936815,0,NA,0.00303870485481124,0.00839471018248121,NA,0,0,0.0122997090503864,0.0153678354260845,0.000553859653477586,0.010228319229173,NA,0
"85",1,2011,0.0170550211008643,0,NA,0,0,0,0.0105143055933597,0.00950548999723338,0.0183649021921965,0,0,0.0213749320726533,0,0,0.010977328824808,0,NA,0.0158533568714961,0,NA,0,0.0145854476450619,0,NA,0.00867222040785328,0,NA,0,0,0,0,0,0.00913144356662392,NA,0
"86",2,2011,0,0,NA,0.0106745256330682,0,0.00456950311778185,0.00584653468022974,0,0.0176666977214976,0.00448540453657319,0,0.00812744075721503,0.0124583634336448,0,0.0328023560958367,0.0113549860682241,NA,0,0.0262471956742482,NA,0,0.0116804245728999,0,NA,0.00893695010426979,0,NA,0.0102204614933868,0.0169549841125454,0.0159607549697987,0,0.00391002281295597,0.00839039300828561,NA,0.00745920454761583
"87",3,2011,0,0,NA,0,0,0.0103217454942647,0.00900477736676614,0,0.0037689949901779,0.00589409777491682,0.00445677278484603,0.00692854812118664,0.0107376720008338,0,0.00912275486327783,0.0116337490528459,NA,0,0,NA,0,0.00379100217292284,0.0101902360180285,NA,0,0,NA,0,0.0152913182166047,0,0,0.00281964909422312,0,NA,0
"88",4,2011,0,0.00271680578937269,NA,0,0.00282885596382886,0,0.00419670799026354,0.00987884190277765,0,0.0068558432380621,0.00841670566289094,0.0130242618135293,0,0,0.00512492437781973,0,NA,0,0,NA,0.0138924406931592,0,0,NA,0,0.00141895089540513,NA,0,0.0120796732854606,0.0116846971052352,0.0046905096384113,0,0,NA,0.0045525457531241
"89",5,2011,0,0.0195849916729297,NA,0.00522084712898232,0,0,0,0.0137783458890291,0,0,0.0118350023361551,0.0201861059384601,0,0,0,0,NA,0.00302387082039746,0.0128865946983174,NA,0.0114265224730406,0,0.0107977729792161,NA,0.010357436259234,0,NA,0,0,0,0,0,0,NA,0
"90",6,2011,0,0.0110861566827792,NA,0.0148713831607338,0,0,0.00856865331558573,0.0052105587783827,0,0.00591091015562007,0,0.00751044387187034,0.0133969722511637,0,0,0,NA,0,0,NA,0.00730510379414616,0.00594521234527152,0.0139990429632002,NA,0.00197300697387546,0.00241933944948057,NA,0.00531738773018613,0.0167296860077036,0.00584282195707732,0.00713565347409913,0,0.00889280848791492,NA,0.00585803101431076
"91",7,2011,0.011294980639048,0.00990836777110736,NA,0,0,0.000574534497760377,0,0,0.0272137776303888,0,0.00418829310744569,0.00147627319605445,0,0.00475882853900613,0,0,0.00506294131613061,0.00883160055980985,0.0200851518977394,NA,0.0112407884368945,0.0118031238220218,0.00497508496136145,NA,0,0.010707192797474,NA,0.0134365703622472,0,0,0,0.00168193176341419,0,NA,0
"92",8,2011,0.0149925732690015,0.0373958368827392,NA,0,0,0.0195303503414665,0.0307213723033896,0,0.0324014584084505,0,0,0.0129795617553583,0.0236433110777924,0,0.0258334900403064,0,0.00679981108411192,0.0154887157634337,0,NA,0.0101143089505504,0,0,NA,0.0160308087572359,0.0394921921833284,NA,0.0292066037998051,0.0289800573006468,0.0147246234103172,0,0,0,NA,0.0364811740104131
"93",9,2011,0,0,NA,0,0,0,0,0,0,0,0.0142384926649891,0.0115893395682603,0.017258660888934,0,0.0206605221844998,0,0,0,0.00821298193484618,NA,0.00746364073640531,0,0.0253492242499547,NA,0.0111633921166008,0,NA,0,0,0.00493069879821083,0.0181901036737355,0,0,NA,0.00336451934681669
"94",10,2011,0,0.00335089878356476,NA,0.0123770862842473,0,0.0104730284999314,0,0,0.047120126224596,0.030338332877316,0.0198191486839541,0,0.0175327079638398,0.0143220423361556,0.00743224727955351,0.0258833541322753,0.0120959433107116,0.0241984593867602,0.00821164695235515,NA,0.0168361253521262,0.0137524315616972,0,NA,0.00251215741651425,0,NA,0.0216823457631238,0.0156897992965252,0,0,0,0.0247779645379188,NA,0.010512485427322
"95",11,2011,0.00500011092427115,0,NA,0.022898175984173,0,0.0169211573602811,0.0129277604602054,0,0,0,0.0227471201975048,0.00931361984256377,0.0386699176198025,0.0181212444703524,0.0286877977856002,0.00892987417820731,0,0,0.0229493809374037,NA,0.0224159904846823,0.0293003971093017,0,NA,0.00786433192117735,0.0200445088180448,NA,0.0158246540881662,0,0.035671526538327,0.0115754665553609,0.012414247506935,0.0290096928278153,NA,0.0175996524286991
"96",12,2011,0,0.0123602798489884,NA,0,0.00460187779858506,0.0151825556924193,0,0.0116474594211296,0.039515191408089,0,0.0134325351417145,0.00972754378486266,0,0,0,0.0130128211632715,0,0,0.0032529977731664,NA,0,0,0.019210045778885,NA,0.00884707190901266,0,NA,0.00850318317924035,0.0139062330652153,0,0.0097509921556597,0.0137293926957621,0,NA,0
"97",1,2012,0.00300008980686245,0.0298931260562653,NA,0.0109081304806522,0.0101327279710668,0.0148037084013908,0,0.00364059004973329,0,0.0217410126627315,0.0127270147482297,0.0088684804352078,0,0,0.00275758744527009,0.0116895871006263,0.0286815493405855,0.00645337339740628,0,NA,0.008447793467046,0.0112239760046033,0,NA,0.00491928340664915,0,NA,0.00384132444874741,0.0149709690633381,0.00978405458622659,0,0,0.00897186196227638,NA,0
"98",2,2012,0.00512198447689891,0.00135668751091766,NA,0.0131859748818696,0.0110122924925582,0.0120287344760309,0,0.0109836437998624,0,0.0171605912545264,0.0106261625774605,0.00930420163215759,0.00879118804320849,0,0,0,0,0.0159950716219357,0.0142054286479058,NA,0.0123063075180373,0.00669834554644885,0,NA,0.00849016229374519,0,NA,0.00809757636757159,0.0193318992409435,0.0143902497839961,0.00656510843483572,0,0.0113888289969865,NA,0.0111673870310161
"99",3,2012,0.00831668506186406,0.00443092341263315,NA,0.00837919028754654,0.00746546202705944,0,0.0100119780500344,0.0174906429023685,0,0,0.00556985540712025,0,0.0123972862884153,0.00719246576983263,0.0167833946472819,0,0,0,0,NA,0,0.00447416386264202,0.0175245658641062,NA,0.00815862981139458,0.00947876089607115,NA,0.0171950405850774,0.0103613179952477,0.0161356779587532,0.0105309148041488,0.000325299991786175,0,NA,0
"100",4,2012,0.00631110959101727,0.0104694928473577,NA,0,0,0.00329556141825086,0.00315627513078606,0.00973288644562516,0,0,0,0.00887500531494142,0.012164570396962,0,0,0,0.0262795940467069,0,0.0148623952099135,NA,0.00720683400754738,0.0112620599291476,0,NA,0.0074616656913688,0,NA,0,0,0,0,0.00651959493059823,0,NA,0
"101",5,2012,0,0.0172264959129252,0,0,0.0291805191943898,0,0,0,0.0147824100861967,0,0,0.00811535834988369,0,0,0,0,0,0,0,NA,0.00200926651256711,0.0225425133081427,0,NA,0.00790216239071957,0,NA,0,0.0153946138098384,0,0,0,0,NA,0
"102",6,2012,0.0114053349235901,0,0.00979108126312035,0,0.00500902588010512,0,0,0,0,0,0,0,0.00697005958114988,0.00438014830905819,0.0121561748108093,0.0169476411626116,0.00301173331412434,0,0,NA,0.0137504206997269,0.00674855096011934,0.0132044337414087,NA,0,0.0188576206671901,NA,0,0,0.0251707867068992,0.0100626403387705,0,0.0105670565156231,NA,0.0102246248173586
"103",7,2012,0.010200705005422,0,0,0.00344057789056954,0.0101773657111372,0.0118543249980229,0,0,0,0,0.00775355406287169,0.00972131166739726,0.0100247407276204,0,0.0106223254752659,0,0.0512548341363788,0,0.011828265536252,NA,0.00149985120390787,0.021970622213876,0.0179574878478233,NA,0.00718226097500602,0.0156907140402022,NA,0.0111665524732031,0.0213895610491609,0,0.0104459661504681,0.0139414296274919,0,NA,0.00526284708125242
"104",8,2012,0,0.0119799588265791,0,0.00466451623863006,0,0.0107054546152558,0.00938325040515907,0.0106166983352574,0.0132800176743788,0,0,0.0110405278551479,0.0139742555590906,0,0,0.0132587563939291,0.00467526579972038,0,0.007974652132205,NA,0.00816685165647376,0,0,NA,0.00904172102681708,0.0160437010240986,NA,0.00874698123943205,0.00217704384823976,0.0053067688945133,0,0,0.00255417777536643,NA,0.00676760086571132
"105",9,2012,0.00463267912599346,0.00761108412843505,0,0,0.0106662355703142,0,0.00657900169446672,0,0.0107790149501461,0,0.00555511675483422,0.0122780856999734,0.0189497362121859,0.00881374722287826,0.0112212865327199,0.00746177345951584,0,0,0,NA,0.00917655488420799,0.0075525100297259,0,NA,0,0.00774889419107396,NA,0.00738031763932517,0.0130109316069707,0,0.0085195746293063,0.0117797054040643,0.0183511082390291,NA,0
"106",10,2012,0,0.00564305549231935,0,0,0.00898413967423066,0.0109134653808252,0,0,0.0100604921680192,0,0,0,0,0.0144382007925406,0,0,0.011747132846911,0.0159455179403436,0,NA,0,0,0.00369602121838996,NA,0.00528077075460202,0.011371271945385,NA,0,0,0,0,0,0.00276486473584063,NA,0
"107",11,2012,0.00615233186986589,0,0,0,0,0.0202543777860489,0.00412471705904161,0,0,0,0,0.00912388823067583,0,0,0,0.00793918026459024,0,0,0.0127972406337576,NA,0,0,0,NA,0,0,NA,0,0,0.0129482946538211,0,0,0.0125349121748183,NA,0.0045201310175362
"108",12,2012,0.00243435299129326,0.024393254792376,0.00892220567393622,0,0.00209801778319124,0.0117918507757002,0.0117654082373267,0.0153728796893558,0,0,0.0138273897069229,0,0.0136164054373489,0.0215602831183597,0,0,0.0164127255420645,0.00676589832234255,0,NA,0,0.00978413406833568,0.00653700343908015,NA,0,0,NA,0,0,0.00150706651242092,0.0069119132919746,0.00364777776638816,0,NA,0.00190037166388576
"109",1,2013,0.00727013932165389,0.0128642584136885,0,0.0193352632724194,0,0.00515231418558639,0,0.0116609528376507,0.0155283239872627,0,0.00693305972397948,0.0173689470332298,0.00846034472388246,0.0244584494329358,0.0116310487327976,0.0131067774515559,0,0,0.0176109153335666,NA,0.0143861277902812,0.00640042742954563,0.00879205513604564,NA,0,0,NA,0.0106799686905982,0.00810544606251052,0,0.00707678000134418,0.00696946369120338,0,NA,0.00520059118465396
"110",2,2013,0.00778486976293325,0,0,0,0,0,0.00311648397846763,0,0,0,0,0,0.00995332321542895,0.00391590427842701,0.0142207478598501,0,0.00328158686225793,0.00983454530304237,0.0087205657788032,NA,0.0175776940889254,0,0.017218755752814,NA,0.00459434575758693,0,NA,0.0112735698860809,0.0214958388206954,0,0,0.0121370337833695,0,NA,0
"111",3,2013,0,0.0118822282594346,0,0.0203151129496015,0,0.00678554629400318,0,0,0.00686135644198591,0,0.00346218408425429,0,0,0.0237424787332479,0.0207863769661128,0,0,0.00824100626394621,0.0103720747821796,0.0226951458640742,0,0,0.0107713675701992,NA,0.00989191428743807,0,NA,0,0,0,0,0,0.0114436515150179,NA,0
"112",4,2013,0,0.0173665647047915,0.0131999162632384,0.0119710461630027,0,0.00601991694648349,0.0185326100866473,0.00998661368280492,0.00580104457579863,0,0,0,0.0159729729757845,0.0310555371613348,0.0300307192349896,0.0128878340270053,0.0304369795310184,0,0,0,0.00973892169913989,0,0,NA,0,0.0111672817512598,NA,0.0161453754417383,0,0,0.0242380804853928,0.0235869437381989,0,NA,0.0139870066583358
"113",5,2013,0.0123106035519642,0,0.0216163470906345,0,0.0159369785581453,0.00758032562977912,0.0274180632408976,0,0,0,0.0108914514316913,0.0237206137491357,0.0269276052601863,0.00748289145759071,0.00677708118957842,0.0257779183064379,0.0151307911910595,0.00254319094324569,0,0,0.0187526047091172,0.0197635702572072,0,NA,0.0107219454130708,0,NA,0,0,0,0.00809818790186004,0,0,NA,0
"114",6,2013,0,0.0184152865678839,0,0,0,0.0155322758777175,0,0,0,0,0,0.0153759955907924,0.00658090189883361,0,0.0225820783376688,0.0212391767258746,0.0290023676746406,0,0.0186616865245287,0,0.0429331115460581,0,0.0230266277305101,NA,0.0252626856177263,0.0156366492410309,NA,0,0,0.0584834878963387,0,0.0285178734061943,0,NA,0
"115",7,2013,0.0061536570652707,0.0156770257651649,0.0033088596506087,0,0.0182568134990441,0.0108013208296435,0.0294630253291914,0,0,0,0.00721119702695938,0,0.020418098401822,0,0,0.0139454937523376,0.0188923479553962,0,0,0,0.0286292039643924,0.00767758081075811,0.0141559184138152,NA,0.00880810396577701,0,NA,0,0.0191107286707393,0.0418991968870791,0.00532091882891329,0,0.0255042179647944,NA,0.0126829753013964
"116",8,2013,0,0,0,0.0276104088867104,0.0155839587061214,0,0,0,0,0,0.0148914815395498,0,0,0,0,0.00706921581731796,0.00810215528133755,0,0,0,0.0105456754624211,0,0,NA,0,0,NA,0,0,0,0,0,0.0109362019908329,NA,0.0176771109467749
"117",9,2013,0.0137633669445045,0.0186001310337869,0.0143805109978671,0,0,0.00828453104986348,0.0227816623040303,0,0.01009517599461,0,0,0.00692259007468834,0.0219267781202637,0.0135020785754372,0.0180740635976581,0,0.00249214798057395,0,0,0.0162000552527444,0,0,0,NA,0,0,NA,0.0259220749491076,0.0123282679954242,0.0187021801474138,0,0.0215783284435145,0.00405040578522266,0.0193918041493703,0
"118",10,2013,0.00379579841485287,0,0,0,0,0.00255779451654071,0,0,0.0111505848336454,0,0.0180262894598867,0.00909201670893582,0.0267621935883264,0,0.0141240174375539,0,0.0200642090397825,0,0.0154822215073781,0.0142460459678111,0,0.00471104671055075,0,0.00662673816225333,0.0160856958117732,0.0090061722960408,NA,0,0,0.0122168952555552,0.00525000538520031,0.012829713360377,0,0.00379532165175859,0
"119",11,2013,0,0.0129984833115506,0,0,0,0,0,0,0.0104504548406802,0,0,0,0,0.0104974105588762,0.0126263755352094,0,0.00765683176232772,0.0139453712042824,0,0.00979643756082453,0.0124627617263117,0,0.0124950907616138,0.0111979034970497,0.00544410426999054,0,NA,0.00435323090061916,0.00185943222690397,0,0.0213620808142892,0,0.0110832450517642,0,0
"120",12,2013,0.0111345685818661,0,0,0.0165532538930458,0.00581105821530173,0.0159804845243521,0,0.00114444802853675,0.0170792136282888,0,0,0,0.0145958418588461,0.0147061798668244,0.0135154040788679,0,0,0.00513717719495668,0.00136083902917118,0.00581151021900846,0.00565135793672342,0,0.00936143700952233,0.00822729287951401,0.0185764447046977,0,NA,0.0142894735146147,0.0129652692354164,0.0113030642420385,0.0138087782251047,0.0116644075801364,0,0.0161266959049443,0.0105266094131326
"121",1,2014,0.0127045570733887,0.0103430885317529,0.00281082043709764,0,0.00051241575766919,0,0.00483520525693661,0.0123410903903425,0,0.00683482863961135,0,0,0.0143597884884947,0.0271036489755143,0.0200287630035148,0,0,0.0106701343246123,0,0.0165363003137912,0,0.0105864708428554,0.00728756787795471,0.00784077891226486,0.00424161324063782,0.00820894750524147,NA,0,0,0,0,0.0216894700333574,0.00104898411321992,0,0.00962067105618585
"122",2,2014,0,0,0.0311186055478617,0.0269145801193662,0.0130603063724386,0,0.00943436252165315,0.010737232825287,0.00923389096893094,0,0.0156648105099126,0.0112430981661169,0.015664606340433,0.0122340572603371,0.00525289997533274,0.0135197078772315,0.0202476010070572,0,0,0.00769817986361647,0.0181925542360216,0,0,0.0190127601046176,0.0038821470910865,0,NA,0.0159178951714709,0.0118734383604066,0,0.00468729222541129,0.0130648712496317,0,0,0
"123",3,2014,0.0227203041349896,0,0,0.000687955566361401,0.000626783801152479,0,0,0,0.00816339042845255,0.0181069715850235,0,0,0,0.00950671893729516,0,0.0127769190686714,0.00976233789127074,0,0.012977364404992,0.0131033842978954,0,0.0225057778263645,0,0,0.00464339559316178,0.0239987240457781,NA,0.0116188537926337,0.0182311798137417,0.0307552949660695,0.0111225125057423,0,0.00393371086599158,0,0
"124",4,2014,0,0.00650603471327625,0,0.0117765575047334,0,0.00529244152095333,0.0148693888989316,0,0.0137857342713309,0.0141776312444605,0,0.00974353060715231,0.00940015677376069,0,0.010198536588895,0.00195996042863751,0.0168901326151622,0.0069701778272245,0.0145281295003306,0.0114307480269569,0,0,0.0110010338087041,0,0.0107816708859244,0.00945382540742472,NA,0,0.0155783718767624,0.0111712301939606,0.00999994909785887,0.00723836648831575,0,0,0
"125",5,2014,0.00624433640587883,0,0.00528857803525902,0.00476802937131982,0.0171279931644844,0.00687540664595104,0.00729698923622079,0,0.00648107326289506,0.0109064699431835,0,0.0189360079888807,0.0140549486686804,0.00627070362460493,0.0146068910237508,0.0107166404487527,0.0103830077537592,0.0120635963357714,0,0,0.0156934793537985,0.00921623448218093,0.00860994036686118,0.0095640858733911,0.00720413959228902,0,NA,0.0159914527566431,0,0.011477275833002,0,0,0.00357047090258072,0.00153531273770956,0.00899738915145615
"126",6,2014,0,0,0,0,0,0,0,0.00316204937199766,0,0.00546271096270139,0.00570163039996294,0.00809914136742924,0.0206984365140191,0.00645607744377159,0,0,0,0,0.0156533994949158,0.00904006760549787,0,0,0.0173702603330958,0.00429909563921399,0.014551940797828,0.00470932552718078,NA,0.0259055474185873,0,0.00997676568204016,0,0,0.0116795892852666,0,0
"127",7,2014,0.00403233758424798,0,0,0.0062420334730732,0.0206935727057111,0.00535622231911975,0,0,0.0109590257462704,0,0,0,0.0112201257503222,0,0,0,0,0.0116038813271163,0,0.00517752577506436,0,0.00359796524316482,0.0106369433573293,0.00365514253487188,0.00666283226339636,0,NA,0.0242341095141674,0.0131385031467171,0.0102392839295123,0.0130552837277725,0,0,0,0
"128",8,2014,0.0097341675390373,0,0.0160298528232071,0.0153176924498329,0.0108496387301352,0.0100803128817602,0,0.013931554180046,0.00620587472585414,0.00696956929988308,0.0121634507807157,0.0107168150590666,0.0103062981472828,0.0238837162709521,0,0,0,0.0151367733852719,0.0139484479831711,0.0100023274567253,0.0121827965663017,0,0,0.00411430020444586,0,0,NA,0,0.0198452977351854,0,0.0154705991023674,0,0,0,0.0113274287504367
"129",9,2014,0.00498964201589528,0.00694858624312602,0.00822530518830835,0,0,0.0025660426965474,0,0.0150383642063554,0.00642995387973731,0,0.00507153466042977,0,0,0.00923811102219586,0,0.00893131879544137,0.0109685578503216,0.0141135650705711,0.00464287328168745,0,0,0.00682327244093818,0,0.0101224604610442,0.00326819019793504,0.0102905160710241,NA,0,0,0.0122106545328224,0,0.013256838569949,0.00671583865656082,0.0112191528265761,0.00681900613390298
"130",10,2014,0,0,0,0,0.00716814666504421,0,0.00524872738797048,0.00343068070510841,0,0,0,0.0101871918998366,0.0167496558419544,0,0,0.00516832915995531,0.0164483231014228,0,0.0070887768820733,0.0144503484428484,0,0,0.0162551863485838,0.0106590319455084,0.00992027249942334,0,NA,0.0194292764270871,0,0.0190415633871724,0.0202991776752732,0.00691730395030451,0.0120695590726909,0,0
"131",11,2014,0,0.0180376611720318,0,0.0111115515791052,0,0.00867616425264943,0.0253659677467404,0.0101796330157135,0.00868252190031825,0,0,0.00787983065152157,0.0125489430583271,0.0144890135359501,0.0128240899725697,0,0.00499673147205883,0.0137676481093641,0.0233393442373208,0.0116183161034581,0.0188623975791323,0.00911323360311378,0,0.0143360662825016,0.0109322492955087,0,NA,0.0277317232805384,0.015541839850142,0,0,0,0.0108983399269533,0.00976741117888839,0.00961775890475326
"132",12,2014,0,0,0,0.00955201271639466,0,0.0067130905800357,0,0,0,0,0,0.0101045542970128,0,0,0,0,0,0.0127615728073162,0.0208330482271736,0,0,0,0,0,0,0,NA,0,0,0.03990330560648,0.00747232835810866,0,0,0.0216464675668815,0.00983080122735908
