"","Group.1","Group.2","KRKA","PETROL","TELEKOM.SLOVENIJE","ZAVAROVALNICA.TRIGLAV","CETIS.REDNE","CINKARNA.REDNE","DATALAB.TEHNOLOGIJE","DELO.PRODAJA","GEA.TOVARNA.OLJA","GORENJE","GRAND.HOTEL.UNION","INLES.RIBNICA.REDNE","INTEREUROPA","ISTRABENZ","KD","KOMPAS.MTS","KS.NALOZBE","LUKA.KOPER","M1.FINANCNA.DRUZBA","MELAMIN.REDNE","MERCATOR","MLINOTEST","NAMA","NIKA.REDNE","POZAVAROVALNICA.SAVA","SALUS.REDNE.SERIJA.B","SIVENT","TERME.CATEZ.REDNE","TOPLICE.DOBRNA","UNIOR.KOVASKA","ZDRAVILISEE.ROGASKA.REDN"
"77",5,2010,0.0151628872134049,0.0163972937885227,0,0,0,0.00205195670417031,0,0.00394607053759005,0,0.0182868758263908,0,NA,0.0181048298271773,0,NA,0,NA,0.00974051308753134,0.00254166329020325,0,0.0217072986594454,0,0,0,0.0209089749038296,0,0,5.57900352426753e-05,0,NA,NA
"78",6,2010,0.00205135448427959,0.0124215671442879,0.00541973333175406,0.0210620781722291,0,0,0,0,0.00514110260576268,0.013575583261128,0.00238024408988325,NA,0.0206615633568995,0.0543584390069517,NA,0,NA,0,0,0,0.018389523013017,0,0,0,0.0152716020054384,0.019620897906442,0,0.00237550116895358,0.00336517270235667,NA,NA
"79",7,2010,0.0153776199760185,0,0.0330753239272791,0,0,0.00264320319464945,0,0.00375346177399128,0.000179949532511229,0.018017816579181,0.00522803614690572,NA,0.0549939991475656,0,NA,0,NA,0.0147958205337862,0,0.0194715023578349,0.0201917049141468,0,0.00174267871563524,0,0,0,0.0370654354329214,0.000542166750566966,0.00325300021063177,NA,NA
"80",8,2010,0.0101044735891233,0.0043359660444421,0.0143652204540947,0,0.0195180014589707,0,0.00372277957328778,0,0,0,0.000758190917224773,NA,0.0649049706549712,0.0090661325805541,NA,0,NA,0.0129734981312627,0,0,0.0149909599261954,0,0,0,0.026482660923189,0.0118445709909117,0,0.00547651182723783,0,NA,NA
"81",9,2010,0.00912802393368052,0.0043886625973628,0.00364166648679002,0.0098776950673083,0,0.00648843529344056,0.00110583580021123,0,0,0,0,NA,0.0334888221073296,0,NA,0,NA,0.0139220761785954,0.00857779338728001,7.2611649747721e-05,0.0143107686272744,0.00484225230834837,0.00176644842094202,0,0.0188736458334135,0.00727933358687111,0,0.0010651006709127,0,NA,NA
"82",10,2010,0.00218096525754495,0.015154803512589,0,0.00258343503347229,0.01005861132714,0,0,0,0,0.00982185038279231,0,NA,0.0283578081493113,0.0676773417494093,NA,0.0102597835208515,NA,0.0224595807503156,0.0209790538789822,0,0.652323553421021,0,0,0,0.00606005748040227,0.0103195592483322,0,0.00057317224539321,0,NA,NA
"83",11,2010,0,0.00707008681803482,0,0,0,0.0252560531556205,0.0043737818228702,0,0.00565739167915004,0.0136480800852654,0,NA,0,0.00148898300774263,NA,0,NA,0,0.0387376469281609,0.00834412704353352,0,8.50631587784711e-05,0.00332528913022537,0.0026375677620882,0,0.0194922776786617,0,0.000229892834433786,0,NA,NA
"84",12,2010,0.00315450681352099,0,0.0130478729923026,0,0,0.00493653365398942,0.00139625515266534,0,0.0134288942104918,0,0,NA,0.0237844067392758,0,NA,0,NA,0.0277932110675453,0.00140580004913549,0.00573586160663928,0,0,0,0,0.0106331776649209,0.0181772432274204,0.282091602287659,0.00513809038129689,6.38874180796429e-05,NA,NA
"85",1,2011,0.00549098214587599,0.0119632081623675,0.00243209159365314,0,0.0402017860213546,0.0264923152671301,0,0.0124012174434813,0.00425048170038228,0.0115653773470014,0,NA,0.017552859220635,0.0822392135565903,NA,0,NA,0,0,0.0165480379798822,0.00850675201500163,0,0,0,0.0179469990788501,0.00996713023766695,0.0759752201303089,0,0,NA,NA
"86",2,2011,0.00122881242421425,0,0.0105530675192584,0.0172335500467557,0.00262612818041723,0.023574244647257,0.00191411705870453,0.00422488888772239,0,0.0160397080083482,0,NA,0.0470187478645249,0,NA,0.00636162431353775,NA,0,0,0.00201555432963283,0.0172425068349939,0,0,0,0.0110494260961743,0.00105470696898529,0.231464580875232,0.00284598979317153,0,NA,NA
"87",3,2011,0.00440180444576771,0.015696625568381,0.0106663874366191,0,0,0.0164844992206803,0.0162842794589288,0.00806898229372801,6.92852500325855e-05,0,0,NA,0.0389078867338424,0.023509160995514,NA,0,NA,0,0.00221438153238228,0,0.029254581011724,0.0171998596608579,0,0,0.0200217395246514,0,0.153802012669166,0,0.00404135156262691,NA,NA
"88",4,2011,0.0131505600507621,0.00526927924200806,0,0.0230237869421417,0,0.0065128915956608,0.0272039714412582,0.00972709125133985,0.000153131065168612,0,0.00269648164003763,NA,0,0.0714184222164367,NA,0,NA,0.0189678146922385,0.00102314418948535,0.000657678388732396,0.0216823233505877,0,0.00394607053759005,0.00877481487495941,0.01448768108676,0,0.0978481896373964,0.00353785642541695,2.51808944887317e-05,NA,NA
"89",5,2011,0,0.00592672462874167,0.00714933545021032,0.0203886437844962,0.0575998707050243,0.0593159657666708,0.0212387914190997,0,0.00497448081524246,0.0221270980672954,0,NA,0,0.0111218840885675,NA,0,NA,0,0,0,0.0193523993214975,0.00108144825256826,0,0,0.014471951813967,0.0135301571945391,0.0328010857743713,5.42167140926995e-05,0.00171210542537989,NA,NA
"90",6,2011,0.00155420064639365,0.0141357362368675,0.0149084575008356,0.006219151881575,0.0144935577374534,0.00494216167255834,0,0,0,0.011372999142914,0.0127191359631554,NA,0.0520599369931249,0.0374255351650236,NA,0.0162650012483389,NA,0.02703957235877,0.00487950036474267,0,0,0.000219303386082929,0,0,0.0111931230718996,0,0.0139414296274919,0.000488221239104539,0.00348535743127048,NA,NA
"91",7,2011,0.00605914730946291,0,0.0137658383043415,0,0,0.00665184347136257,0.0185246091804699,0,0,0.0146367039564034,0.00896526169617388,NA,0,0,NA,0,NA,0.0108296945752866,0.0139625624780398,0,0.0110668709515698,0.0101673530285144,0.00307793505625546,0,0.0220126440966526,0.00915101882341306,0,5.7317204019754e-05,0,NA,NA
"92",8,2011,0.0210809792208027,0.0183966021185953,0,0.0244694386079043,0.00912239424878451,0,0,0,0,0,0.0173047368624224,NA,0.0408505167004023,0.041814143752691,NA,0.0232621052599618,NA,0.0039253101570363,0.00563929828149466,0.00715757085637658,0.0165359037050398,0.00465242105199235,0.00683793380492155,0,0.0541368766575572,0.0153404081489959,0.25262451157248,0,0,0.155299500200885,NA
"93",9,2011,0,0.00894118572302433,0.0113128846721907,0.0192513437469054,0.00428150385132916,0.0233146452760702,0.00574058862421902,0,0,0.0301638856991249,0.000487340879648732,NA,0.0652826845854536,0.0181864135641797,NA,0,NA,0.0348528059427815,0.0671914991542026,0,0,0.00547873726362563,0,0,0.0156457740950205,0.00891124326500546,0,5.45499839676115e-05,0,0.123469439239467,NA
"94",10,2011,0.013607682596279,0.016260459917978,0.0197831122335938,0.0223032667067064,0.00466353791738805,0.00692846384024901,0,0,0,0,0.0121078190249138,NA,0.0586006145188501,0.110199054032696,NA,0,NA,0,0,0,0.0237824476885877,0.013499715121216,0.0028389869552072,0,0.0251740551695902,0.0205948914002683,2.92403830344269,0,0.0318407075209591,0.00892155091446164,NA
"95",11,2011,0.0180337149460987,0.0156922314595657,0.00615610208817512,0.0162476559367088,0.00939614363253292,0.0172734886136304,0.0239095517872391,0,0,0.0447454510308842,4.71449518040854e-05,NA,0.0510185929163705,0,NA,0.0195180014589707,NA,0.00864551403805323,0.0062961294997457,0.00347450337306914,0.00930024933062216,0.00887181885385848,3.85731335133418e-05,0,0.0153797082002121,0.0301465001568295,0.131586624279277,0,0,0.00721418953681069,NA
"96",12,2011,0.019076089680496,0.013934798130552,0.0137784576875324,0.0218761236372535,0.0180516833958534,0.00515134199601452,0.00490402043961554,0.0394407273148519,0,0,0.00706448961119646,NA,0,0.0605704536210729,NA,0,NA,0.021333355373459,0.0119626539220879,0.00309595885884293,0,0.0162650012483389,0,0.00870283189963671,0.0778439668903969,0.00923176644873889,0,0.000545195554033369,0,0.0325300023990878,NA
"97",1,2012,0,0.0179674808453029,0.0226847353673284,0.028643757931913,0.0104927601835639,0,0.0253011129770683,0,0.00998952833266727,0.0223162868454775,0,NA,0,0.025828919746387,NA,0,NA,0,0,0,0.0204372718211074,0.00780720058358827,0,0,0.0378605159724468,0.00983480669218787,0.0813250060465144,0,0.0426956281914983,0,NA
"98",2,2012,0.00379683526346457,0.00776384100611143,0.00259509627644967,0.0181307888754438,0.000965626714491273,0.0091720192072445,0,0,0.00146568333080798,0.0234903730454618,7.00482615972733e-05,NA,0.123453400568067,0.0438144033736479,NA,0.0017099639543412,NA,0.0333870421411227,0,0.00301758341866158,0.0397713016852482,0,0.00123667734506949,0,0.0161346368675889,0.0148208842306656,0.0102597835208515,0,0.000535293022036391,0.0376192062773216,NA
"99",3,2012,0.0103946491854348,0,0.0198209387546525,0.0417550240559443,0.00469742512669254,0,0.0249568936365459,0,0.00565739167915004,0.0127475508842055,0.0073116184230035,NA,0.036666880643278,0.0182071517119392,NA,0,NA,0.0273158649821147,0,0.0140275772678783,0.0194652914944009,0,0,0.00534840131974301,0,0.0258776327130723,0,0,0.00135072670066682,0.00845154254728516,NA
"100",4,2012,0.00891094188882536,0,0,0,0,0.00895750365403465,0.0102597835208515,0,0.00789214117777794,0.0134268883644805,0.00984369061311927,NA,0.0454838495016629,0.051835683280856,NA,0.00336386342423055,NA,0.0239209610642792,0,0.00658644069247662,0,0,0,0.00539988606900596,0.0248551670206084,0.00230216865762378,0,0,0,0.039812198324893,NA
"101",5,2012,0,0.00700570989017511,0.0177212865572548,0,0.0225999431194911,0.0072713914839246,0.0051693567657908,0,0,0.0377249161266213,0.00610019772383554,NA,0.038146844682114,0.0713183781666754,NA,0,NA,0.0276709789531443,0,0,0.0353875224342355,0,0,0,0.0240975335160135,0,0,0,0.00130594277755531,0.0149095054994446,NA
"102",6,2012,0.00957442290396156,0.0259092706443188,0,0,0.020935590309221,0,0.00603516673472533,0.0132522204152992,0,0,0.000722520015388508,NA,0.0296937024346653,0.235207625265937,NA,0,NA,0.0501684960184514,0,0.0241870773774514,0.0238086910963889,0,0,0.00757269738017096,0.0320233975305388,0.00720627659876788,0,0,0,0.00943654479743417,NA
"103",7,2012,0.0102948731628968,0.0148233278924396,0.0180444422003249,0.0138814753287112,0.00634335047416547,0.00195140175049344,0,0,0.00813250057537444,0.0319572295625421,0.00759404458724485,NA,0.13687697071852,0,NA,0,NA,0.0127167403961806,0.0225207709367177,0.00942381832377864,0.0179911686668565,0,0,0,0,0,0,0,0,0.0072288894220195,NA
"104",8,2012,0.00225071881417598,0.00796185082238638,0.0085817245507569,0.0243152538738936,0.0296190351154505,0.000253592661127475,0.0132926315904136,0,0.00204337105446451,0.0109201949916792,0,NA,0.0986786986142859,0.107093998340822,NA,0,NA,0.0164064374875616,0,0,0.0346847251835667,0,0,0.00432783354539274,0.00663599459381943,0,0,0,0.00450753600693016,0,NA
"105",9,2012,0,0,0,0,0,0,0.00811107105653813,0,0,0.00986898936752381,0.00180246027083546,NA,0.0725453641392431,0.0139706447836917,NA,0,NA,0,0.00238670601827099,0,0.00683696219628893,0,0.00220621132737837,0,0.0396122251014969,0.00192063578843166,0,0.0080092761988264,0,0,NA
"106",10,2012,0,0,0.00147466779694822,0,0.00728347628216491,0,0.000262039427492418,0.00400686980955052,0.00529734697906005,0.0419784119513998,0.00173217265736201,NA,0,0,NA,0,NA,0.00307189344403026,0.00310161400364543,0,0.0168792877179274,0,0,0.00413548533819391,0.036301807301684,0.00149452056968518,0,7.8411625265016e-05,0,0.00541813204781557,NA
"107",11,2012,0.00247840120964326,0.00991764662052212,0.0208562377200021,0.00100710496958225,0.0125684099535087,0.00503543526412156,0,0,0.0135231338475457,0.0330351039204492,0.000649517515211436,NA,0,0.0495643955553287,NA,0.000207197443268009,NA,0.0247363789058047,0,0,0.0161725493578262,0,0.000229533551367634,0.00410950827829575,0,0.00836941388309371,0,2.74360642908459e-05,0,0.00698920475327307,NA
"108",12,2012,0.0120565221373569,0.0091640782407389,0.00753442362805846,0,0.00390848895055317,0.00795586212056521,0.00932707593737393,0,0,0,0.00118430240668285,NA,0.0721675062846722,0.0460556097850855,NA,0,NA,0.0288207978961884,0,0,0.0107603397070474,0,0.00181410711814363,0,0,0.0274881128287158,0.0102597835208515,0.000461632598454932,0.00522316252903331,0.0379525502840244,NA
"109",1,2013,0,0.015367279499827,0,0.0111830312290939,0.0074466435998995,0,0.0038770175743431,0,0.005891145209173,0.0252364964547261,0,NA,0,0.239745238023973,NA,0,NA,0.0395541369144663,9.30439071561081e-05,0.00438907643429801,0.0458777527836181,0.0106144124672827,0,0.00189894734347383,0,0.00997985221872657,0,0.00211480507168417,0.000160983445434724,0,NA
"110",2,2013,0.0129429509439387,0,0,0,0.000538047790387843,0,0.0196612130037325,0,0,0,0,NA,0.0766515976014098,0.0795293392549047,NA,0,NA,0.0252207563453068,0.012767677992063,0.000974302828639887,0.0233761783789043,0.00904812416986751,0,0,0.00232481137291661,0.0122962407088066,0,0,0,0.00248615207532871,NA
"111",3,2013,0,0.0196149247247381,0.0228393019968272,0.0183046434761066,0,0.00826305296727928,0.010960644602134,0,0,0.0187842864313957,0.00225861439373906,NA,0.150753926441289,0.77422991990417,NA,0.0192414728746055,NA,0.0319726189479191,0,0,0.0184439137967196,0,0,0.00205195670417031,0.0143375500692866,0.0255591792092328,0.0186541518747479,0.0102296984325146,0,0.0278867131473602,NA
"112",4,2013,0.0154672029117052,0.0299646177445667,0,0,0,0.0337551013757475,0,0.0292428286076515,0,0.0524849441534863,0.0126877816600717,NA,0.0138907497598222,0,NA,0.0115888133662638,NA,0.0387004412287013,0.043373336532117,0,0.0173279891296112,0,0,0,0.0217575486694354,0,0,0.0108982557397446,0,0,NA
"113",5,2013,0.0130311941740713,0,0.0107758210056421,0.0314404626581636,0.000604814736759006,0.0223129867504432,0.0225974736943984,0,0,0.0189066901288984,0.00272356031602579,NA,0,0.401650771520708,NA,0,NA,0.0414005711720784,0,0.00110771930695517,0.0222792148140625,0,0,0.00182447883114722,0,0.0135869125931355,0,0.00814708580864569,0.000642821573962205,0.0223234298109623,NA
"114",6,2013,0.0077418546876703,0.0164939698823248,0.019116128068289,0,0,0.00484413028359204,0,0,0,0.0418734765654446,0.00726133978754638,NA,0,0.0480844712411362,NA,0.0114793556423343,NA,0.0120357375068268,0,0.000193740394370785,0.0374595149734699,0.00196632023646725,0,0.00412028285593737,0.0109930335348065,0,0,0,0,0.0398577842691706,NA
"115",7,2013,0.0147796697077183,0.0138527735324955,0.0146331826012025,0,0,0.00355125525065001,0.00380652632372542,0,0.00819712279702954,0,0.0108289229925012,NA,0.0540964683613716,0.35689340572874,NA,1.45248585243198e-07,NA,0.0078250633638439,0,0.00650956034416666,0.0235345186293508,0,0,0,0,0,0,0.0186822976614555,0,0.00423145290737672,NA
"116",8,2013,0.0134396427890791,0.00708143621599232,0.0125643746321372,0,0,0,0.0144893460885187,0,0.00558871456572643,0.0171115618586651,0.00536796460296537,NA,0.0241768079383383,0.0559015580423116,NA,0.00339924254498339,NA,0.0371115024216335,0,0,0.0209969740554471,0,0,0,0.00940444058056777,0.00927896119087965,0,0,0,0.0162650012483389,NA
"117",9,2013,0,0.00347860898097571,0,0.0146241295233103,0,0.000578378316975104,0.00710859525182256,0,0.000168746455687348,0.0281220828110723,0.00306614215328309,NA,0.0536801760679402,0.0333442964427675,NA,0.00943999449921741,NA,0,0,0,0.0206342874086606,0.0347305250317345,0,0.00303993589602928,0,0.0191675579494599,0,0.0029313667642138,0,0,NA
"118",10,2013,0.00211244903062629,0.00655202492016411,0.0135457718868322,0.00607100317868604,0,0,0.0102251011303467,0.00930484210398471,0.013903787018776,0.0272462939237383,0,NA,0.034070320028404,0.260497245736121,NA,0,NA,0.023111168524759,0,0.0092025911010556,0,0.198401864334471,0,0,0.022148364209792,0.011197090107153,0,0,0,0.0041663471732423,NA
"119",11,2013,0,0.0104646430659313,0,0.00858736877601374,0,0,0.0222677571548292,0.00977122237638293,0.0130445818904258,0.0310966446439537,0.00496077441356414,NA,0.0905443972280433,0.0392946213989332,NA,0,NA,0,0,0.0512989176042577,0.0273276978383937,0,0,0.00295245564664307,0.0226921186927438,0.0179416768044443,0.00789214117777794,0.00528077090570939,0,0.0195424447527659,NA
"120",12,2013,0.0117925944934178,0.00980346906930889,0,0.0123347726963467,0,0.0152229234425196,0.00697071476495095,0.0224941743416696,0,0.0141079963888542,0.0165330879272684,NA,0.0129168514267214,0.0571957154660887,NA,0,NA,0.00135499261283273,0,0.00654752818983775,0,0.0208647154081518,0.00780720058358827,0.0109740201636799,0,0,0.0418242888824757,0,0.00261654365404665,0.0170782512765993,NA
"121",1,2014,0,0.00516337461957498,0,0,0.00563929828149466,0,0.0114438472117362,0,0.00314788486313935,0.0164319830624398,0.00174465789449713,NA,0,0.0370162276679348,NA,0.016128392949224,NA,0.0158310118744104,0,0.000121772375566427,0.0115520866089691,0.00122110792673749,0,0.00193850874064734,0.0133112106498162,0.0220672990355893,0,0.0260071956174095,0,0.023260883164574,NA
"122",2,2014,0,0.0184741417193393,0.0135681086734757,0.0103860716347998,0,0,0.00720932686891194,0,0,0.00893585490337391,0.0218949157646336,NA,0,0.389219128677381,NA,0,NA,0.0460453511811524,0,0,0.0347565889620194,0,0,0,0,0.011337100579566,0,0.0147661277499577,0,0.010559491510788,NA
"123",3,2014,0,0,0,0,0,0.00567473248889108,0.00521296686915947,0,0,0.0139070139042989,0.00773005978525924,NA,0.0306098986436453,0.155747396343616,NA,0.0330960758571666,NA,0.0198547130451916,0,0,0.0239156985518057,0,0.00490685299269412,0.00139588889625501,0.0199978212382072,0.0282967530313646,0,0.0163800642462956,0.0417347126254538,0,NA
"124",4,2014,0,0,0.0206572267710877,0,0.000234216017507648,0.00453412577557108,0,0.034402232825307,0.000232357123048696,0.0320611601001932,0.00740455650983062,NA,0.0291715854999101,0.139545236164827,NA,0,NA,0,0,0,0,0,0,0,0.016168729775644,0,0,0,0,0,NA
"125",5,2014,0,0.00514518381800272,0.0109629679122475,0,0.00369389390702858,0,0.0194607639437922,0,0.000658278897663487,0.00949947490659942,0.00697071476495095,NA,0.0664439239068711,0.0623482711011582,NA,0,NA,0,0,0,0.0148113816176549,0.00836485779601314,0,0,0,0.0155599704256704,0,0.00213317380938475,0,0.0446744375464574,NA
"126",6,2014,0.013173851645468,0,0,0.0099032409893145,0.00398399900790777,0.00301400946201716,0.00484364089644422,0,0.0150613635886167,0,0,NA,0.0499389790439984,0.014388354779917,NA,0,NA,0.0239994728199004,0,0,0,0,0,0.00362313230980842,0,0.0228668594429807,0,0.0150479194263916,0,0.00732841675663774,NA
"127",7,2014,0,0,0,0.0167006973597979,0,0,0,0,0,0,0.00237140684249944,NA,0.0268819690157757,0.0191981625757338,NA,0,NA,0,4.46818517833346,0.0219220361946803,0.00400636294165842,0,0,0,0,0,0,0,0.00797557897285787,0.000163041862604967,NA
"128",8,2014,0.00537043344680026,0,0,0,0.00291377851992184,0,0,0,0.00273594230642636,0,0.0104022805255965,NA,0.0173085248338288,0.0533309652831204,NA,0,NA,0,0,0.0049437066480902,0,0,0,0.00263071376012526,0,0,0,0,0.000320618235026611,0.015296826497566,NA
"129",9,2014,0.00434817285421067,0.019236607802256,0,0.0115974737369063,0.0077294518152772,0,0.00435166080982588,0.0292645910816883,0,0.0160067345139138,0.00274911248287756,NA,0,0.0742947269860621,NA,0,NA,0.0211727111311365,0,0.00159983622195776,0,0.0048872599414027,0,0,0.0123764701946037,0.00787888282414474,0.000256815813806982,0.0199035307214179,0,0.0158779458438298,NA
"130",10,2014,0,0.0120532220658341,0.010659490449825,0.0136033431400976,0,0,0.00438798232279119,0.0165186430516799,0,0.00890042067402372,0.011578944235875,NA,0.0516788620205044,0,NA,0,NA,0.0152672857810205,0,0.000284994752108211,0.00445385217600048,0.00194300651522356,0,0.00232621052599618,0.0227704437871002,0.0027079618840005,0,0.0158580777213082,0.0211590359203813,0.0089450047339564,NA
"131",11,2014,0.00791748352898458,0,0,0.0104109938371166,0,0,0,0,0,0.0175705302783715,0.000745845644228135,NA,0.0279929345213638,0,NA,0,NA,0,0,0.00591520804990892,0,0,0.0143209168988566,0,0,0.0100491214492431,0,0.0120563503816482,0.0010405111224269,0.0272066951897934,NA
"132",12,2014,0.00869906172125899,0,0.0168988844011405,0,0.00664631574868261,0.00884753340919752,0.00202279172127997,0.000186096842079694,0.00127271788480619,0.00598702855926591,0.0060168741979219,NA,0,0.072259235594569,NA,0.0670335282104235,NA,0,0,0,0.000642778399494843,0,0,0,0.0126326021468813,0.0276568865259442,0,0.00606228225792642,0.0236267150325643,0,NA
