"","Group.1","Group.2","AMBEV.ON","GERDAU.PN","ECOD.INFU.E.LOG.ON","METALURGICA.GERDAU.PN","LOJAS.RENNER.ON","ITAU.UNIBANCO.HOLDING.PN","CPFL.ENERGIA.ON","LOJAS.AMERICANAS.PN.REP1.PN","CYRELA.BRAZIL.REALTY.ON","SMILES.ON","CIA.ENERGETICA.DE.MINAS.GERAIS.PN","BANCO.SANTANDER.BRASIL.UNITS","BRF.BRASIL.FOODS.ON","USINAS.SIDERURGICAS.DE.MINAS.GERAIS.A.PN","ENGIE.BRASIL.ENERGIA.ON","WEG.ON","QUALICORP.ON","EMBRAER.ON","CMPH.COCS..RODOVIARIAS.ON","ENERGIAS.DO.BRASIL.ON.BRAZIL","RUMO.ON","RAIA.DROGASIL.ON","HYPERMARCAS.ON","ITAUSA.INVESTIMENTOS.ITAU.PN","MRV.ENGENHARIA.E.PARTICIPACOES.ON","BANCO.DO.BRASIL.ON","VALE.ON","KLABIN.UNITS","MARFRIG.FRIGORIFICOS.ON","BMF.BOVESPA.BLVAL..MEREFU.ON","BB.SEGURIDADE.ON","PETROLEO.BRASILEIRO.PN","ESTACIO.PARTICIPACOES.ON","EQUATORIAL.ENERGIA.ON","CIA.PARANAENSE.DE.ENERGIA.COPEL.PN","BRASKEM.PN.SERIES.A","BANCO.BRADESCO.PN","MULTIPLAN.EMPE..IMOBS.ON","SUZANO.BAHIA.SUL.PAPEL.CELULOSE.A.PN","NATURA.COSMETICOS.ON","VALE.PN","BANCO.BRADESCO.ON","CIELO.ON","KROTON.EDUCACIONAL.ON","FIBRIA.CELULOSE.ON","CPAD.SANMT.BASICO.DE.SAOP.ON","LOCALIZA.RENT.A.CAR.ON","TELEFONICA.BRASIL.PN","BRADESPAR.PN","BR.MALLS.PARTICIPACOES.ON","COMPANHIA.SIDERURGICA.NACIONAL.ON","ULTRAPAR.PARTICIPOES.ON","COSAN.INDUSTRIA.E.COMERCIO.ON","CMPBRA.DE.DISTB..PN","JBS.ON","CENTRAIS.ELETR.BRAS..ELETROBRAS.ON","TIM.PARTICIPACOES.ON","PETROLEO.BRASILEIRO.ON"
"21",9,2005,2.46147615316671e-05,-1.18694394797015e-05,NA,-4.60091325826467e-05,-1.50808418418438e-05,8.94617491511639e-05,-2.2085364400038e-05,-6.69056582832803e-05,-0.00019958181468374,NA,-9.24320469896029e-06,NA,-0.000143853781307619,1.98367963933885e-05,0.000263486386460805,0,NA,-0.000389322997266929,0.000218548984958369,6.96436339743872e-05,0,0,NA,-1.2842265546253e-05,NA,0.000179506243425169,-3.07484358230613e-05,NA,NA,NA,NA,-5.58027662403926e-05,NA,NA,0.000145805333156756,0.000155258032991388,3.41899002225883e-05,NA,-8.78532790534627e-05,-0.000171829630399656,-1.84289113286987e-05,-1.22987823850939e-05,NA,NA,NA,-2.75233745578263e-06,4.41788442807385e-05,-0.000116645418983425,-4.31255970271468e-05,NA,-4.47255882103801e-06,0,NA,-6.78290367536974e-05,NA,-7.2066901884959e-05,-0.00031753656650861,-2.20570397672778e-05
"22",10,2005,2.94013983010821e-05,0.000110438522960846,NA,0.000121064915421721,3.44702700787517e-05,-0.000235549830854592,0.000125079520719139,-0.000134972928984108,4.53746337651168e-06,NA,-3.12816758414458e-05,NA,-8.62855943137568e-06,0.000135854896536416,3.79611969573097e-05,0,NA,-5.49812184533787e-05,-7.61978532693186e-05,-1.64848236252594e-05,-0.000197904593601116,-3.60984765720887e-06,NA,-0.000176090112334203,NA,1.22752240511154e-05,9.63955654513925e-05,NA,NA,NA,NA,-5.25683139149972e-05,NA,NA,-0.000105345455078242,0.000294875711798785,-5.50929507196883e-05,NA,-8.04720101584886e-05,1.15736691168862e-05,0.000118299993149333,6.96059164001694e-05,NA,NA,NA,-0.000237965094942953,-0.000135781788159211,-2.203433856985e-05,0.000163473879872606,NA,0.000166650249253492,0,NA,3.97727947723044e-05,NA,-0.000105237399211571,-0.000616104228485752,0.000124662579993736
"23",11,2005,-4.90499010183885e-05,-4.98368497219719e-05,NA,-1.97808853525192e-05,0.000173528494805555,-2.49433585883065e-05,-5.11130314156528e-06,9.05656559011641e-05,-8.82059993110554e-05,NA,4.51470419713877e-05,NA,0,0.000117589639509736,-4.61860057335795e-05,0,NA,-0.000215668314672702,0.000103436618564175,-1.3010579251262e-05,-0.00022155853594442,0,NA,-1.94025650484905e-05,NA,-0.000201067915000574,-5.66607248795222e-06,NA,NA,NA,NA,4.36035557163807e-05,NA,NA,-8.70385578344821e-06,-0.00010613722017823,5.72342369108526e-06,NA,-4.15108080641838e-05,6.06728980223077e-05,-2.27231990717368e-06,5.95107506855902e-07,NA,NA,NA,-2.9842128797427e-05,0.000114829904880955,1.35667374793036e-05,4.40412642355191e-05,NA,-1.97074170861994e-05,0,-0.000182218013676546,3.14743938375424e-05,NA,4.48980653801845e-05,0.000246211004270086,-6.35106595906671e-06
"24",12,2005,-3.49122531750974e-05,-0.000102808654490998,NA,-0.000151961719551492,7.43242696295697e-05,4.27733272796022e-05,-7.57968678147378e-05,4.65973979957908e-06,7.06799481064151e-05,NA,-0.000143904892192204,NA,2.75063475732036e-05,-0.000110485100947363,-0.000169232903950096,0,NA,0.000109315112853164,-4.94173259609031e-06,3.79186740715575e-05,-3.03943506486744e-06,0,NA,3.70220517256636e-05,NA,0.000140459967547108,2.5646374692965e-05,NA,NA,NA,NA,-2.20320227343741e-07,NA,NA,-6.00755679905138e-05,3.42532664745734e-06,0.000146342208113475,NA,-4.58444951146956e-05,6.34266224660146e-05,3.26940738920266e-05,9.60542965736249e-05,NA,NA,NA,1.44158581765462e-05,-5.89412075455983e-05,-2.92609886654947e-05,2.29360786063147e-05,NA,-6.54609575728702e-05,0,6.05790720309191e-05,7.70384125629832e-06,NA,3.58022382638305e-05,-0.00010091349653281,7.09873488556258e-07
"25",1,2006,-2.1997019552316e-05,-8.53924814842582e-05,NA,-0.000189698526248681,0.000248765208202116,-0.000137195760857505,-2.41728913462958e-05,-5.52544697300633e-05,-0.000170286812383055,NA,-0.000226180269245753,NA,-0.000118279265246786,6.59636577005312e-05,-2.60271398205442e-05,0,NA,0.00027486270181328,0.000154812089251329,1.86873963494887e-05,-0.00293228625571147,0,NA,-0.000119279923397718,NA,0.000272156028070654,-6.89768993895071e-05,NA,NA,NA,NA,-3.90858740733599e-05,NA,NA,-0.000133185622571106,0.000247602449213723,-0.000174809654308695,NA,-5.84836301625429e-06,0.000162013156682214,-4.53756775884752e-05,-0.000139407361034511,NA,NA,NA,3.35238954433056e-05,-9.75937603369782e-05,-1.31711857674389e-05,-0.000384461101478686,NA,-0.000131797447737135,0,3.39112257897541e-05,6.54858345193172e-06,NA,0.00010618577705272,0.000240357521548648,-6.13303022786267e-05
"26",2,2006,4.13841247139275e-05,7.97481196938933e-05,NA,1.83921099219185e-05,0.000113383376664478,-7.6998064309361e-06,5.18742942782595e-05,4.74291392706261e-05,0.000198395662746912,NA,-1.49926568055394e-05,NA,7.52298799537229e-05,0.000315232653720359,0.000137955665794248,0,NA,9.83672043420783e-06,0.000374879949184726,7.0150082796019e-06,-1.44541620472163e-05,0,NA,-5.98394656907884e-05,NA,0.000153606819157796,7.84817291038854e-05,NA,NA,NA,NA,0.000122430709254243,NA,NA,-0.000123656778847943,-9.24767971463335e-05,-3.94716782181641e-06,NA,0.000196977046498283,0.000127675599252967,4.84722801441005e-05,-1.75448105553435e-05,NA,NA,NA,3.51998643022214e-05,0.000181722158244468,-2.78137239799972e-05,-5.32335288173585e-06,NA,-0.000221950433497154,0,0.000231639767984282,4.32541371307347e-05,NA,-0.000183546267015791,7.10651692490962e-05,0.000113780050841636
"27",3,2006,-0.00010376150499892,7.8837185828394e-05,NA,6.95854727532255e-05,-5.81117891574767e-05,3.90952128666579e-05,9.48542986213413e-07,0.000183943524284474,-9.30236876016589e-05,NA,3.97454882266134e-05,NA,9.20869309827271e-05,-0.000178027014027785,-0.00011827267734672,-1.6309966563786e-05,NA,-9.77192004720087e-05,-0.000136366078051603,-2.14173115073661e-05,-4.95937967454283e-05,-2.7608446417528e-06,NA,-0.000216720448672876,NA,-4.07106408177544e-05,0.000154025536248968,NA,NA,NA,NA,7.15952607872496e-05,NA,NA,8.88858896040982e-06,-3.11722094573637e-05,0.000110689067969522,NA,2.91993193812686e-05,-2.16762652814836e-05,8.88332613220212e-05,0.000100496446751407,NA,NA,NA,-2.2691550232987e-05,-0.000159221154025192,-3.7794739524675e-05,0.00013775249274514,NA,-0.000132857817938616,0,8.97406224032907e-05,-0.000269423120107536,NA,-2.47708122350917e-05,-0.000215590658173107,8.24348456472885e-05
"28",4,2006,3.2124685868731e-05,-8.87937355273739e-06,NA,2.01022029232905e-05,-6.02602663637564e-05,9.31879019662122e-05,-6.93094825777167e-05,1.30792575304464e-05,7.30182958246474e-05,NA,-0.000123348985703008,NA,0.000172592738319082,-0.00015553933626884,-4.67795889289427e-05,-2.98459337208889e-08,NA,-6.35390420503706e-05,-0.000108260223822702,-0.000107420824734094,-0.000646610786926383,0,NA,9.84491412508671e-05,NA,6.53195776386367e-05,-4.15573423722907e-05,NA,NA,NA,NA,-2.26371412122895e-05,NA,NA,-1.90756638948282e-05,1.78982077595396e-05,0.000166170220273757,NA,0.000108690807190063,7.47388389925656e-05,8.81531329323233e-06,0.000135321585835025,NA,NA,NA,-4.22161427542556e-05,0.000185029550312158,-5.83659354652664e-05,-0.000117017521060636,NA,-0.000155769167760366,0,0.000389346829368596,1.07605131561799e-05,NA,4.37293454932458e-05,-2.15371986671196e-05,3.63367949330899e-05
"29",5,2006,-1.36565062627191e-05,2.04126828474229e-05,NA,9.74528496483041e-05,-2.21382153814298e-05,0.000250095267455331,0.000160967170346914,3.95408064668803e-05,8.63450763947077e-06,NA,0.000209253779255191,NA,-0.000127371689874959,0.000163553097353213,-7.54509639263457e-05,-7.90316806403463e-07,NA,-6.77077416701515e-05,3.61085524014789e-05,-0.000118449097955703,-4.99398613118361e-05,0,NA,0.00016904669291176,NA,0.000683390832214047,0.000190560662265554,NA,NA,NA,NA,4.22459067261911e-05,NA,NA,-0.000106458916582654,-3.50520317231412e-05,1.9482565822719e-05,NA,2.90159533158736e-05,3.22173792057031e-05,0.000223532777205174,9.74119110654314e-05,NA,NA,NA,8.37110886979041e-05,0.000358309938932608,-7.20134443991383e-05,8.07805526494955e-05,NA,0.000149502198738537,0,0.000319032489234278,3.61607016089011e-05,NA,0.000221189904711551,0.000728000474899488,2.20411786126891e-05
"30",6,2006,0.000101784947858191,9.76787984866122e-05,NA,-1.3909675324994e-05,0.000489130325523972,0.000242054519321333,4.2637380538932e-05,0.000195195176154373,0.000127069817435954,NA,0.00011041075736818,NA,-1.1919782420733e-05,-8.5754904891506e-05,5.55480143601486e-05,0,NA,-2.53599942391945e-05,-0.000133039375705008,-7.1351037857009e-05,-0.000565228875108166,0,NA,8.76968637970483e-05,NA,3.68034035980177e-05,4.21636601548055e-05,NA,NA,NA,NA,3.17288295465709e-05,NA,NA,0.000133397181958643,3.78864342057582e-05,0.000190559264401115,NA,-0.00030595085013482,-0.000351958559339701,0.000136258326133135,0.000158300865106249,NA,NA,NA,4.12773079143327e-05,0.000257167949161251,-3.78927112954036e-05,4.16621448566229e-05,NA,6.03908572482778e-05,0,-7.69259307684334e-05,7.73816114867337e-05,NA,0.000167494900899556,-0.000641145358744469,6.26237412174138e-05
"31",7,2006,-1.23854439122332e-05,-7.19521999659299e-05,NA,-3.56508185565083e-05,0.00011491013263177,4.47728675183406e-05,3.04602789278535e-05,-6.66945105533193e-05,-0.000139949174347712,NA,-2.220472185042e-05,NA,0.000124243489613496,-3.26524880602719e-05,4.11417397300274e-05,-0.000147020443218791,NA,8.8539707135652e-05,-7.7831603683441e-05,9.89679578251753e-05,1.78431463705581e-05,0,NA,-2.83736086288397e-05,NA,-0.000147158118475932,-0.000111142818423049,NA,NA,NA,NA,-7.68070800767181e-05,NA,NA,-0.000197052495753109,0.000503745735407446,-1.86280154502577e-05,NA,-5.37347463857423e-05,7.39603926928948e-05,-8.99232592927038e-05,0.000147516541701961,NA,NA,NA,-0.000112044146857765,-8.43277930849941e-05,5.7496380628811e-05,-4.51423782553535e-05,NA,-6.44146785862528e-05,0,-8.22212228809068e-06,-0.000184790668622427,NA,4.52515126460218e-06,-3.401559284904e-05,-0.00010600335659356
"32",8,2006,-1.01619958812312e-05,3.57517387045421e-05,NA,4.05452566153436e-05,-8.61798416521081e-05,-5.55707469494231e-05,-2.73068379429748e-05,0.000103058698920727,1.48396150798835e-05,NA,5.16871746214183e-05,NA,0.000163662742125384,7.03091053128132e-05,4.51040195446633e-05,-0.00010313038093961,NA,3.63245349462959e-05,-6.19363491017302e-05,5.32142639141298e-05,-0.000379516609731992,0,NA,1.29061690671632e-05,NA,-0.000108955160082951,0.000112870358293844,NA,NA,NA,NA,-4.12934267610483e-05,NA,NA,-6.22116192110109e-05,0.000195721404702731,-6.37974135280104e-05,NA,6.23551458000426e-05,9.81000639965368e-05,7.85228502380625e-05,-5.87329021806042e-05,NA,NA,NA,-2.95050530930986e-05,0.000178092568042844,2.31695525829224e-05,3.85369624578903e-05,NA,2.17279208692577e-05,0,2.79294457206212e-06,6.30064055841669e-05,NA,8.06546752926182e-05,1.47307112662805e-05,-4.69583970767654e-05
"33",9,2006,-6.16435023175892e-05,3.07882773070164e-05,NA,1.1208056267921e-05,4.93735483598585e-05,3.85301143589771e-05,-3.65633520382136e-05,3.13855668200389e-05,0.000159910740511522,NA,5.43936755561469e-05,NA,0.000141577476401043,1.85511078023113e-06,8.16637274332752e-05,-2.18553285272e-08,NA,-3.24547509535567e-05,0.00019485478864562,1.87735820445931e-05,0.000203197894847714,0,NA,5.16019869677656e-06,NA,6.49287512923691e-05,5.76676010736508e-05,NA,NA,NA,NA,6.27223981019572e-05,NA,NA,0.000160818999739333,3.07706373717857e-05,2.45402116269624e-05,NA,-0.00021977433102367,-0.00012683253138637,6.07088136035347e-05,-1.66680128830206e-05,NA,NA,NA,1.59369662946361e-05,6.16895085903869e-05,-8.48172958133901e-05,-8.38857129942781e-07,NA,9.78629499257757e-05,0,0.000819734955369929,3.90051527509685e-06,NA,9.67458619341347e-05,4.94234823376442e-05,3.04848247249065e-05
"34",10,2006,-3.36827675963385e-06,-2.39713130761192e-05,NA,-4.59308064986004e-05,-0.000129577672872458,-1.6242378630909e-05,3.90111659273252e-05,0.000111913766257653,0.000134854779373993,NA,3.211274632747e-05,NA,-0.000130276306195348,2.76302168216908e-07,-1.48954193383559e-05,-0.000109711459506136,NA,-6.33593048906529e-05,2.73494976751804e-06,1.67394793410906e-05,-0.00108039689103805,0,NA,-1.70114789172639e-05,NA,1.50144938719657e-05,-7.26123991236511e-05,NA,NA,NA,NA,-4.90631257913769e-05,NA,NA,-0.000126820322735152,-2.8498765568036e-05,-6.42312364657838e-05,NA,7.188329621258e-06,0.000106593138314514,-5.44638941597547e-05,-6.93869656565136e-05,NA,NA,NA,1.53984048008656e-05,-5.03267058158447e-05,1.17338927694054e-05,-1.52934441775995e-05,NA,-1.32025351821361e-05,0,0.00012552215513364,5.14309163953494e-05,NA,-6.07993285252242e-05,-7.67328716819176e-05,-2.60695633644146e-05
"35",11,2006,4.19282884196009e-07,-6.89603654398723e-05,NA,-9.34598945613498e-05,7.02536822551074e-05,-1.80874293833449e-05,2.84904107676608e-05,-0.000378055748600056,9.47438424596971e-06,NA,3.27163722949628e-05,NA,2.25384842333983e-05,1.20295780348957e-05,0.000204110508571769,-0.000106357900051994,NA,-3.41317187009818e-05,-7.68692112499751e-05,2.19777126471601e-05,0.00064504784206236,-0.00318899310631867,NA,-8.30887154994622e-06,NA,-1.78694571748948e-05,-3.21603383222548e-05,NA,NA,NA,NA,-2.04006526500007e-05,NA,NA,-4.4861326628221e-05,-2.78377541758042e-05,1.08742132585316e-05,NA,0.000100779713153648,-5.22492898800643e-05,-6.2123970361548e-06,5.45751433855884e-05,NA,NA,NA,-6.7403158723534e-05,0.000176338024057324,-0.000123764230869551,2.99065041985177e-05,NA,2.09846936752177e-05,0,4.84651353992769e-05,-0.000104608129811049,NA,6.64237369925827e-05,-0.000109110279293618,-4.85852105416099e-05
"36",12,2006,-8.75761097895472e-06,1.37413711570844e-05,NA,1.99570666863217e-05,7.19620999486394e-05,-1.99251806779104e-05,-6.0024665236169e-06,2.23271563436209e-06,2.16252358375074e-05,NA,-1.80781403215919e-05,NA,-6.38788162138669e-05,7.01632840332782e-07,-6.8600379435481e-05,-3.85775110459744e-05,NA,1.88175872886549e-05,8.66890651083895e-05,8.32816541116747e-05,-0.000182245563722389,-9.34502920233918e-05,NA,-5.09296887458853e-05,NA,-2.02273829806914e-05,-7.74067903416854e-06,NA,NA,NA,NA,-9.33472758891371e-07,NA,NA,-5.62433417922603e-05,-0.000128052856388583,-7.92179148411165e-06,NA,3.02072632854352e-05,-1.28269771212328e-05,-1.354728804834e-06,3.21447760553233e-05,NA,NA,NA,-0.000489139584795511,4.5655678838165e-05,-7.74286425879081e-05,-3.82743361747832e-05,NA,-2.99010047123126e-05,0,0.000344363074172958,0.000120263348246928,NA,6.21507656665955e-05,-0.000170502746899259,6.80688621386031e-06
"37",1,2007,-1.3155044243909e-05,-1.20739686075376e-05,NA,-3.60548269051999e-05,-6.44550198387712e-05,-6.00847092179056e-05,-3.52365462121741e-05,-0.000248117853002156,-0.000144559420840041,NA,-6.2639915316931e-07,NA,5.2255374826991e-05,-2.1695577040146e-05,-2.03313752568846e-05,0.00512888613806959,NA,-5.7218286665838e-05,0.000163353728473619,-0.000133460596119086,-0.000335196027439147,-1.98684983832785e-05,NA,-0.000177286901120699,NA,-0.000208133066399166,-2.96965863106059e-05,NA,NA,NA,NA,1.8286691672145e-05,NA,NA,-0.00020371883427685,1.92052882361803e-05,-0.000117481678805454,NA,5.46646025508966e-05,-8.94179367465962e-05,3.22383689740692e-06,-0.00011546609376082,NA,NA,NA,0.000136558552778871,1.74398271103653e-05,-0.000103728367162172,-3.78951547762203e-05,NA,5.45616395869662e-05,0,-0.000133937404325526,-9.57286276056564e-05,NA,-7.37786291753503e-06,-8.64417263750365e-05,1.28674727705511e-05
"38",2,2007,4.12384243330908e-05,-0.000216201740587776,NA,-0.000261017394986222,-0.000300488021708672,-0.000118896936835561,-3.41492233309793e-05,2.01840241711118e-06,3.53280750510691e-05,NA,3.98680570677213e-05,NA,-7.13831368284086e-05,5.02773047269925e-05,-6.11359200632472e-05,-0.000329277721257859,NA,-1.8419456117091e-05,-0.000256114909796139,-0.000151430328055245,3.13692093117622e-05,-0.00128327981123811,NA,2.99732437760453e-05,NA,-3.39208081020436e-05,-0.000119049935423551,NA,NA,NA,NA,-6.94058286995849e-05,NA,NA,2.01111550073306e-05,-9.18413782393534e-05,-4.83614051458256e-05,NA,-0.000124376725230653,-7.53704609243618e-05,-0.000153529540467548,-8.39962067967591e-05,NA,NA,NA,2.07591699112219e-05,-2.64466400682661e-05,-0.00013620177357183,-0.000137396753919852,NA,-0.000106443145814679,0,6.73939512282405e-05,-7.39907163949433e-05,NA,-6.4684762454254e-05,-6.68441031819951e-05,-4.97057988676869e-05
"39",3,2007,-2.60917470736536e-05,7.46325694395022e-06,NA,3.07392788587845e-05,0.000103662366281819,-5.03549890905027e-05,-4.53530095579674e-06,-3.45562656945129e-05,-9.61932782400585e-05,NA,-5.58841210380752e-05,NA,-3.00108415897173e-05,-0.000120232867928727,-5.10350583011143e-05,1.3911528469766e-05,NA,-6.25859743847123e-05,-0.00018506154268777,-9.0588179801328e-05,0.000227034390717998,-2.48210457924248e-05,NA,0.000167107505839242,NA,-9.60254771477877e-06,-0.000142068411056835,NA,NA,NA,NA,3.38035125565724e-05,NA,NA,-6.21754976898147e-06,-3.35173519374137e-05,-0.000104864344724895,NA,-8.85502077245734e-05,-0.000164343713949951,-0.000130332937590832,-5.26613132446257e-06,NA,NA,NA,-0.0001411300776846,-0.000186153440674999,-4.2473905566255e-06,-0.000195997893850472,NA,-0.000239119848470216,0,-0.000196921791966427,3.40297697668207e-05,NA,-8.22760808298654e-05,3.37620307097385e-05,8.69825213558168e-06
"40",4,2007,-1.00462547217e-05,-2.10938744770409e-05,NA,-6.45089218699453e-05,7.40762563679015e-05,-1.58905680941866e-05,2.12800354693784e-05,1.2875647639104e-05,0.000152889002591851,NA,2.91760085303672e-06,NA,-8.47722990192345e-05,3.91305529844747e-05,3.97023576765354e-05,0.000387582719593084,NA,-3.33755484480661e-06,-2.08328914892688e-05,1.12686005025809e-05,-0.000249492915858506,-8.06943007980168e-05,NA,-8.10128312376021e-05,NA,-9.10000249105909e-05,2.96393736015313e-05,NA,NA,NA,NA,-1.43460863393297e-05,NA,NA,2.77159429843131e-06,7.30534911086204e-05,-3.25886938217229e-05,NA,5.89833986217803e-05,-2.02874594834942e-05,2.08783666347723e-05,-2.40030221762431e-05,NA,NA,NA,-3.83106445531656e-05,-0.000352904012719291,-7.03948820724131e-05,-4.52399534194725e-05,1.53541327488121e-05,-2.71904305408722e-05,0,0.000249848703009464,7.78968186306379e-05,-0.000178914034753216,-7.25549134896552e-05,-0.00050250404286073,-7.28362189147768e-06
"41",5,2007,4.96211564516574e-05,-0.000120086405495548,NA,-5.92396490940212e-05,-0.000165319429437162,1.94719244135231e-05,2.66736542846281e-05,-0.000112297428866155,-4.84123185352358e-05,NA,-4.54518695814761e-05,NA,-2.15640146314973e-05,2.5939290683208e-05,4.16165016305204e-06,-1.30056076363852e-09,NA,-6.28770618255703e-06,-6.42849159501154e-05,3.18264593558685e-05,-0.000261147517974476,-0.000299732317999668,NA,2.3827716698951e-05,NA,2.98983866772615e-05,-0.000100977354602794,NA,NA,NA,NA,-5.66620161367684e-05,NA,NA,-3.93412856216311e-05,-3.54410237436198e-05,-5.10171951716324e-05,NA,0.000114538858156862,-5.55994812858449e-06,-8.66238969770719e-05,-1.5269116885444e-05,NA,NA,NA,-0.00010145935107402,5.42937154838582e-05,-1.77143850865267e-05,-1.02012210286587e-05,-6.12446005357276e-05,-3.24601487665048e-05,-0.00351221200572989,0.00010573683506287,-7.40774056398598e-05,0.000190536480305135,-4.10819508572492e-05,6.39051921770825e-05,-7.00196218635243e-05
"42",6,2007,9.95566201603853e-06,-7.95829498644196e-05,NA,8.43423421419562e-05,8.29289757028013e-05,-5.01084805829847e-05,-1.6420025532664e-05,1.94101131907445e-05,1.26196894706914e-05,NA,-1.90106584942394e-05,NA,-0.000280079103658945,-2.12060676692743e-05,-9.68469553218272e-06,-1.97146856880078e-05,NA,3.23489240976807e-06,-6.66572500715221e-05,2.25420937957781e-05,-0.000359106101753386,0.0027126641226827,NA,-9.52149707348775e-05,NA,7.89272312581438e-06,-9.48579330962955e-05,NA,NA,NA,NA,1.14396222915981e-05,NA,NA,-5.15621615542359e-06,-3.58309257495184e-05,-2.01581017775851e-06,NA,-6.02657949006447e-05,-1.10613097220469e-05,-5.63085445775872e-05,1.23171560462798e-05,NA,NA,NA,0.000188209908317145,0.000116674279749759,5.19069712379033e-05,-5.19507602526427e-05,7.6527661300196e-05,-5.87445602065805e-05,0,2.78755790876328e-05,9.6466737583256e-05,-0.000401534197221054,-2.92198681697522e-05,-2.89788584341612e-05,2.57519075319304e-05
"43",7,2007,-1.78866138367819e-06,-3.07416650394643e-06,NA,-6.14986198469041e-05,0.000244355712231034,-1.98985120775357e-05,-0.000183565214642467,-0.000322562009927101,3.32786333318244e-05,NA,-0.000132256554635158,NA,-0.000123204588179122,-0.000237024979882179,-8.90108964083135e-05,4.30238926630937e-05,NA,4.1634923779943e-05,1.98954154826443e-05,2.16071497184835e-05,-1.87162928829033e-06,-0.000337143268165286,NA,-9.27170698817161e-05,-0.00013793415036154,-1.86526029785152e-05,3.89209060540374e-05,NA,-7.51264712432877e-05,NA,NA,-0.000137412865237762,NA,NA,-0.000167781506152627,-6.43843878207878e-05,0.000100965129921579,NA,0.000100642358161162,-5.18254000781451e-05,4.14290380689571e-05,9.12982611965203e-05,NA,0.00042233788633469,NA,-0.000270029407372837,0.000143976854772292,8.14835829079077e-05,2.55030293995706e-05,0.000105066867124758,-9.10183116739877e-05,0,-9.32772857637307e-05,0.000114224920646507,-0.000226864586822602,-0.000227345836058231,-6.07227935120799e-05,-0.000182985488834555
"44",8,2007,0.000158361353617458,0.000245102754056584,NA,0.000218216211100069,0.000162171959229276,7.72626214245037e-05,0.000321623103694668,0.000189546528083858,-0.000490655616777894,NA,-7.44547397722011e-05,NA,-0.000194037853476073,0.000238667490819683,-0.000278144134804398,5.58513635474518e-05,NA,0.000164343846210231,5.55037335544299e-05,0.000107339804249957,0.000177038463286454,0.000784543595624173,NA,4.4085461406567e-05,-2.2121856347975e-05,0.000169140619454122,0.000157503925582945,NA,-0.00249311761568265,NA,NA,3.12693710079694e-05,NA,NA,-0.000159372917938547,-4.04683915006072e-05,-2.40030710396494e-05,0.000156159223041397,0.000181369826277239,-0.000336911230154393,0.000235143756173842,-7.87960150332661e-05,NA,0.000212226283942156,NA,-0.000115408418042323,0.000247944370784147,3.29216803454569e-05,0.000211909044827335,-8.72623977448373e-05,0.000250137122107946,0,0.000493524316307175,0.000322085793173359,0.000155870623968175,-0.000334258360079926,-5.61887857396998e-05,4.48680379684041e-05
"45",9,2007,-6.94286545588024e-06,6.47042204936299e-05,NA,3.60510758350131e-05,-1.12549226768701e-05,2.3139548093586e-05,6.14560684787679e-05,0.000187195391591654,6.55450937631718e-05,NA,8.83389323518817e-06,NA,-0.000123791114117672,-2.46493732475049e-05,1.27086338347021e-05,-2.55766914401973e-05,NA,-6.89698344045581e-06,-0.00010559706190695,5.67832098030228e-05,-3.40290890270702e-05,-2.09419658461828e-06,NA,3.87202430170521e-05,0.000367970490056245,3.07197659893851e-05,-0.000214861327502306,NA,-0.000141277303900869,NA,NA,-8.02768573965137e-05,NA,NA,-0.000179344100712036,-1.4703180119406e-05,4.50325770772648e-05,-1.44342682991328e-05,4.54368178426214e-07,-0.000109595841368076,-0.000227215340386638,1.1982252901317e-05,NA,-1.37375229049621e-05,NA,-1.55746728251779e-05,0.000126821327140983,-0.000139751210699664,-0.000136234887571495,0.000172167560653535,-0.000129508534518777,0,-0.000232133920492709,5.73694950801353e-06,-0.000231432646449107,-0.000223128846532491,-0.000123213674195576,-9.87695692022458e-05
"46",10,2007,-6.04587031327019e-06,2.35590521485099e-05,NA,5.05677428819056e-06,-0.000108885932216381,-4.42986009709729e-05,4.66345260332548e-05,6.54583403834319e-05,0.000282205379522777,NA,-2.48373049348442e-05,NA,-0.00033202777037455,-9.39340763196927e-05,4.15905175455458e-05,1.1446981856231e-05,NA,8.9555962524162e-05,0.000225628729265902,-9.88960524206272e-05,-0.000102972922892698,-0.000309774224065731,NA,-2.46959007059846e-05,3.65710601537828e-06,-7.23804321902083e-05,-1.05630981271257e-05,NA,4.10564838539191e-05,NA,NA,3.37286841051084e-05,NA,NA,1.32099150698199e-05,1.65248647665881e-05,-7.95985538465927e-05,-6.31180849783062e-05,-0.000131345274445251,0.000151646104259262,2.33604517029896e-05,-5.2059823962015e-05,NA,-0.000137928097576485,NA,4.20238445777942e-05,-0.000169142668931392,2.38757607180929e-05,1.0475098914631e-05,-6.6461143149556e-05,-9.97135053716569e-05,0,-2.43171536541638e-05,0.000111914380488113,-2.81873778771229e-05,-9.58012054446383e-05,-0.000181095002409786,-6.62840692835816e-06
