"","Group.1","Group.2","NASPERS","STEINHOFF.INTL.HOLDING","SASOL","FIRSTRAND","MTN.GROUP","STANDARD.BK.GP.","VODACOM.GROUP","ASPEN.PHMCR.HDG.","BARCLAYS.AFRICA.GROUP","NEDBANK.GROUP","SANLAM","SHOPRITE","ANGLO.AMERICAN.PLATINUM","DISCOVERY","REMGRO","BID.CORPORATION","CAPITEC.BANK","RMB","TIGER.BRANDS","WOOLWORTHS.HDG.","ANGLOGOLD.ASHANTI","BIDVEST.GROUP","GOLD.FIELDS","GROWTHPOINT.PROPS.","KUMBA.IRON.ORE","PSG.GROUP","RAND.MERCHANT.IN.HDG.","REDEFINE.PROPERTIES","RESILIENT.PR.INC.FD.","SAPPI","ASSORE","AVI","BARLOWORLD","CLICKS.GROUP","DISTELL.GROUP","EXXARO.RESOURCES","HYPROP.INVESTMENTS","IMPALA.PLATINUM","IMPERIAL","INVESTEC","JSE","LIBERTY.HOLDINGS","LIFE.HEALTHCARE.GP.HDG.","MASSMART","MMI.HOLDINGS","MONDI","MR.PRICE.GROUP","NETCARE","NORTHAM.PLATINUM","PICK.N.PAY.STORES","PIONEER.FOOD.GROUP","SANTAM","SIBANYE.GOLD","SPAR.GROUP","TELKOM.SA.SOC","THE.FOSCHINI.GROUP","TRUWORTHS.INTL.","TSOGO.SUN","ACCPROP","ADCOCK.INGRAM.HOLDINGS","ADVTECH","AECI","AFN.RAINBOW.MRLS.","AFRICAN.OXYGEN","ALEXANDER.FORBES.EQ.HDG.","ARCELORMITTAL.SA.","ARROWHEAD.PROPS.","ASCENDIS.HEALTH.LTD","ASTRAL.FOODS","ATTACQ.ORD","BLUE.LABEL.TELECOMS","CAPEVIN.HOLDINGS","CASHBUILD","CITY.LODGE.HOTELS","CORONATION.FD.MGRS.","CURRO.HOLDINGS","DATATEC","DELTA.PROPERTY.FUND","DIS.CHEM.PHARMACIES.ORD.SHS","EMIRA.PROPERTY.FUND","EOH","EQUITES","FAMOUS.BRANDS","FORTRESS.INCOME.FUND.A","GRINDROD","HARMONY.GOLD.MNG.","HOSKEN.CONS.INVS.","IAPF","INVESTEC.PROPERTY.FUND","INVICTA","ITALTILE","KAP.INDUSTRIAL","MURRAY...ROBERTS","NAMPAK","OAKBAY.RES.AND.EN.","OCEANA.GROUP","OCTODEC.INVESTMENTS","OMNIA","PPC","PSG.KST","RCL.FOODS","REBOSIS.PROPERTY.FUND","REUNERT","RHODES.FOOD.GROUP","ROYAL.BAFOKENG.PLATINUM","SA.CORPORATE.RL.EST.FUND","SUN.INTERNATIONAL","SUPER.GROUP","THARISA.PLC","TONGAAT.HULETT","TRANSACTION.CAPITAL","TRENCOR","VUKILE.PROPERTY.REIT","WLSN.BAYLY.HOLMES.OVCON","ZEDER.INVESTMENTS","X1TIME.HOLDINGS","ACCENTUATE","ACSION.LIMITED","ADAPTIT.HOLDINGS","ADCORP","ADRENNA.PROPERTY.GROUP","ADVANCED","AFRICAN...OS.ENTS.","AFRICAN.BANK.INVS.","AFRICAN.DAWN.CAP.","AFRICAN.EQUITY.EMP.INV","AFRICAN.MEDIA.ENTM.","AFRIMAT","AFROCENTRIC.INV.","AH.VEST","ALARIS","ALERT.STEEL.HDG.","ALTRON.A","ALVIVA","ANCHOR.GROUP","ANDULELA.INVESTMENT.HDG.","ANSYS","ARB.HOLDINGS","ARGENT.INDUSTRIAL","ASCENSION.PROPERTIES.A","ASTRAPAK","AVENG","AWETHU.BREWERIES","B.W.INSTM...ELEC","BALWIN.PROPERTIES","BASIL.READ","BAUBA.PLATINUM","BELL.EQUIPMENT","BLUE.FINANCIAL.SERVICES","BONATLA.PR.","BOWLER.METCALF","BRIKOR","BSI.STEEL","BUILDMAX","CAFCA","CALGRO.M3.HOLDINGS","CAPITAL.APPRECIATION","CARGO.CARRIERS","CARTRACK","CAXTON...CTP.PB.PRT.","CHEMICAL.SPECIALITIES","CHROMETCO","CLIENTELE","CLOVER.INDUSTRIES","COGNITION","COMAIR","COMBINED.MOTOR","COMMAND","CONDUIT.CAPITAL","CONSOLIDATED.INFR.GP.","CORESHARES.PROPXSAPY.ETF","CROOKES.BROTHERS","CSG","CULLINAN","DELTA.EMD","DENEB.INVESTMENTS","DIPULA.INCOME.FUND.A","DRD.GOLD","DS...WHSG.NETWORK","E.MEDIA","ECSPONENT","EFFICIENT.GROUP","ELB.GROUP","ELLIES.HOLDINGS","ENXGROUP","EPE.CAPITAL.PARTNERS","ESOR","EVRAZ.HIGHVELD.STL.VNM.","EXTRACT.GROUP","FAIRVEST.PR.HDG.","FINBOND.GROUP","FREEDOM","GAIA.INFRASTRUCTURE.CAP.","GEMGROW.PROPERTIES.A","GLOBAL.ASSET.MAN.","GOLD.BRANDS.INV","GOLIATH.GOLD.MINING","GRAND.PARADE.INVESTMENTS","GROUP.FIVE","HOLDSPORT","HOMECHOICE.INT.PLC","HOWDEN.AFRICA","HUDACO","HUGE.GROUP","HULAMIN","HULISANI.LIMITED","HWANGE.COLLIERY","IMBALIE.BEAUTY","INDEQUITY.GROUP","INDLUPLACE.PROPERTIES","INGENUITY.PROPERTY.INVS.","INSIMBI.RF.ALY.SUPS.","INTERWASTE","ISA","JASCO.ELTN.","KAYDAV.GROUP","KEATON.ENERGY.HOLDINGS","LABAT.AFRICA","LEWIS.GROUP","LONG.4.LIFE","M.FITEC","MARA.DELTA.PROP.HLDG","MARSHALL.MONTEAGLE","MASONITE.AFRICA","MASTER.DRILLING.GROUP","MAZOR.GROUP","MERAFE.RESOURCES","METAIR.INVESTMENTS","METROFILE","MICROMEGA.HDG.","MIDDLE.EAST.DIAMOND.RES.LD","MINE.RESTORATION.INVS.","MIRANDA.MRL.HDG.","MIX.TELEMATICS","MONEY.WEB","MONTAUK.HOLDINGS","MPACT","MUSTEK","NEDBANK","NEWPARK.REIT.LTD","NICTUS.BEPERK","NIVEUS.INVESTMENTS","NOVUS.HOLDINGS","NU.WORLD","NUTRITIONAL.HOLDINGS","NVEST.FINANCIAL.HLDGS","OASIS.CRES.PR.FD.","ONELOGIX.GROUP","ORION.REAL.ESTATE","PBT.GROUP","PEMBURY.LIFESTYLE","PEREGRINE.HOLDINGS","PETMIN","PHUMELELA.GMG...LEIS.","PLATFIELDS","PREMIER.FOOD.AND.FISHING","PRIMESERV.GROUP","PROTECH.KHUTHELE.HDG.","PSV","PURPLE.CAPITAL","PUTPROP","QUANTUM.FOODS.HLDGS.LTD","QUANTUM.PROPERTY.GROUP","RANDGOLD...EXP.","RAUBEX.GROUP","RBA.HOLDINGS","RENERGEN.LIMITED","REX.TRUF.CLOTH.","ROLFES.TECHNOLOGY","SACOIL.HOLDINGS","SAFARI.INVS.RSA.LTD","SANTOVA","SASFIN","SASOL.INZALO","SEA.HARVEST.GRP","SENTULA.MINING","SEPHAKU.HOLDINGS","SILVERBRIDGE.HDG.","SOUTH.OCEAN","SOVEREIGN.FOOD.INVS.","SPANJAARD","SPEAR.REIT.LTD","SPUR","STEFANUTTI.STOCKS.HDG.","STELLAR.CAPITAL.PTNS.","STENPROP","STOR.AGE","STRATCORP","SYGNIA","TASTE","TELEMASTER.HDG.","TEXTON.PROPERTY.REIT","TORRE.INDUSTRIES","TOTAL.CLIENT.SERVICES","TOWER","TRADEHOLD","TRANS.HEX.GROUP","TRANSCEND.RESIDENTIAL","TRANSPACO","TRELLIDOR.HOLDINGS","TRUSTCO.GROUP.HOLDINGS","VALUE.GROUP","VERIMARK","VISUAL.INTERNATIONAL","VUNANI","W.G.WEARNE","WESCOAL","WESIZWE.PLATINUM","WILLIAM.TELL.HDG.","WINHOLD","WORKFORCE.HDG.","YEBOYETHU","YORK.TIMBER.HDG.","ZCI","AB.INBEV..JSE.","AFRICAN.EAGLE.RES...JSE.","ANGLO.AMERICAN..JSE.","ASTORIA.INVESTMENTS.JSE.","ATLATSA.RESOURCES..JSE.","BHP.BILLITON..JSE.","BRAIT.SA...JSE.","BRIT.AMER.TOBACCO..JSE.","BUFFALO.COAL..JSE.","CAPITAL...CNTS...JSE..PROPS.","CAPITAL...REGIONAL..JSE.","CENTRAL.RAND.GOLD..JSE.","CHOPPIES..JSE.","COAL.OF.AFRICA..JSE.","DIAMONDCORP..JSE.","EASTERN.PLATINUM..JSE.","ECHO.POLSKA.PR..JSE.","ERIN.ENERGY..JSE.","FERRUM.CRESCENT..JSE.","FIRESTONE.ENERGY..JSE.","GLENCORE..JSE.","GLOBE.TRADE.CENTRE..JSE.","GO.LIFE.INTL...JSE.","GREAT.BASIN.GOLD..JSE.","GREEN.BAY.PROPS...JSE.","HAMMERSON..JSE.","INTERNHOTELGR..JSE.","INTU.PROPERTIES","INVESTEC..JSE.","IPSA.GROUP..JSE.","JUBILEE.PLATINUM..JSE.","KIBO.MINING..JSE.","LONDON.FIN...INV.GP...JSE.","LONMIN..JSE.","MAS.REAL.ESTATE..JSE.","MEDICLINIC.INTL...JSE.","MONDI..JSE.","NET.1.UEPS.TECHS...JSE.","NEW.EUROPE.PR.INVS..JSE.","NEW.FRNTR.PROPS...JSE.","OANDO..JSE.","OLD.MUTUAL..JSE.","PAN.AFRICAN.RES...JSE.","REDEFINE.INTL.REIT..JSE.","RESOURCE.GENERATION.JSE.","ROCKCASTLE.GLRE...JSE.","ROCKWELL.DIAMONDS..JSE.","SOUTH32..JSE.","TAWANA.RESOURCES..JSE.","THE.WATERBERG.COAL.CO...JSE.","UNIVERSAL.PARTNERS..JSE.","WILDERNESS.HOLDINGS.JSE.","AECI.5.5..CPF.","AFRICAN...OS.ENTS.N","BARLOWORLD.6..CPF.","BEE.SASOL","CULLINAN.5.5..CPF.","DIPULA.INCOME.FUND.B","E.MEDIA.N","FORTRESS.INCOME.FUND.B","GEMGROW.PROPERTIES.B","HOSPITALITY.PR.FD.B","LIBERTY.11..CPF.ZAR.0.10","NAMPAK.6..CPF.","REBOSIS.PROPERTY.REIT","REINET.INVESTMENTS.SCA..DR.","REX.TRUEFORM.6..CPF.","REX.TRUF.CLOTH.N","RICHEMONT.SECS...JSE.","STD.BK.GP.6.5..CPF."
"1",1,2004,0,0.00838623116590573,0,0,0,0,NA,0,0,0,0.00277309393742163,0.0044358834781304,0,0.015701395947033,0.0091497208815123,NA,0.016570556418223,0,0.00990818235584849,0.0258007086946353,0.00850389719053988,0,0,0.00367178697443837,NA,0,NA,0.00757265298479769,0,0,0,0.0108879120434565,0.0121713333869811,0.0094550588285446,0.0131528223336393,0.0145758017835216,0.00730114502398692,0.00611956743392585,0.00636652324871045,0,NA,0.00566506715516112,NA,0.0158300048965192,0.0121422702703769,NA,0.0161109379779423,0,0,0,NA,0,NA,NA,0,0,0.0328160394423836,0.0436804126774522,NA,NA,0.0671302975141576,0,0.00673643736228962,0.0101624095387291,NA,0,NA,NA,0,NA,NA,NA,0.0222953471274133,0.0246418876529383,0.0176331810634313,NA,0,NA,NA,0.000786223206796178,0.0158222098560328,NA,0,NA,0,0,0,NA,NA,0.0220784217535199,0.00493284398603018,0,0,0.0103121690700098,NA,0.00706679442790636,0,0,0.0117081250625703,NA,0.013797302163048,NA,0.0207250373094949,NA,NA,0.00859179618150678,0.020534337910461,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0.0489232276027498,0.0098433955281952,0.0606809659967924,NA,0.0106029054380672,0,0.10269288207742,0.0224976087636046,0.056230432756065,NA,0.0267894137748688,0.019041952621476,NA,NA,0.0311221938732335,0.0329351312522669,NA,0.00464714324169397,NA,NA,0.023072803747561,NA,0,0.0152468385141573,0.0778669641560738,NA,NA,0.0331711987251393,0,0.000839505110766218,NA,0.0368471171558974,0,NA,NA,0.0227760588813705,0,NA,NA,0.000353009600867469,NA,0,NA,NA,NA,NA,0,0,0.00611794175157763,0.0195180014589707,0.0108433341330293,NA,NA,0,NA,0.0589593135497838,0,NA,NA,0.0540989396314006,0.0184649818105222,0.0399621014003706,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.0930241590724129,NA,0,NA,NA,0.0281963641413927,0,NA,NA,NA,0,NA,0,NA,0.0214730382214599,NA,NA,0,0,NA,NA,0.0288806608250478,NA,NA,NA,NA,NA,0.0140066891388601,NA,NA,0.0123885855964397,0.00566805378203105,0,0,NA,0,0.07319250547114,NA,0.0296093484701919,NA,NA,0,0.00558940431714139,NA,0,NA,NA,0.00951584777738637,NA,NA,NA,0,0.007319250547114,0.0277882546289332,NA,0.0243716305173439,0.0439221867585731,0.0412898048182423,NA,NA,0,NA,0.191243494132868,0.0787638659411359,0.00206176076010662,NA,0.29819168899987,0.00115359328053678,NA,NA,NA,0,NA,0.0569275042228011,NA,0.0247065068139223,0.00993292295584398,NA,NA,0.0401896232077589,NA,0.0185465172362622,NA,0,0,NA,0.00150339950487559,NA,0.0639382806616467,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0141480561876954,NA,0.00120420984562469,NA,NA,0.0293931938805004,0.0374978084481913,NA,NA,NA,NA,NA,NA,0.0105350436607501,NA,NA,0.0073931823944804,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0438200770691096,0.0129219969944493,0,NA,0.0325300023990878,NA,0.0184001251520362,NA,NA,NA,0,0,NA,NA,0,0,0.0177096152717881,0.00120481490366992
"2",2,2004,0,0,0,0,0.0138934646848025,0,NA,0.00516663558407683,0,0,0,0,0,0,0.00800825213770668,NA,0,0.00705274796456411,0.00762580248698649,0,0.0133249429533006,0,0,0,NA,0.022960693239675,NA,0.0139604584651568,0,0.00604899360846443,0,0,0.0115012976241101,0,0,0.00461842041427249,0.00602962089654902,0,0,0,NA,0,NA,0,0.0207272429341325,NA,0,0.00877485852291451,0.0258556443881351,0.00316303214158578,NA,0,NA,NA,0,0,0.0142028152136093,0,NA,NA,0.046414732261903,0,0,0.0100086154244836,NA,0,NA,NA,0.0102507236868063,NA,NA,NA,0,0.00996105696884007,0.0109475952973878,NA,0.0206188434664871,NA,NA,0,0.00169516859727344,NA,0,NA,0,0,0,NA,NA,0.0274204080175761,0.00416428356118013,0.0156153772792697,0,0.014730483748111,NA,0.0158074595383499,0.0145796594643768,0,0.00528912955638468,NA,0.00961477523454623,NA,0.00935069059318546,NA,NA,0.00557009741767009,0,0,NA,0,NA,0.0248678350405874,NA,0,NA,NA,NA,NA,0,0.0181141401262116,0.0270369035217938,NA,0,0.0122772443881536,0.0790882675016095,0,0.194434716641438,NA,0,0,NA,NA,0.00310632125236511,0.0953811695126834,NA,0,NA,NA,0.018097452408051,NA,0.0166779571074782,0,0.0845701056848128,NA,NA,0.0797605685461742,0,0.0180037256392853,NA,0,0,NA,NA,0.0271675165316076,0,NA,NA,0.00520496546541919,NA,0.0142446717216693,NA,NA,NA,NA,0,0.00550536691089499,0.00468439887740945,0.0901230117032633,0,NA,NA,0.00833196860959641,NA,0.0509767100901322,0.00493647269180798,NA,NA,0.0310930391489373,0,0,0,NA,0.0402642229818721,NA,NA,NA,NA,0.00272012498722596,NA,0,NA,NA,NA,NA,NA,NA,0.119270807255919,NA,0.0117987281672124,NA,NA,0,0.00829379150827453,NA,NA,NA,0.00884991738718254,NA,0,NA,0.0213950602232193,NA,NA,0.08651809126974,0,NA,NA,0,NA,NA,NA,NA,NA,0.00720984097519421,NA,NA,0,0,0,0.0858856874283686,NA,0,0,NA,0.0173369802522012,NA,NA,0,0.0016529122025511,NA,0,NA,NA,0.0271548965241834,NA,NA,NA,0.0555758572117999,0.0472902817113491,0.0138088094462485,NA,0,0.0156327212774934,0,NA,NA,0.0418027303450313,NA,0.246482730018821,0.0738228903911736,0.000259346846685401,NA,0,0,NA,NA,NA,0.00983862656052065,NA,0,NA,0.105345645129724,0,NA,NA,0.0199987254707354,NA,0.0360492046596758,NA,0.00692831380989282,0.00702171132282018,NA,0,NA,0,NA,NA,0.0135184517608969,NA,NA,NA,NA,NA,NA,NA,0.0235064959781545,0,NA,0.0079027088390192,NA,NA,0,0.0930267819041512,NA,NA,NA,NA,NA,NA,0,NA,NA,0.00467182400783964,0.0096178707829776,NA,NA,0.00712950165280007,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0185337095030199,0,NA,NA,NA,0.012617221679553,0.0123030232784487,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0.0029729852652942,0,0
"3",3,2004,0,0.0121220634229799,0,0.0124513076864943,0,0.0121506810418726,NA,0.00915630925537097,0,0,0.00535631829814136,0.00866864189741848,0.00637158121210704,0.019366251936533,0.015815827271587,NA,0.010070910063393,0.011157548478344,0,0.00865987795058425,0.0101680728165784,0.0227907527198438,0.0127427683452706,0.0111118253585529,NA,0.0242507113645208,NA,0.00638800180350244,0,0,0.0091834311284856,0,0.00797333276969582,0.0167914351369827,0.0152406178429191,0.00273655621919734,0.0164544029521317,0.00442215447612258,0,0.00136258128850163,NA,0.00671583623417792,NA,0,0.0145787802617467,NA,0,0,0,0.0242722852263089,NA,0.00872315000409837,NA,NA,0,0,0,0.0109833233086566,NA,NA,0.0619099708145843,0.0114739769270139,0.0055059654748605,0.00487312840583932,NA,0.018871114949353,NA,NA,0,NA,NA,NA,0.0118917441029021,0,0.00890782216638407,NA,0,NA,NA,0,0.013926337059343,NA,0,NA,0.00595971600258182,0.0061084405145992,0,NA,NA,0.00498504600377422,0,0,0,0,NA,0.00930780234640004,0,0.00521954182585113,0.00703630255164274,NA,0,NA,0,NA,NA,0.00683299166320787,0,0.00830826627883161,NA,0,NA,0.0192145435943749,NA,0,NA,NA,NA,NA,0.0211403193235375,0,0.0178342807303202,NA,0,0,0.00293260047947497,0.018629367113212,0.101208242754309,NA,0,0.00281964909422312,NA,NA,0.028574085150788,0,NA,0,NA,NA,0.0125519127343255,NA,0.0286994655890072,0,0.105053846450288,NA,NA,0.0494662759739862,0,0.0464105486299345,NA,0,0,NA,NA,0.0312162444808857,0,NA,NA,0,NA,0,NA,NA,NA,NA,0.00930484210398471,0.0204049901153299,0.0132145274043641,0,0.010287486434676,NA,NA,0.0245790338908583,NA,0.0205851907206362,0,NA,NA,0.0223222669839686,0,0,0,NA,0.0100639948157219,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.0344727712492515,NA,0,NA,NA,0,0,NA,NA,NA,0.00238585698314167,NA,0,NA,0.00533149066190326,NA,NA,0.446632420991266,0,NA,NA,0.0672830127850672,NA,NA,NA,NA,NA,0.00332315792086552,NA,NA,0.0126934366533539,0.0183334001120327,0,0.011017511998059,NA,0,0.0372193684159388,NA,0.00775523212357446,NA,NA,0,0.00611303124094934,NA,0,NA,NA,0.0428847668862919,NA,NA,NA,0.00167129582094511,0,0.0150999861022897,NA,0,0.0111846081668001,0.0343388948611686,NA,NA,0.031982727240488,NA,0.015508070204324,0,0.00140474676435471,NA,0.103055911409731,0.0267252686782778,NA,NA,NA,0.0107736654912313,NA,0.322329185610152,NA,0.0464406756420816,0.0038675878339901,NA,NA,0.100865497699874,NA,0,NA,0,0,NA,0,NA,0.0465242105199235,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0125046456666784,0,NA,0.0198217048182921,NA,NA,0.021081414029412,0,NA,NA,NA,NA,NA,NA,0.0278357301880947,NA,NA,0.00346621245253648,0,NA,NA,0,NA,NA,0,0.0073490544158508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157029159156204,0.0195685581516408,NA,NA,NA,0,0.0143048307227744,NA,NA,NA,NA,NA,NA,NA,0.010613632115552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000451691370594781,0.0175661857115865,0.00404558353560836,NA,0.0232621052599618,NA,0.0286041038457922,NA,NA,NA,0.00209883656690742,0.00845894737571777,NA,NA,0,0.0106615828060383,0,0
"4",4,2004,0,0.0090769167673046,0,0,0,0.00182750263518158,NA,0,0,0.00684198048344252,0.0153682093793285,0.0169292502755937,0,0,0,NA,0.0118683952910022,0,0.00677366503758228,0.0091882560384807,0.024208424249726,0.0050645700207555,0.0186083577821305,0.00641794272171955,NA,0,NA,0.00637729784580894,0.0109502097540981,0,0,0,0.00606434701041062,0,0.00446686205034773,0,0.00523375740947575,0.0046484281318483,0,0,NA,0,NA,0,0,NA,0.0126240464999071,0.013509137483916,0,0.0176417007781702,NA,0,NA,NA,0,0,0,0.0174283218911734,NA,NA,0.0109103492904841,0,0.00675938453930084,0,NA,0,NA,NA,0,NA,NA,NA,0.00790835276337198,0.00754408279752681,0,NA,0,NA,NA,0,0.0240808018560049,NA,0.00768944868961987,NA,0.0338173833704324,0.0198834523152851,0,NA,NA,0.00659569758865929,0,0,0.00710889179691895,0.0158637967613058,NA,0.0101126528621546,0.0138955631000578,0,0,NA,0.00234513345815673,NA,0,NA,NA,0.0152757989689999,0,0.0145143994402502,NA,0,NA,0.0245047159651034,NA,0,NA,NA,NA,NA,0.0094833331876393,0,0,NA,0,0.006802460702572,0.00812276206854649,0.00403509184091878,0.0971290452337684,NA,0,0.00287029436090451,NA,NA,0.00437561387500265,0.0512014032988393,NA,0,NA,NA,0,NA,0,0,0.0425213602516218,NA,NA,0.0164810066365884,0,0.0135338707667003,NA,0,0.00541745443322812,NA,NA,0.010422233837092,0,NA,NA,0.00152484386398208,NA,0.00794409370313385,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0.00290642527116012,NA,0.11559138661569,0,NA,NA,0.021879089696682,0.00327728632568722,0.0196926167851781,0,NA,0.00033143772011497,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.0198213207471791,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0.00171835401441878,NA,NA,0,0.0761347478030097,NA,NA,0.00887181885385848,NA,NA,NA,NA,NA,0.00361444471100975,NA,NA,0.010187904981239,0.00507847382530138,0,0.0595326619179378,NA,0,0,NA,0.00229863971614332,NA,NA,0,0.00339744959733767,NA,0,NA,NA,0.00396589570355816,NA,NA,NA,0,0,0.0515787004015581,NA,0,0.0427405173927817,0.0407720926218709,NA,NA,0.0213389504896314,NA,0,0.16447649887583,0.00522663870193626,NA,0,0.0351465725130837,NA,NA,NA,0.00780720058358827,NA,0.0487950036474267,NA,0,0.0106345252482689,NA,NA,0.0204461289882294,NA,0,NA,0.0101493607586647,0.0421366678978449,NA,0.0109645481894936,NA,0.273825686888351,NA,NA,0.0166663454231994,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.00489444731677747,NA,NA,0.00324269607702671,0.0546099733008769,NA,NA,NA,NA,NA,NA,0.0236755389008575,NA,NA,0.0306203561186046,0.017743637707717,NA,NA,0,NA,NA,0.0103039545113856,0.00337307440422682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00376218347631085,NA,NA,NA,0.0251481942175476,0,NA,NA,NA,NA,NA,NA,NA,0.00413416358257491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141434796858251,0.00325300021063177,0,NA,0,NA,0.00872040347790841,NA,NA,NA,0,0,NA,NA,0,0,0.00811321315609342,0
"5",5,2004,0.00148285863137696,0.00860410214182065,0.0270360205646591,0.0219066340206596,0.0212768962707214,0.0172677694234267,NA,0,0.0233346693467284,0.0208256184981098,0.00914963245166072,0.00448340274742699,0.0344528173656865,0.00960760105045471,0.00681913039019081,NA,0.0216587617596637,0.0407346321833637,0.0151392012577513,0.0176785640215268,0.014448093148986,0.0221705677429887,0.0357790090522252,0.00659557106851678,NA,0.0137395337334683,NA,0,0,0.00674246898300861,0.00459393287843888,0.0413706210109591,0.0304660058766145,0.0100548333393418,0.00991450380607475,0.018228818646473,0,0.0355024663850829,0.00872378188200584,0.020606200891697,NA,0,NA,0,0.00227295419678995,NA,0.00615754376250299,0.0204404914700334,0,0.015437223209655,NA,0,NA,NA,0,0,0.0160866723228652,0,NA,NA,0.00618789060644308,0,0.007279982661513,0.00745679846939436,NA,0.0224538554522575,NA,NA,0.00830901269059565,NA,NA,NA,0,0,0.0219893379108819,NA,0,NA,NA,0.00671523453089191,0.0132532420008349,NA,0,NA,0.015194957082361,0.00863206782429753,0,NA,NA,0.00624123480296029,0,0.153952362777208,0.0248522778305869,0,NA,0.00688162402201201,0.0364329885889283,0,0.0341967437672097,NA,0.0057424834872577,NA,0.0142161834719436,NA,NA,0,0.0109575258402714,0.0193059131497238,NA,0.00999329126857697,NA,0.00801278838986556,NA,0,NA,NA,NA,NA,0.084049192603462,0.0407139542897324,0.0197514549080981,NA,0,0,0.0264493963160087,0,0.00854981956651034,NA,0,0.0124361012156326,NA,NA,0.000136457862848496,0,NA,0,NA,NA,0,NA,0,0.00439483924893253,0.0753857883476885,NA,NA,0,0,0.0274440460687819,NA,0,0,NA,NA,0,0,NA,NA,0.0337636574050641,NA,0.0146285385040615,NA,NA,NA,NA,0,0,0.0133141376161962,0.0622915427905132,0,NA,NA,0.0122709857574031,NA,0.0717336833277406,0.0143060027125118,NA,NA,0,0.010781593507413,0.0283999459161334,0,NA,0.00477068863413178,NA,NA,NA,NA,0.0216101611435062,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0.0113904868435696,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0.0373125999352128,NA,NA,0,0,NA,NA,0.0102597835208515,NA,NA,NA,NA,NA,0,NA,NA,0.00666823681587052,0.0060838614631431,0.528627816519236,0.0377853963633033,NA,0,0.0293136672317466,NA,0.011112356065785,NA,NA,0.00574522842416851,0.00326513539049183,NA,0,NA,NA,0.0177077992854677,NA,NA,NA,0,0,0.016995097879144,NA,0,0,0.0123528668070104,NA,NA,0.0630709525222168,NA,0.0170996392356185,0.015959663300257,0.0115687389115842,NA,0.0482044146472161,0.0232765700711945,NA,NA,NA,0,NA,0,NA,0.192784605679356,0.0136808787984903,NA,NA,0.00618850032802064,NA,0.0860243387044024,NA,0,0.0153896752812773,NA,0.0117349286086285,NA,0.0336096356823686,NA,NA,0.00017099642621347,NA,NA,NA,NA,NA,NA,NA,0.00563479591926041,0,NA,0,NA,NA,0.0254905005339845,0.11441636070868,NA,NA,NA,NA,NA,NA,0.0483472783688985,NA,NA,0.00367147297193756,0.00394607053759005,NA,NA,0.0276002460070132,NA,NA,0.0283850622605856,0.008655408806747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172459118335154,0.048241756324765,NA,NA,NA,0.00847138085394971,0.0457637046667822,NA,NA,NA,NA,NA,NA,NA,0.0203937838788234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00530678458682651,0,NA,0,NA,0,NA,NA,NA,0.00171770126748562,0,NA,NA,0.0102597835208515,0,0.0189931289775995,0.00778609511323386
