"","Group.1","Group.2","INA.INDUSTRIJA.NAFTE","HRVATSKI.TELEKOM","PRIVREDNA.BANKA","ZAGREBACKA.BANKA.SER.A","JADRANSKI.NAFTOVODI","PLAVA.LAGUNA","SNH.DELTA.DD","AD.PLASTIK","ADC.CROATIA.INTL.CLUB","AGROMEDIMURJE","APARTMANI.MEDENA","ARENATURIST","ATLANTIC.GRUPA","ATLANTSKA.PLOVIDBA","AUTO.HRVATSKA.ZAGREB","BADEL.1862","BC.INSTITUT","BELJE.DARDA","BILOKALNIK","BRIONKA.D.D","BRODOGRAD.INDUSTRIES","BRODOGRADVLENAC","BRODOMERKUR.DD","CAKOVECKI.MLINOVI","CATEKS","CHROMOS.AGRO.DD","CROATIA.AIRLINES","DALEKOVOD.D.D","DALMA","DOMACA.TVORNICA.RUBLJA.TEKSTILNA.KONFEKCIJA","DUBROVACKO.PRIMORJE","DUKAT.DD","DURO.DAKOVIC.HOLDING","ELEKTROMETAL.BJELOVAR","ELEKTROPROJEKT.D.D","ELEKTROPROMET","ERICSSON.NIKOLA","EUROHERC.OSIGURANJE","EUROPLANTAZE","EXCELSA.NEKRETNINE","FINVEST","FTB.TURIZAM.DD","GABARIT","GRANOLIO.DD","HIDROELEKTRA.NISKGR.","HOTEL.MEDENA","HOTELI.BASKA.VODA","HOTELI.BRELA","HOTELI.HALUDOVO.MALINSKA","HOTELI.MAESTRAL","HOTELI.MAKARSKA","HOTELI.TUCEPI","HOTELI.VODICE","HOTELI.ZIVOGOSCE","HOTELI.ZLATNI","HOTELJ.JADRAN","HRVATSKA.POSTANSKA.BANKA","HRVATSKI.DUHANI.DD","HTP.KORCULA","HTP.OREBIC","HUP.ZAGREB","IMPERIJAL","IMUNOLOSKI.ZAVOD.DD","INGRA.ZAGREB","INSTITUT.GRADEVINARSTVA","IPK.KANDIT","ISTARSKA.KREDITNA.BANKA","ISTRA","JADRAN.FILM","JADRAN.TVORNIKA","JADRANSKO.OSIGURANJE.D.D","JADROAGENT","JADROPLOV","JAMNICA","JELSA.DD","KAMENSKO","KARLOVACKA.BANKA","KEMIKA.DD","KOESTLIN","KOKA","KONCAR.DISBIV.SPJITRFI.","KONCAR.ELEKTROINDUSTRIJA","KOTEKS","KRAS","KREDITNA.BANKA.ZAGREB","KUTJEVO","LEDO","LIBURNIA.RIVIERA.H","LLIRIJA","LOSINJSKA.PLOVIDBA","LUKA.PLOCE","LUKA.RIJEKA.DD.RIJEKA","LUX.ULAGANJA","MAGMA","MAISTRA","MARASKA","MEDIKA","MEDORA.HOTELI.I.LJETOVALISTA","MIV","NAVA.BANKA.DD","NEXE.GRUPA","OLYMPIA.VODICE","OPEKA","OT.OPTIMA.TELEKOM.ZA.TELEKOMUNIKACIJE","PALACE.HOTEL","PECTINATUS","PETROKEMIJA","PEVEC.D.D","PIK.VINKOVCI.DD","PIKRIJELKA","PISMORAD","PODRAVASKA.BANKA","PODRAVKA.PREHRAMBENA.INDUSTRIJA","POUNJE.TRIKOTAZA","PROFICIO","PULJANKA","QUAESTUS.NEKRETNINE","RIVIERA.HOLDINGS","RIZ.ODASILJACI","SAPONIA.DD","SLATINSKA.BANKA","SNH.ALFA.DD","SNH.BETA.D.D","SNH.GAMA.DD","SOLARIS","SPACVA","SPIN.VALIS","TANKERSKA.NEXT.GNRTN.","TANKREKOMERC","TEHNIKA.DD","TEKSTILPROMET","TISAK.TRGOVACKO","TLM.TVOR.LAKIH.METALA","TURISTHOTEL.DD.ZADAR","TVORNICA.STOCNE.HRANE","ULJANIK","ULJANIK.PLOVIDBA","VABA","VARTEKS","VIDUKT","VIRO.TVORNICA.SECERA","VJESNIK.DD","VUPIK","ZAGREBACKA.BURZA.DD","ZAGREBACKE.PEKARNE.KLARA","ZIF.FIMA.PROPRIUS","ZITNJAK","ZVECEVO.PREHRAMBENA","ZVIJEZDA.DD","ADRIS.GRUPA","CROATIA.OSIGURANJE","KONCAR.SKLOPNA.POSJA."
"42",6,2007,0.00624109112818578,NA,0.0243163943291575,0,0.00346564628610701,0,NA,0.0148213089157393,0.0341175705767017,0.0196568982953411,0.0049974079966037,0.00960353749375607,NA,0.0082192751481624,0.00768693525683347,0.0132636283602541,0.00515234796420487,0.0342666173803651,NA,0.0202840525275319,NA,NA,0.00301186830884913,0.0583307700149643,0,0.0105476576080923,0,0.0219129161997403,NA,0,0.00299993679620139,0,0.0150374369806779,0.0228309633715858,0.00923716955697854,0.0318767804719974,0.0280259834583596,0.0451280943189482,NA,0.0300533248034172,0,NA,NA,NA,0.00782756147074443,NA,0.00273448387819887,0.000535818835941834,0.0153458299938031,NA,0.00663180001400377,0.0166057763390614,0,0,NA,0.00970520066942626,0.021415565060848,0,0.000462435015605322,0.0491091479004609,0.0205038327313067,0.024713027953345,0.0228267058850748,0,0,0.0473691131504755,0,NA,0,NA,0.0149603739665984,0.00392792370350529,0,0.0117126126766798,0,0.034141070941449,0.0288553893097414,0.000311018873770996,0,0.0199086880002142,0.0427812547667669,0.00813815945411701,0,0.0144046220572534,0,0,0,0,0,NA,0.0210055534195855,0,NA,NA,0.0155502240845813,3.91529718298018e-05,0.0127510605743695,0.0222101903803338,0,0.00483368810008509,NA,NA,NA,NA,0.0117158779553831,NA,0,NA,0.0159027253377309,NA,0,0.00972511044731133,0,0,0.0206526575994663,0,NA,0.0188194783983976,0.0319542785791802,0.0173336328496318,0.0168058557380686,NA,NA,NA,0.0311717008446551,0.015225918434625,NA,NA,0,0,0,0,0,0,0,0.0306550821129842,0.011240425168147,0.0245104341546154,0.0150401697658824,0.0119166966452161,0.0197162333965026,0,0,NA,0.00403373495009046,0,0.0233607280085343,0.0113804062855469,0.0426354279986171,0.00347937633669086,0.0141643307154951,0
"43",7,2007,0.018722062177066,NA,0.0322160301316346,0.020499299384346,0,0.00885534765405148,NA,0.0116516126160704,0.00275721119224886,0.00610182611105456,0.0439448017717796,0.0194627780838312,NA,0,0,0.0204533587553982,0,0.0132127390478507,NA,0.021034933475426,NA,NA,0.0126043827036876,0,0,0.0585905107711615,0,0,NA,0,0,0.00548672094679359,0,0,0.00843763525118326,0.00706610049552487,0,0,NA,0.0143781702451005,0.0288916457179847,NA,NA,NA,0.00810059940383658,NA,0,0.00120854498892874,0.00975900072948533,NA,0.0178134112800555,0.000863379184897597,0,0,NA,0.00066698538658852,0.0107387523965664,0,0,0.00125280459457715,0.0242500878143738,0.0172188531685951,0.0254346121584566,0,0,0.0176110040288045,0,NA,0,NA,0,0,0.0368891448919436,0,0,0.0262143118494225,0.0130443081131264,0.0100972653585606,0.0451611259425904,0.000904403979707225,0,0.0141467013595557,0,0.0207023149513735,0,0.0817072448699993,0.00900820776473693,0,0,NA,0.0368179851451853,0,NA,NA,0.0285937716353739,0,0,0.0219783794740295,0.0124008309485707,0.000110474815957993,NA,NA,NA,NA,0,NA,0.0176429981607262,NA,0,NA,0.025122180137253,0.0340533647342391,0.0160658273044829,0,0.0374465416280863,0.0589226903301273,NA,0.00176426419681943,0.0227474094996405,0,0.013344390662042,NA,NA,NA,0,0.0115261549655018,NA,NA,0.00868445710676029,0,0,0.0233239862934545,0,0.0379405358859212,0.050205590463026,0.0341004751138121,0.02067075137092,0.0107321535471742,0.00703561728438234,0.00776291752964943,0.017990771194151,0,0,NA,0.0144242327669814,0,0.024091389813344,0,0.010204923773224,0,0.0178603052614906,0
"44",8,2007,0,NA,0.0281733991686624,0.0158237265296467,0.00696144640082003,0,NA,0.0207384136654201,0.0213617788497819,0.0110365299553391,0.0146835043533281,0.0278352214803196,NA,0,0.0156572833264371,0.0209000208789718,0.0266209423139427,0.0120992973082364,NA,0.0371800035260889,NA,NA,0.00291386461260826,0.01498554978365,0.0136835913731768,0.0399848872739582,0,0.0117008021375217,NA,0,0,0.0013635965283819,0.0326997195830495,0.0140100051098291,0.00110771930695517,0.0248389406569089,0.0117309833016684,0,NA,0.0171352383183388,0.0286106520225901,NA,NA,NA,0,NA,0.00723409834416396,0.00244864261486778,0,NA,0.00501931183137364,0.0027311870732973,0,0,NA,0,0.0307950038243921,0.00592993288449893,0.00105349738665946,0.00107802261505904,0.0238740822991205,0,0.000579712266093667,0,0.0178294778506885,0.0210952144535528,0,0.043725777375596,0,NA,0,0.0430168463264334,0.0147579615733987,0.000155828832749537,0,0,0,0,0,0.000291066626823167,0,0.0137243713774111,0,0.0203766365593122,0.0554491930828422,0.0237003625329128,0.00282268226842678,0.00420336852890092,0,NA,0,0,NA,0,0.0109400247881234,0,0.0195680209969341,0.0171223090126327,0.00881145963857559,0.00301095888104315,NA,NA,NA,NA,0,NA,0.021604062569504,NA,0.0279657109060857,NA,0.00607916347692054,0.0151326503569155,0.0104982852126788,0.0371708688123157,0.0266819084463573,0.0932236977877677,NA,0.0431248628791456,0.0136446429956886,0.00792480202950052,0.014343971004585,NA,NA,NA,0.0291075370759305,0,NA,NA,0.0214709514688983,0.0217791506260776,0.00812180948021259,0.034437466519953,0,0,0.0136504313849022,0,0.0379514484150714,0.0477769451114752,0,0,0.0190428681590148,0,0,NA,0.0293063749274466,0.00713974893043981,0,0.0114615143541387,0.0301798506610436,0.0127124825672547,0.0119561965704253,0.0111102592216945
"45",9,2007,0.00771943577074388,NA,0.00954053676670935,0.0196387513266604,0.014576176888887,0.0161828262052263,NA,0,0.0311962276958047,0.0354116375408389,0.00493449412255833,0.0286328035207536,NA,0.0183357110990031,0,0.0388029600207539,0.0152087226720231,0.022692924535848,NA,0,NA,NA,0.0148009382657108,0.0106391985251712,0,0.00831510266971783,0,0,NA,0,0,0.0209901691625009,0.0145604771688641,0.019752492136534,0,0.00235445947201603,0.0134183696499465,1.0119526746574,NA,0.0360929860073218,0.0241588580273012,NA,NA,NA,0.0160105624526235,NA,0,0.0514099329592386,0.0112153081596026,NA,0,0.0226468393047734,0,0.0148197525944898,NA,0,0,0.0277308953103048,0,0.0169222087871657,0.0250792298073367,0.0230274538028691,0.00428832825990598,0,0,0,0,0.0175028401974521,0,NA,0.0207138366394358,0.00250580563727588,0,0,0,0.019428817965104,0,0.00315800462680097,0.0188466647302693,0.00810915959849893,0.0144061267192058,0.0154526804089879,0,0.00965512054194134,0,0.0919384782858518,0,0.00441538183641038,0,NA,0.0603393898267733,0.0156311973304171,NA,0.00387943925072987,0.0123550974584502,0.111363353290246,0,0.0286156802568861,0.0211554170630304,0.00568017689592511,NA,0,NA,NA,0,NA,0.0119778810752238,NA,0.0154469050296929,NA,0.000154276248514234,0.0361760760481849,0.0178582160031789,0,0.0286962121533946,0.0519837231246649,NA,0.0195001714602629,0.0512395549666166,0.0273404900381275,0,NA,NA,NA,0.0612751589826071,0,NA,NA,0.0179085546947631,0,0.00794028870380425,0.0228212280167363,0,0,5.94811877478568e-10,0.00787017789500139,0,0,0.0288708913073517,0,0,0.0367701887896395,0,NA,0.0752873341993281,0.0450497278151223,0.012216380996657,0.0275254988650205,0,0,0,0
"46",10,2007,0.0063024804769103,0,0.0185126996960468,0.00559587543428157,0.0150134052019067,0.0202289795291678,NA,0.0231954373215407,0.0554598352454549,0.0393474023948077,0,0.0142323646362316,NA,0,0.0212396352391075,0.0220602986582774,0,0,NA,0.0125164911692698,NA,NA,0.00121911082847671,0.0147429587975916,0.00133772086040568,0.00828826670298754,0,0,NA,0,0,0.0750446721855051,0,0,0,0.0631376972799694,0.0142632367878519,0.000114591642817939,NA,0,0.0334091328130095,NA,NA,NA,0.021382618277605,NA,0,0.00473259129241502,0,NA,0.0231879626624689,0.0132988473179875,0,0.00175320041746566,NA,0.0236093008344699,0,0.0340723171101438,0.0614465233817284,0,0,0.0345006100737233,0.0254399100228773,0,0,0.00549708672261217,0,0.0374113763343575,0,NA,0.0144479690489538,0.0238915327615418,0,0.0322812049935617,0.00794063752283741,0.0782660758230818,0.0225506078339932,0.106485189196683,0,0,0.023196297601783,0.00897158144605069,0,0.0162735316246805,0.0700478424227059,0.0398067544299537,0,0.0290626731968497,0,NA,0,0,NA,0.0129967176269489,0.03679681637788,0,0.00414806197647747,0.0645621168306147,0.0424944179595662,0.00533098625697482,NA,0,NA,NA,0.00671177196314099,NA,0.0207582066558328,NA,0.00537087647171015,NA,0,0.011844467497018,0.0152211899775163,0.0161489487245848,0,0,NA,0.022333207887381,0,0,0.0215403729766945,NA,NA,NA,0.0653636243814149,0,NA,NA,0.0271592979866507,0,0,0,0,0.0131909129900488,0.0170998890380499,0.0511928677960358,0.068929636646491,0.0332127756009219,0.0256266432001684,0,0.00316829500748847,0,0,NA,0,0.0201297174188554,0.00952799480037278,0.0169052513346935,0.0138181295396499,0.0143535185553847,0,0
"47",11,2007,0.0131581810454513,0.00700567061767596,0.0130246570091868,0,0,0.0164020954897331,NA,0.018838659763974,0.00380604082141444,0.0180998176049276,0.0167609995327148,0.0544849808764423,0.0320090005615358,0,0.0302375057765224,0.0194632399498841,0.00993234753632614,0,NA,0.0188755270293881,NA,NA,0,0,8.87181973216855e-06,0.0628999953355149,0,0.0142149432231039,NA,0,0,0.0288558440033136,0.0152192708499423,0.0368720960067501,0.032586414480153,0.0454541108033274,0.0205681778380487,0,NA,0.0510718953786427,0.0189500536777657,NA,NA,NA,0,NA,0.00528812846256762,0,0,NA,0.0370870608169411,0.110854679775202,0.0105329475533879,0.028299358775406,NA,0.0195160496588248,0,0.0389567097205143,0.0142594309714825,0.00170724388157648,0.0244770588145286,0.0302864518829876,0,0,0.0140720547576561,0.0350741125318612,0,0.00465823903034338,0,NA,0.0346602006125808,0.0126906380712216,0,0.00907450870511067,0,0.0135418900870463,0.0227214003362627,5.36209270981637e-05,0.00386573566173375,0.0838322426731475,0.0526435856793493,0,0,0.0167166034648537,0,0,0,0.0290906218159485,0,NA,0,0,NA,0.0142301822858374,0,0,0.0340385150990958,0.0821127294378633,0,0,NA,0,NA,NA,0,NA,0.0382155136529758,NA,0.00378051106419967,NA,0,0.0438308510471637,0.0072771813724386,0.0347810162996154,0.0246581062740652,0.0186230205741689,NA,0.00913182413984291,0.0379565875493051,0.00625957285510821,0.0134604199792771,NA,NA,NA,0.0490923844875552,0.0246562918538809,NA,NA,0.0132360134213522,0.0275807705544895,0.0212155146216043,0.0622572105047158,0,0.00776218805276359,0.0237257328109386,0.0688534533018818,0,0.0132759133209969,0.0251731945106296,0.0392140014502276,0.0133285635905228,0,0,NA,0.019792435706906,0.0221698099994716,0.0371870001405141,0.0355212519490997,0.0165660162777989,0.0169447601108455,0.00849337561325342,0
"48",12,2007,0.00813154192834087,0,0.0192756129588683,0.0181959401259625,0.0259404356999978,0.0144351913994887,NA,0.0299059639274432,0.00770627555510121,0,0,0.0261924374579927,0.00426038155839922,0,0.0345898541776376,0,0,0,0,0,NA,NA,0.00393722793796694,0,0,0.00916482397565024,0.0137613585324015,0.0125193405559488,NA,0,0,0.0272251796929581,0,0.000656598570591853,0.0113762328099373,0.0453539383651163,0,0,NA,0.0223630943425559,0,NA,NA,NA,0,0.0393611012925705,0,0.00994087815668374,0,NA,0.0310420668593026,0,0,0.0256494588021289,NA,0,0.00658012418809921,0.00816699162657465,0.0441411667124491,0,0.0165995573013417,0.00891552123196746,0,0.0120311459236572,0,0,0,0.0106034472989025,0,NA,0.0382088080889636,0.032582854754366,0,0.0296541243898126,0,0,0.00293839606045579,0.0877881558324729,0.0173105347287706,0.0377392485389516,0.0394521880065641,0,0,0,0.00942827488571005,0,0.00890824076192957,0.00964216432347823,0,NA,0.0193235239977273,0,NA,0.0110570046362903,0.0516940657273067,0,0.000882205985236219,0.0507312058954389,0,0.00397515169008909,NA,0,NA,NA,0,NA,0.0205616028264652,NA,0,NA,0,0.0517372740129652,0.0149367984680184,0.0227102505194764,0.052386187240075,0,NA,0.0355868298123356,0,0,0.0161740952494524,NA,NA,NA,0.0359860944006952,0.0122665112382963,NA,NA,0.00197303526879503,0.00851343914399906,0.0191524464758427,0,0,0.00660834127620058,0.0189912536264801,0.00589679221232279,0.0135693085745211,0.00716867614179287,0,0.0127498981548914,0.0176354801460288,0,0,NA,0.00280507754988811,0,0.0380267569848899,0.0278939170022074,0.0209869896063443,0.00910828457728279,0.0130338742923508,0
"49",1,2008,0,0,0.0277303474367841,0,0.0386744647151447,0,NA,0.0373417956764713,0.0325944480448898,0.0324639006242384,0.0117057064017138,0.0323762878847514,0.0102403550717511,0,0.0307543325700875,0.0653081668655737,0.00471524202206216,0,0.0406053604410082,0.00596702840546647,NA,NA,0.000277341147284,0.0346084826270901,0,0,0,0.0166311686032072,NA,0,0,0.00605590305430447,0.0117922354961786,0.00620322810033928,0,0.0680460835010488,0,0,NA,0.0462746786819069,0.0426851754035787,NA,NA,NA,0.00208703115326551,0,0.0100005312784744,0.101817908310614,0,0,0.0274080895896411,0.00646065939782812,0,0.0296393936322003,NA,0.0206774268770664,0,0.00740694220658653,0.0251097963558011,0.0307220801490997,0.0142345270144405,0.009464643733017,0.0336246170595938,0,0,0.0431906812857814,0,0.00249578242259569,0,NA,0.0230939518646638,0.00642422359016576,0.0139618931612288,0.0105570072112339,0,0.0218589231937187,0.13821233821563,0.0285340818159614,0.000472199428688806,0.0574916229131353,0.0441672837285604,0,0,0.0231269337139617,0.0660973329021957,0.0435339272080799,0.000204150318908603,0.0373923293938938,0.0191081579054041,NA,0.085888062841459,0,NA,0.0124000566048562,0.0666240813692577,0.0313864823361803,0,0.0473641795670775,0.039321487644264,0,NA,0,NA,0.0407486084753943,0.00954342783951824,NA,0.0436698003670475,NA,0,NA,0,0.0190283698918864,0.0112921475888317,0.0499514709606333,0.0299732278820034,0.0373933485413737,NA,0.0342744677061508,0.0157062116425506,0,0.0220461355441525,NA,NA,NA,0.0343339769695357,0.0322914078034319,NA,NA,0.00905635285280622,0.0142695933659248,0,0.0145925156453836,0.42469483627075,0.023752025183055,0.00191856604475956,0,0.0164245888467228,0.0128137223560934,0.0198319298081704,0,0,0,0,NA,0.00247628860343661,0.051017140092286,0.0120202453565666,0.0365136715007395,0.0284488576023254,0.0482531396524715,0,0
"50",2,2008,0.0217629196035753,0,0,0.0401514540881109,0.0577745593990994,0.039243306346188,NA,0.0786343350274639,0,0.00595546741863261,0.00569987977940545,0,0.0146579850841237,0.0390361306224142,0.0115284665201313,0.0252051267412475,5.46228315989031e-05,0,0.0578474326879277,0.0132646277767066,NA,NA,0.0802613929783267,0.0277576542644664,0.00924644573505325,0,0.0254959374305665,0,NA,0,0,0,0,0.0146568336158733,0.00864268252768743,0.0120504003326026,0.0142588180011313,0.00352370500340881,NA,0.0715080353339461,0,NA,NA,NA,0.0642719528200933,0.023733464030992,0,0,0,0.0118479072107952,0.0503650747740985,0.00223835563039446,0,0.0731160944733059,NA,0,0.0230570250066249,0,0.0690074594787011,0.017308842710041,0.00613443272891015,0.00983358391921978,0.00861759196567569,0.0474351477519918,0.0371513742039423,0.0310731149375008,0,0.00465411645983003,0,NA,0.0421549266065067,0.00136797110191426,0.0443329303381399,0.0358643474512297,0,0.0219658365654251,0.0836554831307607,0.016989938244485,0,0.0101942484371634,0.0730273175626023,0.0243416174330425,0,0.0354726484851598,0,0.0200967027794449,0,0.0313167440773797,0,NA,0,0.0552830536454916,NA,0.0239524792446487,0.0272587526744719,0.0187002143014409,0.0485313588445618,0.0821305410052446,0.103182146960261,0,NA,0,NA,0.0471181096780053,0,NA,0,NA,0.0157841814207765,NA,0.0146568336158733,0.0436528914750499,0,0.0456590040963374,0.0616043890695238,0.0278511988932447,NA,0.0358715888042036,0.0306388252149212,0,0.0182122094277408,NA,NA,NA,0.0404535753699914,0.034011226557086,NA,NA,0.00323489445704704,0.064426685797651,0.0122279684769871,0.0447810819327869,0.0163542815927259,0.010827997931054,0,0,0.0195815717103486,0.00244087249347198,0,0.0389799087263797,0,0,0,NA,0,0,0.0468588687738705,0.0180668294537008,0.0669784162638521,0,0.047982195255733,0
"51",3,2008,0.0120017827322711,0,0.0309119831295898,0,0.0322564462274182,0.0177462596266921,NA,0.0418765326313241,0.0697594254177175,0.00252506025359073,0.00603516673472533,0.0138363778476332,0.0187759344245413,0.0300430864970164,0.0278137468615469,0.0345557439761425,0.00554749765449922,0.0527943738017902,0.023590841765224,0,NA,NA,0,0.0159611951994572,0,0.0107997721380119,0.0280097785031604,0.034736956368444,NA,0,0,0.0474842322330591,0.0758497715721469,0.0252368413876617,0.0123527048730769,0.0628219752824423,0.0172311646423731,0,NA,0,0.00923037089428837,NA,NA,NA,0.0309932969090872,0.0100135443839183,0,0.0511452463058549,0,0.00284993988970272,0,0.0229449618088134,0,0.0811193322056738,NA,0.0113974795271191,0,0.043604079963619,0.0387500775670168,0.0608339385966643,0.0291291138810194,0.0109350007321299,0.0211754464810676,0.0238066227856383,0.0310557095611369,0.0313532276418918,0,0.0222144412142353,0,NA,0.0624540785864477,0.00334730392843222,0.049017989489317,0.0180250782754608,0,0,0.00750616793094451,0.0087317306582268,0.0248442399597043,0.0209897367257894,0.0296260775409166,0.0361897280420264,0,0.0213283588761123,0.0373240136955117,0.00360876327188745,0,0.0148127382169541,0,NA,0.0349219906534001,0.0326994250893246,NA,0.0188467758475898,0.0602047404545092,0,0,0,0.0304212391364557,0,NA,0,NA,0.0750629773409469,0,NA,0.0386986139029145,NA,0.0549784168718013,NA,0,0.0234826283358889,0,0.0587245016017306,0,0.0382064226160924,NA,0.0450154259298967,0.0289000634112773,0.0101231406367852,0.0265380601619561,NA,NA,NA,0,0.011891219194722,NA,NA,0,0.0237463267647853,0.0704533686699672,0,0.0480300010666199,0.00823944767468817,0.0155285135964753,0.0471616285068586,0,0.154566966045976,0.035751010019289,0.0279170159455942,0.0416154496974994,0,0,NA,0.0019177165680073,0.0778218467080438,0,0.030377109535763,0.0193183456731879,0.00154068011991486,0,0
"52",4,2008,0.00637199699085444,0.0241165773722787,0,0.0255327331866838,0,0.0359370016061876,NA,0.0278600017068895,0,0,0,0.135732690816634,0.0222486041734088,0,0,0.0274683961823765,0.00425778790163966,0.0242728613226014,0.0160669628497714,0,NA,NA,0,0.0214728119565545,0,0,0.000231874052512586,0,NA,0,0.0026375677620882,0,0,0.0319878357461108,0.0155915294851169,0.0911902448062107,0.00663787373000705,0.00866072321181361,NA,0.0432090989354778,0.0323493860901453,NA,NA,NA,0.00489481474853354,0,0,0.0645037347784172,0,0.00836485779601314,0.0222922490174428,0.004152963059154,0,0.0612642233830725,NA,0.0122008855956762,0.0342003043646825,3.39443418773396e-05,0.0633638729821185,0,0,0.0131629840994331,0.0465891917284895,0,0,0.0365853436920316,0,0.0111324897138136,0,NA,0.0775862450003313,0,0,0.0213744007195732,0.0227710016696024,0,0.0148608641447065,0,0,0.00369799942104547,0,0,0,0,0.0431136368625714,0.0122352548444453,0,0.0959049711277169,0,NA,0.018050191954784,0,NA,0.0924144842884519,0.0417385410710134,0,0.0288810103592921,0.0987446074716135,0.0795663818696235,0,NA,0,NA,0.0377641990674936,0.0325300023990878,NA,0.0271552176270701,NA,0,NA,0,0.0364413405233346,0.0160889004958594,0,0.0553941727180401,0.0475169919376253,NA,0.0702681922218353,0.00237899292742806,0,0,NA,NA,NA,0,0.00230791598790173,NA,NA,0.0146215806860744,0,0.0108761487087919,0,0.0659638275847076,0,0.00096623768632627,0,0,0.0501647855023312,0,0,0,0,0,NA,0.00464714324169397,0.0136921603890657,0,0.130474628971756,0,0.0504658428403716,0.0242434934737672,0
"53",5,2008,0,0,0,0.0178074343499378,0.024748027196506,0,NA,0.0345154630835589,0.0389651657761948,0.0360434627689467,0,0.0656404174622556,0.018562589360557,0,0,0.0306640664593665,0.0013368494016295,0.0116428420233598,0.00980052030049892,0,NA,NA,0.00573680125362591,0.00485695878242772,0,0,0,0.0194363540073294,NA,0,0,0,0.00364464724262507,0.0474775232104,0.000874126230396198,0,0.00304255934339901,0.00256815804047982,NA,0.0102906294268214,0.0543759912893299,NA,NA,NA,0,0,0,0.083434050606371,0,0.00284637524529656,0.0396284064632113,0,0,0,NA,0,0.0195094055007966,0,0.0404078039266358,0.00978910558770567,0,0.000878935912364334,0.103026715110807,0,0,0.0262378993929809,0,0.0162650012483389,0,NA,0.0225409656079897,0.00536047531632018,0.0211831298087999,0.00464714324169397,0,0.00650600051885356,0.0325087911026755,0.00658478421147611,0,0.0166414510906485,0.0399227288195987,0.0231078318278567,0,0.0215614246023055,0,0.00602553846604902,0.0082567929874,0,0,NA,0,0.0318188120530585,NA,0.0239087758330999,0.0637293804095388,0.0129080779268889,0,0.0574868919397142,0.029286735536417,0.00757255660861634,NA,0,NA,0.0460808815869538,0,NA,0.0202615428512767,NA,0,NA,0,0.026969103145169,0,0.0428368621146552,0.0131983787941753,0.0136669440693741,0.00769969453767759,0.0263668446321634,0,0.0108767205528349,0.0226564599672914,NA,NA,NA,0,0.0191946466688572,NA,NA,0.0137090724068532,0.0324293648389653,0.039018753414258,0.0282965254596779,0.0186571940182042,0.00255455959157887,0,0,0,0,0.0119865776397267,0,0,0,0,NA,0,0.00472209714920677,0,0.0102706215892171,0.0169004930867828,0.023738151609911,0.0116067801309431,0
"54",6,2008,0.0224955529403318,0.0112711915382542,0.0339485178823932,0.0170772813211241,0.0494907068196477,0.0326543985801419,NA,0.0213368825207836,0.0436914375098404,0.0202965133306849,0,0.0207350841275916,0,0.0201980914153587,0.0283264071839999,0.0512498183023236,0,0.0266479053628629,0.10337480693388,0,NA,NA,0,0.00867580601462433,0,0.0193557856384316,0.0313598366390908,0.0161183679619784,NA,0,0,0.0111429376260328,0.0266062709039948,0.000793695371720689,0,0.0123673813153662,0.0249417662113257,0,NA,0.0408024495830309,0,NA,NA,NA,0.0529321037607262,0.0292157175914622,0,0.02057926303517,0,0.00016548035620132,0.0184174390360084,0,0,0.00601821152813075,NA,0.0146568336158733,0.0138488463962116,0.00275069987644491,0.0400887291133383,0,0.0242329044258343,0.0632988644753469,0.0420972884145595,0,0.0239480565131001,0.0352098234475358,0,0,0,NA,0.019722358174287,0.00441537135980717,0.0182933153081803,0.0186541518747479,0,0,0.0510878415130116,0.00179561611107996,0,0,0.0203996440573874,0.0185511293401527,0,0.0244603087435758,0.0131122885748596,0.0190404857050281,0.0206678370467091,0.0315765009253097,0,NA,0.0449440518768411,0.0173557079686074,NA,0.0477668910720364,0.0416189851050926,0.0628825441799155,0.0196770684867352,0,0,0.00307945053017708,NA,0,NA,0.116118011839166,0,NA,0.0232399476778385,NA,0.00824323415039437,NA,0,0.021847381025232,0.0385072210806664,0.0313680169873817,0.0421617794509275,0.0210033513335622,0.0454710276982394,0.0746688585200581,0.0135450469953291,0,0.0724289671563472,NA,NA,NA,0.00637018392426911,0.0178848673373621,NA,NA,0.0133980953511705,0.035412995599108,0,0.0215719467012714,0.0250019730135786,0,0.00100566192875716,0,0.0118144222956247,0.00314403418083889,0.0363623054515421,0,0.00353437016914671,0,0,NA,0,0.0274234897456947,0.0203468437796412,0.002166793922246,0.0196598102408833,0.00799202854486942,0.047891092547048,0
