"","Group.1","Group.2","MOL.MAGYAR.OLAJ.ES.GAZIPARI","OTP.BANK","RICHTER.GEDEON","MAGYAR.TKOM.TELECOM.","BUDAPEST.ELECTRICITY","X4IG.NYILVANOSAN","ALLAMI.NYOMDA","ALTEO.ENERGY","ALTERA.WEALTH.MANAGEMENT","APPENINN.NYILVANOSAN","BPT.PR.UTILIZATION..DEV.","CIG.PANNONIA.LIFE.IN.","CSEPEL.HOLDING","DUNA.HOUSE.HOLDING","EHEP.SHARE","ENEFI.ENERGY","EST.MEDIA","EXTERNET","FHB.SHARE","FINEXT.SHARE","FORRAS.FORRAS.T","FUTURAQUA","GRAPHISOFT.PARK.SE.SHARE","KARTONPACK","KEG.CTL.EUR.LPG.TERM.","KEY.SOFT","KONZUM.TRDG...INDL.","MASTERPLAST","NORDTELEKOM.TELECOM.SX.","NTH.HUNGARIAN.ELTY.SUPP.","NUTEX.INVESTMENTS","OPMIUS.GROUP","ORMESTER","OTT.ONE","PANNERGY","PANNON.VALTO","PLOTINUS.HOLDING","RABA.AUTOMOTIVE.GP.","TR.INVESTMENT","ZWACK.UNICUM","ADIDAS..BUD.","ARCELORMITTAL..BUD.","AXA..BUD.","BANCO.SANTANDER..BUD.","BASF..BUD.","BAYER..BUD.","BBV.ARGENTARIA..BUD.","BMW..BUD.","BNP.PARIBAS..BUD.","COMMERZBANK..BUD.","DAIMLER..BUD.","DEUTSCHE.BANK..BUD.","DEUTSCHE.LUFTHANSA..BUD.","E.ON..BUD.","INFINEON.TECH.N..BUD.","LINDE..BUD.","NOKIA..BUD.","SIEMENS..BUD.","TELEFONICA..BUD.","THYSSENKRUPP..BUD.","TOTAL..BUD.","ERWOJ.TURBO.LONG.03.CKT.","ERWOJ.TURBO.LONG.70.CKT.","FORRAS.TRUST...INV."
"21",9,2005,0,0.0117977521358407,0,0.0140385480165896,0.00733995767233868,0,NA,NA,NA,NA,0.0334253112312595,NA,0.0515158843891025,NA,0.0872630223783712,NA,0,NA,0.0175523826020342,NA,0.0101289051306924,NA,NA,0,NA,NA,0.0179320867531805,NA,NA,0.0159430884024658,0.102912083660275,0.0212876940435221,NA,NA,0.00852025568337068,1.23208360109826e-05,NA,0,NA,0.0331209992508147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208242287846584
"22",10,2005,0.027243740401817,0,0.00208664034144001,0,0.0172733542534136,0.0168862101335631,NA,NA,NA,NA,0,NA,0,NA,0.872081599272381,NA,0,NA,0.00997654078585967,NA,0.0138120077070886,NA,NA,0,NA,NA,0.0208171545250734,NA,NA,0.0116013521237364,0.0828154735409708,0,NA,NA,0.0109505166012825,0.00405366776081633,NA,0.0217990648903418,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233924046264321
"23",11,2005,0,0,0.0206116196685756,0.0192350737305289,0,0.017341876115096,NA,NA,NA,NA,0.0412198352430221,NA,0.0603219118108346,NA,0,NA,0.0206269563484643,NA,0,NA,0.0224378335447688,NA,NA,0,NA,NA,0,NA,NA,0.0125988024423812,0.0578388854001576,0.0339418686364538,NA,NA,0.00886513856428833,0.0494001261127068,NA,0.0123204894904661,NA,0.041090415420155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229023698573855
"24",12,2005,0.0162661070065214,0.0139088538573341,0.0186649237910799,0,0.024310235124179,0.0138698628317475,0,NA,NA,NA,0.00791702236403463,NA,0.03926836004099,NA,0,NA,0.0117100980013853,NA,0,NA,0,NA,NA,0,NA,NA,0.0150530108442026,NA,NA,0.0206490595761329,0,0.0362825661513238,NA,NA,0.0115755242262484,0.0523754030705875,NA,0.0173042367773338,NA,0.0110356781087205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0330929258567028
"25",1,2006,0,0.0124822230357527,0.00345617987857893,0.0119634125202294,0.00064152741015593,0,0.0113306931687048,NA,NA,NA,0.00919326160711148,NA,0.0264880498133197,NA,0,NA,0.0490387782327995,NA,0,NA,0.0355869495949409,NA,NA,0,NA,NA,0.0455265923077181,NA,NA,0.0401833243946773,0,0,NA,NA,0,0,NA,0.00941765129472665,NA,0.00512661835715049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0201909958381599
"26",2,2006,0.0104822047790797,0.00539874786945833,0.0168783175813667,0.010766661244818,0.028431728720519,0.0246490758300631,0.0088295755994949,NA,NA,NA,0.0216957544584542,NA,0.0471270061430264,NA,0,NA,0.048690518207864,NA,0.0137070013854906,NA,0.0438780539005957,NA,NA,0,NA,NA,0.106420864224585,NA,NA,0,0.0350747254568545,0.0316806364640784,NA,NA,0,0.022988705955683,NA,0,NA,0.00388448273771133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0488033406519894
"27",3,2006,0,0,0.0132363347236913,0.0111165777445318,0.0149834789549163,0.0261316541005167,0.0123907058437878,NA,NA,NA,0,NA,0.0550726541001595,NA,0,NA,0.0128785290855401,NA,0,NA,0.0251202671005693,NA,NA,0,NA,NA,0.0480469435981111,NA,NA,0,0,0.0232224037658227,NA,NA,0.0118675592950896,0,NA,0.00223300288127509,NA,0.0169971147282814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104319524652498
"28",4,2006,0.00465190521276386,0.0193303040686755,0.0158286814350566,0.00845730944634557,0.0053152709113446,0.0226920418732565,0.0125902859880191,NA,NA,NA,0,NA,0,NA,0,NA,0.0168160828092888,NA,0.0106194705077792,NA,0.00159336228607058,NA,NA,0,NA,NA,0.0689788861365194,NA,NA,0.0119079704204461,0,0.013710749598914,NA,NA,0,0.043743325975149,NA,0,NA,0.0122792750253728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389469554809385
"29",5,2006,0,0.0123282544412827,0,0.0334840236086075,0.0332987745698582,0.0212434560732369,0.0248493647813841,NA,NA,NA,0.00352913126225942,NA,0,NA,0.2392673683483,NA,0.0476081202918256,NA,0.0221723640889294,NA,0.0746351287100965,NA,NA,0,NA,NA,0,NA,NA,0.0108751560944341,0.0485101973473531,0.0104626703391648,NA,NA,0.0157889426152493,0.0393159521583419,NA,0.0198049279503325,NA,0.0112606164105766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296712452774331
"30",6,2006,0,0,0,0.00766753980111984,0.00290924735099176,0.0116968397911036,0.0229042610660847,NA,NA,NA,0.0168506097619476,NA,0.0182592608546098,NA,0.00390360029179413,NA,0.0122006119569298,NA,0.0411387313693809,NA,0.0437477058575518,NA,NA,0,NA,NA,0.0448219334973764,NA,NA,0.0191088206546178,0,0.0493640001371037,NA,NA,0.0147277762339403,0.00883580873383298,NA,0,NA,0.0213022280888911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0823355205524589
"31",7,2006,0,0,0,0.0199618288135312,0.0214864257373067,0.00347553589724352,0,NA,NA,NA,0,NA,0.11517694414377,NA,0,NA,0.0234576498458364,NA,0.021532195840236,NA,0.0273389969445088,NA,NA,0,NA,NA,0.0251184740996253,NA,NA,0.0177029590524055,0.0150660434841739,0.0153005261164513,NA,NA,0,0.0475817313504537,NA,0.00787645278640577,NA,0.0106417549528421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265433320205623
"32",8,2006,0.0106405446691962,0.00953104791410681,0,0,0,0.0259937213251768,0.0192401570893037,NA,NA,NA,0,NA,0.0572903523116165,NA,0.292855539516051,NA,0.0139391235366743,NA,0,NA,0.0539036460182426,NA,0.0349523356107068,0,NA,NA,0,NA,NA,0,0.0182224639236462,0.0218737203537537,NA,NA,0.03079519722875,0,NA,0.00733329695029161,NA,0.00675813962457089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364262074874423
"33",9,2006,0,0,0,0.00929183525850153,0,0,0.0127321239209628,NA,NA,NA,0.0148915834275231,NA,0.043740143601735,NA,0,NA,0,NA,0,NA,0.05913313032056,NA,0,0,NA,NA,0.0237271938582477,NA,NA,0,0.0242357961042159,0.0369702444060437,NA,NA,0.0228977217578955,0,NA,0,NA,0.00883340546184617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"34",10,2006,0.0105348233020933,0,0,0.0114184977903929,0.007119606889217,0.00488158670173144,0.00478508644546444,NA,NA,NA,0.0237355963143716,NA,0,NA,0.000108553951844408,NA,0.0107463616270504,NA,0.0174096056815604,NA,0,NA,0.00341639186168834,0,NA,NA,0.0397109463687105,NA,NA,0.00598384271810984,0.0608252935675931,0.0256348665612919,NA,NA,0.0134497159236669,0.00491858047540677,NA,0.00238353844086186,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169823236231578
"35",11,2006,0.00942037093073877,0.0146860161227946,0,0,0.0183906324503915,0.00428112160301236,0,NA,NA,NA,0.0286530056228941,NA,0.0988648549217283,NA,0.0106501344148676,NA,0.0266176695819506,NA,0,NA,0.0258659100782114,NA,0.0104421769824706,0,NA,NA,0.0256940838244092,NA,NA,0.00799618502190382,0.0201042050233883,0.0243733627556495,NA,NA,0,0.016505000108623,NA,0.00686894183374848,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023651035137119
"36",12,2006,0.0195146635897898,0.0154321136363797,0,0.0152426552470086,0.0254362979758599,0.0158769528057194,0,NA,NA,NA,0,NA,0.111633304486129,NA,0.0512989176042577,NA,0.0272412307884465,NA,0.0127952001064609,NA,0.0202699828400863,NA,0.00269594459889594,0,NA,NA,0.0342230567794253,NA,NA,0.0127779416376724,0.0060990119851024,0.030632626489322,NA,NA,0.0254172547016844,0.00667693064683525,NA,0.00848866622408246,NA,0.00859986095241289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190147123982684
"37",1,2007,0,0,0,0.0124634791732336,0,0.00456704198728586,0.0219906760228557,NA,NA,NA,0.0117242819371512,NA,0,NA,0.108435574356076,NA,0.0255520412810408,NA,0.0137883381793886,NA,0,NA,0.0197988060748814,0,NA,NA,0,NA,NA,0.0123490508337921,0.0274932044354606,0,NA,NA,0,0,NA,0.0289827916630012,NA,0.0103866371026825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286262192198995
