"","Group.1","Group.2","ANADOLU.EFES.BIRACILIK.LTD.","AFYON.CIMENTO","AKBANK","AKENERJI.ELEKTRIK.URETIM","AKSA.AKRILIK.KIMYA.SYI.","AKSA.ENERJI.URETIM","ALARKO.HOLDING","ALBARAKA.TURK","ALARKO.GAYMEN.YATOTA.","ALKIM.ALKALI.KIMYA","ANADOLU.CAM.SANAYII","ARCELIK","ASELSAN.ELNK.SANVETC.","AYEN.ENERJI","AYGAZ","BAGFAS.BANDIRMA.GUBRE","BANVIT","BIM.BIRLESIK.MAGAZALAR","BIZIM.TOPTAN.SATIS.MAGAZALARI.LTD.","BESIKTAS.FUTBOL","BRISA.BDGSN.SLK.SANVETC.","COCA.COLA.ICECEK","CEMTAS.CK.MAKINA.SANVETC","CELEBI.HAVA.SERVISI","CARREFOURSA.CFR.SAB","DEVA.HOLDING","DOGUS.OTO.SERVIS.VTC.","DO...CO.REST....IST..CATER.","DOGAN.SRKGRBU.HLDG.","EIS.ECZACIBASI.LLAC.SINAI.VE.FIAL.YATIRIMLAR","EGE.ENDI.VE.TICARET","EMLAK.KONUT.GAYRIMENKUL.YATOTA.","ENKA.INSAAT.VE.SANAYI","ERBOSAN.ERCIYAS.BORU","EREGLI.DEMIR.CELIK","FENERBAHCE.SPORTIF.HIZMETLER","FORD.OTOMOTIV.SANAYI","TKI.GARANTI.BKSI.","GLOBAL.YATIRIM.HLDG.","GOLTAS","GOODYEAR.LASTIKLERI","GOZDE.GIRISIM.SERMAYESI.YATOTA.","GSD.HOLDING","GALATASARAY.SPORTIF","GUBRE.FABRIKALARI","TURKIYE.HALK.BANKASI","HALK.GAYRIMENK.A","IHLAS.HOLDING","IPEK.MATBAACILIK.SANVETC.","TURKIYE.IS.BANKASI.C","IS.REAL.ESTATE.INVESTMENT.TRUST","IZMIR.DEMIR.CELIK.SANAYI","KARSAN.OMV.SANVETC.","KARTONSAN.KARTON.SANVETC.","KOC.HOLDING","TESCO.KIPA.KITLE.PAZARLAMA.B","KONYA.CIMENTO.SANAYI","KORDSA.TEKNIK.TEKSTIL.A","KOZA.ANADOLU.MTL.MIE.","KOZA.ALTIN.ISLETMELERI","KARDEMIR.D","LOGO.YAZLIM","MEO.TICARI.VE.MALI.YATIRIMLAR.ANONIM","MIGROS.TICARET","NORTEL.NETWKS.NETAS.TKS.","NET.TURIZM.TIVSNY.","NUROL.GAYMEN.YATOTA.","ODAS.ELEKTRIK.B","OTOKAR.OMV.VE.SAVUNMA","PETKIM.PETROKIMYA.HLDG.","PEGASUS.HAVA.TASIMACILIGI.A.LTD.","POLISAN.HOLDING","PARK.ELEKT.URETIM.MADENCILIK.SANVETC.","HACI.OMER.SABANCI.HLDG.","SASA.POLYESTER.A","SELCUK.ECZA.DEPOSU","TKI.SISE.VE.CAM.FKI.","SODA.SANAYI","TAT.GIDA.SANAYI","TAV.HAVALIMANLARI","TURKCELL.ILETISIM.HZM.","TURK.HAVA.YOLLARI","TEKFEN.HOLDING","TUMOSAN.MOTOR.A","TOFAS.TURK.OTOM.FABK.","TORUNLAR.GAYRIMENKUL.YATIRIM.ORTAKLIGI","TRAKYA.CAM.SANAYI","TKI.SINAI.KALK.BKSI.","TRABZON.SPORTIF.YTM.VTC.","TURK.TELEKOMUNIKASYON","TURK.TKTR.VE.ZIRAAT.MKE.","TUPRAS.TKI.PEL.RFNE.","ULKER.BISKUVI.SANAYI","TKI.VAKIFLAR.BANKASI","VESTEL.BEYAZ.ESYA.SANVETC.","VESTEL.ELNK.SANVETC.","VAKIF.GAYMEN.YATOTA.","YATAS.YAVYGN.SATT.","YAPI.VE.KREDI.BANKASI","ZORLU.ENERJI"
"11",11,2004,0,0.0279853036341714,0.0137146820440859,0.0219879512080055,0.00909317168695017,NA,0.0177427473961366,NA,0,0.00845013153385425,0,0,0.0257535186757108,0.031238819705762,0.00437916145792949,0,0.00155823086196338,NA,NA,0.0591161876570635,0,NA,0.0173250696749324,0.0293941232015256,NA,0.0211823731223309,0.01066932909558,NA,0,0.0198018841198664,0,NA,0.0098194836496719,0,0.00822615732872511,0.0137683640713494,0.0130120618077103,0,0.00741134780754176,0,0,NA,0.0434902256401172,0,0,NA,NA,0.0205699496481047,0,0,0,0.045259030019022,0.00959437256374913,0,0.00718183611578112,0,0,0.0058579588326687,0.0501268944278008,NA,0.0322741495999883,0,0.0215106895368146,0.000997223671323933,0,0.0195302467623465,0.0354420724234648,NA,0.0184886423998986,0,NA,NA,0.0297032055983532,0,0.0154226794057915,NA,0.0138402414870932,0.0159591670341085,0.0269578380810615,NA,0,0.0126416102830254,NA,NA,0.0114696871045626,NA,0.00437802072150029,0,NA,NA,0.0174602779798944,0,0,NA,NA,0.014139903277541,0.0105463399575102,0,0.0149941120330431,0.0270475469701432
"12",12,2004,0.0192464826452477,0.0299401013057406,0.0126152971242033,0.00864568207669032,0.00930943193688913,NA,0.027804697787901,NA,0,0.00626225099242395,0.00647705476010806,0.00896896521169089,0.0249884974275359,0,0.0141554879137743,0.0138096527397704,0.0167254663453199,NA,NA,0.016954991416449,0,NA,0.00862332500176336,0.0338655999130298,NA,0,0.0304653667993133,NA,0,0.014437735785622,0,NA,0.0125959008285792,0,0.0190650105610943,0.00938619323013227,0.0201867690529624,0.00533388931818678,0.0123285111794286,0.0246171459483885,0.0266462182235722,NA,0.0209672727316264,0,0.072236116716872,NA,NA,0,0.0426146895663588,0.0113724262743652,0.0205550508218253,0.0132081096770206,0,0.036082495491129,0,0.0220574891345783,0.031516259924263,0,0.0585530494756076,NA,0.0217106933588092,0.0046588428844257,0.00259739804000762,0.0175830178915895,0.018321295490958,0.0425780452738779,0.0243469708939849,NA,0.012853282231274,0.0278230957697822,NA,NA,0.0295686770315055,0,0.00655749526212616,NA,0.0253534141886596,0.0156952938699798,0,NA,0,0.00229750931092756,NA,NA,0,NA,0.0151183498644725,0.0116310526299809,NA,NA,0.0136207417765574,0.0128557780876696,0.0227585537014618,NA,NA,0.0115998660954737,0.0152518908845868,0.0348411126053275,0,0
"13",1,2005,0,0.0112525870137565,0,0,0.00647173998715598,NA,0,NA,0,0.00314238850020203,0,0,0.0104809748629084,0,0,0,0,NA,NA,0.0120265242556376,0.0181381521655934,NA,0.0183835993267579,0.0268639511555679,NA,0.0348556341267577,0.0100985374687763,NA,0,0.0118703098705346,0.0300275473058015,NA,0.0112792214335492,0,0.0199054426434032,0.0364616469587174,0.0230184966249431,0.0332786182244994,0,0,0.0250635592288842,NA,0.0278249871615917,0.0277710233163723,0,NA,NA,0.0287534074458092,0.0326130557685726,0.0156608011355812,0,0.0227206804535347,0.00678504041034963,0,0.0128161649268048,0.00690300981759542,0.0235490787635299,0.0246858950891822,0.0280640662067257,NA,0.0227524862955609,0,0.0222088951369545,0.0339664406928887,0,0,0.0316232045648156,NA,0.0267631155517236,0,NA,NA,0,0,0.00493144847548846,NA,0,0,0.00593702843895321,NA,0,0.0186908512704341,NA,NA,0.0155906675381287,NA,0,0,NA,NA,0,0,0,NA,NA,0.0177307976123737,0.0503076970598328,0.0101928809621129,0,0.0135090489445438
"14",2,2005,0,0,0,0,0.00683489977873037,NA,0.0132949003309289,NA,0,0,0.0184295167568938,0,0,0,0.00466600395975259,0.00552894690451774,0,NA,NA,0,0,NA,0,0.020967677572134,NA,0,0,NA,0.00490512501401616,0.00746738199882541,0.0101533097628744,NA,0,0.0172512739740531,0,0,0.0174735994274595,0,0,0,0,NA,0,0,0.00486528743617075,NA,NA,0.034943564865732,0.0344674955401962,0,0.0207866935212182,0.0186267140452767,0.00824634380855455,0,0,0,0.00812660142013799,0.0080425359345582,0.0117494533102419,NA,0.0237473091725744,0.0282814903624438,0.0156364913991701,0,0.0157682891251305,0,0.038393401434263,NA,0,0,NA,NA,0,0,0,NA,0,0.0248029992022671,0,NA,0.015553520391073,0,NA,NA,0.00884387881459638,NA,0,0,NA,NA,0.0130009655952679,0.0238758166431527,0.0102946227335507,NA,NA,0.0112370376903866,0.0271324121326202,0.0121532010980862,0,0
"15",3,2005,0.0215297270729028,0,0.0232528880920997,0.0176698065070981,0.0124955628694332,NA,0.00261375516913745,NA,0.0206302203206708,0,0.00761062704301338,0.0358926381625073,0,0.0310630285453138,0.0150435141169554,0.0177778988656045,0.0168421340735793,NA,NA,0,0.00875373161097456,NA,0,0.0154817625594498,NA,0,0.0200944862056398,NA,0.0336866015460922,0,0,NA,0.0234349459608645,0.0270620003907005,0.012173041803989,0.0246087895303873,0.0249392846371181,0.00910061621818742,0.0357964387320162,0.0149152900279446,0,NA,0.0273606267959609,0,0.025954659225658,NA,NA,0.0245091467678645,0.0536571159234342,0.0306678815250975,0.0183878569075892,0.0227731539838011,0.0267571890919229,0,0.0211814801711265,0,0.0145707065813893,0,0,NA,0.027086109299876,0.00207532253606206,0,0.0293862428841453,0.023636775047577,0.0238265619611544,0.0460161400331506,NA,0,0,NA,NA,0,0.0117754268601354,0.0379651429277888,NA,0.013171345972774,0.0263267382577848,0.0211224636159969,NA,0,0.017185837774932,NA,NA,0.0111660213995666,NA,0.0195461418106047,0.00440783266453311,NA,NA,0,0.035216914365082,0.0176956014383983,NA,NA,0.0155642172755723,0.0299811161596157,0.0195023045137897,0.0275909526936425,0.0285816554081795
"16",4,2005,0.0283903995072593,0,0,0,0,NA,0.0188650289789746,NA,0,0,0.0177491470483172,0,0,0.0316323372251598,0.0258829920770864,0,0,NA,NA,0,0,NA,0.0350249110952154,0.0210022977152414,NA,0.028648678765461,0,NA,0,0.00758324389149283,0.0370387864800701,NA,0.0107193782137235,0,0,0.00986017161504817,0,0,0.0325094051369491,0,0.00584738939374184,NA,0,0.00894735908278861,0,NA,NA,0.0189369465866694,0,0,0,0,0,0.0355023524328166,0.0135119235347113,0.0271231438026016,0.0210547352929196,0,0,NA,0.00781076947210015,0,0,0.0243927760356908,0,0.0433967959835892,0.0433973202140198,NA,0,0,NA,NA,0,0.00707333213837125,0,NA,0,0,0,NA,0,0.027024583858745,NA,NA,0,NA,0,0.0475497411736573,0,NA,0,0.0196278143048605,0,NA,NA,0.0099113538437254,0,0,0.00914982551557425,0.0112633221160018
"17",5,2005,0.0126271389195842,0,0,0,0,NA,0,NA,0.0189660674938808,0.00208325429187815,0,0.0149060499391643,0.0296947779862959,0,0,0.0368789757813038,0.00686285270384686,NA,NA,0.0234430120661938,0,NA,0.0208835507039383,0,NA,0.010363478786767,0,NA,0,0.0173055670678151,0.0334819081985788,NA,0.0148265216986356,0.00643910861042098,0.0231054505026204,0.0145717761797094,0.00462135334392737,0,0,0.0213632502702679,0,NA,0,0.0238724364371066,0.026555610421775,NA,NA,0.0129506043151282,0.037696805710089,0,0,0,0.0507393187008598,0,0.0231393979503485,0.0173150167686058,0,0,0,NA,0.0229788183077715,0.028901125175505,0.0241948601048378,0,0,0,0.011047156230715,NA,0.0148083307223209,0.0266737410116934,NA,NA,0,0.014154255372854,0.0224514242346976,NA,0,0.0225665953777256,0.0190496396235776,NA,0.0202467496746639,0,NA,NA,0,NA,0,0.00805235898190878,0,NA,0,0,0,NA,NA,0,0.0222817144406838,0.0226589036731236,0,0.00407522374531758
"18",6,2005,0,0.0148585046415512,0.00482803343163573,0.00942813305333275,0,NA,0,NA,0,0.0342204556722689,0.012450020243162,0.0246704045325597,0.019046071475392,0.010136225814558,0.0137127481156449,0,0.0241471656601049,NA,NA,0.0247533109593625,0.00508836565929924,NA,0.0152162004904601,0.00894167619548894,NA,0.0118982867553578,0,NA,0.0106772108453936,0.010067440788489,0,NA,0,0.0285242974752963,0.0197977177253733,0,0.01065965126872,0.0243918819975025,0,0.00441329012326458,0.0128009786515693,NA,0.0440356989119813,0.0148618863049396,0.000358786831709317,NA,NA,0,0,0.0104549685581708,0.0111515948643852,0.0253435081587901,0.00891240269182699,0.00460707866219043,0.0198954592870024,0.00619413126095256,0,0.0233609851998427,0,NA,0.00341659615486839,0.0195478993816198,0.00431903576195257,0.0126508307868389,0.0127932120408526,0.0172296558704003,0.0382393812263512,NA,0,0.0113985384430369,NA,NA,0,0,0.0107547942877205,NA,0.00210586919115842,0.0201069049613955,0.0183528380190732,NA,0.00442704767528944,0,NA,NA,0,NA,0.00921162243185731,0.0324534307779623,0.0134319173985416,NA,0.0127566738294347,0.00317993423983784,0.0122802290941455,NA,NA,0.00833900256574804,0,0.0122694695955024,0.0186298783707542,0.00731012261064318
"19",7,2005,0,0.0161518533445261,0.0296258879859449,0.0119634844511658,0.00995303707717668,NA,0.0161035031390454,NA,0.015177692579019,0,0,0.0166094287236145,0.0272777969496642,0,0.0158386242019407,0.0116972987591928,0.0128908104531015,0.0159362241588532,NA,0,0,NA,0.0184542888410096,0,NA,0,0.023036643467595,NA,0.0169002523637876,0.0204080358826223,0.0164059287495971,NA,0.0153666808200968,0,0.0142943267695555,0,0,0,0.0299033963319059,0,0.0191353672747956,NA,0.0183048426141686,0,0.0124475314352575,NA,NA,0,0.0195983725850536,0.0138785631491366,0.02510552474817,0.0183521578084071,0,0.020345619836613,0,0.0223681832394807,0,0,0.0251205294226458,NA,0.0357413179310188,0,0.0520493740537618,0.019041058030925,0.0179554995691297,0.0175618529028976,0.00463177188344429,NA,0,0.0294724393932182,NA,NA,0,0.0178055374883699,0,NA,0.0275939207298859,0.012244884167466,0.0161913656004672,NA,0.0153316315945722,0.0211054889307792,NA,NA,0.0178701923624585,NA,0.0175280423984987,0.0198454182930592,0.0186655193037591,NA,0.00467115309370025,0.0127238903626688,0.0147626347950321,NA,NA,0.0127164198305657,0.0276320278302926,0,0.0072858157581731,0
"20",8,2005,0.0242032821963562,0,0,0,0,NA,0,NA,0,0,0,0,0.021064540387426,0,0,0,0.0262654349751213,0,NA,0.0271484934244977,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0.010195547178224,0,0,0,0,0,0,0,0,NA,0.0399479475936529,0.0635141298071988,0.0135763417468556,NA,NA,0.00988476221589757,0.00581990221578117,0,0,0,0,0,0.025584382087727,0.0166729719284721,0.0314424223147346,0,0.0363475123158325,NA,0.0125668268440783,0.0314138436665927,0,0,0.00673796993158529,0,0.0470477384609929,NA,0,0,NA,NA,0,0.00808804722569425,0,NA,0,0,0.0070846314294727,NA,0,0,NA,NA,0,NA,0.0141517025742355,0,0.0113961551703307,NA,0.00443056484926083,0,0,NA,NA,0,0.0401074245636886,0,0,0
"21",9,2005,0,0.0261222836623567,0.0288204995142313,0.0204542439581677,0.0109044427373585,NA,0.00961646542990946,NA,0,0,0.0223954393386712,0.0102132321604254,0.0176564847567108,0.00407749897335908,0.0255480559138567,0.0355258404520085,0,0.030514807793802,NA,0,0.0197026930597161,NA,0.0234152619752896,0,NA,0.0224156062303852,0,NA,0.00227560103552749,0.00278197170969985,0,NA,0.0143307892626536,0.0233387947423865,0,0.0198815708992284,0.0195724215961933,0.00784940956462466,0.029801574699759,0,0.0241317747720682,NA,0,0.015463627798171,0,NA,NA,0.0224738267101502,0,0.0264891182894231,0.0180614839249042,0.0166483146597947,0.00975099972909681,0.0143044712043244,0,0.0214196461036985,0.011269798483515,0,0.0157314305629477,NA,0.0455932772608514,0,0.0127128865181415,0,0,0.0338198128185763,0,NA,0.0147162211536274,0,NA,NA,0,0.0203026594591687,0.0191783134740386,NA,0.0112553984946263,0.0158424080906589,0.0117952428527429,NA,0,0,NA,NA,0,NA,0,0,0,NA,0.00462085713391787,0,0.00521476254484736,NA,NA,0,0,0.0191638502549602,0.00297388526289904,0
"22",10,2005,0,0,0,0.0179694842723356,0.0225789302018499,NA,0,NA,0,0,0,0.0328514399102969,0,0,0,0.0155752550201446,0.045709422518971,0,NA,0.0362587055040025,0,NA,0.048747044693327,0,NA,0,0.0318531804804487,NA,0,0,0.0148970652682208,NA,0.0151956586404616,0,0,0.0133939529508933,0.019157638235446,0.00342549945467725,0,0,0.0109037182041235,NA,0,0.0339085412794354,0.035971316245694,NA,NA,0.0104719968769586,0.0199185766840208,0,0,0.0104757989752593,0.0124617555890778,0,0,0.0123292654548602,0,0.00681173041299406,0.00809647958842254,NA,0.017631582234721,0,0,0,0.00790924776438312,0,0.00307375039835081,NA,0,0,NA,NA,0.0251836226728844,0,0.0246688900421005,NA,0,0,0.0144869901263113,NA,0.0203481676477919,0.0170799448408484,NA,NA,0,NA,0.0121963803735844,0,0.0128679747744152,NA,0.00877194146407293,0,0.00958951843534527,NA,NA,0.00523130347103403,0.0202150373695098,0,0,0
"23",11,2005,0.0187565660696006,0.00370019095317781,0,0.0210653475913694,0.0193536103974222,NA,0.00870999365031453,NA,0.00115827789020788,0.00860789881660673,0,0.0120412201172173,0.0248499010933621,0,0.0165381361771546,0.017806448407512,0.0103070435547027,0,NA,0.0121934327259466,0.0220335125118516,NA,0.0151838661554379,0,NA,0.00420614251799746,0,NA,0.0177901528715418,0.0352103138558756,0.0168931484503959,NA,0.00875023484847949,0.00293902542970434,0.0151804730831883,0,0,0.00537882037062899,0.0400590288792399,0.069661834282899,0.0258588411241267,NA,0.0138747516124505,0.0261273136369043,0.0108433342306193,NA,NA,0.0168195553046068,0.0148525505661832,0.010908005972729,0.0159332021359676,0.000468370347796758,0,0.00606449219964207,0.0115042505508309,0,0,0,0.0272095749702919,NA,0.0357403752251991,0.0122742827712296,0,0.00669902993781674,0,0.0197085348743579,0.0108986306410123,NA,0,0.0178200496493075,NA,NA,0.023875677705481,0.0150541595922237,0.0180712551178391,NA,0,0.0185648248307289,0.02064275945903,NA,0.0132992757599243,0.011079502625361,NA,NA,0.031893822060962,NA,0,0.038369714208714,0.00446053423267362,NA,0.0180836902371519,0.011133030288134,0.0158418768172613,0,NA,0.0122833907374693,0,0.0132947186847283,0.0279451603084789,0
"24",12,2005,0,0,0.0229857380067194,0,0,NA,0.0135064926033474,NA,0,0.0339321045752266,0.0131580841569786,0.0123678653762692,0.0345613900406264,0,0,0.0332461213828916,0,0.0148842274233927,NA,0,0,NA,0.0217655278760163,0.0288266455241618,NA,0,0.0166448069574452,NA,0.0257394925502067,0.0189855125704842,0.00121202904475288,NA,0.0252614695048398,0.016044969037056,0,0,0.0215329525766944,0,0.00813629574331744,0,0.0219809053215617,NA,0.0152410013319937,0.0104852259369572,0.0241156263736969,NA,NA,0.0251691065034439,0,0.0159887368096386,0.0173828792867712,0.00868829956421386,0,0.0269866883530572,0.00891282741376366,0.0046743430527016,0.00649482988164105,0,0,NA,0.0377337338321667,0.0242330735922274,0,0,0.0217640163211751,0.0172823800024113,0.0251882823401872,NA,0,0.0169320310311996,NA,NA,0,0.0044527676712967,0,NA,0.0247585831524738,0,0.0167750107014405,NA,0.030161703888993,0.012320026297001,NA,NA,0.0205323399261384,NA,0.00914467032126571,0.00238024408988325,0.012425714538133,NA,0,0.000874065678396423,0.00753678387301878,0,NA,0.0050819185260806,0,0,0.0188750101086924,0.0258177254180816
"25",1,2006,0,0,0,0,0.0090436185428788,NA,0.0163067127982693,NA,0.0129158853715084,0,0.0175811254343369,0.0333484689792021,0,0.0145832224688438,0,0,0,0,NA,0.0224333656270533,0,NA,0,0,NA,0.0368880887234525,0.0191812494714203,NA,0.0258936325386603,0.0147478681698063,0.00313678805718587,NA,0.0099606107146485,0.0210719706069764,0,0.00723266943403742,0.018333688217589,0,0.0147990077228737,0,0.00805629303745577,NA,0.025101627491924,0,0.0198851756487448,NA,NA,0,0,0.0215101447155797,0.0325825159526971,0,0.0159495984297527,0.0174781345100717,0,0.00889638319357064,0.00487393326170276,0.0148607344568323,0.0394447336211738,NA,0.0432139351120724,0.0110826969273727,0.0137820192669472,0.0122195686927171,0,0.0291153226130611,0.0280103566395145,NA,0,0.016829894963366,NA,NA,0,0.0223945745330632,0.0260426494212423,NA,0.0194656648229968,0.0182667572130771,0,NA,0.0125405624499576,0,NA,NA,0,NA,0.00791813777787492,0.0114034625671846,0.0218761211353078,NA,0.00421075170019649,0.00517063197066813,0.00617306822142701,0,NA,0,0.0197290172353259,0.0196822792527797,0.0148089803566423,0.0370684116550928
"26",2,2006,0.00604839671038975,0.0188459585830057,0,0.0108491811105708,0,NA,0.0229159679655538,NA,0,0.0199011302409444,0,0,0.0300979178904535,0.00865843895033712,0.0123853451488219,0,0,0,NA,0,0,NA,0.0232127242532229,0.0205603363880248,NA,0,0.0108932973543336,NA,0.0367822291719953,0,0,NA,0,0,0.0108372403853363,0.00682515959112273,0.00970885280934963,0,0,0.0305929408383694,0,NA,0.0126366794876385,0.0106128551607068,0.0179690438839065,NA,NA,0.031128257247776,0.0142393085043626,0.0189798156678775,0,0.0125938726585775,0.0139737767724835,0,0,0,0.0144668032812594,0,0.0289931291934288,NA,0,0.029627457376792,0.018882065421304,0.0212611892247436,0.0135093258399204,0.00467744029484233,0.0211046828866443,NA,0.0242989646467654,0.0163148393696229,NA,NA,0.0258785087760544,0,0.0296734735699796,NA,0,0.0286163773474798,0.0189312366664885,NA,0,0.00446337621593122,NA,NA,0.00472966441658162,NA,0,0.00685073164627217,0,NA,0,0.0133242859441241,0.0195336061916125,0.0205370580973447,NA,0,0.0111838884494479,0,0,0
"27",3,2006,0,0.0155180764932698,0,0.0454259927422305,0.00853280021874598,NA,0,NA,0,0.0268376480840332,0.0198812759518575,0,0,0.0218987087657494,0.0296555077756982,0.0236425378955785,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.0138158879990249,0.0449448681766337,NA,0,0,0.0274249417918525,0,0,0,0,0.027833527885042,0.0130364740399882,NA,0.0150929837436388,0,0.0360861261756763,NA,NA,0.0354987443572495,0.0225338095667156,0.0227750785062737,0,0,0.0130505077387286,0,0.0180705558227602,0,0.0126109067557585,0.00972401514155135,0.0306785746439608,NA,0,0,0,0.00633765725165274,0.0117777136875482,0.0828463629087095,0,NA,0.0393182535813232,0.00704388449867091,NA,NA,0.0171467022155345,0.00918881630292235,0.019778778420752,NA,0.0374475893955102,0.0139733132625307,0.0137160440083551,NA,0.0087228805537596,0,NA,NA,0,NA,0,0.0164106784468722,0,NA,0,0,0.0128966911510487,0,NA,0.0179130511337276,0,0,0,0.0160880741307155
"28",4,2006,0,0,0,0.0338605271708814,0.0106346836601627,NA,0.0158950303883802,NA,0.0148750833697387,0.0195555349699791,0.0105452745141133,0.0101593402877009,0,0,0.0156963127751805,0.00988201506723564,0.0148370760468364,0,NA,0,0.0209382339043979,NA,0,0,NA,0,0,NA,0.0167938081787129,0,0.00726842726571097,NA,0,0.0221659611300188,0.0156869563053943,0.00635037452320369,0.0205245916210017,0,0.00246603006336515,0.0156642465089476,0,NA,0.0136356548561337,0,0.0284098443266257,NA,NA,0.0134886251176551,0,0,0,0.049513310528109,0,0,0,0,0.0156896188961818,0,0,NA,0.0295437876233982,0.0139450861377202,0.0176047523415958,0,0,0.0242106225994826,0.021908778907006,NA,0.00611920977191621,0.0158374181343243,NA,NA,0.0263648053770047,0,0.0275859164523319,0,0.0320961318711267,0.0033424278077574,0.013100731218116,NA,0,0.0200538412244115,NA,NA,0.0266990710921216,NA,0.0353570779570838,0.0210622304117774,0.0114976674035289,NA,0.0175457953734164,0,0,0,0,0,0,0.0154274351235273,0,0.0159666227771837
"29",5,2006,0.0441525420335335,0.038329020597274,0.0343315554588229,0.0359089301396828,0.00487887114410154,NA,0.0200018135218506,NA,0,0.0191919327483349,0.023846340572546,0.0505279064781937,0.00753749131304617,0.044287508979246,0.00948783875160424,0.021431037704599,0.0234488095517126,0.0300991190027303,NA,0.040508394351477,0.012035206184143,0.0199468919690582,0.0300050796759085,0,NA,0.0546965245172646,0.0240780289079652,NA,0.0164547809218408,0,0.0293888009461666,NA,0,0,0.0152477103276101,0.0145569374303351,0,0.0190293569568368,0.0291636177933702,0.0106535034375339,0,NA,0.0620897204359273,0.0228060903740755,0.0591750412263682,NA,NA,0.0318759620415111,0.0561610398444482,0.012400191607003,0.0181061255614436,0.0203206044239379,0,0,0.0237893442677899,0.0273997261895479,0,0.0342810381431096,0.0610937166047779,NA,0.0662398116378805,0.0239583372875217,0.0196682086304813,0.0331171025398096,0.0374876163552219,0,0.0320681626967035,NA,0.0384333677190388,0.0360159931883508,NA,NA,0.0261909593358604,0.0310597196312211,0.0089762698666581,0.0278683982328988,0.0108048542449851,0.0364864162294611,0.00623620342091851,NA,0.0263898895308577,0.0194877008229665,NA,NA,0.0559888314980984,NA,0.0357965869189367,0.0498224243422561,0.0136652671896997,NA,0.0336999819683909,0,0.0491956730531977,0.0359228712858526,0.0257408114687374,0.0206152532470172,0.0365841538207497,0.0368804674261068,0.0271967191691796,0.0291902653018388
"30",6,2006,0.0430700164264177,0,0,0,0,NA,0.0162629654918721,NA,0,0,0,0.0155492811565486,0,0,0,0,0,0,NA,0.0274810909769952,0,0,0,0.0171525500961122,NA,0,0,NA,0.0101400560337665,0,0,NA,0.0259872766865886,0,0.0193100155606403,0,0,0,0.0126883662649433,0.0249304458350815,0.0139220513599695,NA,0,0.0171927216924542,0.0194109678808216,NA,NA,0,0,0,0,0.0118622653774882,0,0.0257847394566675,0,0.00479016889286937,0,0,0,NA,0.0354568128571913,0,0.0207913661784063,0,0,0,0,NA,0,0.0131307165805448,NA,NA,0,0.0182306245411043,0.0309799548985314,0,0,0,0.050154415977836,NA,0,0,NA,NA,0,NA,0,0,0.0151472286708629,NA,0,0.00823407077472955,0,0,0,0,0,0.0311887707293056,0,0
"31",7,2006,0.0362698996325113,0.0500525206696507,0,0,0,NA,0,NA,0,0.0149702287547326,0,0,0.0699497570124273,0.0373041325223104,0,0.0235056503682761,0.0201593609836252,0.0381009427461488,NA,0.0423646468445132,0.0274703230952727,0.0260946867148182,0,0,NA,0.0173302361090072,0.0325371026032913,NA,0.0336772177995086,0.00486775835431856,0.0220495654951603,NA,0,0.0213450362620855,0.00344480922420988,0,0,0.0212185234036594,0.0240191603725345,0,0.0413055602383137,NA,0.0228129741447016,0.0148294563034245,0,NA,NA,0.0317314453962354,0,0.0297191488012271,0.0120713980440937,0.0174151517582748,0,0,0,0.00996048087850029,0,0.0121126015807938,0,NA,0.0186812618654503,0.0144945049287428,0.0174710112171124,0.0304036094381214,0.0310134360380098,0.0324020422623513,0.0492390606859351,NA,0,0.0195490021987115,NA,NA,0.0392219909131171,0,0.025469443486855,0.0130455352672639,0.0351829433822752,0.0246592377138499,0.0223871787202492,NA,0.0367491324719835,0.0262653420165352,NA,NA,0.00788907788305798,NA,0.0182834572905746,0.0571356345433887,0.0236439839126162,NA,0,0.0221582800285329,0.0245913264622692,0.0528916190451694,0,0,0.0183056995651965,0,0.0275799937019438,0.0175799777375517
"32",8,2006,0,0,0.0140452791012063,0,0,NA,0.0167255625661348,NA,0.0127467482272187,0,0,0,0.0170194740820337,0.0128602956972149,0,0,0.0112256697871706,0.017805717526867,NA,0.0151250146691491,0,0.0258117058340591,0.0112770581630213,0,NA,0.0193376631880283,0,NA,0.00348286065765989,0,0.0191232286604605,NA,0.00457263982108451,0.0375970990434075,0.0117695607632918,0.0084850939030969,0.0271373592548786,0.0158580108439719,0.0149953583339049,0.00750390473403859,0,NA,0,0,0,NA,NA,0.0386156341972475,0.0344304728809999,0,0,0.0306279864244762,0.00817797142993684,0.00716852721118329,0.0271921512855124,0,0,0,0.0199712221160411,NA,0.0398457827196144,0.020018474650853,0.0245238912780039,0.0137031377759312,0.0278764143422536,0.0230865176381565,0.0230222140640929,NA,0.0173359508104019,0,NA,NA,0,0.0241031994983932,0.0216998925073594,0.0198185901932261,0.00747084488494242,0,0,NA,0,0.00193803551169812,NA,NA,0,NA,0,0.0312049281572928,0,NA,0,0.0235901860067781,0.0238348450710356,0,0.0157922896483673,0,0.0224912339369051,0.0110520304751547,0,0.0081646902120228
