"","Group.1","Group.2","EDP.ENERGIAS.DE.PORTUGAL","GALP.ENERGIA.SGPS","JERONIMO.MARTINS","EDP.RENOVAVEIS","BANCO.COMR.PORTUGUES.R","BANCO.BPI","NAVIGATOR.COMP","NOS.SGPS","SONAE.SGPS","ALTRI.SGPS","CCT.CORREIOS.DE.PORTUGAL","CORTICEIRA.AMORIM","MOTA.ENGIL.SGPS","REN","SEMAPA","SONAE.COM.LIMITED.DATA","CIMENTOS.DE.PORTL.SGPS","CIPAN.LIMITED.DATA","COFINA","COMPTA","CONDURIL.ENGENHARIA.LIMITED.DATA","COPAM.LIMITED.DATA","ESTORIL.SOL.B","F.RAMADA.INVESTIMENTOS","FENALU.LIMITED.DATA","FUTEBOL.CLUBE.DO.PORTO","GI.GLB.INTEL.TECHS.SGPS","IBERSOL...SGPS","IMMOBL.CON.GRAO.PARA","IMPRESA.SGPS","INAPA","INTEL.SENSING.ANYWHERE","LISGRAFICA","LITHO.FORMAS.PORTUGUESA.LIMITED.DATA","LUZ.SAUDE","MARTIFER","MEDIA.CAPITAL","MONTEPIO","NEXPONOR.SICAFI.REIT","NOVABASE","OLIVEIRA.AND.IRMAO.LIMITED.DATA","OREY.ANTUNES","PATRIS.INVESTIMENTOS","PHAROL.SGPS","REDITUS","SAG.GEST","SDC.INVESTIMENTOS","SOCIETY.AGUAS.DA.CURIA.LIMITED.DATA","SONAE.CAPITAL","SONAE.INDUSTRIA.SGPS","SONAGI.LIMITED.DATA","SPORT.LISBOA.E.BENFICA.FUTEBOL","SPORTING.CLUBE.DE.BRAGA","SPORTING.LIMITED.DATA","SUMOL.COMPAL","TEIXEIRA.DUARTE","TOYOTA.CAETANO","TRANSINSULAR.LIMITED.DATA","VAA.VISTA.ALEGRE.ATLANTI","BANCO.SANTANDER..LIS.","EURONEXT..LIS.","ESTORIL.SOL.R"
"11",2,2004,0,NA,0.0091018932996122,NA,0.0180800687509882,0.00534316123431937,0.00916810234209124,0.00671607891331606,0.014482750455309,NA,NA,0.00828293557047042,0.00949085614288102,NA,0,0.00937961158751073,0.0149206837287431,0.0254056219554935,0,0,0,0,0,NA,0.0270369035217938,0.010602210985684,0,0.00912009261745553,0.0548201563680128,0,0,NA,0.0351803479660172,0.0481318725535046,NA,NA,NA,NA,NA,0,0,0.0107159617499492,NA,0,0,0.0112786799061637,0,0,NA,0,0.00527549339120807,NA,NA,0.00992167571532592,0,NA,0.03385415740463,0,0,0.0160484984201789,NA,0
"12",3,2004,0.0113246270262894,NA,0,NA,0.011069392961632,0.00969985428637413,0.00887422525419496,0,0.00478868964216481,NA,NA,0.0166129482559725,0.0167570482493216,NA,0.0112268258987013,0,0.0066567256574264,0.0432983810270016,0,0.0393292813407886,0,0,0.0101102738885828,NA,0.0558290526239082,0.014155221923748,0,0.0139323748261669,0.0498591700736217,0,0.0118913790847069,NA,0.0341376138846942,0.00780647779707479,NA,NA,NA,NA,NA,0,0,0.065576518254722,NA,0,0.0382260022004915,0.0100809250859557,0,0,NA,0.0315872280125962,0,NA,NA,0.0171729235064524,0.010022734104081,NA,0,0,0.018629496474616,0.0190358698351747,NA,0
"13",4,2004,0,NA,0.00535736957176223,NA,0,0.0108351123950266,0.00532115271807225,0,0,NA,NA,0.00122732725188412,0.0101798372811058,NA,0.0134147891309687,0,0,0.0168165563947943,0.0123458520263279,0.0110242206231876,0,0,0.0136454996750632,NA,0.0243975018237133,0,0.0357843006932107,0.00441856710204519,0.0171880890294751,0.0109378410691407,0.010401950963938,NA,0.0243316844554526,0.0174641842326878,NA,NA,0.0136773435710337,NA,NA,0,0,0.277884146036035,NA,0.0110219716636545,0.0120803479670724,0,0.028700299750281,0,NA,0.00334206612932942,0,NA,NA,0,0.0138979293755623,NA,0.00256358838838824,0,0,0,NA,0
"14",5,2004,0.0101764418399598,NA,0,NA,0.0093656821789816,0,0,0,0.0128527293075274,NA,NA,0.0120189267924721,0.00619103657983433,NA,0.0234395306479961,0.0149908291241521,0.00345421444957091,0.0403517816573422,0.00810488894954896,0.0556053370646215,0,0,0.0561540213170149,NA,0.0102597835208515,0,0,0.00410028430685194,0.0142333656574344,0.0191846961342883,0.0164561812965312,NA,0.0525295211155738,0.00182745957679299,NA,NA,0,NA,NA,0.0076608861478829,0,0,NA,0,0,0.00461871255316363,0.0334966799909103,0,NA,0.011911080412257,0.00477199234482377,NA,NA,0.0229178331073214,0,NA,0.00302550981961629,0,0.0250577829187634,0.00409847659844915,NA,0
"15",6,2004,0.0174722606159114,NA,0.0165937793257715,NA,0.00230802534048833,0.0059366471785412,0,0.00119448808808988,0.0110275000159146,NA,NA,0.0176187399511018,0.0108344129609973,NA,0.01154097067048,0,0.0114475347261421,0,0.0026630086075464,0.0349272452235729,0,0.000180655303443984,0.00888043808040564,NA,0,0.0128051778218027,0.0301949749288258,0.00941355346587648,0.0552393736067587,0,0.00446958618341309,NA,0.0249359250282896,0.0397253602849608,NA,NA,0,NA,NA,0,0,0.00526441396247849,NA,0.00876286907702848,0,0.0132382900284843,0.0163844800808194,0,NA,0.0145474928007405,0.0043373336141757,NA,NA,0.0189423088806042,0.00669551836925931,NA,0,0,0.0110668436926935,0.00199502828656047,NA,0
"16",7,2004,0,NA,0,NA,0,0.00946127438957458,0.0123482150626039,0,0.0147699069728016,NA,NA,0.0124531139946667,0.0161189828004815,NA,0,0,0.00712855049620016,0.00280008643148241,0.00965591616640894,0.0320378212303857,0,0,0,NA,0,0.013536947773555,0.0259804868328694,0.0138005708534039,0.0135187947856076,0.00453358069890213,0.00464553870378054,NA,0.0177056956592469,0,NA,NA,0.0126788992054341,NA,NA,0,0,0.0710764133994796,NA,0.0101398415372077,0.0127896794555615,0.00816256193094903,0,0.0483769659210983,NA,0.0332037258467236,0.00207638315884965,NA,NA,0.012242323156197,0.0131138018199824,NA,0.0128717812846562,0,0.0215744610214057,0.0115199865770613,NA,0
"17",8,2004,0.0138773881277725,NA,0,NA,0.0150613524147041,0,0.00647253722706632,0,0.00758047265252031,NA,NA,0.00914884401904543,0.0093601408284537,NA,0.011463767696844,0,0.00187192345741725,0.00536384845163769,0.0046654680344365,0.0466455224078341,0,0,0.0245616631878214,NA,0,0.0290021911401171,0,0.00105556153414027,0.00319430552581204,0,0.00570478221543299,NA,0.0361466837459053,0.0437903879162416,NA,NA,0,NA,NA,0,0,0.000104775949892003,NA,0.00910526245029323,0,0.00829705488569259,0.0263006122204048,0,NA,0.0156748195717855,0.00127291311317026,NA,NA,0.0297511598116184,0,NA,0.0112939067629492,0,0.0116491124722125,0.0139224878689858,NA,0
"18",9,2004,0,NA,0.0135059141751816,NA,0,0.0084182309670542,0.00125513758129154,0,0.0132862024956426,NA,NA,0.00651410543804983,0.00397759928359127,NA,0.00860341811426665,0.00556133695722513,0.00724898091360172,0,0,0.0266255112799624,0,0,0.0288201928935758,NA,0,0.0139464211108499,0,0.011559380137972,0.0513655957938345,0.00774237510073164,0.0128110991189667,NA,0.0392345131297651,0,NA,NA,0.00483609693711796,NA,NA,0,0,0.0218065570845444,NA,0.0112524763299184,0,0.0073651659067956,0.0186618626350919,0,NA,0.0206665743455915,0.00129448675054289,NA,NA,0.0122227538999614,0,NA,0.0425510774131035,0,0,0.00503569938777282,NA,0
"19",10,2004,0.0154131892805734,NA,0.0103597044773726,NA,0,0.00592120466204343,0.00516114713948345,0.00274323972300137,0.00760241181389549,NA,NA,0.0134014182358177,0.0159199225232564,NA,0.00909107048852311,0.0112694303575209,0.00737624119831677,0.0143381101436405,0,0.011630360005369,0,0.00735549889161072,0.00708794090339832,NA,0,0.0183465137940691,0,0,0.0510208524375157,0.00598438248773818,0.0082909265191855,NA,0.0343252836480634,0.0972414962683416,NA,NA,0,NA,NA,0.00774960796668167,0,0,NA,0.00346217419185267,0.00592538207622705,0.00489098395956772,0,0.0100095449384299,NA,0,8.69105236072982e-05,NA,NA,0.0247778684305189,0.0116997317225059,NA,0.0116851022444613,0,0.00649824178286542,0,NA,0
"20",11,2004,0.0086856055405019,NA,0.00988723827826658,NA,0,0.00733037956369911,0.00508336695363253,0,0,NA,NA,0.0116641282551893,0.00344500993080478,NA,0.00469516481942176,0.00931211423434892,0.00684840135861741,0.0514697697176379,0.0102198084142521,0.0164711757785419,0,0.0103553022676806,0.0236206146285189,NA,0.0266154565615755,0.01442255492076,0.0336946652221166,0.0114229800665357,0.0608495418776458,0.00702393679762327,0.0110410359811319,NA,0.01764129001433,0.0353651769464771,NA,NA,0.00596549687715034,NA,NA,0,0,0.0898583894905438,NA,0,0,0.00754861671529273,0.00456900461940609,0.00975900072948533,NA,0.0217599104997328,0.00470643778554046,NA,NA,0.0157458971756777,0.0154599278022556,NA,0.00683323327075614,0,0,0,NA,0
"21",12,2004,0,NA,0.00156204600969736,NA,0,0,0.0128666141327429,0,0.0150921015193187,NA,NA,0.011518543583572,0.0140161732749842,NA,0.0105558913421873,0,0.00639805334004999,0.00819483790898842,0,0,0,0.00918996750091839,0.00327245290562666,NA,0.104679473669828,0.0202227228442408,0.0167035925853309,0.004921647366723,0.0707191268937882,0.00904595166127755,0,NA,0.0229843774042966,0.0714769966795992,NA,NA,0.00943066249203278,NA,NA,0.00692722154715954,0,0.00978308474864322,NA,0,0,0.0108267247621957,0.0142688891127339,0.00800170696948586,NA,0,0.00486752592542806,NA,NA,0.0188866994774029,0.0215379234625185,NA,0.0123920310994644,0,0.017960315905736,0.00328253417832864,NA,0
