"","Group.1","Group.2","TEVA.PHARMACEUTICAL","BANK.HAPOALIM.B.M.LTD.","LEUMI.LTD.","AZRIELI.GROUP","BEZEQ.THE.ISRAELI.TELECM.CORP.LTD.","ELBIT.SYSTEMS","FRUTAROM","ICL","MIZRAHI.TEFAHOT.LTD.","NICE","AVNER.L","DELEK.DRILLIN.L","DELEK.ENERGI.SYSTEMS","DELEK.GROUP","DISCOUNT","GAZIT.GLOBE","ISRAMCO.NEGEV.2.PTSHP.","MELISRON","STRAUSS.GROUP","TOWER","AFRICA.ISRAEL.PROPERTIES","AIRPORT.CITY","ALONY.HETZ","ALROV.PROPERT","AMOT","B.COMMUNICATIONS","BAYSIDE.LAND.1","BIG.SHOPPING.CENTERS","BLUE.SQUARE.REAL","BRACK.CAPITAL.PROPERTIES","CARASSO.MOTORS","CELLCOM","CLAL.INSURANCE","DAN.HOTELS","DELEK.AUTOMOTIVE","DELTA","DISCOUNT.INVESTMENT","ELCO","ELECTRA","FIBI.BANK","FIRST.INTL.BK.OF.ISR.","FORMULA","HAREL.IN.INVS...FNSR.","I.D.I.INSURANCE","INDUSTRIAL.BLDG.","ISRAEL.CORPORATION.LTD.","ISRAS","JERUSALEM.ECONOMY","JOEL","MATRIX","MAZOR.ROBOTICS","MENORA.MIV.HOLDING","MIGDAL.INSURANCE","NAPHTHA","NORSTAR.HOLDINGS.LTD.","NOVA","OIL.REFINERIES","PARTNER.COMMUNICATIONS","PAZ.OIL","PROPERTY...BUILDING","RAMI.LEVI.CHN.STRS.","RATIO.OIL.EXPLORATION.L.LTD.","REIT.1.REIT","SANO.BRUNO.ENTERPRISE.1.LTD.","SHIKUN...BINUI","SUMMIT.REAL.ESTATE.HLDG.","SUPERSOL","WHITESTONE.GROUP","A.D.N.GLOBAL","A.D.O.GROUP","A.L.D","A.M.S.ELECTRONICS","A.ONLINE.CAPITAL","ABETRANS","ADGAR.INV...DEV.","AFCON.HOLDINGS","AFRICA","AFRICA.ISRAEL.INDS.","AFRICA.ISRAEL.RESDS.","AGRI","AL.CAPITAL.HOLDINGS.2016","ALBAAD","ALLIUM.MEDICAL.SOLUTIONS","ALON.NATURAL.GAS.EXP.","ALVARION","AMANET","AMIR.MARKETING","AMNIS.THERP","ANALYST","ANGEL.SALOMON","APIO.AFRICA","APOSENSE","APPLISONIX","APPLY.ADVANCED.MOBILE.TECH","ARAD","ARAD.INVESTMENT","ARAN","ARENA.GROUP","ARGAMAN","ARKO.HOLDINGS","ARYT","ASHDAR","ASHOT","ASHTROM.GROUP","ASHTROM.PROPERTIES","ASPEN.GROUP","ASRR.CAPITAL","ATREYU.CAPITAL","AUDIOCODES","AURA","AVERBUCH","AVGOL","AVIATION.LINKS","AVIV.LTD.","AVROT","AYALON","AZORIM.INVDV...CON.","B.G.I.INVS.1961","B.GAON.HOLDINGS","B.YAIR","BABYLON","BANK.OF.JERUSALEM","BARAN","BET.SHEMESH.LTD.","BEYOND.TIME.HOLDINGS","BIO.VIEW","BIOCANCELL","BIOLIGHT.LIFE.SCIENCES","BIOLINE.RX","BIOMEDIX","BIONDVAX.PHARMS","BIRMAN.WOOD...HARDWARE.LTD.","BONEI.HATICHON.LTD.","BONUS.BIOGROUP","BRAINSWAY","BRAM.INDUS","BRAND","BRILL","BRIMAG.DIGITAL","BSP","C.I.SYSTEMS..ISRAEL..LTD.","CAMTEK","CAN.FITE.BIO","CAPITAL.POINT","CARMIT","CASTRO","CELLECT.BIOTECHNOLOGY","CHAM","CINEMA.TRUSTS.INVS..LTD.","CLAL.BIOTECH.INDS.","COHEN.DEV...INDL.BDGS.","COLLPLANT.HOLDINGS","COMPUGEN","COMPUTER.DIRECT.L","D.PHARM","DANEL","DEXIA.ISRAEL.BANK","DIMRI","DIRECT.CAPITAL.INVESTMENTS","DIRECT.INSURANCE","DNA.BIOMEDICAL.SOLUTIONS","DOLOMITE.HOLDINGS","DOR.ALON","DORI.GROUP","DORSEL","DUNIEC","E...M","EDEN.ENERGY.DISCOVERIES","EDRI.EL.ISRAEL.ASSETS","EL.AL","ELBIT.IMAGING","ELBIT.MEDICAL.TECHS","ELDAV","ELECTRA.CONSUMER.PRDS.","ELECTRA.REAL.ESTATE","ELRON","ELSPEC","EMILIA.DEVELOPMENT","ENERGIX.RENEW.ENERGIES","ENGEL.RESOURCES","ENLIGHT.RENEWABLE.ENERGY","EQUITAL","EVOGENE","EXALENZ.BIOSCIENCE","EXPORT.INVESTMENTS.LTD.","FANTASY.NETWORK","FIBRATEC.MILITARY.SYSTEM","FLOWSENSE.MEDICAL","FORESIGHT.AUTONOMOUS.HOLDINGS","FORMULA.VISION","FOX","FRIDENSON","GABAY.URBAN.DEVELOPMENT","GAI.BEACH.LTD.","GAMATRONIC","GAN.SHMUEL.FOODS","GAON.GROUP","GEFEN.INVESTMENTS","GFC.GREEN","GINEGAR","GIVOT.OLAM.OIL.EXPLORATION.LTD.","GLOB.EXPLORATION","GLOBALICOM.TRADE","GLYCOMINDS","GMUL","GO.D.M.INVESTMENTS","GOLAN.PLASTIC","GOLD.BOND.GROUP.LTD.","GOLDEN.HOUSE.LTD.","GOLF","GREENERGY.RENEWABLE","GULLIVER.ENERGY","HACHSHARA.HAYISHUV.HTLS..LTD.","HADASIT.BIO","HADERA.PAPER","HAGAG.GP.RLST.ETPRS.","HAMAMA","HAMASHBIR.365","HAMAT.GROUP","HAMLET","HANAN.MOR.GROUP.HDG","HILAN","HIRON.1","HOD.METAL.PRODUCTS.MNFG..LTD.","I.B.I.INVESTMENT.HOUSE","I.C.P.ISRAEL.CITRUS.PLA.LTD.","ICECURE.MEDICAL","IES.HOLDING.LTD","ILEX.MEDICAL","IMCO","INFIMER","INOC","INROM.CONSTRUCTION.INDUSTRIES","INSULINE.MEDICAL","INTEC.PHARMA","INTER.INDUSTRIES","INTER.GAMA.INVESTMENT","INTERCURE","INVENTECH","IPC.OIL...GAS","ISR.LD.DELC.ALP.","ISRAEL.LAND.DEVELOPMENT","ISRAEL.OPPOR.EN.RES.","ISRAEL.CANADA","ISROTEL","ISSTA.1","ITAMAR.MEDICAL","ITAY.FINANCIAL","JERUSALEM.TECHNOLOGY.ORD","KADIMASTEM","KAFRIT","KALANIT.CARMON.SFTW.SVS..LTD.","KAMADA","KARDAN.ISRAEL","KARDAN.RLST.ENTER...DEV.","KARDAN.VEHICLE","KARDAN.YAZAMUT","KELA.INVESTMENT","KERUR","KITOV.PHARMA","KLIL","KMN.CAPITAL","KNAFAIM","LACHISH","LAHAV.REAL.ESTATE","LAPIDOTH.HELETZ.L.LTD.","LAPIDOTH.ISRAEL.OIL.LTD.","LEADER","LEVI","LEVINSTEIN","LEVINSTEIN.PROP","LIBENTAL","LODZIA","LUDAN.ENGINEERING","M.T.I","MAARBAROT","MAARIV.HOLDINGS.LTD.","MAGIC","MALAM.TEAM","MAMAN.LTD.","MASLAVI","MAXIMA.1.LTD.","MAYTRONICS","MEDI.POWER.OVERSEAS.PUBLIC","MEDICAL.CMPSN.SY.DBN","MEDIGUS","MEDITERRANEAN.TOWERS","MEDTECHNICA","MEGA.OR","MEHADRIN","MEITAV.DS.INVESTMENTS","MENDELSON","MENIVIM.THE.NEW.REIT","MER","MERCHAVIA.HOLD...INVSTS","MICROMEDIC","MICRONET","MINERALI.NATURAL.RES.","MINRAV","MINRAV.PROJECTS","MIRLAND.DEVELOPMENT.CORPORATION","MISHORIM.REAL.ESTATE.INVESTMENTS","MIVTACH.SHAMIR","MOBILE.MAX","MODIIN.ENERGY.LIMITED.L.LTD.","MRP.INVESTMENTS","MY.SIZE.INC","MYDAS.REAL.ESTATE.INVESTMENTS","NAAMAN.GROUP.LTD.","NANO.DIMNSION","NAPHTHA.EXP..LTD.","NATURAL.RESOURCE.HDG.","NAWI.BROTHERS.GROUP","NEOCITY.GP.FOR.INHG.","NETANEL.GROUP","NETO","NETO.MALINDA","NETZ.BONDS.LTD.","NETZ.HOTELS","NEW.HORIZON.GROUP","NEXTCOM","NEXTGEN.BIOMED","NISKO.ELECTRICITY","NISSAN.MEDICAL","NOVOLOG","NTS","ONE.SOFTWARE.TECHNOLOGIES.LTD.","OPHECTRA.REAL.EST..LTD.","ORAD","ORBIT.TECHS..LTD.","ORIAN.SH.M","ORON.GROUP.INVESTMENTS","ORT.TECHNOLOGIES","OVERSEAS.COMMERCE","P.C.B.TECHNOLOGIES","PALRAM","PAYTON.INDUSTRIES","PENINSULA.GROUP","PETROCHEMICAL","PLASSON.INDUSTRIES","PLASTO.SAC","PLASTOFIL","PLT.FINANCIAL.SERVICES","POALIM.IBI.LTD.","POLYGON.REALESTATE","PRASHKOVSKY","PRIORTECH","PROTEOLOGICS","QUALITAU","QUEENCO","R.S.L.ELECTRONICS.LTD.","RALCO.AGENCIES","RAM.ON.INVESTMENTS...HOLD","RAPAC.COMMUNICATION...INFRASTRUCTURE","RATIO.PETROLEUM.ENERGY.PAR","RAVAD","RAVAL.ICS","REDHILL.BIOPHARMA","REKAH.LTD.","RIMONI.INDUSTRIES.LTD.","ROBOGROUP","ROTSHTEIN.CON.ASS.","S.R.ACCORD","S.T.G.INTERNATIONAL.LTD.","SAFE.T.GROUP","SARFATI","SATCOM.SYSTEMS","SCHNAPP","SCOPE.METALS.GROUP","SELLA.REAL.ESTATE","SHAGRIR.GROUP.VEHICLE","SHAHAR.HADASH.GROUP","SHALAG.INDU","SHANIV.PAPER.LTD.","SHAPIR.ENGINEERING.AND.INDUSTRY","SHEFA.YAMIM","SHEMEN.INDUSTRIES.LTD.","SHEMEN.OIL...GAS.RES.","SKYLINE.INVESTMENTS","SOHO.REALESTATE","SOLEGREEN","SOMOTO","SPACE.COM","SPECTRONIX.LTD.","SPEECH.MODULES.HOLDINGS","SPRING.VENTURED","SPUNTECH","SUNFLOWER.SUST.INVS.","SUNY.CELLULAR.COMMUNICATION","SUNY.ELECTRONIC","SYNEL.INDS..LTD.","T.A.T.INDUSTRIES.5","TADIRAN.HOLDING.LTD.LTD.","TADIRGAN","TALDOR.COMPUTER.SYSTEMS","TAMDA","TAYA.INVESTMENT","TECHNOPLUS.VENTURES","TEDEA.TECHL.DEV...AUMON..LTD.","TEFEN.INDUSTRIAL.LTD.","TELSYS.LTD.","TEUZA.LTD.","THERAPIX.BIOSCIENCES","TIGBUR.TMPRY.PROF.PREL.","TIV.TAAM.HOLDINGS.1","TOGETHER.STARTUP.NETWORK","TOP.RAMDOR.SYS...COMPS..CO..1990.","TRENDLINE.INFORMATION.LTD.","U.DORI.CONSTRUCTION","ULTRA.SHAPE.MEDICAL","UNION","USER.TREND","VICTORY.SUPERMARKET","VILLAR.INTERNATIONAL.LTD.","VISION.SIGMA","VITANIA","VONETIZE","WASTE.TO.PRODUCTS.ISRAEL","WHITESMOKE.SOFTWARE.LTD.","WILLY.FOOD.LTD.","WIZE.PHARMA","XENIA","XTL.BIOPH...TAE.","YULI.CAPITAL.MARKETS","Z.M.H.HAMMERMAN","ZANLAKOL.LTD.","ZERAH.OIL.GAZ.EXPLS","ZMIHA.INVESTMENT.LTD.","ZUR","ABILITY..TAE.","ALLOT.COMMS...TAE.","BIOTIME..TAE.","CELSION.CORPORATION.TAE.","CERAGON.NETWORKS..TAE.","CYREN..TAE.","ELLOMAY.CAPITAL..TAE.","GILAT.SAT.NETWORKS..TAE.","INTERNET.GOLD.GLDN..TAE..LINES","KARDAN..TAE.","KENON.HOLDINGS..TAE.","LIVEPERSON..TAE.","MANNKIND..TAE.","MATOMY.MEDIA.GROUP..TAE.","MYLAN..TAE.","NAVIDEA.BIOPHARMA..TAE.","OPKO.HEALTH..TAE.","OPTIBASE..TAE.","ORMAT.TECHNOLOGIES..TAE.","PERION.NETWORK..TAE.","PERRIGO..TAE.","PHOTOMEDEX..TAE.","PLAZA.CENTERS..TSE.","PLURISTEM.THERP...TAE.","POINTER.TELOCATION..TAE.","PROTALIX.BIOTH...TAE.","SAPIENS.INTL...TAE.","SODASTREAM.INTL...TAE.","TAT.TECHNOLOGIES..TAE.","TEFRON..TAE.","UNITRONICS..TAE.","ISRAEL.CITRUS.PLTN.","KARDAN.VEHICLE.P3","MAAYAN.VENTURES","PHOENIX.INSURANCE.1"
"1",1,2004,0.0454545454545455,0.0909090909090909,0.0454545454545455,NA,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.272727272727273,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.318181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,NA,NA,0.136363636363636,0.863636363636364,NA,NA,0.0909090909090909,NA,NA,NA,NA,NA,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,NA,0.0454545454545455,0.0454545454545455,0.590909090909091,0.0454545454545455,0.136363636363636,0.0454545454545455,NA,0.136363636363636,0.0454545454545455,0.318181818181818,0.0909090909090909,1,NA,0.0909090909090909,NA,0.0454545454545455,NA,1,NA,0.318181818181818,0.0454545454545455,1,0.0909090909090909,0.0909090909090909,1,0.909090909090909,0.454545454545455,0.954545454545455,0.318181818181818,0.590909090909091,NA,0.909090909090909,0.0909090909090909,0.0909090909090909,NA,0.272727272727273,0.181818181818182,0.0454545454545455,NA,NA,0.0454545454545455,0.181818181818182,NA,NA,0.318181818181818,1,1,NA,NA,0.636363636363636,NA,0.363636363636364,0.409090909090909,1,0.0909090909090909,0.590909090909091,0.0454545454545455,NA,0.136363636363636,NA,0.0909090909090909,0.545454545454545,0.545454545454545,NA,0.0454545454545455,0.0454545454545455,0.454545454545455,NA,0.954545454545455,0.363636363636364,0.545454545454545,0.0454545454545455,0.0454545454545455,NA,NA,NA,NA,0.227272727272727,0.0909090909090909,0.454545454545455,0.863636363636364,NA,NA,NA,NA,0.590909090909091,NA,0.818181818181818,1,0.272727272727273,NA,NA,0.454545454545455,0.772727272727273,NA,NA,0.681818181818182,NA,NA,NA,0.454545454545455,0.0909090909090909,0.272727272727273,0.363636363636364,1,NA,0.272727272727273,0.954545454545455,0.0454545454545455,0.227272727272727,NA,0.0909090909090909,0.136363636363636,NA,1,0.0909090909090909,NA,0.0454545454545455,NA,0.863636363636364,NA,0.636363636363636,0.0454545454545455,0.909090909090909,NA,0.0909090909090909,0.0909090909090909,0.909090909090909,1,NA,NA,0.0454545454545455,NA,0.454545454545455,NA,0.772727272727273,0.5,0.0454545454545455,NA,NA,0.136363636363636,1,0.0909090909090909,0.409090909090909,1,0.0909090909090909,0.0909090909090909,NA,NA,0.954545454545455,0.363636363636364,0.136363636363636,0.181818181818182,0.454545454545455,NA,NA,0.409090909090909,NA,NA,NA,0.0454545454545455,0.545454545454545,NA,0.681818181818182,0.954545454545455,NA,NA,1,0.181818181818182,NA,0.0454545454545455,0.954545454545455,NA,NA,0.363636363636364,0.0454545454545455,NA,0.0454545454545455,0.818181818181818,0.0454545454545455,0.181818181818182,0.909090909090909,NA,0.409090909090909,0.590909090909091,0.454545454545455,0.954545454545455,0.318181818181818,NA,NA,NA,0.363636363636364,0.545454545454545,NA,0.318181818181818,0.954545454545455,NA,0.0454545454545455,NA,0.727272727272727,0.636363636363636,0.590909090909091,NA,1,0.954545454545455,NA,0.318181818181818,0.454545454545455,NA,NA,NA,0.0454545454545455,NA,0.227272727272727,0.0909090909090909,0.0454545454545455,0.5,NA,0.0454545454545455,0.863636363636364,0.590909090909091,NA,0.363636363636364,0.0454545454545455,0.590909090909091,0.818181818181818,NA,0.727272727272727,0.727272727272727,0.454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,NA,0.863636363636364,NA,NA,NA,NA,NA,0.0454545454545455,NA,0.272727272727273,0.590909090909091,NA,NA,0.0454545454545455,1,1,NA,0.545454545454545,0.227272727272727,NA,NA,NA,0.0909090909090909,NA,1,0.227272727272727,NA,0.909090909090909,0.863636363636364,0.318181818181818,0.590909090909091,0.5,1,NA,0.909090909090909,0.136363636363636,NA,0.772727272727273,0.818181818181818,0.454545454545455,NA,0.954545454545455,NA,0.227272727272727,NA,NA,0.0909090909090909,1,NA,0.318181818181818,NA,NA,0.272727272727273,NA,NA,0.0909090909090909,0.954545454545455,0.909090909090909,0.0454545454545455,0.0909090909090909,0.181818181818182,NA,1,0.409090909090909,0.954545454545455,NA,0.0454545454545455,NA,0.136363636363636,0.0454545454545455,0.136363636363636,0.590909090909091,NA,0.0909090909090909,NA,0.5,NA,NA,0.318181818181818,0.272727272727273,0.0454545454545455,0.590909090909091,0.181818181818182,0.636363636363636,0.954545454545455,0.5,0.681818181818182,NA,0.136363636363636,NA,NA,0.818181818181818,NA,1,NA,0.954545454545455,0.318181818181818,NA,NA,NA,NA,NA,NA,0.227272727272727,1,NA,NA,NA,0.0454545454545455,NA,0.727272727272727,0.0909090909090909,0.681818181818182,NA,0.136363636363636,0.0909090909090909,0.136363636363636,0.227272727272727,0.181818181818182,0.545454545454545,0.181818181818182,0.0454545454545455,NA,NA,0.590909090909091,0.954545454545455,0.454545454545455,0.272727272727273,NA,0.954545454545455,0.136363636363636,NA,NA,0.590909090909091,0.227272727272727,NA,NA,0.363636363636364,0.272727272727273,0.0909090909090909,1,NA,NA,0.954545454545455,NA,0.227272727272727,NA,0.909090909090909,0.136363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227272727272727,NA,NA,NA,NA,1,NA,NA,0.0909090909090909
"2",2,2004,0,0,0.1,NA,0,0,0,0.05,0.05,0.05,0.15,0,0.05,0,0.1,0.05,0.45,0.2,0,0,NA,NA,0.15,0.95,NA,NA,0.05,NA,NA,NA,NA,NA,0,0.25,0.1,0.15,0.05,0.1,0.05,0.05,0.05,0,0.05,NA,0.05,0.05,0.9,0.05,0.2,0.05,NA,0.1,0,0.3,0.05,1,NA,0,NA,0.05,NA,1,NA,0.55,0,1,0,0.05,0.95,0.95,0.5,0.4,0.25,0.75,0,0.95,0,0.2,NA,0.35,0.25,0.1,NA,NA,0,0.35,NA,NA,0.4,1,0.95,NA,NA,0.6,NA,0.75,0.6,0.85,0.05,0.85,0,NA,0.15,NA,0.6,0.7,0.8,NA,0.05,0,0.35,NA,1,0.6,1,0.1,0,NA,NA,NA,NA,0.3,0,0.4,0.8,NA,NA,NA,NA,0.95,NA,0.8,0.9,0.7,NA,NA,0.65,0.85,NA,NA,0.5,NA,NA,NA,0.8,0,0.65,0.6,1,NA,0.7,1,0,0.25,NA,0.15,0.2,NA,0.9,0.05,NA,0,NA,0.8,NA,0.9,0,1,NA,0,0,0.95,0.6,NA,NA,0,NA,0.75,NA,0.7,0.5,0.05,NA,NA,0.25,0.95,0,0.8,1,0.05,0.25,NA,NA,0.9,0.45,0.35,0.3,0.7,NA,NA,0.5,NA,NA,NA,0.1,0.8,NA,0.5,1,NA,NA,1,0.45,NA,0.1,1,NA,NA,0.65,0.15,NA,0,0.85,0.25,0.4,0.9,NA,0.4,0.8,0.6,1,0.6,NA,NA,NA,0.45,0.9,NA,0.65,0.9,NA,0.1,NA,0.85,0.8,0.85,NA,1,0.6,NA,0.4,0.6,NA,NA,NA,0.15,NA,0.55,0.3,0,0.85,NA,0,0.7,0.9,NA,0.65,0.05,0.85,0.25,NA,0.9,1,0.6,0.4,0,0.1,0,0.1,0.3,NA,1,NA,NA,NA,NA,NA,0.1,NA,0.45,0.75,NA,NA,0,1,0.9,NA,0.7,0.5,NA,NA,NA,0.1,NA,1,0.35,NA,0.55,0.8,0.6,0.85,0.45,1,NA,0.9,0.4,NA,0.75,1,0.7,NA,0.65,NA,0.15,NA,NA,0.3,0.65,NA,0.45,NA,NA,0.3,NA,NA,0,0.65,0.75,0,0.1,0.1,NA,1,0.6,1,NA,0,NA,0.05,0.4,0.2,0.2,NA,0.25,NA,0.75,NA,NA,0.55,0.65,0.05,0.7,0.35,0.75,0.2,0.6,0.55,NA,0.3,NA,NA,0.85,NA,0.9,NA,1,0.15,NA,NA,NA,NA,NA,NA,0.55,0.5,NA,NA,NA,0,NA,0.85,0,0.4,NA,0.25,0,0.25,0.05,0.35,0.3,0,0.05,NA,NA,0.75,0.35,0.45,0.4,NA,0.7,0.2,NA,NA,0.55,0.55,NA,NA,0.15,0.85,0.3,0.35,NA,NA,0.6,NA,0.4,NA,0.95,0.15,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,1,NA,NA,0.05
"3",3,2004,0.0434782608695652,0.0434782608695652,0.0869565217391304,NA,0.0434782608695652,0.173913043478261,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.434782608695652,0.304347826086957,0.0434782608695652,0.0434782608695652,NA,NA,0.173913043478261,0.565217391304348,NA,NA,0.260869565217391,NA,NA,NA,NA,NA,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.130434782608696,NA,0.0434782608695652,0.0434782608695652,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0869565217391304,NA,0.173913043478261,0.0869565217391304,0.304347826086957,0.0434782608695652,1,NA,0.0869565217391304,NA,0.0869565217391304,NA,1,NA,0.565217391304348,0.0434782608695652,0.173913043478261,0.0434782608695652,0.130434782608696,0.91304347826087,0.956521739130435,0.434782608695652,0.91304347826087,0.608695652173913,0.739130434782609,0.0434782608695652,0.91304347826087,0.0434782608695652,0.304347826086957,NA,0.130434782608696,0.260869565217391,0.0434782608695652,NA,NA,0.0434782608695652,0.478260869565217,NA,NA,0.391304347826087,0.956521739130435,1,NA,NA,0.434782608695652,NA,0.391304347826087,0.695652173913043,1,0.0434782608695652,0.826086956521739,0.130434782608696,NA,0.173913043478261,NA,0.434782608695652,0.565217391304348,0.91304347826087,NA,0.0434782608695652,0.0869565217391304,0.521739130434783,NA,1,0.652173913043478,0.956521739130435,0.130434782608696,0.0869565217391304,NA,NA,NA,NA,0.565217391304348,0.0434782608695652,0.304347826086957,0.91304347826087,NA,NA,NA,NA,1,NA,0.91304347826087,1,0.782608695652174,NA,NA,0.826086956521739,0.739130434782609,NA,NA,0.869565217391304,NA,NA,NA,0.652173913043478,0.217391304347826,0.434782608695652,0.304347826086957,1,NA,0.695652173913043,1,0.0434782608695652,0.521739130434783,NA,0.173913043478261,0.304347826086957,NA,1,0.130434782608696,NA,0.0434782608695652,NA,0.869565217391304,NA,1,0.0434782608695652,0.91304347826087,NA,0.0434782608695652,0.0434782608695652,0.91304347826087,0.91304347826087,NA,NA,0.130434782608696,NA,0.869565217391304,NA,0.695652173913043,0.260869565217391,0.0869565217391304,NA,NA,0.478260869565217,0.956521739130435,0.0434782608695652,0.869565217391304,1,0.217391304347826,0.130434782608696,NA,NA,1,0.347826086956522,0.173913043478261,0.260869565217391,0.782608695652174,NA,NA,0.434782608695652,NA,NA,NA,0.0869565217391304,0.826086956521739,NA,0.826086956521739,1,NA,NA,1,0.739130434782609,NA,0.173913043478261,1,NA,NA,0.739130434782609,0.0434782608695652,NA,0.0869565217391304,0.869565217391304,0.217391304347826,0.565217391304348,0.956521739130435,NA,0.739130434782609,0.956521739130435,0.652173913043478,0.826086956521739,0.391304347826087,NA,NA,NA,0.608695652173913,0.91304347826087,NA,0.565217391304348,0.91304347826087,NA,0.130434782608696,NA,0.956521739130435,0.695652173913043,0.782608695652174,NA,1,0.695652173913043,NA,0.391304347826087,0.608695652173913,NA,NA,NA,0.217391304347826,NA,0.347826086956522,0.260869565217391,0.0434782608695652,0.739130434782609,NA,0.0869565217391304,0.521739130434783,1,NA,0.304347826086957,0.0434782608695652,0.782608695652174,0.956521739130435,NA,0.956521739130435,0.91304347826087,0.826086956521739,0.391304347826087,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.260869565217391,0.565217391304348,NA,0.956521739130435,NA,NA,NA,NA,NA,0.0869565217391304,NA,0.739130434782609,0.565217391304348,NA,NA,0.0434782608695652,1,0.869565217391304,NA,1,0.782608695652174,NA,NA,NA,0.0869565217391304,NA,1,0.0869565217391304,NA,0.739130434782609,0.869565217391304,0.391304347826087,0.652173913043478,0.652173913043478,1,NA,0.956521739130435,0.565217391304348,NA,0.695652173913043,0.956521739130435,0.521739130434783,NA,0.869565217391304,NA,0.130434782608696,NA,NA,0.391304347826087,0.695652173913043,NA,0.608695652173913,NA,NA,0.695652173913043,NA,NA,0.0434782608695652,0.739130434782609,0.956521739130435,0.0869565217391304,0.217391304347826,0.347826086956522,NA,1,0.652173913043478,1,NA,0.173913043478261,NA,0.347826086956522,0.0869565217391304,0.347826086956522,0.260869565217391,NA,0.739130434782609,NA,0.782608695652174,NA,NA,0.521739130434783,0.521739130434783,0.173913043478261,0.869565217391304,0.0869565217391304,0.956521739130435,0.869565217391304,0.782608695652174,0.217391304347826,NA,0.347826086956522,NA,NA,0.91304347826087,NA,0.869565217391304,NA,1,0.521739130434783,NA,NA,NA,NA,NA,NA,0.695652173913043,0.739130434782609,NA,NA,NA,0.0434782608695652,NA,1,0.260869565217391,0.739130434782609,NA,0.434782608695652,0.130434782608696,0.0869565217391304,0.0434782608695652,0.565217391304348,0.304347826086957,0.0434782608695652,0.173913043478261,NA,NA,0.91304347826087,0.391304347826087,0.695652173913043,0.782608695652174,NA,0.869565217391304,0.0434782608695652,NA,NA,0.478260869565217,0.869565217391304,NA,NA,0.217391304347826,0.478260869565217,0.260869565217391,0.956521739130435,NA,NA,0.739130434782609,NA,0.347826086956522,NA,0.91304347826087,0.695652173913043,NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,NA,0.304347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434782608695652,NA,NA,NA,NA,1,NA,NA,0.0434782608695652
